	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
54	Bacteroides cellulosilyticus	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
55	[Eubacterium] rectale	2	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
56	Bacteroides cellulosilyticus	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
57	Afipia broomeae	1	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
58	Bacteroides cellulosilyticus	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
59	Anaerococcus prevotii	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
60	Bacteroides coprocola	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
61	[Eubacterium] eligens	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
62	Bacteroides coprocola	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
63	Acinetobacter baumannii	1	Attached	#4e4dfc	3.0	1.0	#feb562	#1996f3
64	Bacteroides coprocola	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
65	Acinetobacter johnsonii	1	Anterior_nares	#8000ff	3.0	1.0	#feb562	#1996f3
66	Bacteroides coprocola	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
67	Akkermansia muciniphila	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
68	Bacteroides coprocola	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
69	Alistipes putredinis	2	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
70	Bacteroides coprocola	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
71	Alistipes shahii	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
72	Bacteroides dorei	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
73	[Eubacterium] eligens	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
74	Bacteroides dorei	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
75	Acinetobacter baumannii	1	Attached	#4e4dfc	3.0	1.0	#feb562	#1996f3
76	Bacteroides dorei	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
77	Acinetobacter johnsonii	1	Anterior_nares	#8000ff	3.0	1.0	#feb562	#1996f3
78	Bacteroides dorei	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
79	Akkermansia muciniphila	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
80	Bacteroides dorei	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
81	Alistipes putredinis	2	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
82	Bacteroides dorei	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
83	Alistipes shahii	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
84	Bacteroides dorei	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
85	Bacteroides coprocola	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
86	Bacteroides massiliensis	3	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
87	[Eubacterium] dolichum	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
88	Bacteroides massiliensis	3	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
89	[Eubacterium] rectale	2	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
90	Bacteroides massiliensis	3	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
91	Afipia broomeae	1	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
92	Bacteroides massiliensis	3	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
93	Anaerococcus prevotii	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
94	Bacteroides massiliensis	3	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
95	Bacteroides cellulosilyticus	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
96	Brevibacterium massiliense	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
97	Bacteroides caccae	1	Stool	#b2f396	4.0	5.0	#ff0000	#ff0000
98	Burkholderia cepacia	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
99	Bacteroides caccae	1	Stool	#b2f396	4.0	5.0	#ff0000	#ff0000
100	Burkholderia cepacia	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
101	Brevibacterium massiliense	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
102	Campylobacter hominis	1	Attached	#4e4dfc	2.0	2.0	#7effb5	#4df3ce
103	Acinetobacter junii	1	Anterior_nares	#8000ff	2.0	2.0	#7effb5	#4df3ce
104	Chlamydia trachomatis	1	Attached	#4e4dfc	0.0	3.0	#8000ff	#b2f396
105	Actinomyces neuii	1	Posterior_fornix	#4df3ce	0.0	3.0	#8000ff	#b2f396
106	Chryseobacterium haifense	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
107	Bacteroides caccae	1	Stool	#b2f396	4.0	5.0	#ff0000	#ff0000
108	Chryseobacterium haifense	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
109	Brevibacterium massiliense	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
110	Chryseobacterium haifense	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
111	Burkholderia cepacia	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
112	Clostridiales bacterium S5-A14a	3	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
113	[Eubacterium] dolichum	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
114	Clostridiales bacterium S5-A14a	3	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
115	[Eubacterium] rectale	2	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
116	Clostridiales bacterium S5-A14a	3	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
117	Afipia broomeae	1	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
118	Clostridiales bacterium S5-A14a	3	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
119	Anaerococcus prevotii	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
120	Clostridiales bacterium S5-A14a	3	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
121	Bacteroides cellulosilyticus	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
122	Clostridiales bacterium S5-A14a	3	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
123	Bacteroides massiliensis	3	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
124	Clostridium colicanis	2	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
125	[Eubacterium] dolichum	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
126	Clostridium colicanis	2	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
127	[Eubacterium] rectale	2	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
128	Clostridium colicanis	2	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
129	Afipia broomeae	1	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
130	Clostridium colicanis	2	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
131	Anaerococcus prevotii	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
132	Clostridium colicanis	2	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
133	Bacteroides cellulosilyticus	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
134	Clostridium colicanis	2	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
135	Bacteroides massiliensis	3	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
136	Clostridium colicanis	2	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
137	Clostridiales bacterium S5-A14a	3	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
138	Clostridium perfringens	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
139	[Eubacterium] dolichum	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
140	Clostridium perfringens	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
141	[Eubacterium] rectale	2	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
142	Clostridium perfringens	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
143	Afipia broomeae	1	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
144	Clostridium perfringens	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
145	Anaerococcus prevotii	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
146	Clostridium perfringens	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
147	Bacteroides cellulosilyticus	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
148	Clostridium perfringens	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
149	Bacteroides massiliensis	3	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
150	Clostridium perfringens	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
151	Clostridiales bacterium S5-A14a	3	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
152	Clostridium perfringens	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
153	Clostridium colicanis	2	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
154	Clostridium sp. HGF2	1	Stool	#b2f396	1.0	4.0	#01b3ec	#ff964f
155	Anaerococcus hydrogenalis	1	Posterior_fornix	#4df3ce	1.0	4.0	#01b3ec	#ff964f
156	Clostridium sp. HGF2	1	Stool	#b2f396	1.0	4.0	#01b3ec	#ff964f
157	Anaerococcus lactolyticus	2	Posterior_fornix	#4df3ce	1.0	4.0	#01b3ec	#ff964f
158	Clostridium sp. HGF2	1	Stool	#b2f396	1.0	4.0	#01b3ec	#ff964f
159	Anaerococcus sp. PH9	2	Posterior_fornix	#4df3ce	1.0	4.0	#01b3ec	#ff964f
160	Clostridium sp. ND2	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
161	[Eubacterium] dolichum	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
162	Clostridium sp. ND2	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
163	Afipia broomeae	1	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
164	Clostridium sp. ND2	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
165	Anaerococcus prevotii	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
166	Clostridium sp. ND2	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
167	Bacteroides cellulosilyticus	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
168	Clostridium sp. ND2	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
169	Bacteroides massiliensis	3	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
170	Clostridium sp. ND2	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
171	Clostridiales bacterium S5-A14a	3	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
172	Clostridium sp. ND2	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
173	Clostridium colicanis	2	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
174	Clostridium sp. ND2	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
175	Clostridium perfringens	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
176	Comamonas testosteroni	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
177	[Eubacterium] dolichum	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
178	Comamonas testosteroni	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
179	[Eubacterium] rectale	2	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
180	Comamonas testosteroni	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
181	Afipia broomeae	1	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
182	Comamonas testosteroni	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
183	Anaerococcus prevotii	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
184	Comamonas testosteroni	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
185	Bacteroides cellulosilyticus	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
186	Comamonas testosteroni	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
187	Bacteroides massiliensis	3	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
188	Comamonas testosteroni	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
189	Clostridiales bacterium S5-A14a	3	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
190	Comamonas testosteroni	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
191	Clostridium colicanis	2	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
192	Comamonas testosteroni	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
193	Clostridium perfringens	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
194	Comamonas testosteroni	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
195	Clostridium sp. ND2	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
196	Coriobacteriaceae bacterium BV3Ac1	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
197	[Eubacterium] dolichum	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
198	Coriobacteriaceae bacterium BV3Ac1	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
199	[Eubacterium] rectale	2	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
200	Coriobacteriaceae bacterium BV3Ac1	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
201	Afipia broomeae	1	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
202	Coriobacteriaceae bacterium BV3Ac1	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
203	Anaerococcus prevotii	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
204	Coriobacteriaceae bacterium BV3Ac1	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
205	Bacteroides cellulosilyticus	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
206	Coriobacteriaceae bacterium BV3Ac1	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
207	Bacteroides massiliensis	3	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
208	Coriobacteriaceae bacterium BV3Ac1	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
209	Clostridiales bacterium S5-A14a	3	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
210	Coriobacteriaceae bacterium BV3Ac1	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
211	Clostridium colicanis	2	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
212	Coriobacteriaceae bacterium BV3Ac1	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
213	Clostridium perfringens	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
214	Coriobacteriaceae bacterium BV3Ac1	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
215	Clostridium sp. ND2	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
216	Coriobacteriaceae bacterium BV3Ac1	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
217	Comamonas testosteroni	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
218	Corynebacterium durum	2	Supragingival_plaque	#ff964f	1.0	0.0	#01b3ec	#8000ff
219	[Eubacterium] dolichum	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
220	Corynebacterium durum	2	Supragingival_plaque	#ff964f	1.0	0.0	#01b3ec	#8000ff
221	[Eubacterium] rectale	2	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
222	Corynebacterium durum	2	Supragingival_plaque	#ff964f	1.0	0.0	#01b3ec	#8000ff
223	Afipia broomeae	1	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
224	Corynebacterium durum	2	Supragingival_plaque	#ff964f	1.0	0.0	#01b3ec	#8000ff
225	Anaerococcus prevotii	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
226	Corynebacterium durum	2	Supragingival_plaque	#ff964f	1.0	0.0	#01b3ec	#8000ff
227	Bacteroides cellulosilyticus	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
228	Corynebacterium durum	2	Supragingival_plaque	#ff964f	1.0	0.0	#01b3ec	#8000ff
229	Bacteroides massiliensis	3	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
230	Corynebacterium durum	2	Supragingival_plaque	#ff964f	1.0	0.0	#01b3ec	#8000ff
231	Clostridiales bacterium S5-A14a	3	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
232	Corynebacterium durum	2	Supragingival_plaque	#ff964f	1.0	0.0	#01b3ec	#8000ff
233	Clostridium colicanis	2	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
234	Corynebacterium durum	2	Supragingival_plaque	#ff964f	1.0	0.0	#01b3ec	#8000ff
235	Clostridium perfringens	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
236	Corynebacterium durum	2	Supragingival_plaque	#ff964f	1.0	0.0	#01b3ec	#8000ff
237	Clostridium sp. ND2	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
238	Corynebacterium durum	2	Supragingival_plaque	#ff964f	1.0	0.0	#01b3ec	#8000ff
239	Comamonas testosteroni	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
240	Corynebacterium durum	2	Supragingival_plaque	#ff964f	1.0	0.0	#01b3ec	#8000ff
241	Coriobacteriaceae bacterium BV3Ac1	1	Posterior_fornix	#4df3ce	1.0	0.0	#01b3ec	#8000ff
242	Corynebacterium riegelii	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
243	Bacteroides caccae	1	Stool	#b2f396	4.0	5.0	#ff0000	#ff0000
244	Corynebacterium riegelii	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
245	Brevibacterium massiliense	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
246	Corynebacterium riegelii	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
247	Burkholderia cepacia	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
248	Corynebacterium riegelii	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
249	Chryseobacterium haifense	1	Posterior_fornix	#4df3ce	4.0	5.0	#ff0000	#ff0000
250	Cupriavidus basilensis	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
251	[Eubacterium] rectale	2	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
252	Dialister invisus	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
253	[Eubacterium] eligens	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
254	Dialister invisus	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
255	Acinetobacter baumannii	1	Attached	#4e4dfc	3.0	1.0	#feb562	#1996f3
256	Dialister invisus	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
257	Acinetobacter johnsonii	1	Anterior_nares	#8000ff	3.0	1.0	#feb562	#1996f3
258	Dialister invisus	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
259	Akkermansia muciniphila	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
260	Dialister invisus	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
261	Alistipes putredinis	2	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
262	Dialister invisus	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
263	Alistipes shahii	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
264	Dialister invisus	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
265	Bacteroides coprocola	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
266	Dialister invisus	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
267	Bacteroides dorei	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
268	Dolosigranulum pigrum	2	Anterior_nares	#8000ff	3.0	1.0	#feb562	#1996f3
269	[Eubacterium] eligens	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
270	Dolosigranulum pigrum	2	Anterior_nares	#8000ff	3.0	1.0	#feb562	#1996f3
271	Acinetobacter baumannii	1	Attached	#4e4dfc	3.0	1.0	#feb562	#1996f3
272	Dolosigranulum pigrum	2	Anterior_nares	#8000ff	3.0	1.0	#feb562	#1996f3
273	Acinetobacter johnsonii	1	Anterior_nares	#8000ff	3.0	1.0	#feb562	#1996f3
274	Dolosigranulum pigrum	2	Anterior_nares	#8000ff	3.0	1.0	#feb562	#1996f3
275	Akkermansia muciniphila	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
276	Dolosigranulum pigrum	2	Anterior_nares	#8000ff	3.0	1.0	#feb562	#1996f3
277	Alistipes putredinis	2	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
278	Dolosigranulum pigrum	2	Anterior_nares	#8000ff	3.0	1.0	#feb562	#1996f3
279	Alistipes shahii	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
280	Dolosigranulum pigrum	2	Anterior_nares	#8000ff	3.0	1.0	#feb562	#1996f3
281	Bacteroides coprocola	1	Stool	#b2f396	3.0	1.0	#feb562	#1996f3
282	Dolosigranulum pigrum	2	Anterior_nares	#8000ff	3.0	1.0	#feb562	#1996f3
