	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
990	Prevotella disiens	1	Throat	#ff5029	0.0	4.0	#8000ff	#7effb5
991	Capnocytophaga sp. oral taxon 412	8	Subgingival_plaque	#e4cf74	0.0	4.0	#8000ff	#7effb5
992	Prevotella disiens	1	Throat	#ff5029	0.0	4.0	#8000ff	#7effb5
993	Cardiobacterium hominis	8	Subgingival_plaque	#e4cf74	0.0	4.0	#8000ff	#7effb5
994	Prevotella disiens	1	Throat	#ff5029	0.0	4.0	#8000ff	#7effb5
995	Dialister invisus	8	Stool	#b2f396	0.0	4.0	#8000ff	#7effb5
996	Prevotella disiens	1	Throat	#ff5029	0.0	4.0	#8000ff	#7effb5
997	Dialister micraerophilus	2	Saliva	#7effb5	0.0	4.0	#8000ff	#7effb5
998	Prevotella disiens	1	Throat	#ff5029	0.0	4.0	#8000ff	#7effb5
999	Eubacterium brachy	1	Subgingival_plaque	#e4cf74	0.0	4.0	#8000ff	#7effb5
1000	Prevotella disiens	1	Throat	#ff5029	0.0	4.0	#8000ff	#7effb5
1001	Porphyromonas bennonis	1	Posterior_fornix	#4df3ce	0.0	4.0	#8000ff	#7effb5
1002	Prevotella disiens	1	Throat	#ff5029	0.0	4.0	#8000ff	#7effb5
1003	Porphyromonas endodontalis	4	Subgingival_plaque	#e4cf74	0.0	4.0	#8000ff	#7effb5
1004	Prevotella disiens	1	Throat	#ff5029	0.0	4.0	#8000ff	#7effb5
1005	Prevotella amnii	6	Tongue_dorsum	#ff0000	0.0	4.0	#8000ff	#7effb5
1006	Prevotella disiens	1	Throat	#ff5029	0.0	4.0	#8000ff	#7effb5
1007	Prevotella bergensis	7	Stool	#b2f396	0.0	4.0	#8000ff	#7effb5
1008	Prevotella disiens	1	Throat	#ff5029	0.0	4.0	#8000ff	#7effb5
1009	Prevotella denticola	7	Throat	#ff5029	0.0	4.0	#8000ff	#7effb5
1010	Prevotella enoeca	2	Supragingival_plaque	#ff964f	5.0	2.0	#9bfba5	#01b3ec
1011	Actinomyces graevenitzii	2	Tongue_dorsum	#ff0000	5.0	2.0	#9bfba5	#01b3ec
1012	Prevotella enoeca	2	Supragingival_plaque	#ff964f	5.0	2.0	#9bfba5	#01b3ec
1013	Actinomyces meyeri	6	Subgingival_plaque	#e4cf74	5.0	2.0	#9bfba5	#01b3ec
1014	Prevotella enoeca	2	Supragingival_plaque	#ff964f	5.0	2.0	#9bfba5	#01b3ec
1015	Campylobacter sp. 10_1_50	8	Saliva	#7effb5	5.0	2.0	#9bfba5	#01b3ec
1016	Prevotella enoeca	2	Supragingival_plaque	#ff964f	5.0	2.0	#9bfba5	#01b3ec
1017	Capnocytophaga gingivalis	3	Supragingival_plaque	#ff964f	5.0	2.0	#9bfba5	#01b3ec
1018	Prevotella enoeca	2	Supragingival_plaque	#ff964f	5.0	2.0	#9bfba5	#01b3ec
1019	Lautropia mirabilis	5	Supragingival_plaque	#ff964f	5.0	2.0	#9bfba5	#01b3ec
