	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
0	Actinomyces oris	2	Supragingival_plaque	#ff964f	0.0	0.0	#8000ff	#8000ff
1	Actinomyces naeslundii	2	Supragingival_plaque	#ff964f	0.0	0.0	#8000ff	#8000ff
2	Actinomyces sp. ICM47	2	Tongue_dorsum	#ff0000	0.0	0.0	#8000ff	#8000ff
3	Actinomyces naeslundii	2	Supragingival_plaque	#ff964f	0.0	0.0	#8000ff	#8000ff
4	Actinomyces sp. ICM47	2	Tongue_dorsum	#ff0000	0.0	0.0	#8000ff	#8000ff
5	Actinomyces oris	2	Supragingival_plaque	#ff964f	0.0	0.0	#8000ff	#8000ff
6	Actinomyces sp. oral taxon 170	2	Supragingival_plaque	#ff964f	0.0	0.0	#8000ff	#8000ff
7	Actinomyces naeslundii	2	Supragingival_plaque	#ff964f	0.0	0.0	#8000ff	#8000ff
8	Actinomyces sp. oral taxon 170	2	Supragingival_plaque	#ff964f	0.0	0.0	#8000ff	#8000ff
9	Actinomyces oris	2	Supragingival_plaque	#ff964f	0.0	0.0	#8000ff	#8000ff
10	Actinomyces sp. oral taxon 170	2	Supragingival_plaque	#ff964f	0.0	0.0	#8000ff	#8000ff
11	Actinomyces sp. ICM47	2	Tongue_dorsum	#ff0000	0.0	0.0	#8000ff	#8000ff
12	Actinomyces sp. oral taxon 171	2	Supragingival_plaque	#ff964f	0.0	0.0	#8000ff	#8000ff
13	Actinomyces naeslundii	2	Supragingival_plaque	#ff964f	0.0	0.0	#8000ff	#8000ff
14	Actinomyces sp. oral taxon 171	2	Supragingival_plaque	#ff964f	0.0	0.0	#8000ff	#8000ff
15	Actinomyces oris	2	Supragingival_plaque	#ff964f	0.0	0.0	#8000ff	#8000ff
16	Actinomyces sp. oral taxon 171	2	Supragingival_plaque	#ff964f	0.0	0.0	#8000ff	#8000ff
17	Actinomyces sp. ICM47	2	Tongue_dorsum	#ff0000	0.0	0.0	#8000ff	#8000ff
