	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
0	[Eubacterium] rectale	4	Stool	#b2f396	7.0	1.0	#ffa558	#4856fb
1	[Eubacterium] infirmum	2	Subgingival_plaque	#e4cf74	7.0	1.0	#ffa558	#4856fb
2	[Eubacterium] sulci	7	Tongue_dorsum	#ff0000	8.0	2.0	#ff592d	#10a2f0
3	[Eubacterium] infirmum	2	Subgingival_plaque	#e4cf74	7.0	1.0	#ffa558	#4856fb
4	[Haemophilus] ducreyi	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
5	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
6	[Haemophilus] parasuis	6	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
7	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
8	[Haemophilus] parasuis	6	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
9	[Haemophilus] ducreyi	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
10	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
11	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
12	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
13	[Haemophilus] ducreyi	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
14	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
15	[Haemophilus] parasuis	6	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
16	Acidovorax delafieldii	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
17	Acidovorax caeni	2	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
18	Acidovorax ebreus	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
19	Acidovorax caeni	2	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
20	Acidovorax ebreus	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
21	Acidovorax delafieldii	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
22	Acidovorax sp. JS42	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
23	Acidovorax caeni	2	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
24	Acidovorax sp. JS42	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
25	Acidovorax delafieldii	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
26	Acidovorax sp. JS42	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
27	Acidovorax ebreus	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
28	Acidovorax temperans	3	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
29	Acidovorax caeni	2	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
30	Acidovorax temperans	3	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
31	Acidovorax delafieldii	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
32	Acidovorax temperans	3	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
33	Acidovorax ebreus	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
34	Acidovorax temperans	3	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
35	Acidovorax sp. JS42	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
36	Acinetobacter baumannii	2	Attached	#4e4dfc	1.0	0.0	#4856fb	#8000ff
37	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
38	Acinetobacter baumannii	2	Attached	#4e4dfc	1.0	0.0	#4856fb	#8000ff
39	[Haemophilus] ducreyi	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
40	Acinetobacter baumannii	2	Attached	#4e4dfc	1.0	0.0	#4856fb	#8000ff
41	[Haemophilus] parasuis	6	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
42	Acinetobacter baumannii	2	Attached	#4e4dfc	1.0	0.0	#4856fb	#8000ff
43	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
44	Actinobacillus minor	6	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
45	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
46	Actinobacillus minor	6	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
47	[Haemophilus] ducreyi	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
48	Actinobacillus minor	6	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
49	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
50	Actinobacillus minor	6	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
51	Acinetobacter baumannii	2	Attached	#4e4dfc	1.0	0.0	#4856fb	#8000ff
52	Actinobacillus pleuropneumoniae	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
53	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
54	Actinobacillus pleuropneumoniae	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
55	[Haemophilus] ducreyi	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
56	Actinobacillus pleuropneumoniae	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
57	[Haemophilus] parasuis	6	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
58	Actinobacillus pleuropneumoniae	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
59	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
60	Actinobacillus pleuropneumoniae	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
61	Acinetobacter baumannii	2	Attached	#4e4dfc	1.0	0.0	#4856fb	#8000ff
62	Actinobacillus pleuropneumoniae	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
63	Actinobacillus minor	6	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
64	Actinobacillus ureae	4	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
65	[Actinobacillus] muris	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
66	Actinobacillus ureae	4	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
67	[Haemophilus] ducreyi	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
68	Actinobacillus ureae	4	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
69	[Mannheimia] succiniciproducens	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
70	Actinobacillus ureae	4	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
71	Acinetobacter baumannii	2	Attached	#4e4dfc	1.0	0.0	#4856fb	#8000ff
72	Actinobacillus ureae	4	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
73	Actinobacillus pleuropneumoniae	2	Buccal_mucosa	#1996f3	1.0	0.0	#4856fb	#8000ff
74	Actinomyces georgiae	1	Subgingival_plaque	#e4cf74	9.0	3.0	#ff0000	#2adddd
75	Abiotrophia defectiva	8	Buccal_mucosa	#1996f3	9.0	3.0	#ff0000	#2adddd
76	Actinomyces israelii	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
77	Acidovorax caeni	2	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
78	Actinomyces israelii	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
79	Acidovorax delafieldii	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
80	Actinomyces israelii	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
81	Acidovorax ebreus	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
82	Actinomyces israelii	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
83	Acidovorax sp. JS42	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
84	Actinomyces israelii	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
85	Acidovorax temperans	3	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
86	Actinomyces johnsonii	7	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
87	Acidovorax delafieldii	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
88	Actinomyces johnsonii	7	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
89	Acidovorax ebreus	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
90	Actinomyces johnsonii	7	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
91	Acidovorax sp. JS42	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
92	Actinomyces massiliensis	7	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
93	Acidovorax delafieldii	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
94	Actinomyces massiliensis	7	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
95	Acidovorax ebreus	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
96	Actinomyces massiliensis	7	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
97	Acidovorax sp. JS42	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
98	Actinomyces meyeri	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
99	Acidovorax delafieldii	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
100	Actinomyces meyeri	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
101	Acidovorax ebreus	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
102	Actinomyces meyeri	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
103	Acidovorax sp. JS42	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
104	Actinomyces meyeri	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
105	Actinomyces israelii	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
106	Actinomyces sp. HPA0247	2	Tongue_dorsum	#ff0000	6.0	4.0	#d4dd80	#62fbc4
107	Acidovorax caeni	2	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
108	Actinomyces sp. HPA0247	2	Tongue_dorsum	#ff0000	6.0	4.0	#d4dd80	#62fbc4
109	Acidovorax delafieldii	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
110	Actinomyces sp. HPA0247	2	Tongue_dorsum	#ff0000	6.0	4.0	#d4dd80	#62fbc4
111	Acidovorax ebreus	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
112	Actinomyces sp. HPA0247	2	Tongue_dorsum	#ff0000	6.0	4.0	#d4dd80	#62fbc4
113	Acidovorax sp. JS42	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
114	Actinomyces sp. HPA0247	2	Tongue_dorsum	#ff0000	6.0	4.0	#d4dd80	#62fbc4
115	Acidovorax temperans	3	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
116	Actinomyces sp. HPA0247	2	Tongue_dorsum	#ff0000	6.0	4.0	#d4dd80	#62fbc4
117	Actinomyces israelii	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
118	Actinomyces sp. ICM58	3	Tongue_dorsum	#ff0000	7.0	1.0	#ffa558	#4856fb
119	[Eubacterium] eligens	1	Stool	#b2f396	7.0	1.0	#ffa558	#4856fb
120	Actinomyces sp. oral taxon 178	1	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
121	Acidovorax caeni	2	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
122	Actinomyces sp. oral taxon 178	1	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
123	Acidovorax delafieldii	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
124	Actinomyces sp. oral taxon 178	1	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
125	Acidovorax ebreus	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
126	Actinomyces sp. oral taxon 178	1	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
127	Acidovorax sp. JS42	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
128	Actinomyces sp. oral taxon 178	1	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
129	Acidovorax temperans	3	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
130	Actinomyces sp. oral taxon 178	1	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
131	Actinomyces israelii	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
132	Actinomyces sp. oral taxon 178	1	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
133	Actinomyces johnsonii	7	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
134	Actinomyces sp. oral taxon 178	1	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
135	Actinomyces massiliensis	7	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
136	Actinomyces sp. oral taxon 178	1	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
137	Actinomyces meyeri	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
138	Actinomyces sp. oral taxon 178	1	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
139	Actinomyces sp. HPA0247	2	Tongue_dorsum	#ff0000	6.0	4.0	#d4dd80	#62fbc4
140	Actinomyces sp. oral taxon 181	5	Saliva	#7effb5	9.0	3.0	#ff0000	#2adddd
141	Actinomyces georgiae	1	Subgingival_plaque	#e4cf74	9.0	3.0	#ff0000	#2adddd
142	Actinomyces sp. oral taxon 414	1	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
143	Acidovorax caeni	2	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
144	Actinomyces sp. oral taxon 414	1	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
145	Acidovorax delafieldii	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
146	Actinomyces sp. oral taxon 414	1	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
147	Acidovorax ebreus	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
148	Actinomyces sp. oral taxon 414	1	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
149	Acidovorax sp. JS42	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
150	Actinomyces sp. oral taxon 414	1	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
151	Acidovorax temperans	3	Anterior_nares	#8000ff	6.0	4.0	#d4dd80	#62fbc4
152	Actinomyces sp. oral taxon 414	1	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
153	Actinomyces israelii	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
154	Actinomyces sp. oral taxon 414	1	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
155	Actinomyces johnsonii	7	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
156	Actinomyces sp. oral taxon 414	1	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
157	Actinomyces massiliensis	7	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
158	Actinomyces sp. oral taxon 414	1	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
159	Actinomyces meyeri	2	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
160	Actinomyces sp. oral taxon 414	1	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
161	Actinomyces sp. HPA0247	2	Tongue_dorsum	#ff0000	6.0	4.0	#d4dd80	#62fbc4
162	Actinomyces sp. oral taxon 414	1	Subgingival_plaque	#e4cf74	6.0	4.0	#d4dd80	#62fbc4
163	Actinomyces sp. oral taxon 178	1	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
164	Actinomyces sp. oral taxon 448	2	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
165	Acidovorax delafieldii	1	Buccal_mucosa	#1996f3	6.0	4.0	#d4dd80	#62fbc4
166	Actinomyces sp. oral taxon 448	2	Supragingival_plaque	#ff964f	6.0	4.0	#d4dd80	#62fbc4
