TAXA	Abiotrophia	Acetivibrio	Acholeplasma	Acidaminococcus	Acidovorax	Acinetobacter	Actinobacillus	Actinobaculum	Actinomyces	Adlercreutzia	Aerococcus	Afipia	Aggregatibacter	Akkermansia	Alicycliphilus	Alistipes	Aliterella	Alloprevotella	Alysiella	Amphibacillus	Anaerococcus	Anaerofustis	Anaeroglobus	Anaerostipes	Anaerotruncus	Arcanobacterium	Arthrobacter	Atopobacter	Atopobium	Aureimonas	Avibacterium	Azohydromonas	Bacillus	Bacteroides	Barnesiella	Basfia	Bergeyella	Bibersteinia	Bifidobacterium	Bilophila	Blautia	Bosea	Bradyrhizobium	Brevibacterium	Brevundimonas	Brochothrix	Bulleidia	Burkholderia	Butyricicoccus	Butyricimonas	Butyrivibrio	Calothrix	Campylobacter	Capnocytophaga	Cardiobacterium	Carnobacterium	Catabacter	Catenibacterium	Catonella	Cellulomonas	Centipeda	Chlamydia	Chryseobacterium	Citrobacter	Clostridium	Collinsella	Comamonas	Conchiformibius	Coprobacillus	Coprobacter	Coprococcus	Corynebacterium	Crocosphaera	Cryptobacterium	Cupriavidus	Dechloromonas	Dehalobacter	Delftia	Desulfotomaculum	Desulfovibrio	Dialister	Dielma	Dolosigranulum	Dorea	Dysgonomonas	Echinicola	Eggerthella	Eggerthia	Eikenella	Elizabethkingia	Enhydrobacter	Enterobacter	Enterococcus	Enterorhabdus	Erysipelatoclostridium	Escherichia	Eubacterium	Exiguobacterium	Facklamia	Faecalibacterium	Faecalicoccus	Faecalitalea	Fenollaria	Filifactor	Finegoldia	Flavobacterium	Flavonifractor	Fusobacterium	Gallibacterium	Gardnerella	Gemella	Gordonibacter	Granulicatella	Gulbenkiania	Haemophilus	Hallella	Helicobacter	Herbaspirillum	Histophilus	Holdemanella	Holdemania	Hungatella	Intestinimonas	Isoptericola	Janibacter	Johnsonella	Kandleria	Kingella	Klebsiella	Kocuria	Kytococcus	Lachnoanaerobaculum	Lachnoclostridium	Lachnospira	Lactobacillus	Lactococcus	Lautropia	Lawsonella	Lelliottia	Leptotrichia	Leucobacter	Leuconostoc	Levyella	Mageeibacillus	Mangrovimonas	Mannheimia	Marvinbryantia	Megamonas	Megasphaera	Methylobacterium	Microbacterium	Micrococcus	Microvirga	Mitsuokella	Mobiluncus	Modestobacter	Mogibacterium	Moraxella	Moritella	Morococcus	Mycobacterium	Mycoplasma	Necropsobacter	Neisseria	Nocardia	Nosocomiicoccus	Novosphingobium	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Ottowia	Oxalobacter	Paenibacillus	Parabacteroides	Paracoccus	Paraprevotella	Parasutterella	Parvimonas	Pasteurella	Pectobacterium	Pedobacter	Peptoclostridium	Peptoniphilus	Peptostreptococcus	Phascolarctobacterium	Photobacterium	Porphyrobacter	Porphyromonas	Prevotella	Propionibacterium	Proteiniphilum	Pseudoflavonifractor	Pseudomonas	Pseudoramibacter	Psychrobacter	Rheinheimera	Rhodopseudomonas	Riemerella	Rikenella	Risungbinella	Roseburia	Rothia	Ruminiclostridium	Ruminococcus	Runella	Salmonella	Sanguibacter	Sanguibacteroides	Scardovia	Selenomonas	Senegalimassilia	Serratia	Shuttleworthia	Simonsiella	Sinorhizobium	Slackia	Sneathia	Solobacterium	Sphingobacterium	Sphingobium	Sphingomonas	Sphingopyxis	Staphylococcus	Stenotrophomonas	Stomatobaculum	Streptobacillus	Streptococcus	Streptomyces	Subdoligranulum	Sutterella	Tannerella	Tepidiphilus	Terrisporobacter	Thauera	Thermus	Treponema	Trueperella	Turicibacter	Tyzzerella	Ureaplasma	Varibaculum	Veillonella	Vibrio	Xanthomonas	Xenorhabdus	Xylanimonas
Abiotrophia	0.0	0.0	0.0	0.0	0.0	0.0	0.02215902075599981	0.12631946150211254	0.13987649766396476	0.0	0.0	0.0	0.1600255932829444	0.0	0.010571895227974559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1119142289409304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18040615612212246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08703936657952369	0.3968111839568265	0.13807495132729544	0.010285562321921387	0.0	0.0	0.023653213742279165	0.0	0.0	0.0	0.18057103084501241	0.0	0.0	0.0	0.0	0.3459693496866558	0.0	0.0	0.0	0.15879092832112113	0.0	0.0	0.0	0.10403995006082936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44831307543168614	0.010571895227974559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041529796630501846	0.0	0.0	0.26107477440849275	0.0	0.0	0.0	0.12918893928715763	0.0	0.0	0.0	0.24782274478693242	0.0	0.0	0.0	0.0	0.03987291427513731	0.0	0.14003499242132958	0.0	0.16569721640575144	0.0	0.0	0.1658014959959341	0.04535971514123197	0.0	0.0	0.0	0.0	0.3658675794830425	0.0	0.0	0.2032193759579408	0.03691162914988235	0.0	0.0	0.0	0.0	0.14793991565743858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41884886600969984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37304896975384816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13270909131756886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31637891070585755	0.2592766486908636	0.0	0.011028825748371529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16711832336302127	0.0	0.0	0.0	0.6000267843133299	0.0	0.0	0.0	0.0	0.0	0.0	0.2516188662335608	0.14720193475159088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053684981242939564	0.0	0.0	0.0	0.0	0.0	0.2300110982931849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010571895227974559	0.0	0.2928620022319298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acetivibrio	0.0	0.0	0.18469758787064056	0.1495214792870084	0.0	0.0	0.0	0.0	0.0	0.6116353380102075	0.0	0.0	0.0	0.21536415018235375	0.0	0.43032951896507565	0.0	0.0	0.0	0.0	0.0	0.2647282875459019	0.0	0.586294379114233	0.8805904151032525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4110008262853888	0.0	0.0	0.0	0.0	0.5221411732407099	0.5031563506173282	0.689662740155249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7683893428626887	0.1919788799337635	0.11927499189269472	0.0	0.0	0.0	0.0	0.0	0.42461368893501056	0.11541696741874292	0.0	0.10907537784339802	0.0	0.0	0.0	0.0	0.5359673435853057	0.6549040561356188	0.0	0.0	0.6541603325486124	0.06547436141954821	0.8115197127299321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2647282875459019	0.2772207374378985	0.5665089343511286	0.04809890447963735	0.0	0.7751905867120115	0.14952147928700835	0.0	0.45354848717059254	0.0	0.0	0.0	0.0	0.0	0.6092445667726116	0.1048428861567929	0.5455911466537932	0.10961319133221713	0.7056361480158242	0.0	0.0	0.8832492765747865	0.4246136889350104	0.7584437780052289	0.0	0.0	0.0	0.0	0.5344215839414463	0.0	0.0	0.0	0.0	0.5327554018677719	0.0	0.0	0.0	0.1048428861567929	0.0	0.0	0.0	0.6867394831040284	0.8641598928946697	0.43582344393661854	0.6719134648402882	0.0	0.0	0.0	0.10484288615679252	0.0	0.0	0.0	0.0	0.0	0.7213739830849336	0.776596219219958	0.0	0.28543594004577927	0.0	0.0	0.0	0.0	0.0	0.0	0.42109121998857574	0.01555455417890549	0.0	0.0	0.8347646013702678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3200316486712721	0.0	0.0	0.6089091797835186	0.0	0.1444495686587376	0.0	0.270501251893743	0.0	0.09850912443161287	0.2945244496532407	0.0	0.0	0.0	0.0	0.6849795384684444	0.0	0.0	0.21989097649534017	0.0	0.0	0.0	0.0	0.0	0.0	0.6366774965402705	0.0	0.0	0.0	0.0	0.0	0.0	0.2674995659708111	0.0	0.7713287952427584	0.0	0.5607138244332105	0.22666350406511093	0.0	0.0	0.0	0.0	0.0	0.0	0.14952147928700835	0.0	0.0	0.0	0.11952798528515926	0.11289822160526986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8364037410818209	0.0	0.0	0.0	0.42461368893501045	0.0	0.0	0.0	0.0	0.42461368893501045	0.0513789279794188	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acholeplasma	0.0	0.18469758787064056	0.0	0.8095475474846539	0.0	0.0	0.0	0.0	0.0	0.10443339189097486	0.0	0.0	0.0	0.221657131693866	0.0	0.7719541599440534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06928572379449599	0.3088361395624583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23296538263478755	0.0	0.0	0.0	0.0	0.33901573811826136	0.5991231091210307	0.14489772092667813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16217050401478716	0.85674320748568	0.5672806839331465	0.0	0.0	0.0	0.0	0.0	0.0	0.5708957853923736	0.0	0.11037742490183215	0.0	0.024769701283519102	0.0	0.0	0.0	0.0	0.0	0.0	0.21889012235007727	0.2397777485511642	0.14483650819603244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36837333280570983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2545625973851244	0.0	0.07932281897457215	0.0	0.022810005367880175	0.0	0.0	0.3308098147276085	0.0	0.17392827151562426	0.0	0.0	0.0	0.0	0.14282819546911932	0.0	0.0	0.0	0.0	0.20790185202789416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1686410498400404	0.03847567060228259	0.1869379771463776	0.0	0.0	0.0	0.567646212197546	0.0	0.0	0.0	0.0	0.0	0.19667551277255102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20840310818416563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9529881704575056	0.0	0.0	0.14584843488255844	0.0	0.09753319032779878	0.0	0.0	0.0	0.0	0.09087337203923888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18884522934359613	0.0	0.0	0.0	0.0	0.0	0.0	0.31087584723853473	0.0	0.0	0.0	0.0	0.0	0.0	0.9471395148143491	0.0	0.0	0.0	0.0	0.016485119250739155	0.0	0.0	0.0	0.0	0.0	0.0	0.8095475474846539	0.0	0.0	0.0	0.055304108688729384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1916722573410515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acidaminococcus	0.0	0.1495214792870084	0.8095475474846539	0.0	0.0	0.0	0.0	0.0	0.0	0.14900844094498486	0.0	0.0	0.0	0.05584218920249574	0.0	0.7892569004976084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11127549671200956	0.16713128989653386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21505945940782525	0.0	0.0	0.0	0.0	0.4283612023322119	0.7564510955702097	0.14337140893141728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9767637639144883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17720196171712108	0.19411148828098695	0.15096074558226172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20484445685987437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20608052639445082	0.0	0.09312445855811992	0.0	0.013755223242416549	0.0	0.0	0.19798281442192125	0.0	0.0	0.0	0.0	0.0	0.0	0.1156262153536845	0.0	0.0	0.0	0.0	0.2763768817954214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2118204152697679	0.031147884773905277	0.15718898310989865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11583198728618266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8627626554067296	0.0	0.0	0.02103817121795178	0.0	0.0	0.0	0.0	0.0	0.0	0.11466105212745155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2542447436652243	0.0	0.0	0.0	0.0	0.0	0.0	0.29238972283932757	0.0	0.0	0.0	0.0	0.0	0.0	0.7667544713437615	0.0	0.0	0.0	0.0	0.03178683344263527	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012986146841632039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Acidovorax	0.0	0.0	0.0	0.0	0.0	0.498056056185946	0.0	0.05084368364198392	0.0	0.0	0.0	0.0	0.5477993732447219	0.0	0.20091261806838856	0.0	0.4736649111434239	0.0	0.0	0.0	0.5945963875966435	0.0	0.0	0.0	0.0	0.0	0.47366491114342457	0.0	0.0	0.0	0.0	0.4736649111434244	0.8214803524723518	0.0	0.0	0.0	0.0	0.0	0.02981407558744288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11226708914596101	0.0	0.0	0.0	0.0	0.11729123791337097	0.0	0.0	0.0	0.20014900047497405	0.0	0.47366491114342507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20091261806838856	0.0	0.02913366961541193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5475781810880983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45548142493842075	0.0	0.0	0.0	0.0	0.0	0.0	0.07475524916566985	0.0	0.5962453488960705	0.6918667456034537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4736649111434237	0.0	0.0	0.47366491114342496	0.0	0.08714335034275131	0.0	0.0	0.3163294621890661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7637206570044229	0.0	0.0	0.0	0.0	0.0	0.6890219728162962	0.0	0.7142246542126778	0.0	0.0	0.4736649111434237	0.0	0.0	0.0	0.5928886632400555	0.0	0.0	0.2533869017517469	0.0	0.0	0.47366491114342457	0.0	0.0	0.0	0.0	0.0	0.02596466777647813	0.16698029340495812	0.0	0.0	0.6485413565489084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45131010987310705	0.4157443733082802	0.4277747365933361	0.0	0.2099574680465264	0.37794448974326056	0.0	0.0	0.12243271530600401	0.0	0.0	0.0	0.0	0.47366491114342457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4722548602660978	0.4723665041943919	0.0	0.0
Acinetobacter	0.0	0.0	0.0	0.0	0.498056056185946	0.0	0.0	0.0341965342463812	0.0	0.0	0.0	0.02286302184420867	0.0	0.0	0.0	0.0	0.9961686862975269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9961686862975285	0.0	0.0	0.01535280282953599	0.0	0.9961686862975283	0.6785024210186044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028008491648477782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028008491648477782	0.0	0.0	0.0	0.01598839671067525	0.0	0.0	0.0	0.0	0.015352802829535989	0.0	0.0	0.0	0.0	0.9961686862975294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114838343874687	0.0	0.0	0.0	0.0	0.0	0.0	0.039836056830511564	0.028008491648477782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015352802829535989	0.0	0.0	0.015352802829535913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028008491648477782	0.0	0.0	0.0	0.04488274340706678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20184018001510315	0.0	0.0	0.012390899516447357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0114838343874687	0.015352802829535989	0.0	0.9961686862975263	0.0	0.0	0.9961686862975292	0.0	0.0	0.0	0.0	0.7098442583269883	0.0	0.0	0.0	0.0	0.0	0.028008491648477782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02492104156893866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03106321305689515	0.0	0.0	0.9961686862975263	0.0	0.0	0.0	0.9075136096540463	0.0	0.0	0.39815034681646283	0.0	0.0	0.9961686862975285	0.0	0.0	0.0	0.015352802829535913	0.0	0.0	0.4012710468626169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04268296190084386	0.9066738884565588	0.9321016031070858	0.0	0.1066415348384633	0.8197217340846396	0.0	0.0	0.19755042837792713	0.015352802829535998	0.0	0.0	0.0	0.9961686862975285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9958401201986172	0.9966736602697045	0.0	0.0
Actinobacillus	0.02215902075599981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06518610678710124	0.0	0.0	0.0	0.0	0.6949641425886763	0.030222273495957033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8267860474699109	0.0	0.0	0.0	0.0	0.9888727887877163	0.0	0.9365410837936343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20159370831500678	0.3740337022137377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9888727887877163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9888727887877163	0.0	0.0	0.0	0.0	0.0	0.0	0.2005309544743727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9055568441489104	0.0	0.3152530220335535	0.0	0.28958617962503524	0.0	0.896612896767523	0.0	0.0	0.0	0.38831321096037247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9888727887877163	0.8954117408767936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021191539801809513	0.16262012869091197	0.0	0.0	0.8267860474699109	0.09444638382050446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8161706081612876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02913393950947136	0.0	0.0	0.0	0.693387182315211	0.0	0.0	0.0	0.0	0.0	0.0	0.6235094100280469	0.0	0.0	0.0	0.0	0.0	0.0	0.021191539801809565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036044644760324665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014137701640054968	0.0	0.0	0.9888727887877165	0.49974783334173195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07289889691822482	0.0	0.0	0.0	0.0	0.0	0.0	0.058616946814775174	0.0	0.0	0.0	0.0
Actinobaculum	0.12631946150211254	0.0	0.0	0.0	0.05084368364198392	0.0341965342463812	0.0	0.0	0.6489194210184083	0.0	0.0	0.0	0.22394638541810372	0.0	0.012436720320478937	0.0	0.044129250432195344	0.0	0.0	0.0	0.0	0.0	0.774627581417682	0.0	0.0	0.15259832686742672	0.04412925043219553	0.0	0.0	0.0	0.0	0.04412925043219536	0.03441872368625292	0.0	0.0	0.0	0.2487246824967667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3720674713422633	0.6412311718231606	0.4883649720267481	0.0	0.0	0.0	0.2677917759019026	0.0	0.1254713265079049	0.0	0.33758653714701914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5034643994561268	0.0	0.27808439195225143	0.0	0.0	0.0	0.04412925043219556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48103978435733563	0.012436720320478937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2521770702859794	0.0	0.6651264627802403	0.0	0.0	0.0	0.03561086112394988	0.0	0.0	0.0	0.0	0.30222961092534	0.018338591382176465	0.0778025636758942	0.3656498626707756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044129250432195344	0.0	0.0	0.04412925043219556	0.0	0.0	0.0	0.0	0.0	0.5134792218326169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17911164355679915	0.0	0.0	0.0	0.0	0.0	0.0	0.09136454687994941	0.0	0.0	0.07479774633530839	0.09416780876047602	0.0	0.0	0.0	0.044129250432195344	0.0	0.3299246632432687	0.0	0.19342537004306304	0.0	0.0	0.0	0.3055926238538563	0.0	0.04412925043219553	0.0	0.09847166992129833	0.0	0.0	0.0	0.1758111892207942	0.0	0.0	0.0	0.02170425636717751	0.0	0.0	0.14675651782055596	0.4949461184781556	0.0	0.0	0.07964595917439891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01760881063623878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28022976239342823	0.04412925043219553	0.0	0.1689185877470791	0.0	0.15306557555551983	0.0	0.0	0.0	0.0	0.0	0.0	0.041746392612220025	0.042650808814460574	0.0	0.0
Actinomyces	0.13987649766396476	0.0	0.0	0.0	0.0	0.0	0.0	0.6489194210184083	0.0	0.0	0.0	0.10966532835681536	0.20375278077145906	0.0	0.1889068165692093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5423251497969971	0.0	0.0	0.04847520455538512	0.0	0.0	0.0247491024326725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22794878811993907	0.0	0.0	0.0	0.0	0.0	0.14233177711171852	0.0	0.0	0.1030691058507322	0.0	0.0	0.0	0.0	0.0	0.0	0.681459964374793	0.5023648699435217	0.541719969087826	0.25518544075246713	0.0	0.0	0.5122672970402299	0.0	0.4467542911377506	0.0	0.2821939651974565	0.14233177711171852	0.0	0.0	0.041268918303755044	0.13328210770326876	0.0	0.0	0.0	0.5135269762008193	0.0	0.17684417583425935	0.0	0.18935380113752065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03675037634374154	0.5176232436276089	0.1889068165692093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14233177711171852	0.0	0.21535890856318798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3649862306653591	0.14233177711171852	0.2968807253337088	0.0	0.5355174994016448	0.0	0.0	0.46629938903396984	0.44412040075629894	0.0	0.0	0.0	0.0	0.2634094596792293	0.0	0.0	0.5322367389007804	0.0	0.09686346038736743	0.0	0.0	0.0	0.0	0.0	0.0	0.2954325385261157	0.0	0.0	0.0	0.0	0.08498938982265809	0.0	0.0	0.1989874684128373	0.0	0.0	0.0	0.0	0.48381189933714913	0.0	0.07341929392835964	0.0	0.0	0.14233177711171852	0.0	0.2246167139282671	0.2876173633291044	0.0	0.3075345974280713	0.0	0.0	0.0	0.0	0.0	0.0	0.10667017099153255	0.0	0.08498938982265809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3894645358118093	0.3327646707004233	0.08028954362790285	0.0	0.0	0.0	0.1037696476684202	0.07173578792648369	0.0	0.0	0.09180980091819636	0.0	0.0	0.0	0.3957312515981906	0.0	0.0	0.0	0.0	0.37913324760788597	0.0	0.18879728052244868	0.6110861980666058	0.0	0.10552404887815935	0.10270638956257773	0.0	0.0	0.0	0.0	0.3331589320589926	0.0	0.0	0.0	0.0	0.0	0.0	0.3687658223572618	0.0	0.13251759272337804	0.0	0.0	0.0	0.26864852848304577	0.0	0.0	0.18940762344509585	0.061201063218025924	0.3828092392294231	0.33517761026721066	0.0	0.0	0.0	0.0	0.2035991067506052	0.0	0.0	0.08498938982265809	0.35325997160458494
