	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
17	Alistipes	Bacillus	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2
18	Bacillus	Atopobium	1.0	1	2	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	2
19	Atopobium	Bacillus	1.0	2	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	2
20	Bulleidia	Actinobaculum	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
21	Actinobaculum	Bulleidia	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
22	Bulleidia	Afipia	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2
23	Afipia	Bulleidia	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2
24	Bulleidia	Aggregatibacter	1.0	1	2	Throat	Mixed	Intertype	#ff5029	#cccccc	#cccccc	2
25	Aggregatibacter	Bulleidia	1.0	2	1	Mixed	Throat	Intertype	#cccccc	#ff5029	#cccccc	2
26	Campylobacter	Abiotrophia	1.0	2	2	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	2
27	Abiotrophia	Campylobacter	1.0	2	2	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	2
28	Campylobacter	Actinomyces	1.0	2	2	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	2
29	Actinomyces	Campylobacter	1.0	2	2	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	2
30	Campylobacter	Alistipes	1.0	2	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2
31	Alistipes	Campylobacter	1.0	1	2	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2
32	Campylobacter	Atopobium	1.0	2	2	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2
33	Atopobium	Campylobacter	1.0	2	2	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2
34	Campylobacter	Bacillus	1.0	2	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	2
35	Bacillus	Campylobacter	1.0	1	2	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	2
36	Capnocytophaga	Afipia	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
37	Afipia	Capnocytophaga	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
38	Capnocytophaga	Aggregatibacter	1.0	2	2	Supragingival_plaque	Mixed	Intertype	#ff964f	#cccccc	#cccccc	2
39	Aggregatibacter	Capnocytophaga	1.0	2	2	Mixed	Supragingival_plaque	Intertype	#cccccc	#ff964f	#cccccc	2
40	Capnocytophaga	Bulleidia	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
41	Bulleidia	Capnocytophaga	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
42	Cardiobacterium	Afipia	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
43	Afipia	Cardiobacterium	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
44	Cardiobacterium	Aggregatibacter	1.0	2	2	Subgingival_plaque	Mixed	Intertype	#e4cf74	#cccccc	#cccccc	2
45	Aggregatibacter	Cardiobacterium	1.0	2	2	Mixed	Subgingival_plaque	Intertype	#cccccc	#e4cf74	#cccccc	2
46	Cardiobacterium	Bulleidia	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
47	Bulleidia	Cardiobacterium	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
48	Cardiobacterium	Capnocytophaga	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
49	Capnocytophaga	Cardiobacterium	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
50	Catonella	Abiotrophia	1.0	2	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	2
51	Abiotrophia	Catonella	1.0	2	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	2
52	Catonella	Actinomyces	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
53	Actinomyces	Catonella	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
54	Catonella	Alistipes	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	2
55	Alistipes	Catonella	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	2
56	Catonella	Atopobium	1.0	2	2	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	2
57	Atopobium	Catonella	1.0	2	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	2
58	Catonella	Bacillus	1.0	2	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	2
59	Bacillus	Catonella	1.0	1	2	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	2
60	Catonella	Campylobacter	1.0	2	2	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	2
61	Campylobacter	Catonella	1.0	2	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	2
62	Corynebacterium	Actinobaculum	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
63	Actinobaculum	Corynebacterium	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
64	Corynebacterium	Afipia	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
65	Afipia	Corynebacterium	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
66	Corynebacterium	Aggregatibacter	1.0	2	2	Supragingival_plaque	Mixed	Intertype	#ff964f	#cccccc	#cccccc	2
67	Aggregatibacter	Corynebacterium	1.0	2	2	Mixed	Supragingival_plaque	Intertype	#cccccc	#ff964f	#cccccc	2
68	Corynebacterium	Bulleidia	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
69	Bulleidia	Corynebacterium	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
70	Corynebacterium	Capnocytophaga	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
71	Capnocytophaga	Corynebacterium	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
72	Corynebacterium	Cardiobacterium	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
73	Cardiobacterium	Corynebacterium	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
74	Dialister	Actinomyces	1.0	2	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2
75	Actinomyces	Dialister	1.0	2	2	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	2
76	Dialister	Alistipes	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2
77	Alistipes	Dialister	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2
78	Dialister	Atopobium	1.0	2	2	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2
79	Atopobium	Dialister	1.0	2	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2
80	Dialister	Bacillus	1.0	2	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2
81	Bacillus	Dialister	1.0	1	2	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2
82	Dialister	Campylobacter	1.0	2	2	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2
83	Campylobacter	Dialister	1.0	2	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2
84	Dialister	Catonella	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	2
85	Catonella	Dialister	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	2
86	Eggerthia	Actinobaculum	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
87	Actinobaculum	Eggerthia	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
88	Eggerthia	Afipia	1.0	1	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
89	Afipia	Eggerthia	1.0	1	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
90	Eggerthia	Aggregatibacter	1.0	1	2	Subgingival_plaque	Mixed	Intertype	#e4cf74	#cccccc	#cccccc	2
91	Aggregatibacter	Eggerthia	1.0	2	1	Mixed	Subgingival_plaque	Intertype	#cccccc	#e4cf74	#cccccc	2
92	Eggerthia	Bulleidia	1.0	1	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
93	Bulleidia	Eggerthia	1.0	1	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
94	Eggerthia	Capnocytophaga	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
95	Capnocytophaga	Eggerthia	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
96	Eggerthia	Cardiobacterium	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2
97	Cardiobacterium	Eggerthia	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2
98	Eggerthia	Corynebacterium	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
99	Corynebacterium	Eggerthia	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
100	Eikenella	Afipia	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
101	Afipia	Eikenella	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
102	Eikenella	Aggregatibacter	1.0	2	2	Subgingival_plaque	Mixed	Intertype	#e4cf74	#cccccc	#cccccc	2
103	Aggregatibacter	Eikenella	1.0	2	2	Mixed	Subgingival_plaque	Intertype	#cccccc	#e4cf74	#cccccc	2
104	Eikenella	Bulleidia	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
105	Bulleidia	Eikenella	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
106	Eikenella	Capnocytophaga	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
107	Capnocytophaga	Eikenella	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
108	Eikenella	Cardiobacterium	1.0	2	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2
109	Cardiobacterium	Eikenella	1.0	2	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2
110	Eikenella	Corynebacterium	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
111	Corynebacterium	Eikenella	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
112	Eikenella	Eggerthia	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2
113	Eggerthia	Eikenella	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2
114	Eubacterium	Afipia	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
115	Afipia	Eubacterium	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
116	Eubacterium	Bulleidia	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
117	Bulleidia	Eubacterium	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
118	Eubacterium	Eggerthia	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2
119	Eggerthia	Eubacterium	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2
120	Faecalibacterium	Abiotrophia	1.0	1	2	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	2
121	Abiotrophia	Faecalibacterium	1.0	2	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	2
122	Faecalibacterium	Actinomyces	1.0	1	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2
123	Actinomyces	Faecalibacterium	1.0	2	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	2
124	Faecalibacterium	Alistipes	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2
125	Alistipes	Faecalibacterium	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2
126	Faecalibacterium	Atopobium	1.0	1	2	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2
127	Atopobium	Faecalibacterium	1.0	2	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2
128	Faecalibacterium	Bacillus	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2
129	Bacillus	Faecalibacterium	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2
130	Faecalibacterium	Campylobacter	1.0	1	2	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2
131	Campylobacter	Faecalibacterium	1.0	2	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2
132	Faecalibacterium	Catonella	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	2
133	Catonella	Faecalibacterium	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	2
134	Faecalibacterium	Dialister	1.0	1	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2
135	Dialister	Faecalibacterium	1.0	2	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2
136	Filifactor	Actinobaculum	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
137	Actinobaculum	Filifactor	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
138	Filifactor	Afipia	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2
139	Afipia	Filifactor	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2
140	Filifactor	Aggregatibacter	1.0	1	2	Throat	Mixed	Intertype	#ff5029	#cccccc	#cccccc	2
141	Aggregatibacter	Filifactor	1.0	2	1	Mixed	Throat	Intertype	#cccccc	#ff5029	#cccccc	2
142	Filifactor	Bulleidia	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2
143	Bulleidia	Filifactor	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2
144	Filifactor	Capnocytophaga	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
145	Capnocytophaga	Filifactor	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
146	Filifactor	Cardiobacterium	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
147	Cardiobacterium	Filifactor	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
148	Filifactor	Corynebacterium	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
149	Corynebacterium	Filifactor	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
150	Filifactor	Eggerthia	1.0	1	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
151	Eggerthia	Filifactor	1.0	1	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
152	Filifactor	Eikenella	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
153	Eikenella	Filifactor	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
154	Filifactor	Eubacterium	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
155	Eubacterium	Filifactor	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
156	Fusobacterium	Afipia	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	2
157	Afipia	Fusobacterium	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	2
158	Fusobacterium	Aggregatibacter	1.0	2	2	Tongue_dorsum	Mixed	Intertype	#ff0000	#cccccc	#cccccc	2
159	Aggregatibacter	Fusobacterium	1.0	2	2	Mixed	Tongue_dorsum	Intertype	#cccccc	#ff0000	#cccccc	2
160	Fusobacterium	Bulleidia	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	2
161	Bulleidia	Fusobacterium	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	2
162	Fusobacterium	Capnocytophaga	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	2
163	Capnocytophaga	Fusobacterium	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2
164	Fusobacterium	Cardiobacterium	1.0	2	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	2
165	Cardiobacterium	Fusobacterium	1.0	2	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	2
166	Fusobacterium	Corynebacterium	1.0	2	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	2
167	Corynebacterium	Fusobacterium	1.0	2	2	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	2
168	Fusobacterium	Eggerthia	1.0	2	1	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	2
169	Eggerthia	Fusobacterium	1.0	1	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	2
170	Fusobacterium	Eikenella	1.0	2	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	2
171	Eikenella	Fusobacterium	1.0	2	2	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	2
172	Fusobacterium	Filifactor	1.0	2	1	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc	2
173	Filifactor	Fusobacterium	1.0	1	2	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc	2
174	Gemella	Afipia	1.0	2	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	2
175	Afipia	Gemella	1.0	1	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	2
176	Gemella	Aggregatibacter	1.0	2	2	Buccal_mucosa	Mixed	Intertype	#1996f3	#cccccc	#cccccc	2
177	Aggregatibacter	Gemella	1.0	2	2	Mixed	Buccal_mucosa	Intertype	#cccccc	#1996f3	#cccccc	2
178	Gemella	Bulleidia	1.0	2	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	2
179	Bulleidia	Gemella	1.0	1	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	2
180	Gemella	Capnocytophaga	1.0	2	2	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	2
181	Capnocytophaga	Gemella	1.0	2	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	2
182	Gemella	Cardiobacterium	1.0	2	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	2
183	Cardiobacterium	Gemella	1.0	2	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	2
184	Gemella	Corynebacterium	1.0	2	2	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	2
185	Corynebacterium	Gemella	1.0	2	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	2
186	Gemella	Eggerthia	1.0	2	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	2
187	Eggerthia	Gemella	1.0	1	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	2
188	Gemella	Eikenella	1.0	2	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	2
189	Eikenella	Gemella	1.0	2	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	2
190	Gemella	Filifactor	1.0	2	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	2
191	Filifactor	Gemella	1.0	1	2	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	2
192	Gemella	Fusobacterium	1.0	2	2	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	2
193	Fusobacterium	Gemella	1.0	2	2	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	2
194	Granulicatella	Actinobaculum	1.0	1	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	2
195	Actinobaculum	Granulicatella	1.0	2	1	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	2
196	Granulicatella	Afipia	1.0	1	1	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	2
197	Afipia	Granulicatella	1.0	1	1	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	2
198	Granulicatella	Aggregatibacter	1.0	1	2	Attached	Mixed	Intertype	#4e4dfc	#cccccc	#cccccc	2
199	Aggregatibacter	Granulicatella	1.0	2	1	Mixed	Attached	Intertype	#cccccc	#4e4dfc	#cccccc	2
200	Granulicatella	Bulleidia	1.0	1	1	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	2
201	Bulleidia	Granulicatella	1.0	1	1	Throat	Attached	Intertype	#ff5029	#4e4dfc	#cccccc	2
202	Granulicatella	Capnocytophaga	1.0	1	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	2
203	Capnocytophaga	Granulicatella	1.0	2	1	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	2
204	Granulicatella	Cardiobacterium	1.0	1	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	2
205	Cardiobacterium	Granulicatella	1.0	2	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	2
206	Granulicatella	Corynebacterium	1.0	1	2	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	2
207	Corynebacterium	Granulicatella	1.0	2	1	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	2
208	Granulicatella	Eggerthia	1.0	1	1	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	2
209	Eggerthia	Granulicatella	1.0	1	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	2
210	Granulicatella	Eikenella	1.0	1	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	2
211	Eikenella	Granulicatella	1.0	2	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	2
212	Granulicatella	Eubacterium	1.0	1	2	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	2
213	Eubacterium	Granulicatella	1.0	2	1	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	2
214	Granulicatella	Filifactor	1.0	1	1	Attached	Throat	Intertype	#4e4dfc	#ff5029	#cccccc	2
