	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
14	Actinomyces	Acidovorax	1.0	2	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2
15	Acidovorax	Actinomyces	1.0	1	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	2
16	Actinomyces	Acinetobacter	1.0	2	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2
17	Acinetobacter	Actinomyces	1.0	1	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	2
18	Afipia	Abiotrophia	1.0	1	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	2
19	Abiotrophia	Afipia	1.0	1	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	2
20	Afipia	Acidovorax	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	2
21	Acidovorax	Afipia	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	2
22	Afipia	Acinetobacter	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	2
23	Acinetobacter	Afipia	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	2
24	Afipia	Actinobaculum	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
25	Actinobaculum	Afipia	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
26	Afipia	Actinomyces	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
27	Actinomyces	Afipia	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
28	Aggregatibacter	Abiotrophia	1.0	2	1	Mixed	Buccal_mucosa	Intertype	#cccccc	#1996f3	#cccccc	2
29	Abiotrophia	Aggregatibacter	1.0	1	2	Buccal_mucosa	Mixed	Intertype	#1996f3	#cccccc	#cccccc	2
30	Aggregatibacter	Acidovorax	1.0	2	1	Mixed	Anterior_nares	Intertype	#cccccc	#8000ff	#cccccc	2
31	Acidovorax	Aggregatibacter	1.0	1	2	Anterior_nares	Mixed	Intertype	#8000ff	#cccccc	#cccccc	2
32	Aggregatibacter	Acinetobacter	1.0	2	1	Mixed	Anterior_nares	Intertype	#cccccc	#8000ff	#cccccc	2
33	Acinetobacter	Aggregatibacter	1.0	1	2	Anterior_nares	Mixed	Intertype	#8000ff	#cccccc	#cccccc	2
34	Aggregatibacter	Afipia	1.0	2	1	Mixed	Throat	Intertype	#cccccc	#ff5029	#cccccc	2
35	Afipia	Aggregatibacter	1.0	1	2	Throat	Mixed	Intertype	#ff5029	#cccccc	#cccccc	2
36	Alistipes	Abiotrophia	1.0	1	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	2
37	Abiotrophia	Alistipes	1.0	1	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	2
38	Alistipes	Acidovorax	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2
39	Acidovorax	Alistipes	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2
40	Alistipes	Acinetobacter	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2
41	Acinetobacter	Alistipes	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2
42	Alistipes	Actinobaculum	1.0	1	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2
43	Actinobaculum	Alistipes	1.0	2	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	2
44	Alistipes	Actinomyces	1.0	1	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2
45	Actinomyces	Alistipes	1.0	2	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	2
46	Alistipes	Afipia	1.0	1	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	2
47	Afipia	Alistipes	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	2
48	Alistipes	Aggregatibacter	1.0	1	2	Stool	Mixed	Intertype	#b2f396	#cccccc	#cccccc	2
49	Aggregatibacter	Alistipes	1.0	2	1	Mixed	Stool	Intertype	#cccccc	#b2f396	#cccccc	2
50	Anaeroglobus	Alloprevotella	1.0	1	2	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	2
51	Alloprevotella	Anaeroglobus	1.0	2	1	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	2
52	Atopobium	Abiotrophia	1.0	2	1	Saliva	Buccal_mucosa	Intertype	#7effb5	#1996f3	#cccccc	2
53	Abiotrophia	Atopobium	1.0	1	2	Buccal_mucosa	Saliva	Intertype	#1996f3	#7effb5	#cccccc	2
54	Atopobium	Acidovorax	1.0	2	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	2
55	Acidovorax	Atopobium	1.0	1	2	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	2
56	Atopobium	Acinetobacter	1.0	2	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	2
57	Acinetobacter	Atopobium	1.0	1	2	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	2
58	Atopobium	Afipia	1.0	2	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	2
59	Afipia	Atopobium	1.0	1	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	2
60	Atopobium	Alistipes	1.0	2	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2
61	Alistipes	Atopobium	1.0	1	2	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2
62	Bacillus	Abiotrophia	1.0	1	1	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	2
63	Abiotrophia	Bacillus	1.0	1	1	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	2
64	Bacillus	Acidovorax	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2
65	Acidovorax	Bacillus	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2
66	Bacillus	Acinetobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2
67	Acinetobacter	Bacillus	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	2
68	Bacillus	Actinobaculum	1.0	1	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	2
69	Actinobaculum	Bacillus	1.0	2	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2
70	Bacillus	Actinomyces	1.0	1	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	2
71	Actinomyces	Bacillus	1.0	2	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2
72	Bacillus	Afipia	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	2
73	Afipia	Bacillus	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	2
74	Bacillus	Aggregatibacter	1.0	1	2	Anterior_nares	Mixed	Intertype	#8000ff	#cccccc	#cccccc	2
75	Aggregatibacter	Bacillus	1.0	2	1	Mixed	Anterior_nares	Intertype	#cccccc	#8000ff	#cccccc	2
76	Bacillus	Alistipes	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2
77	Alistipes	Bacillus	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2
78	Bacillus	Atopobium	1.0	1	2	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc	2
79	Atopobium	Bacillus	1.0	2	1	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc	2
80	Bacteroides	Alloprevotella	1.0	2	2	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	2
81	Alloprevotella	Bacteroides	1.0	2	2	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	2
82	Bacteroides	Anaeroglobus	1.0	2	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2
83	Anaeroglobus	Bacteroides	1.0	1	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2
84	Bradyrhizobium	Abiotrophia	1.0	1	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	2
85	Abiotrophia	Bradyrhizobium	1.0	1	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	2
86	Bradyrhizobium	Acidovorax	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	2
87	Acidovorax	Bradyrhizobium	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	2
88	Bradyrhizobium	Acinetobacter	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	2
89	Acinetobacter	Bradyrhizobium	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	2
90	Bradyrhizobium	Actinobaculum	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
91	Actinobaculum	Bradyrhizobium	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
92	Bradyrhizobium	Actinomyces	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
93	Actinomyces	Bradyrhizobium	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
94	Bradyrhizobium	Afipia	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2
95	Afipia	Bradyrhizobium	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2
96	Bradyrhizobium	Aggregatibacter	1.0	1	2	Throat	Mixed	Intertype	#ff5029	#cccccc	#cccccc	2
97	Aggregatibacter	Bradyrhizobium	1.0	2	1	Mixed	Throat	Intertype	#cccccc	#ff5029	#cccccc	2
98	Bradyrhizobium	Alistipes	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	2
99	Alistipes	Bradyrhizobium	1.0	1	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	2
100	Bradyrhizobium	Atopobium	1.0	1	2	Throat	Saliva	Intertype	#ff5029	#7effb5	#cccccc	2
101	Atopobium	Bradyrhizobium	1.0	2	1	Saliva	Throat	Intertype	#7effb5	#ff5029	#cccccc	2
102	Bradyrhizobium	Bacillus	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	2
103	Bacillus	Bradyrhizobium	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	2
104	Brochothrix	Alloprevotella	1.0	1	2	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	2
105	Alloprevotella	Brochothrix	1.0	2	1	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	2
106	Brochothrix	Anaeroglobus	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2
107	Anaeroglobus	Brochothrix	1.0	1	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2
108	Brochothrix	Bacteroides	1.0	1	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2
109	Bacteroides	Brochothrix	1.0	2	1	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2
110	Campylobacter	Alloprevotella	1.0	2	2	Saliva	Attached	Intertype	#7effb5	#4e4dfc	#cccccc	2
111	Alloprevotella	Campylobacter	1.0	2	2	Attached	Saliva	Intertype	#4e4dfc	#7effb5	#cccccc	2
112	Campylobacter	Anaeroglobus	1.0	2	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2
113	Anaeroglobus	Campylobacter	1.0	1	2	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2
114	Campylobacter	Bacteroides	1.0	2	2	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2
115	Bacteroides	Campylobacter	1.0	2	2	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2
116	Campylobacter	Brochothrix	1.0	2	1	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2
117	Brochothrix	Campylobacter	1.0	1	2	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5	2
118	Capnocytophaga	Abiotrophia	1.0	2	1	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	2
119	Abiotrophia	Capnocytophaga	1.0	1	2	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	2
120	Capnocytophaga	Acidovorax	1.0	2	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2
121	Acidovorax	Capnocytophaga	1.0	1	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	2
122	Capnocytophaga	Acinetobacter	1.0	2	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2
123	Acinetobacter	Capnocytophaga	1.0	1	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	2
124	Capnocytophaga	Actinobaculum	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
125	Actinobaculum	Capnocytophaga	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	2
126	Capnocytophaga	Afipia	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
127	Afipia	Capnocytophaga	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
128	Capnocytophaga	Aggregatibacter	1.0	2	2	Supragingival_plaque	Mixed	Intertype	#ff964f	#cccccc	#cccccc	2
129	Aggregatibacter	Capnocytophaga	1.0	2	2	Mixed	Supragingival_plaque	Intertype	#cccccc	#ff964f	#cccccc	2
130	Capnocytophaga	Alistipes	1.0	2	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	2
131	Alistipes	Capnocytophaga	1.0	1	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2
132	Capnocytophaga	Bacillus	1.0	2	1	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	2
133	Bacillus	Capnocytophaga	1.0	1	2	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	2
134	Capnocytophaga	Bradyrhizobium	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
135	Bradyrhizobium	Capnocytophaga	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
136	Cardiobacterium	Abiotrophia	1.0	1	1	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	2
137	Abiotrophia	Cardiobacterium	1.0	1	1	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	2
138	Cardiobacterium	Acidovorax	1.0	1	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	2
139	Acidovorax	Cardiobacterium	1.0	1	1	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	2
140	Cardiobacterium	Acinetobacter	1.0	1	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	2
141	Acinetobacter	Cardiobacterium	1.0	1	1	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	2
142	Cardiobacterium	Actinobaculum	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
143	Actinobaculum	Cardiobacterium	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
144	Cardiobacterium	Actinomyces	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
145	Actinomyces	Cardiobacterium	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
146	Cardiobacterium	Afipia	1.0	1	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
147	Afipia	Cardiobacterium	1.0	1	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
148	Cardiobacterium	Aggregatibacter	1.0	1	2	Subgingival_plaque	Mixed	Intertype	#e4cf74	#cccccc	#cccccc	2
149	Aggregatibacter	Cardiobacterium	1.0	2	1	Mixed	Subgingival_plaque	Intertype	#cccccc	#e4cf74	#cccccc	2
150	Cardiobacterium	Alistipes	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	2
151	Alistipes	Cardiobacterium	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	2
152	Cardiobacterium	Atopobium	1.0	1	2	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	2
153	Atopobium	Cardiobacterium	1.0	2	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	2
154	Cardiobacterium	Bacillus	1.0	1	1	Subgingival_plaque	Anterior_nares	Intertype	#e4cf74	#8000ff	#cccccc	2
155	Bacillus	Cardiobacterium	1.0	1	1	Anterior_nares	Subgingival_plaque	Intertype	#8000ff	#e4cf74	#cccccc	2
156	Cardiobacterium	Bradyrhizobium	1.0	1	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	2
157	Bradyrhizobium	Cardiobacterium	1.0	1	1	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2
158	Cardiobacterium	Capnocytophaga	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	2
159	Capnocytophaga	Cardiobacterium	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2
160	Catonella	Anaeroglobus	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	2
161	Anaeroglobus	Catonella	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	2
162	Catonella	Brochothrix	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	2
163	Brochothrix	Catonella	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	2
164	Cellulomonas	Abiotrophia	1.0	1	1	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc	2
165	Abiotrophia	Cellulomonas	1.0	1	1	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc	2
166	Cellulomonas	Acidovorax	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2
167	Acidovorax	Cellulomonas	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2
168	Cellulomonas	Acinetobacter	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2
169	Acinetobacter	Cellulomonas	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2
170	Cellulomonas	Actinobaculum	1.0	1	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2
171	Actinobaculum	Cellulomonas	1.0	2	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	2
172	Cellulomonas	Actinomyces	1.0	1	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2
173	Actinomyces	Cellulomonas	1.0	2	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	2
174	Cellulomonas	Afipia	1.0	1	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	2
175	Afipia	Cellulomonas	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	2
176	Cellulomonas	Aggregatibacter	1.0	1	2	Stool	Mixed	Intertype	#b2f396	#cccccc	#cccccc	2
177	Aggregatibacter	Cellulomonas	1.0	2	1	Mixed	Stool	Intertype	#cccccc	#b2f396	#cccccc	2
178	Cellulomonas	Alistipes	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2
179	Alistipes	Cellulomonas	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	2
180	Cellulomonas	Atopobium	1.0	1	2	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	2
181	Atopobium	Cellulomonas	1.0	2	1	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	2
182	Cellulomonas	Bacillus	1.0	1	1	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2
183	Bacillus	Cellulomonas	1.0	1	1	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2
184	Cellulomonas	Bradyrhizobium	1.0	1	1	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc	2
185	Bradyrhizobium	Cellulomonas	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	2
186	Cellulomonas	Capnocytophaga	1.0	1	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	2
187	Capnocytophaga	Cellulomonas	1.0	2	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	2
188	Cellulomonas	Cardiobacterium	1.0	1	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	2
189	Cardiobacterium	Cellulomonas	1.0	1	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	2
190	Centipeda	Alloprevotella	1.0	1	2	Subgingival_plaque	Attached	Intertype	#e4cf74	#4e4dfc	#cccccc	2
191	Alloprevotella	Centipeda	1.0	2	1	Attached	Subgingival_plaque	Intertype	#4e4dfc	#e4cf74	#cccccc	2
192	Centipeda	Anaeroglobus	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	2
193	Anaeroglobus	Centipeda	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	2
194	Centipeda	Bacteroides	1.0	1	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	2
195	Bacteroides	Centipeda	1.0	2	1	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	2
196	Centipeda	Brochothrix	1.0	1	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	2
197	Brochothrix	Centipeda	1.0	1	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	2
198	Centipeda	Campylobacter	1.0	1	2	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	2
199	Campylobacter	Centipeda	1.0	2	1	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	2
200	Centipeda	Catonella	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2
201	Catonella	Centipeda	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2
202	Citrobacter	Abiotrophia	1.0	1	1	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc	2
203	Abiotrophia	Citrobacter	1.0	1	1	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc	2
204	Citrobacter	Acidovorax	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	2
205	Acidovorax	Citrobacter	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	2
206	Citrobacter	Acinetobacter	1.0	1	1	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	2
207	Acinetobacter	Citrobacter	1.0	1	1	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	2
208	Citrobacter	Actinobaculum	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
209	Actinobaculum	Citrobacter	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
210	Citrobacter	Actinomyces	1.0	1	2	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc	2
211	Actinomyces	Citrobacter	1.0	2	1	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc	2
212	Citrobacter	Afipia	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2
213	Afipia	Citrobacter	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	2
214	Citrobacter	Aggregatibacter	1.0	1	2	Throat	Mixed	Intertype	#ff5029	#cccccc	#cccccc	2
215	Aggregatibacter	Citrobacter	1.0	2	1	Mixed	Throat	Intertype	#cccccc	#ff5029	#cccccc	2
216	Citrobacter	Alistipes	1.0	1	1	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc	2
