	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
1155	Candidatus Saccharibacteria oral taxon TM7x	Capnocytophaga sputigena	1.0	1	2	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
1156	Capnocytophaga sputigena	Capnocytophaga sp. oral taxon 332	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	0.0	#8000ff	#8000ff
1157	Capnocytophaga sp. oral taxon 332	Capnocytophaga sputigena	1.0	2	2	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	0.0	0.0	#8000ff	#8000ff
1158	Cardiobacterium hominis	[Eubacterium] rectale	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
1159	[Eubacterium] rectale	Cardiobacterium hominis	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1160	Cardiobacterium hominis	Actinomyces graevenitzii	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
1161	Actinomyces graevenitzii	Cardiobacterium hominis	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1162	Cardiobacterium hominis	Actinomyces odontolyticus	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
1163	Actinomyces odontolyticus	Cardiobacterium hominis	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1164	Cardiobacterium hominis	Actinomyces sp. oral taxon 171	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
1165	Actinomyces sp. oral taxon 171	Cardiobacterium hominis	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1166	Cardiobacterium hominis	Actinomyces sp. oral taxon 180	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
1167	Actinomyces sp. oral taxon 180	Cardiobacterium hominis	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1168	Cardiobacterium hominis	Aggregatibacter sp. oral taxon 458	1.0	2	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	6.0	0.0	#ff0000	#8000ff
1169	Aggregatibacter sp. oral taxon 458	Cardiobacterium hominis	1.0	2	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1170	Cardiobacterium hominis	Alistipes obesi	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
1171	Alistipes obesi	Cardiobacterium hominis	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1172	Cardiobacterium hominis	Bacteroides dorei	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
1173	Bacteroides dorei	Cardiobacterium hominis	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1174	Cardiobacterium hominis	Bacteroides fragilis	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
1175	Bacteroides fragilis	Cardiobacterium hominis	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1176	Cardiobacterium hominis	Bacteroides gallinarum	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	6.0	0.0	#ff0000	#8000ff
1177	Bacteroides gallinarum	Cardiobacterium hominis	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	6.0	0.0	#ff0000	#8000ff
1178	Cardiobacterium hominis	Bacteroides thetaiotaomicron	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
1179	Bacteroides thetaiotaomicron	Cardiobacterium hominis	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1180	Cardiobacterium hominis	Bacteroides uniformis	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
1181	Bacteroides uniformis	Cardiobacterium hominis	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1182	Cardiobacterium hominis	Bacteroides vulgatus	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
1183	Bacteroides vulgatus	Cardiobacterium hominis	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1184	Cardiobacterium hominis	Burkholderiales bacterium 1_1_47	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
1185	Burkholderiales bacterium 1_1_47	Cardiobacterium hominis	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1186	Cardiobacterium hominis	Campylobacter gracilis	1.0	2	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	6.0	0.0	#ff0000	#8000ff
1187	Campylobacter gracilis	Cardiobacterium hominis	1.0	2	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	0.0	0.0	#8000ff	#8000ff
1188	Cardiobacterium hominis	Campylobacter showae	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
1189	Campylobacter showae	Cardiobacterium hominis	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1190	Cardiobacterium hominis	Candidatus Alistipes marseilloanorexicus	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
1191	Candidatus Alistipes marseilloanorexicus	Cardiobacterium hominis	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1192	Cardiobacterium hominis	Candidatus Saccharibacteria bacterium RAAC3_TM7_1	1.0	2	2	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
1193	Candidatus Saccharibacteria bacterium RAAC3_TM7_1	Cardiobacterium hominis	1.0	2	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1194	Cardiobacterium hominis	Capnocytophaga sp. oral taxon 332	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
1195	Capnocytophaga sp. oral taxon 332	Cardiobacterium hominis	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1196	Cardiobacterium valvarum	[Eubacterium] yurii	1.0	2	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	5.0	1.0	#ff8143	#ff0000
1197	[Eubacterium] yurii	Cardiobacterium valvarum	1.0	2	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	5.0	1.0	#ff8143	#ff0000
1198	Cardiobacterium valvarum	Actinomyces massiliensis	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	5.0	1.0	#ff8143	#ff0000
1199	Actinomyces massiliensis	Cardiobacterium valvarum	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	1.0	#ff8143	#ff0000
1200	Cardiobacterium valvarum	Actinomyces meyeri	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	5.0	1.0	#ff8143	#ff0000
1201	Actinomyces meyeri	Cardiobacterium valvarum	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	2.0	1.0	#2adddd	#ff0000
1202	Cardiobacterium valvarum	Actinomyces sp. oral taxon 170	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	5.0	1.0	#ff8143	#ff0000
1203	Actinomyces sp. oral taxon 170	Cardiobacterium valvarum	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	1.0	#ff8143	#ff0000
1204	Cardiobacterium valvarum	Actinomyces sp. oral taxon 175	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	5.0	1.0	#ff8143	#ff0000
1205	Actinomyces sp. oral taxon 175	Cardiobacterium valvarum	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	1.0	#ff8143	#ff0000
1206	Cardiobacterium valvarum	Actinomyces sp. oral taxon 178	1.0	2	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	5.0	1.0	#ff8143	#ff0000
1207	Actinomyces sp. oral taxon 178	Cardiobacterium valvarum	1.0	1	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
1208	Cardiobacterium valvarum	Actinomyces sp. oral taxon 877	1.0	2	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	5.0	1.0	#ff8143	#ff0000
1209	Actinomyces sp. oral taxon 877	Cardiobacterium valvarum	1.0	1	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
1210	Cardiobacterium valvarum	Actinomyces viscosus	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	5.0	1.0	#ff8143	#ff0000
1211	Actinomyces viscosus	Cardiobacterium valvarum	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	5.0	1.0	#ff8143	#ff0000
1212	Cardiobacterium valvarum	Afipia birgiae	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
1213	Afipia birgiae	Cardiobacterium valvarum	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
1214	Cardiobacterium valvarum	Aggregatibacter actinomycetemcomitans	1.0	2	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	5.0	1.0	#ff8143	#ff0000
1215	Aggregatibacter actinomycetemcomitans	Cardiobacterium valvarum	1.0	2	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	5.0	1.0	#ff8143	#ff0000
1216	Cardiobacterium valvarum	Alloprevotella rava	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	5.0	1.0	#ff8143	#ff0000
1217	Alloprevotella rava	Cardiobacterium valvarum	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	5.0	1.0	#ff8143	#ff0000
1218	Cardiobacterium valvarum	Bacteroidetes oral taxon 274	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	5.0	1.0	#ff8143	#ff0000
1219	Bacteroidetes oral taxon 274	Cardiobacterium valvarum	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	5.0	1.0	#ff8143	#ff0000
1220	Cardiobacterium valvarum	Bulleidia extructa	1.0	2	1	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	5.0	1.0	#ff8143	#ff0000
1221	Bulleidia extructa	Cardiobacterium valvarum	1.0	1	2	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
1222	Cardiobacterium valvarum	Campylobacter curvus	1.0	2	1	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	5.0	1.0	#ff8143	#ff0000
1223	Campylobacter curvus	Cardiobacterium valvarum	1.0	1	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
1224	Cardiobacterium valvarum	Capnocytophaga sp. oral taxon 324	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	5.0	1.0	#ff8143	#ff0000
1225	Capnocytophaga sp. oral taxon 324	Cardiobacterium valvarum	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	2.0	1.0	#2adddd	#ff0000
1226	Catonella morbi	[Eubacterium] rectale	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	0.0	0.0	#8000ff	#8000ff
1227	[Eubacterium] rectale	Catonella morbi	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1228	Catonella morbi	Abiotrophia defectiva	1.0	2	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	0.0	0.0	#8000ff	#8000ff
1229	Abiotrophia defectiva	Catonella morbi	1.0	2	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1230	Catonella morbi	Actinomyces graevenitzii	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
1231	Actinomyces graevenitzii	Catonella morbi	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1232	Catonella morbi	Actinomyces odontolyticus	1.0	2	1	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	0.0	0.0	#8000ff	#8000ff
1233	Actinomyces odontolyticus	Catonella morbi	1.0	1	2	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1234	Catonella morbi	Actinomyces oris	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
1235	Actinomyces oris	Catonella morbi	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1236	Catonella morbi	Actinomyces sp. oral taxon 171	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
1237	Actinomyces sp. oral taxon 171	Catonella morbi	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1238	Catonella morbi	Actinomyces sp. oral taxon 180	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
1239	Actinomyces sp. oral taxon 180	Catonella morbi	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1240	Catonella morbi	Aggregatibacter sp. oral taxon 458	1.0	2	2	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	0.0	0.0	#8000ff	#8000ff
1241	Aggregatibacter sp. oral taxon 458	Catonella morbi	1.0	2	2	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1242	Catonella morbi	Alistipes obesi	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	0.0	0.0	#8000ff	#8000ff
1243	Alistipes obesi	Catonella morbi	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1244	Catonella morbi	Atopobium rimae	1.0	2	2	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
1245	Atopobium rimae	Catonella morbi	1.0	2	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1246	Catonella morbi	Bacteroides dorei	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	0.0	0.0	#8000ff	#8000ff
1247	Bacteroides dorei	Catonella morbi	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1248	Catonella morbi	Bacteroides fragilis	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	0.0	0.0	#8000ff	#8000ff
1249	Bacteroides fragilis	Catonella morbi	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1250	Catonella morbi	Bacteroides gallinarum	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	0.0	0.0	#8000ff	#8000ff
1251	Bacteroides gallinarum	Catonella morbi	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	6.0	0.0	#ff0000	#8000ff
1252	Catonella morbi	Bacteroides thetaiotaomicron	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	0.0	0.0	#8000ff	#8000ff
1253	Bacteroides thetaiotaomicron	Catonella morbi	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1254	Catonella morbi	Bacteroides uniformis	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	0.0	0.0	#8000ff	#8000ff
1255	Bacteroides uniformis	Catonella morbi	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1256	Catonella morbi	Bacteroides vulgatus	1.0	2	1	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	0.0	0.0	#8000ff	#8000ff
1257	Bacteroides vulgatus	Catonella morbi	1.0	1	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1258	Catonella morbi	Burkholderiales bacterium 1_1_47	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	0.0	0.0	#8000ff	#8000ff
1259	Burkholderiales bacterium 1_1_47	Catonella morbi	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1260	Catonella morbi	Campylobacter gracilis	1.0	2	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	0.0	0.0	#8000ff	#8000ff
1261	Campylobacter gracilis	Catonella morbi	1.0	2	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	0.0	0.0	#8000ff	#8000ff
1262	Catonella morbi	Campylobacter rectus	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	0.0	0.0	#8000ff	#8000ff
1263	Campylobacter rectus	Catonella morbi	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	6.0	0.0	#ff0000	#8000ff
1264	Catonella morbi	Campylobacter showae	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
1265	Campylobacter showae	Catonella morbi	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1266	Catonella morbi	Candidatus Alistipes marseilloanorexicus	1.0	2	2	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	0.0	0.0	#8000ff	#8000ff
1267	Candidatus Alistipes marseilloanorexicus	Catonella morbi	1.0	2	2	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1268	Catonella morbi	Candidatus Saccharibacteria bacterium RAAC3_TM7_1	1.0	2	2	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
1269	Candidatus Saccharibacteria bacterium RAAC3_TM7_1	Catonella morbi	1.0	2	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1270	Catonella morbi	Candidatus Saccharibacteria oral taxon TM7x	1.0	2	1	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	0.0	0.0	#8000ff	#8000ff
1271	Candidatus Saccharibacteria oral taxon TM7x	Catonella morbi	1.0	1	2	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1272	Catonella morbi	Capnocytophaga sp. oral taxon 332	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
1273	Capnocytophaga sp. oral taxon 332	Catonella morbi	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1274	Catonella morbi	Capnocytophaga sputigena	1.0	2	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	0.0	#8000ff	#8000ff
1275	Capnocytophaga sputigena	Catonella morbi	1.0	2	2	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	0.0	#8000ff	#8000ff
1276	Catonella morbi	Cardiobacterium hominis	1.0	2	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	0.0	0.0	#8000ff	#8000ff
1277	Cardiobacterium hominis	Catonella morbi	1.0	2	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	6.0	0.0	#ff0000	#8000ff
1278	Centipeda periodontii	Bacteroides gallinarum	1.0	2	1	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	4.0	0.0	#d4dd80	#8000ff
1279	Bacteroides gallinarum	Centipeda periodontii	1.0	1	2	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74	6.0	0.0	#ff0000	#8000ff
1280	Corynebacterium durum	[Eubacterium] rectale	1.0	2	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
1281	[Eubacterium] rectale	Corynebacterium durum	1.0	1	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
1282	Corynebacterium durum	Actinomyces graevenitzii	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
1283	Actinomyces graevenitzii	Corynebacterium durum	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
1284	Corynebacterium durum	Actinomyces odontolyticus	1.0	2	1	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	6.0	0.0	#ff0000	#8000ff
1285	Actinomyces odontolyticus	Corynebacterium durum	1.0	1	2	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
1286	Corynebacterium durum	Actinomyces sp. oral taxon 180	1.0	2	1	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	6.0	0.0	#ff0000	#8000ff
1287	Actinomyces sp. oral taxon 180	Corynebacterium durum	1.0	1	2	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
1288	Corynebacterium durum	Alistipes obesi	1.0	2	2	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
1289	Alistipes obesi	Corynebacterium durum	1.0	2	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
1290	Corynebacterium durum	Bacteroides dorei	1.0	2	2	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
1291	Bacteroides dorei	Corynebacterium durum	1.0	2	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
1292	Corynebacterium durum	Bacteroides fragilis	1.0	2	2	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
1293	Bacteroides fragilis	Corynebacterium durum	1.0	2	2	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
1294	Corynebacterium durum	Bacteroides gallinarum	1.0	2	1	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	6.0	0.0	#ff0000	#8000ff
1295	Bacteroides gallinarum	Corynebacterium durum	1.0	1	2	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	6.0	0.0	#ff0000	#8000ff
1296	Corynebacterium durum	Bacteroides thetaiotaomicron	1.0	2	1	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	6.0	0.0	#ff0000	#8000ff
