TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter	Anterior_nares	#8000ff	103	4.0	1.0	#a2f9a0	#4856fb
Actinobacillus	Attached	#622ffe	196	4.0	0.0	#a2f9a0	#8000ff
Actinobaculum	Subgingival_plaque	#feb562	227	4.0	0.0	#a2f9a0	#8000ff
Actinomyces	Tongue_dorsum	#ff3219	261	4.0	0.0	#a2f9a0	#8000ff
Aggregatibacter	Saliva	#beec8e	259	4.0	0.0	#a2f9a0	#8000ff
Alistipes	Stool	#ded579	123	4.0	1.0	#a2f9a0	#4856fb
Alloiococcus	Anterior_nares	#8000ff	4	4.0	1.0	#a2f9a0	#4856fb
Alloprevotella	Keratinized_gingiva	#01b3ec	259	4.0	0.0	#a2f9a0	#8000ff
Anaeroglobus	Subgingival_plaque	#feb562	48	4.0	2.0	#a2f9a0	#10a2f0
Aquabacterium	L_Retroauricular_crease	#1fd3e1	9	4.0	1.0	#a2f9a0	#4856fb
Aromatoleum	Buccal_mucosa	#425ffa	1	7.0	1.0	#ff0000	#4856fb
Atopobium	Posterior_fornix	#7effb5	231	4.0	2.0	#a2f9a0	#10a2f0
Avibacterium	Attached	#622ffe	39	4.0	0.0	#a2f9a0	#8000ff
Bacillus	Anterior_nares	#8000ff	72	4.0	0.0	#a2f9a0	#8000ff
Barnesiella	Stool	#ded579	52	4.0	1.0	#a2f9a0	#4856fb
Basfia	Buccal_mucosa	#425ffa	18	4.0	0.0	#a2f9a0	#8000ff
Bergeyella	R_Retroauricular_crease	#9efaa2	17	4.0	0.0	#a2f9a0	#8000ff
Bifidobacterium	Posterior_fornix	#7effb5	40	4.0	1.0	#a2f9a0	#4856fb
Bordetella	L_Retroauricular_crease	#1fd3e1	2	7.0	1.0	#ff0000	#4856fb
Brachymonas	Anterior_nares	#8000ff	4	7.0	1.0	#ff0000	#4856fb
Bradyrhizobium	Anterior_nares	#8000ff	4	4.0	1.0	#a2f9a0	#4856fb
Brevibacterium	Anterior_nares	#8000ff	4	4.0	1.0	#a2f9a0	#4856fb
Bulleidia	Throat	#ff6232	40	4.0	2.0	#a2f9a0	#10a2f0
Burkholderia	Posterior_fornix	#7effb5	7	4.0	1.0	#a2f9a0	#4856fb
Butyricicoccus	Stool	#ded579	5	4.0	1.0	#a2f9a0	#4856fb
Butyricimonas	Stool	#ded579	25	4.0	1.0	#a2f9a0	#4856fb
Butyrivibrio	Stool	#ded579	15	4.0	1.0	#a2f9a0	#4856fb
Campylobacter	Attached	#622ffe	261	4.0	2.0	#a2f9a0	#10a2f0
Capnocytophaga	Supragingival_plaque	#ff8e4a	261	4.0	0.0	#a2f9a0	#8000ff
Cardiobacterium	Subgingival_plaque	#feb562	209	4.0	2.0	#a2f9a0	#10a2f0
Carnobacterium	Hard_palate	#218cf4	253	4.0	0.0	#a2f9a0	#8000ff
Catenovulum	Buccal_mucosa	#425ffa	1	4.0	0.0	#a2f9a0	#8000ff
Catonella	Subgingival_plaque	#feb562	219	4.0	2.0	#a2f9a0	#10a2f0
Celeribacter	Buccal_mucosa	#425ffa	2	7.0	1.0	#ff0000	#4856fb
Cellulomonas	Stool	#ded579	38	4.0	2.0	#a2f9a0	#10a2f0
Centipeda	Subgingival_plaque	#feb562	101	4.0	2.0	#a2f9a0	#10a2f0
Chlamydia	Keratinized_gingiva	#01b3ec	37	4.0	1.0	#a2f9a0	#4856fb
Chloroflexus	Buccal_mucosa	#425ffa	1	5.0	4.0	#ecc86f	#62fbc4
Chryseobacterium	R_Retroauricular_crease	#9efaa2	115	4.0	0.0	#a2f9a0	#8000ff
Citrobacter	Anterior_nares	#8000ff	1	7.0	1.0	#ff0000	#4856fb
Clostridium	Stool	#ded579	85	4.0	1.0	#a2f9a0	#4856fb
Collinsella	Stool	#ded579	9	4.0	2.0	#a2f9a0	#10a2f0
Comamonas	R_Retroauricular_crease	#9efaa2	32	4.0	2.0	#a2f9a0	#10a2f0
Coprobacter	Stool	#ded579	4	4.0	1.0	#a2f9a0	#4856fb
Coprococcus	Stool	#ded579	32	4.0	1.0	#a2f9a0	#4856fb
Corynebacterium	Supragingival_plaque	#ff8e4a	260	4.0	2.0	#a2f9a0	#10a2f0
Crocosphaera	L_Retroauricular_crease	#1fd3e1	2	4.0	1.0	#a2f9a0	#4856fb
Cryptobacterium	Saliva	#beec8e	40	4.0	2.0	#a2f9a0	#10a2f0
Cupriavidus	Mid_vagina	#3febd5	5	7.0	1.0	#ff0000	#4856fb
Curvibacter	Anterior_nares	#8000ff	6	4.0	2.0	#a2f9a0	#10a2f0
Dechloromonas	Buccal_mucosa	#425ffa	40	4.0	2.0	#a2f9a0	#10a2f0
Delftia	Anterior_nares	#8000ff	3	2.0	1.0	#10c6e6	#4856fb
Desulfovibrio	Stool	#ded579	2	4.0	0.0	#a2f9a0	#8000ff
Devosia	L_Retroauricular_crease	#1fd3e1	1	4.0	1.0	#a2f9a0	#4856fb
Dialister	Stool	#ded579	218	4.0	2.0	#a2f9a0	#10a2f0
Diaphorobacter	Buccal_mucosa	#425ffa	15	4.0	1.0	#a2f9a0	#4856fb
Dietzia	L_Retroauricular_crease	#1fd3e1	1	4.0	1.0	#a2f9a0	#4856fb
Dolosigranulum	Anterior_nares	#8000ff	5	4.0	0.0	#a2f9a0	#8000ff
Dorea	Stool	#ded579	22	4.0	1.0	#a2f9a0	#4856fb
Dysgonomonas	L_Retroauricular_crease	#1fd3e1	10	7.0	1.0	#ff0000	#4856fb
Echinicola	Buccal_mucosa	#425ffa	2	4.0	5.0	#a2f9a0	#9bfba5
Eggerthia	Subgingival_plaque	#feb562	23	4.0	2.0	#a2f9a0	#10a2f0
Eikenella	Subgingival_plaque	#feb562	184	4.0	0.0	#a2f9a0	#8000ff
Elizabethkingia	Anterior_nares	#8000ff	13	4.0	1.0	#a2f9a0	#4856fb
Empedobacter	Anterior_nares	#8000ff	5	7.0	1.0	#ff0000	#4856fb
Enterococcus	Anterior_nares	#8000ff	61	4.0	0.0	#a2f9a0	#8000ff
Epilithonimonas	R_Retroauricular_crease	#9efaa2	2	7.0	1.0	#ff0000	#4856fb
Erysipelatoclostridium	Stool	#ded579	2	4.0	1.0	#a2f9a0	#4856fb
Escherichia	Stool	#ded579	15	4.0	1.0	#a2f9a0	#4856fb
Eubacterium	Palatine_Tonsils	#5efac6	209	4.0	2.0	#a2f9a0	#10a2f0
Exiguobacterium	L_Retroauricular_crease	#1fd3e1	2	4.0	1.0	#a2f9a0	#4856fb
Faecalibacterium	Stool	#ded579	90	4.0	1.0	#a2f9a0	#4856fb
Fenollaria	Anterior_nares	#8000ff	4	4.0	1.0	#a2f9a0	#4856fb
Filifactor	Palatine_Tonsils	#5efac6	93	4.0	2.0	#a2f9a0	#10a2f0
Finegoldia	R_Retroauricular_crease	#9efaa2	14	4.0	2.0	#a2f9a0	#10a2f0
Flavobacterium	Anterior_nares	#8000ff	21	4.0	0.0	#a2f9a0	#8000ff
Fusobacterium	Throat	#ff6232	261	4.0	0.0	#a2f9a0	#8000ff
Gallibacterium	Keratinized_gingiva	#01b3ec	78	4.0	0.0	#a2f9a0	#8000ff
Gardnerella	Vaginal_introitus	#ff0000	25	4.0	0.0	#a2f9a0	#8000ff
Gemella	Buccal_mucosa	#425ffa	260	4.0	0.0	#a2f9a0	#8000ff
Granulicatella	Keratinized_gingiva	#01b3ec	256	4.0	0.0	#a2f9a0	#8000ff
Gulbenkiania	L_Retroauricular_crease	#1fd3e1	6	4.0	1.0	#a2f9a0	#4856fb
Haemophilus	Buccal_mucosa	#425ffa	261	4.0	0.0	#a2f9a0	#8000ff
Hallella	Subgingival_plaque	#feb562	13	4.0	2.0	#a2f9a0	#10a2f0
Histophilus	Buccal_mucosa	#425ffa	46	4.0	0.0	#a2f9a0	#8000ff
Holdemanella	L_Retroauricular_crease	#1fd3e1	7	4.0	1.0	#a2f9a0	#4856fb
Holdemania	Stool	#ded579	5	4.0	1.0	#a2f9a0	#4856fb
Hungatella	Stool	#ded579	6	4.0	1.0	#a2f9a0	#4856fb
Hymenobacter	Anterior_nares	#8000ff	1	4.0	1.0	#a2f9a0	#4856fb
Intestinimonas	Stool	#ded579	12	4.0	1.0	#a2f9a0	#4856fb
Isoptericola	Tongue_dorsum	#ff3219	112	4.0	2.0	#a2f9a0	#10a2f0
Janibacter	Anterior_nares	#8000ff	3	4.0	1.0	#a2f9a0	#4856fb
Johnsonella	Subgingival_plaque	#feb562	96	4.0	0.0	#a2f9a0	#8000ff
Kingella	Supragingival_plaque	#ff8e4a	256	4.0	0.0	#a2f9a0	#8000ff
Kytococcus	Throat	#ff6232	122	4.0	2.0	#a2f9a0	#10a2f0
Lachnoanaerobaculum	Tongue_dorsum	#ff3219	256	4.0	2.0	#a2f9a0	#10a2f0
Lachnoclostridium	Stool	#ded579	20	4.0	1.0	#a2f9a0	#4856fb
Lactobacillus	Mid_vagina	#3febd5	206	4.0	2.0	#a2f9a0	#10a2f0
Lactococcus	Anterior_nares	#8000ff	146	4.0	0.0	#a2f9a0	#8000ff
Lautropia	Supragingival_plaque	#ff8e4a	251	4.0	0.0	#a2f9a0	#8000ff
Legionella	L_Retroauricular_crease	#1fd3e1	2	4.0	0.0	#a2f9a0	#8000ff
Leptotrichia	Tongue_dorsum	#ff3219	261	4.0	0.0	#a2f9a0	#8000ff
Leucobacter	L_Retroauricular_crease	#1fd3e1	13	4.0	2.0	#a2f9a0	#10a2f0
Listeria	L_Retroauricular_crease	#1fd3e1	17	4.0	1.0	#a2f9a0	#4856fb
Mannheimia	Keratinized_gingiva	#01b3ec	125	4.0	0.0	#a2f9a0	#8000ff
Marinococcus	Buccal_mucosa	#425ffa	1	5.0	3.0	#ecc86f	#2adddd
Megamonas	Stool	#ded579	4	4.0	0.0	#a2f9a0	#8000ff
Megasphaera	Saliva	#beec8e	223	4.0	2.0	#a2f9a0	#10a2f0
Methylobacterium	Anterior_nares	#8000ff	2	4.0	2.0	#a2f9a0	#10a2f0
Microbacterium	R_Retroauricular_crease	#9efaa2	2	4.0	1.0	#a2f9a0	#4856fb
Micrococcus	L_Retroauricular_crease	#1fd3e1	1	4.0	2.0	#a2f9a0	#10a2f0
Mitsuokella	Subgingival_plaque	#feb562	23	4.0	2.0	#a2f9a0	#10a2f0
Moellerella	Buccal_mucosa	#425ffa	6	4.0	0.0	#a2f9a0	#8000ff
Mogibacterium	Palatine_Tonsils	#5efac6	26	4.0	2.0	#a2f9a0	#10a2f0
Moraxella	Anterior_nares	#8000ff	27	4.0	1.0	#a2f9a0	#4856fb
Morococcus	Palatine_Tonsils	#5efac6	110	4.0	0.0	#a2f9a0	#8000ff
Mucinivorans	Buccal_mucosa	#425ffa	4	4.0	0.0	#a2f9a0	#8000ff
Mycobacterium	Mid_vagina	#3febd5	17	4.0	1.0	#a2f9a0	#4856fb
Mycoplasma	Subgingival_plaque	#feb562	74	4.0	2.0	#a2f9a0	#10a2f0
Necropsobacter	Attached	#622ffe	26	4.0	0.0	#a2f9a0	#8000ff
Neisseria	Keratinized_gingiva	#01b3ec	260	4.0	0.0	#a2f9a0	#8000ff
Novosphingobium	Mid_vagina	#3febd5	2	4.0	9.0	#a2f9a0	#ff0000
Odoribacter	Stool	#ded579	62	4.0	1.0	#a2f9a0	#4856fb
Olsenella	Palatine_Tonsils	#5efac6	49	4.0	2.0	#a2f9a0	#10a2f0
Oribacterium	Throat	#ff6232	259	4.0	2.0	#a2f9a0	#10a2f0
Ornithinibacillus	Buccal_mucosa	#425ffa	1	6.0	7.0	#ff703a	#ffa558
Ornithobacterium	Buccal_mucosa	#425ffa	2	4.0	0.0	#a2f9a0	#8000ff
Oscillibacter	Stool	#ded579	33	4.0	1.0	#a2f9a0	#4856fb
Ottowia	Supragingival_plaque	#ff8e4a	98	4.0	2.0	#a2f9a0	#10a2f0
Oxalobacter	Stool	#ded579	6	4.0	1.0	#a2f9a0	#4856fb
Pandoraea	Buccal_mucosa	#425ffa	2	6.0	7.0	#ff703a	#ffa558
Pantoea	R_Retroauricular_crease	#9efaa2	4	4.0	2.0	#a2f9a0	#10a2f0
Parabacteroides	Stool	#ded579	81	4.0	1.0	#a2f9a0	#4856fb
Paracoccus	R_Retroauricular_crease	#9efaa2	37	4.0	2.0	#a2f9a0	#10a2f0
Paraprevotella	Stool	#ded579	178	4.0	0.0	#a2f9a0	#8000ff
Parascardovia	Anterior_nares	#8000ff	12	4.0	2.0	#a2f9a0	#10a2f0
Parasutterella	Stool	#ded579	9	4.0	1.0	#a2f9a0	#4856fb
Parvimonas	Subgingival_plaque	#feb562	177	4.0	2.0	#a2f9a0	#10a2f0
Pasteurella	Buccal_mucosa	#425ffa	236	4.0	0.0	#a2f9a0	#8000ff
Pedobacter	Anterior_nares	#8000ff	5	4.0	0.0	#a2f9a0	#8000ff
Peptoclostridium	L_Retroauricular_crease	#1fd3e1	24	4.0	2.0	#a2f9a0	#10a2f0
Peptoniphilus	Anterior_nares	#8000ff	215	4.0	0.0	#a2f9a0	#8000ff
Peptostreptococcus	Throat	#ff6232	165	4.0	2.0	#a2f9a0	#10a2f0
Phascolarctobacterium	Stool	#ded579	4	4.0	1.0	#a2f9a0	#4856fb
Polaromonas	Anterior_nares	#8000ff	2	4.0	9.0	#a2f9a0	#ff0000
Polynucleobacter	R_Retroauricular_crease	#9efaa2	2	4.0	0.0	#a2f9a0	#8000ff
Pontibacillus	Stool	#ded579	1	4.0	0.0	#a2f9a0	#8000ff
Porphyrobacter	Saliva	#beec8e	136	4.0	0.0	#a2f9a0	#8000ff
Porphyromonas	Saliva	#beec8e	260	4.0	0.0	#a2f9a0	#8000ff
Pragia	Buccal_mucosa	#425ffa	2	4.0	0.0	#a2f9a0	#8000ff
Prevotella	Palatine_Tonsils	#5efac6	261	4.0	2.0	#a2f9a0	#10a2f0
Propionibacterium	R_Retroauricular_crease	#9efaa2	239	4.0	0.0	#a2f9a0	#8000ff
Proteiniclasticum	R_Retroauricular_crease	#9efaa2	7	4.0	2.0	#a2f9a0	#10a2f0
Proteiniphilum	Buccal_mucosa	#425ffa	1	4.0	0.0	#a2f9a0	#8000ff
Providencia	Buccal_mucosa	#425ffa	7	4.0	0.0	#a2f9a0	#8000ff
Pseudoflavonifractor	Stool	#ded579	2	0.0	6.0	#8000ff	#d4dd80
Pseudomonas	Vaginal_introitus	#ff0000	106	4.0	1.0	#a2f9a0	#4856fb
Pseudoramibacter	Subgingival_plaque	#feb562	10	4.0	2.0	#a2f9a0	#10a2f0
Pseudothermotoga	Buccal_mucosa	#425ffa	1	5.0	4.0	#ecc86f	#62fbc4
Psychrobacter	Saliva	#beec8e	12	4.0	2.0	#a2f9a0	#10a2f0
Ralstonia	L_Retroauricular_crease	#1fd3e1	4	4.0	2.0	#a2f9a0	#10a2f0
Rheinheimera	Anterior_nares	#8000ff	5	4.0	1.0	#a2f9a0	#4856fb
Rhodococcus	R_Retroauricular_crease	#9efaa2	2	7.0	1.0	#ff0000	#4856fb
Rhodopseudomonas	Anterior_nares	#8000ff	3	4.0	2.0	#a2f9a0	#10a2f0
Rickettsiella	Anterior_nares	#8000ff	1	4.0	1.0	#a2f9a0	#4856fb
Riemerella	Buccal_mucosa	#425ffa	74	4.0	0.0	#a2f9a0	#8000ff
Roseburia	Stool	#ded579	88	4.0	1.0	#a2f9a0	#4856fb
Roseiflexus	Buccal_mucosa	#425ffa	1	5.0	4.0	#ecc86f	#62fbc4
Rothia	Hard_palate	#218cf4	261	4.0	0.0	#a2f9a0	#8000ff
Ruminiclostridium	L_Retroauricular_crease	#1fd3e1	24	4.0	1.0	#a2f9a0	#4856fb
Ruminococcus	Stool	#ded579	90	4.0	1.0	#a2f9a0	#4856fb
Saccharicrinis	Buccal_mucosa	#425ffa	2	7.0	1.0	#ff0000	#4856fb
Salmonella	Anterior_nares	#8000ff	6	4.0	1.0	#a2f9a0	#4856fb
Sanguibacter	Throat	#ff6232	194	4.0	2.0	#a2f9a0	#10a2f0
Scardovia	Buccal_mucosa	#425ffa	87	4.0	1.0	#a2f9a0	#4856fb
Selenomonas	Supragingival_plaque	#ff8e4a	247	4.0	2.0	#a2f9a0	#10a2f0
Serratia	Saliva	#beec8e	4	3.0	1.0	#5af8c8	#4856fb
Shuttleworthia	Saliva	#beec8e	20	4.0	2.0	#a2f9a0	#10a2f0
Skermanella	Anterior_nares	#8000ff	1	2.0	1.0	#10c6e6	#4856fb
Slackia	Palatine_Tonsils	#5efac6	8	4.0	2.0	#a2f9a0	#10a2f0
Sneathia	L_Retroauricular_crease	#1fd3e1	4	4.0	5.0	#a2f9a0	#9bfba5
Solobacterium	Palatine_Tonsils	#5efac6	241	4.0	2.0	#a2f9a0	#10a2f0
Sphingobacterium	L_Retroauricular_crease	#1fd3e1	3	7.0	1.0	#ff0000	#4856fb
Sphingobium	Vaginal_introitus	#ff0000	9	4.0	2.0	#a2f9a0	#10a2f0
Sphingomonas	Anterior_nares	#8000ff	15	7.0	1.0	#ff0000	#4856fb
Sphingopyxis	Vaginal_introitus	#ff0000	4	4.0	1.0	#a2f9a0	#4856fb
Staphylococcus	L_Retroauricular_crease	#1fd3e1	259	4.0	0.0	#a2f9a0	#8000ff
Stenotrophomonas	Anterior_nares	#8000ff	22	4.0	2.0	#a2f9a0	#10a2f0
Stomatobaculum	Tongue_dorsum	#ff3219	251	4.0	2.0	#a2f9a0	#10a2f0
Streptobacillus	Attached	#622ffe	6	4.0	5.0	#a2f9a0	#9bfba5
Streptococcus	Buccal_mucosa	#425ffa	261	4.0	0.0	#a2f9a0	#8000ff
Streptomyces	R_Retroauricular_crease	#9efaa2	2	4.0	2.0	#a2f9a0	#10a2f0
Subdoligranulum	Stool	#ded579	8	4.0	1.0	#a2f9a0	#4856fb
Sulfurospirillum	Anterior_nares	#8000ff	2	4.0	2.0	#a2f9a0	#10a2f0
Sutterella	Stool	#ded579	32	4.0	2.0	#a2f9a0	#10a2f0
Synechococcus	Buccal_mucosa	#425ffa	1	5.0	4.0	#ecc86f	#62fbc4
Tannerella	Subgingival_plaque	#feb562	174	4.0	2.0	#a2f9a0	#10a2f0
Tepidiphilus	Anterior_nares	#8000ff	2	3.0	1.0	#5af8c8	#4856fb
Thauera	Supragingival_plaque	#ff8e4a	7	7.0	1.0	#ff0000	#4856fb
Thermocrinis	Buccal_mucosa	#425ffa	1	1.0	8.0	#386df9	#ff592d
Thermodesulfovibrio	Buccal_mucosa	#425ffa	1	1.0	8.0	#386df9	#ff592d
Thermus	L_Retroauricular_crease	#1fd3e1	11	4.0	1.0	#a2f9a0	#4856fb
Timonella	Anterior_nares	#8000ff	1	7.0	1.0	#ff0000	#4856fb
Treponema	Subgingival_plaque	#feb562	239	4.0	2.0	#a2f9a0	#10a2f0
Trueperella	Tongue_dorsum	#ff3219	109	4.0	2.0	#a2f9a0	#10a2f0
Turicella	Anterior_nares	#8000ff	3	7.0	1.0	#ff0000	#4856fb
Tyzzerella	Stool	#ded579	11	4.0	1.0	#a2f9a0	#4856fb
Varibaculum	R_Retroauricular_crease	#9efaa2	4	4.0	2.0	#a2f9a0	#10a2f0
Veillonella	Attached	#622ffe	260	4.0	0.0	#a2f9a0	#8000ff
Vibrio	Anterior_nares	#8000ff	38	4.0	0.0	#a2f9a0	#8000ff
Vitreoscilla	Tongue_dorsum	#ff3219	1	4.0	2.0	#a2f9a0	#10a2f0
Weeksella	Buccal_mucosa	#425ffa	8	4.0	1.0	#a2f9a0	#4856fb
Weissella	Anterior_nares	#8000ff	1	2.0	1.0	#10c6e6	#4856fb
Xanthomonas	Anterior_nares	#8000ff	15	4.0	0.0	#a2f9a0	#8000ff
Xylanimonas	Throat	#ff6232	120	4.0	2.0	#a2f9a0	#10a2f0
Zhouia	Buccal_mucosa	#425ffa	2	7.0	1.0	#ff0000	#4856fb
Acidithiobacillus	Buccal_mucosa	#425ffa	9	7.0	1.0	#ff0000	#4856fb
Abiotrophia	Buccal_mucosa	#425ffa	236	4.0	0.0	#a2f9a0	#8000ff
Acidovorax	L_Retroauricular_crease	#1fd3e1	74	4.0	2.0	#a2f9a0	#10a2f0
Alicycliphilus	L_Retroauricular_crease	#1fd3e1	18	4.0	1.0	#a2f9a0	#4856fb
Akkermansia	Stool	#ded579	42	4.0	1.0	#a2f9a0	#4856fb
Alkaliphilus	Anterior_nares	#8000ff	8	4.0	1.0	#a2f9a0	#4856fb
Bacteroides	Stool	#ded579	211	4.0	1.0	#a2f9a0	#4856fb
Azospirillum	Anterior_nares	#8000ff	1	4.0	1.0	#a2f9a0	#4856fb
Acetivibrio	Stool	#ded579	3	4.0	1.0	#a2f9a0	#4856fb
Adlercreutzia	Stool	#ded579	2	4.0	1.0	#a2f9a0	#4856fb
Anaerotruncus	Stool	#ded579	2	4.0	1.0	#a2f9a0	#4856fb
Bilophila	Stool	#ded579	2	4.0	1.0	#a2f9a0	#4856fb
Aeromonas	L_Retroauricular_crease	#1fd3e1	1	4.0	1.0	#a2f9a0	#4856fb
Arcanobacterium	L_Retroauricular_crease	#1fd3e1	7	4.0	2.0	#a2f9a0	#10a2f0
Blautia	Stool	#ded579	30	4.0	1.0	#a2f9a0	#4856fb
Azonexus	Buccal_mucosa	#425ffa	2	7.0	1.0	#ff0000	#4856fb
Caldilinea	Anterior_nares	#8000ff	1	5.0	4.0	#ecc86f	#62fbc4
Anaerococcus	L_Retroauricular_crease	#1fd3e1	9	4.0	1.0	#a2f9a0	#4856fb
Brochothrix	Saliva	#beec8e	5	3.0	1.0	#5af8c8	#4856fb
Conchiformibius	R_Retroauricular_crease	#9efaa2	5	7.0	1.0	#ff0000	#4856fb
Dehalobacter	Stool	#ded579	2	4.0	5.0	#a2f9a0	#9bfba5
Bibersteinia	Buccal_mucosa	#425ffa	16	4.0	0.0	#a2f9a0	#8000ff
Alysiella	Keratinized_gingiva	#01b3ec	3	4.0	2.0	#a2f9a0	#10a2f0
Afipia	Anterior_nares	#8000ff	13	4.0	2.0	#a2f9a0	#10a2f0
Helicobacter	Anterior_nares	#8000ff	8	6.0	7.0	#ff703a	#ffa558
Mangrovimonas	Buccal_mucosa	#425ffa	2	4.0	0.0	#a2f9a0	#8000ff
Anoxybacillus	Anterior_nares	#8000ff	3	5.0	3.0	#ecc86f	#2adddd
Nitrospira	Tongue_dorsum	#ff3219	1	4.0	2.0	#a2f9a0	#10a2f0
Gordonibacter	Stool	#ded579	2	0.0	6.0	#8000ff	#d4dd80
Dermabacter	R_Retroauricular_crease	#9efaa2	2	4.0	0.0	#a2f9a0	#8000ff
Anaerostipes	Stool	#ded579	3	4.0	2.0	#a2f9a0	#10a2f0
Cetobacterium	Attached	#622ffe	2	4.0	5.0	#a2f9a0	#9bfba5
Pseudopedobacter	Anterior_nares	#8000ff	1	7.0	1.0	#ff0000	#4856fb
Alcaligenes	Anterior_nares	#8000ff	3	4.0	0.0	#a2f9a0	#8000ff
Simonsiella	Keratinized_gingiva	#01b3ec	91	4.0	2.0	#a2f9a0	#10a2f0
Isosphaera	Buccal_mucosa	#425ffa	1	1.0	8.0	#386df9	#ff592d
Enhydrobacter	R_Retroauricular_crease	#9efaa2	1	4.0	0.0	#a2f9a0	#8000ff
