TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinobaculum	Subgingival_plaque	#feb562	241	0.0	0.0	#8000ff	#8000ff
Actinomyces	Tongue_dorsum	#ff3219	271	0.0	0.0	#8000ff	#8000ff
Aggregatibacter	Saliva	#beec8e	264	0.0	0.0	#8000ff	#8000ff
Alloprevotella	Keratinized_gingiva	#01b3ec	226	0.0	3.0	#8000ff	#7effb5
Anaeroglobus	Subgingival_plaque	#feb562	35	0.0	3.0	#8000ff	#7effb5
Arcanobacterium	L_Retroauricular_crease	#1fd3e1	23	0.0	0.0	#8000ff	#8000ff
Atopobium	Posterior_fornix	#7effb5	150	0.0	3.0	#8000ff	#7effb5
Bacteroides	Stool	#ded579	127	0.0	1.0	#8000ff	#2c7ef7
Barnesiella	Stool	#ded579	14	0.0	1.0	#8000ff	#2c7ef7
Bergeyella	R_Retroauricular_crease	#9efaa2	46	2.0	1.0	#2adddd	#2c7ef7
Blautia	Stool	#ded579	5	0.0	3.0	#8000ff	#7effb5
Burkholderia	Posterior_fornix	#7effb5	10	1.0	1.0	#2c7ef7	#2c7ef7
Butyricimonas	Stool	#ded579	1	0.0	1.0	#8000ff	#2c7ef7
Butyrivibrio	Stool	#ded579	1	0.0	1.0	#8000ff	#2c7ef7
Campylobacter	Attached	#622ffe	271	0.0	0.0	#8000ff	#8000ff
Capnocytophaga	Supragingival_plaque	#ff8e4a	271	0.0	0.0	#8000ff	#8000ff
Cardiobacterium	Subgingival_plaque	#feb562	268	0.0	0.0	#8000ff	#8000ff
Carnobacterium	Hard_palate	#218cf4	129	0.0	3.0	#8000ff	#7effb5
Catonella	Subgingival_plaque	#feb562	212	0.0	3.0	#8000ff	#7effb5
Cellulomonas	Stool	#ded579	22	0.0	3.0	#8000ff	#7effb5
Centipeda	Subgingival_plaque	#feb562	172	0.0	3.0	#8000ff	#7effb5
Chryseobacterium	R_Retroauricular_crease	#9efaa2	81	0.0	0.0	#8000ff	#8000ff
Clostridium	Stool	#ded579	17	0.0	3.0	#8000ff	#7effb5
Collinsella	Stool	#ded579	2	0.0	1.0	#8000ff	#2c7ef7
Conchiformibius	R_Retroauricular_crease	#9efaa2	4	2.0	1.0	#2adddd	#2c7ef7
Coprococcus	Stool	#ded579	3	0.0	1.0	#8000ff	#2c7ef7
Corynebacterium	Supragingival_plaque	#ff8e4a	271	0.0	0.0	#8000ff	#8000ff
Cryptobacterium	Saliva	#beec8e	14	0.0	3.0	#8000ff	#7effb5
Deinococcus	Anterior_nares	#8000ff	1	5.0	1.0	#ff8143	#2c7ef7
Dialister	Stool	#ded579	169	0.0	3.0	#8000ff	#7effb5
Dolosigranulum	Anterior_nares	#8000ff	2	6.0	2.0	#ff0000	#2adddd
Eggerthia	Subgingival_plaque	#feb562	22	0.0	3.0	#8000ff	#7effb5
Eikenella	Subgingival_plaque	#feb562	268	0.0	0.0	#8000ff	#8000ff
