TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidaminococcus	Stool	#ded579	64	7.0	1.0	#ff0000	#5247fc
Acidovorax	L_Retroauricular_crease	#1fd3e1	206	0.0	2.0	#8000ff	#2489f5
Acinetobacter	Anterior_nares	#8000ff	394	0.0	2.0	#8000ff	#2489f5
Actinobacillus	Attached	#622ffe	280	5.0	0.0	#ecc86f	#8000ff
Actinobaculum	Subgingival_plaque	#feb562	676	5.0	0.0	#ecc86f	#8000ff
Actinomyces	Tongue_dorsum	#ff3219	1020	5.0	0.0	#ecc86f	#8000ff
Actinoplanes	Anterior_nares	#8000ff	9	0.0	2.0	#8000ff	#2489f5
Adlercreutzia	Stool	#ded579	132	7.0	1.0	#ff0000	#5247fc
Aeromonas	L_Retroauricular_crease	#1fd3e1	18	0.0	2.0	#8000ff	#2489f5
Afipia	Anterior_nares	#8000ff	86	0.0	2.0	#8000ff	#2489f5
Aggregatibacter	Saliva	#beec8e	843	5.0	0.0	#ecc86f	#8000ff
Akkermansia	Stool	#ded579	317	7.0	1.0	#ff0000	#5247fc
Alicycliphilus	L_Retroauricular_crease	#1fd3e1	26	0.0	2.0	#8000ff	#2489f5
Alishewanella	R_Retroauricular_crease	#9efaa2	1	0.0	2.0	#8000ff	#2489f5
Alistipes	Stool	#ded579	651	7.0	1.0	#ff0000	#5247fc
Alkaliphilus	Anterior_nares	#8000ff	13	0.0	2.0	#8000ff	#2489f5
Alloprevotella	Keratinized_gingiva	#01b3ec	886	5.0	0.0	#ecc86f	#8000ff
Altererythrobacter	L_Retroauricular_crease	#1fd3e1	5	0.0	2.0	#8000ff	#2489f5
Anaerococcus	L_Retroauricular_crease	#1fd3e1	269	0.0	2.0	#8000ff	#2489f5
Anaerofustis	Stool	#ded579	7	7.0	1.0	#ff0000	#5247fc
Anaeroglobus	Subgingival_plaque	#feb562	164	0.0	0.0	#8000ff	#8000ff
Anaerostipes	Stool	#ded579	172	7.0	1.0	#ff0000	#5247fc
Anaerotruncus	Stool	#ded579	225	7.0	1.0	#ff0000	#5247fc
Aquabacterium	L_Retroauricular_crease	#1fd3e1	24	0.0	2.0	#8000ff	#2489f5
Arcanobacterium	L_Retroauricular_crease	#1fd3e1	129	0.0	2.0	#8000ff	#2489f5
Arcobacter	L_Retroauricular_crease	#1fd3e1	12	0.0	2.0	#8000ff	#2489f5
Aromatoleum	Buccal_mucosa	#425ffa	1	5.0	2.0	#ecc86f	#2489f5
Arthrobacter	Anterior_nares	#8000ff	43	0.0	2.0	#8000ff	#2489f5
Aureimonas	R_Retroauricular_crease	#9efaa2	26	0.0	2.0	#8000ff	#2489f5
Avibacterium	Attached	#622ffe	51	5.0	0.0	#ecc86f	#8000ff
Azohydromonas	Anterior_nares	#8000ff	5	1.0	2.0	#386df9	#2489f5
Azonexus	Buccal_mucosa	#425ffa	3	5.0	2.0	#ecc86f	#2489f5
Bacillus	Anterior_nares	#8000ff	301	0.0	2.0	#8000ff	#2489f5
Bacteroides	Stool	#ded579	1081	7.0	1.0	#ff0000	#5247fc
Barnesiella	Stool	#ded579	412	7.0	1.0	#ff0000	#5247fc
Basfia	Buccal_mucosa	#425ffa	18	0.0	3.0	#8000ff	#0ac0e8
Bergeyella	R_Retroauricular_crease	#9efaa2	75	0.0	2.0	#8000ff	#2489f5
