	source	target	weight	edge_sample	edge_color
0	Acidaminococcus	Acholeplasma	2.0	Stool	#b2f396
1	Aggregatibacter	Abiotrophia	7.0	Mixed	#cccccc
2	Akkermansia	Acetivibrio	7.0	Stool	#b2f396
3	Alloprevotella	Actinobacillus	4.0	Mixed	#cccccc
4	Anaeroglobus	Abiotrophia	3.0	Mixed	#cccccc
5	Anaeroglobus	Actinobaculum	3.0	Mixed	#cccccc
6	Anaeroglobus	Aggregatibacter	5.0	Mixed	#cccccc
7	Anaeroglobus	Alloprevotella	3.0	Mixed	#cccccc
8	Anaerostipes	Adlercreutzia	4.0	Stool	#b2f396
9	Avibacterium	Actinobacillus	2.0	Buccal_mucosa	#1996f3
10	Avibacterium	Alloprevotella	2.0	Mixed	#cccccc
11	Bacillus	Aliterella	1.0	Anterior_nares	#8000ff
12	Bacillus	Arthrobacter	1.0	Anterior_nares	#8000ff
13	Bacillus	Azohydromonas	1.0	Anterior_nares	#8000ff
14	Bacteroides	Alistipes	7.0	Stool	#b2f396
15	Barnesiella	Bacteroides	3.0	Stool	#b2f396
16	Basfia	Actinobacillus	2.0	Buccal_mucosa	#1996f3
17	Basfia	Avibacterium	2.0	Buccal_mucosa	#1996f3
18	Bibersteinia	Avibacterium	1.0	Buccal_mucosa	#1996f3
19	Bibersteinia	Basfia	1.0	Buccal_mucosa	#1996f3
20	Bilophila	Acholeplasma	2.0	Stool	#b2f396
21	Blautia	Acetivibrio	10.0	Stool	#b2f396
22	Blautia	Akkermansia	7.0	Stool	#b2f396
23	Blautia	Anaerostipes	6.0	Stool	#b2f396
24	Bradyrhizobium	Afipia	1.0	Throat	#ff5029
25	Butyricicoccus	Alistipes	3.0	Stool	#b2f396
26	Butyricicoccus	Bacteroides	3.0	Stool	#b2f396
27	Butyricicoccus	Barnesiella	2.0	Stool	#b2f396
28	Butyricimonas	Alistipes	2.0	Stool	#b2f396
29	Butyricimonas	Blautia	3.0	Stool	#b2f396
30	Butyrivibrio	Acholeplasma	1.0	Stool	#b2f396
31	Campylobacter	Actinobacillus	4.0	Mixed	#cccccc
32	Campylobacter	Brochothrix	2.0	Saliva	#7effb5
33	Capnocytophaga	Campylobacter	7.0	Mixed	#cccccc
34	Catenibacterium	Acholeplasma	1.0	Stool	#b2f396
35	Catonella	Actinomyces	7.0	Mixed	#cccccc
36	Catonella	Anaeroglobus	4.0	Mixed	#cccccc
37	Catonella	Campylobacter	7.0	Mixed	#cccccc
38	Centipeda	Actinobaculum	4.0	Mixed	#cccccc
39	Centipeda	Anaeroglobus	4.0	Mixed	#cccccc
40	Centipeda	Campylobacter	5.0	Mixed	#cccccc
41	Chlamydia	Abiotrophia	3.0	Mixed	#cccccc
42	Chryseobacterium	Alloprevotella	4.0	Attached	#4e4dfc
43	Chryseobacterium	Alysiella	2.0	Attached	#4e4dfc
44	Chryseobacterium	Avibacterium	2.0	Mixed	#cccccc
45	Chryseobacterium	Basfia	2.0	Mixed	#cccccc
46	Chryseobacterium	Bergeyella	3.0	Mixed	#cccccc
47	Citrobacter	Afipia	1.0	Throat	#ff5029
48	Clostridium	Catabacter	1.0	Stool	#b2f396
49	Collinsella	Anaerostipes	3.0	Stool	#b2f396
50	Comamonas	Alicycliphilus	1.0	Mixed	#cccccc
51	Comamonas	Bosea	1.0	Mixed	#cccccc
52	Coprobacillus	Adlercreutzia	3.0	Stool	#b2f396
53	Coprobacillus	Anaerostipes	4.0	Stool	#b2f396
54	Coprobacillus	Blautia	5.0	Stool	#b2f396
55	Coprobacillus	Collinsella	3.0	Stool	#b2f396
56	Coprobacter	Adlercreutzia	2.0	Stool	#b2f396
57	Coprobacter	Anaerostipes	2.0	Stool	#b2f396
58	Coprobacter	Blautia	3.0	Stool	#b2f396
59	Coprobacter	Coprobacillus	3.0	Stool	#b2f396
60	Coprococcus	Adlercreutzia	4.0	Stool	#b2f396
61	Coprococcus	Akkermansia	5.0	Stool	#b2f396
62	Coprococcus	Anaerostipes	3.0	Stool	#b2f396
63	Coprococcus	Barnesiella	2.0	Stool	#b2f396
64	Coprococcus	Butyricimonas	3.0	Stool	#b2f396
65	Coprococcus	Coprobacillus	5.0	Stool	#b2f396
66	Coprococcus	Coprobacter	3.0	Stool	#b2f396
67	Corynebacterium	Capnocytophaga	6.0	Supragingival_plaque	#ff964f
68	Cupriavidus	Alistipes	2.0	Mixed	#cccccc
69	Cupriavidus	Bosea	1.0	Mixed	#cccccc
70	Dechloromonas	Comamonas	1.0	Mixed	#cccccc
71	Dehalobacter	Actinobacillus	2.0	Buccal_mucosa	#1996f3
72	Dehalobacter	Avibacterium	2.0	Buccal_mucosa	#1996f3
73	Dehalobacter	Basfia	2.0	Buccal_mucosa	#1996f3
74	Dehalobacter	Bibersteinia	1.0	Buccal_mucosa	#1996f3
75	Dehalobacter	Chryseobacterium	2.0	Mixed	#cccccc
76	Delftia	Bacillus	1.0	Anterior_nares	#8000ff
77	Dialister	Coprococcus	3.0	Stool	#b2f396
78	Dielma	Butyricimonas	2.0	Stool	#b2f396
