source	Unnamed: 0	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Abiotrophia	85	Abiotrophia	Carnobacterium	2.0	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	1.0	0.0	#1996f3	#8000ff
Carnobacterium	86	Carnobacterium	Actinobaculum	1.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	5.0	0.0	#ff0000	#8000ff
Actinobaculum	87	Actinobaculum	Carnobacterium	1.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	1.0	0.0	#1996f3	#8000ff
Carnobacterium	88	Carnobacterium	Actinomyces	1.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	5.0	0.0	#ff0000	#8000ff
Actinomyces	89	Actinomyces	Carnobacterium	1.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	4.0	2.0	#ff964f	#ff0000
Carnobacterium	90	Carnobacterium	Aggregatibacter	2.0	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	5.0	0.0	#ff0000	#8000ff
Aggregatibacter	91	Aggregatibacter	Carnobacterium	2.0	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	5.0	0.0	#ff0000	#8000ff
Carnobacterium	92	Carnobacterium	Bacteroides	1.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Bacteroides	93	Bacteroides	Carnobacterium	1.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	1.0	0.0	#1996f3	#8000ff
Carnobacterium	94	Carnobacterium	Bifidobacterium	1.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	5.0	0.0	#ff0000	#8000ff
Bifidobacterium	95	Bifidobacterium	Carnobacterium	1.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	3.0	2.0	#b2f396	#ff0000
Carnobacterium	96	Carnobacterium	Campylobacter	1.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	5.0	0.0	#ff0000	#8000ff
Campylobacter	97	Campylobacter	Carnobacterium	1.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	3.0	2.0	#b2f396	#ff0000
Carnobacterium	98	Carnobacterium	Capnocytophaga	1.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	5.0	0.0	#ff0000	#8000ff
Capnocytophaga	99	Capnocytophaga	Carnobacterium	1.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	0.0	2.0	#8000ff	#ff0000
Carnobacterium	100	Carnobacterium	Cardiobacterium	1.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	5.0	0.0	#ff0000	#8000ff
Cardiobacterium	101	Cardiobacterium	Carnobacterium	1.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	3.0	0.0	#b2f396	#8000ff
Catonella	102	Catonella	Actinomyces	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	2.0	#8000ff	#ff0000
Actinomyces	103	Actinomyces	Catonella	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	4.0	2.0	#ff964f	#ff0000
Catonella	104	Catonella	Bifidobacterium	1.0	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	0.0	2.0	#8000ff	#ff0000
Bifidobacterium	105	Bifidobacterium	Catonella	1.0	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	3.0	2.0	#b2f396	#ff0000
Catonella	106	Catonella	Campylobacter	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	2.0	#8000ff	#ff0000
Campylobacter	107	Campylobacter	Catonella	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	3.0	2.0	#b2f396	#ff0000
Catonella	108	Catonella	Capnocytophaga	3.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	0.0	2.0	#8000ff	#ff0000
Capnocytophaga	109	Capnocytophaga	Catonella	3.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	0.0	2.0	#8000ff	#ff0000
Catonella	110	Catonella	Carnobacterium	2.0	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	0.0	2.0	#8000ff	#ff0000
Carnobacterium	111	Carnobacterium	Catonella	2.0	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	5.0	0.0	#ff0000	#8000ff
Cellulomonas	112	Cellulomonas	Actinomyces	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc	4.0	2.0	#ff964f	#ff0000
Actinomyces	113	Actinomyces	Cellulomonas	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc	4.0	2.0	#ff964f	#ff0000
Cellulomonas	114	Cellulomonas	Atopobium	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	4.0	2.0	#ff964f	#ff0000
Atopobium	115	Atopobium	Cellulomonas	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	4.0	2.0	#ff964f	#ff0000
Cellulomonas	116	Cellulomonas	Brochothrix	1.0	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	4.0	2.0	#ff964f	#ff0000
Brochothrix	117	Brochothrix	Cellulomonas	1.0	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	4.0	2.0	#ff964f	#ff0000
Centipeda	118	Centipeda	Actinomyces	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	3.0	2.0	#b2f396	#ff0000
Actinomyces	119	Actinomyces	Centipeda	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	4.0	2.0	#ff964f	#ff0000
Centipeda	120	Centipeda	Anaeroglobus	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	3.0	2.0	#b2f396	#ff0000
