source	Unnamed: 0	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	spect_cluster	commun_cluster	spect_color	comm_color
Acidovorax	51	Acidovorax	Anaerococcus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	5.0	1.0	#ff0000	#01b3ec
Anaerococcus	52	Anaerococcus	Akkermansia	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Akkermansia	53	Akkermansia	Anaerococcus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
Anaerococcus	54	Anaerococcus	Alistipes	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	2.0	0.0	#4df3ce	#8000ff
Alistipes	55	Alistipes	Anaerococcus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	2.0	0.0	#4df3ce	#8000ff
Arcanobacterium	56	Arcanobacterium	Afipia	1.0	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	4.0	4.0	#ff964f	#ff0000
Afipia	57	Afipia	Arcanobacterium	1.0	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	4.0	4.0	#ff964f	#ff0000
Arcanobacterium	58	Arcanobacterium	Alloprevotella	1.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	4.0	4.0	#ff964f	#ff0000
Alloprevotella	59	Alloprevotella	Arcanobacterium	1.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	4.0	1.0	#ff964f	#01b3ec
Arthrobacter	60	Arthrobacter	Abiotrophia	1.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	0.0	2.0	#8000ff	#7effb5
Abiotrophia	61	Abiotrophia	Arthrobacter	1.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
Arthrobacter	62	Arthrobacter	Acinetobacter	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	2.0	#8000ff	#7effb5
Acinetobacter	63	Acinetobacter	Arthrobacter	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	2.0	#8000ff	#7effb5
Arthrobacter	64	Arthrobacter	Actinomyces	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc	0.0	2.0	#8000ff	#7effb5
Actinomyces	65	Actinomyces	Arthrobacter	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc	5.0	1.0	#ff0000	#01b3ec
Arthrobacter	66	Arthrobacter	Akkermansia	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	0.0	2.0	#8000ff	#7effb5
Akkermansia	67	Akkermansia	Arthrobacter	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
Arthrobacter	68	Arthrobacter	Aliterella	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	2.0	#8000ff	#7effb5
Aliterella	69	Aliterella	Arthrobacter	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	2.0	#8000ff	#7effb5
Atopobacter	70	Atopobacter	Aerococcus	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc	1.0	3.0	#1996f3	#feb562
Aerococcus	71	Aerococcus	Atopobacter	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc	3.0	3.0	#b2f396	#feb562
Atopobacter	72	Atopobacter	Amphibacillus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	3.0	#1996f3	#feb562
Amphibacillus	73	Amphibacillus	Atopobacter	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	1.0	3.0	#1996f3	#feb562
Aureimonas	74	Aureimonas	Afipia	1.0	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc	4.0	4.0	#ff964f	#ff0000
Afipia	75	Afipia	Aureimonas	1.0	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	4.0	4.0	#ff964f	#ff0000
Aureimonas	76	Aureimonas	Alloprevotella	1.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	4.0	4.0	#ff964f	#ff0000
Alloprevotella	77	Alloprevotella	Aureimonas	1.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	4.0	1.0	#ff964f	#01b3ec
Aureimonas	78	Aureimonas	Arcanobacterium	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	4.0	#ff964f	#ff0000
Arcanobacterium	79	Arcanobacterium	Aureimonas	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	4.0	4.0	#ff964f	#ff0000
Azohydromonas	80	Azohydromonas	Abiotrophia	1.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc	0.0	2.0	#8000ff	#7effb5
Abiotrophia	81	Abiotrophia	Azohydromonas	1.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc	0.0	0.0	#8000ff	#8000ff
Azohydromonas	82	Azohydromonas	Acinetobacter	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	0.0	2.0	#8000ff	#7effb5
