	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
56	Anaerotruncus	Actinomyces	2.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
57	Actinomyces	Anaerotruncus	2.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
58	Anaerotruncus	Adlercreutzia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
59	Adlercreutzia	Anaerotruncus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
60	Anaerotruncus	Alistipes	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
61	Alistipes	Anaerotruncus	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
62	Anaerotruncus	Alloprevotella	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
63	Alloprevotella	Anaerotruncus	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
64	Anaerotruncus	Anaerococcus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
65	Anaerococcus	Anaerotruncus	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
66	Anaerotruncus	Anaerofustis	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
67	Anaerofustis	Anaerotruncus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
68	Bacillus	Acinetobacter	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
69	Acinetobacter	Bacillus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
70	Bacillus	Actinomyces	2.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
71	Actinomyces	Bacillus	2.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
72	Bacillus	Adlercreutzia	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
73	Adlercreutzia	Bacillus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
74	Bacillus	Anaerococcus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
75	Anaerococcus	Bacillus	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
76	Bacillus	Anaerofustis	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
77	Anaerofustis	Bacillus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
78	Bacillus	Anaerotruncus	2.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
79	Anaerotruncus	Bacillus	2.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
80	Bacteroides	Acetivibrio	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
81	Acetivibrio	Bacteroides	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
82	Bacteroides	Acinetobacter	5.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
83	Acinetobacter	Bacteroides	5.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
84	Bacteroides	Actinomyces	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
85	Actinomyces	Bacteroides	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
86	Bacteroides	Adlercreutzia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
87	Adlercreutzia	Bacteroides	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
88	Bacteroides	Aggregatibacter	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
89	Aggregatibacter	Bacteroides	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
90	Bacteroides	Akkermansia	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
91	Akkermansia	Bacteroides	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
92	Bacteroides	Alistipes	7.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
93	Alistipes	Bacteroides	7.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
94	Bacteroides	Anaerostipes	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
95	Anaerostipes	Bacteroides	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
96	Bacteroides	Anaerotruncus	5.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
97	Anaerotruncus	Bacteroides	5.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
98	Barnesiella	Acetivibrio	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
99	Acetivibrio	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
100	Barnesiella	Adlercreutzia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
101	Adlercreutzia	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
102	Barnesiella	Akkermansia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
103	Akkermansia	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
104	Barnesiella	Alistipes	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
105	Alistipes	Barnesiella	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
106	Barnesiella	Bacteroides	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
107	Bacteroides	Barnesiella	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
108	Bifidobacterium	Acinetobacter	2.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
109	Acinetobacter	Bifidobacterium	2.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
110	Bifidobacterium	Adlercreutzia	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
111	Adlercreutzia	Bifidobacterium	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
112	Bifidobacterium	Alistipes	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
113	Alistipes	Bifidobacterium	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
114	Bifidobacterium	Anaeroglobus	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
115	Anaeroglobus	Bifidobacterium	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
116	Bifidobacterium	Anaerostipes	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
117	Anaerostipes	Bifidobacterium	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
118	Bifidobacterium	Anaerotruncus	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
119	Anaerotruncus	Bifidobacterium	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
120	Bifidobacterium	Bacteroides	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
121	Bacteroides	Bifidobacterium	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
122	Bifidobacterium	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
123	Barnesiella	Bifidobacterium	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
124	Bilophila	Acetivibrio	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
125	Acetivibrio	Bilophila	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
126	Bilophila	Acholeplasma	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
127	Acholeplasma	Bilophila	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
128	Bilophila	Acidaminococcus	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
129	Acidaminococcus	Bilophila	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
130	Bilophila	Acinetobacter	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
131	Acinetobacter	Bilophila	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
132	Bilophila	Alistipes	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
133	Alistipes	Bilophila	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
134	Bilophila	Alloprevotella	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
135	Alloprevotella	Bilophila	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
136	Bilophila	Anaerostipes	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
137	Anaerostipes	Bilophila	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
138	Bilophila	Anaerotruncus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
139	Anaerotruncus	Bilophila	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
140	Bilophila	Bacteroides	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
141	Bacteroides	Bilophila	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
142	Bilophila	Bifidobacterium	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
143	Bifidobacterium	Bilophila	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
144	Blautia	Acetivibrio	10.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
145	Acetivibrio	Blautia	10.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
146	Blautia	Acinetobacter	2.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
147	Acinetobacter	Blautia	2.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
148	Blautia	Actinomyces	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
149	Actinomyces	Blautia	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
150	Blautia	Adlercreutzia	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
151	Adlercreutzia	Blautia	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
152	Blautia	Akkermansia	7.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
153	Akkermansia	Blautia	7.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
154	Blautia	Alistipes	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
155	Alistipes	Blautia	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
156	Blautia	Anaerofustis	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
157	Anaerofustis	Blautia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
158	Blautia	Anaerostipes	6.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
159	Anaerostipes	Blautia	6.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
160	Blautia	Anaerotruncus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
161	Anaerotruncus	Blautia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
162	Blautia	Bacillus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
163	Bacillus	Blautia	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
164	Blautia	Bacteroides	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
165	Bacteroides	Blautia	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
166	Blautia	Barnesiella	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
167	Barnesiella	Blautia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
168	Blautia	Bifidobacterium	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
169	Bifidobacterium	Blautia	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
170	Blautia	Bilophila	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
171	Bilophila	Blautia	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
172	Butyricicoccus	Acetivibrio	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
173	Acetivibrio	Butyricicoccus	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
174	Butyricicoccus	Adlercreutzia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
175	Adlercreutzia	Butyricicoccus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
176	Butyricicoccus	Akkermansia	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
177	Akkermansia	Butyricicoccus	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
178	Butyricicoccus	Alistipes	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
179	Alistipes	Butyricicoccus	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
180	Butyricicoccus	Alloprevotella	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
181	Alloprevotella	Butyricicoccus	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
182	Butyricicoccus	Anaerostipes	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
183	Anaerostipes	Butyricicoccus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
184	Butyricicoccus	Anaerotruncus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
185	Anaerotruncus	Butyricicoccus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
186	Butyricicoccus	Bacteroides	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
187	Bacteroides	Butyricicoccus	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
188	Butyricicoccus	Barnesiella	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
189	Barnesiella	Butyricicoccus	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
190	Butyricicoccus	Bifidobacterium	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
191	Bifidobacterium	Butyricicoccus	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
192	Butyricicoccus	Bilophila	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
193	Bilophila	Butyricicoccus	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
194	Butyricicoccus	Blautia	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
195	Blautia	Butyricicoccus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
196	Butyricimonas	Acetivibrio	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
197	Acetivibrio	Butyricimonas	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
198	Butyricimonas	Acholeplasma	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
199	Acholeplasma	Butyricimonas	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
200	Butyricimonas	Acidaminococcus	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
201	Acidaminococcus	Butyricimonas	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
202	Butyricimonas	Akkermansia	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
203	Akkermansia	Butyricimonas	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
204	Butyricimonas	Alistipes	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
205	Alistipes	Butyricimonas	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
206	Butyricimonas	Bilophila	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
207	Bilophila	Butyricimonas	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
208	Butyricimonas	Blautia	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
209	Blautia	Butyricimonas	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
210	Butyrivibrio	Acholeplasma	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
211	Acholeplasma	Butyrivibrio	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
212	Butyrivibrio	Actinomyces	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
213	Actinomyces	Butyrivibrio	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
214	Campylobacter	Acinetobacter	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
215	Acinetobacter	Campylobacter	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
216	Campylobacter	Actinomyces	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
217	Actinomyces	Campylobacter	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
218	Campylobacter	Adlercreutzia	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
219	Adlercreutzia	Campylobacter	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
220	Campylobacter	Anaerofustis	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
221	Anaerofustis	Campylobacter	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
222	Campylobacter	Anaerotruncus	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
223	Anaerotruncus	Campylobacter	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
224	Campylobacter	Bacillus	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
225	Bacillus	Campylobacter	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
226	Campylobacter	Blautia	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
227	Blautia	Campylobacter	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
228	Capnocytophaga	Akkermansia	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
229	Akkermansia	Capnocytophaga	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
230	Capnocytophaga	Alloprevotella	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
231	Alloprevotella	Capnocytophaga	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
232	Catabacter	Actinomyces	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
233	Actinomyces	Catabacter	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
234	Catabacter	Anaerococcus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
235	Anaerococcus	Catabacter	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
236	Catabacter	Anaerotruncus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
237	Anaerotruncus	Catabacter	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
238	Catabacter	Bacillus	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
239	Bacillus	Catabacter	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
240	Catenibacterium	Acholeplasma	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
241	Acholeplasma	Catenibacterium	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
242	Catenibacterium	Actinomyces	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
243	Actinomyces	Catenibacterium	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
244	Catenibacterium	Butyrivibrio	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
245	Butyrivibrio	Catenibacterium	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
246	Cellulomonas	Akkermansia	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
247	Akkermansia	Cellulomonas	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
248	Cellulomonas	Alistipes	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
249	Alistipes	Cellulomonas	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
250	Cellulomonas	Alloprevotella	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
251	Alloprevotella	Cellulomonas	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
252	Cellulomonas	Bacteroides	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
253	Bacteroides	Cellulomonas	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
254	Cellulomonas	Butyricicoccus	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
255	Butyricicoccus	Cellulomonas	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
256	Cellulomonas	Capnocytophaga	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
