TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidaminococcus	Stool	#b2f396	2	20.0	1.0	#d4dd80	#6e1cff
Aliterella	Anterior_nares	#8000ff	1	8.0	2.0	#08bee9	#5c38fd
Anaerotruncus	Stool	#b2f396	13	27.0	0.0	#ff5029	#8000ff
Arthrobacter	Anterior_nares	#8000ff	1	8.0	2.0	#08bee9	#5c38fd
Atopobacter	Anterior_nares	#8000ff	1	7.0	10.0	#09a9ee	#37e6d8
Aureimonas	Anterior_nares	#8000ff	1	17.0	11.0	#a0faa1	#48f1d0
Avibacterium	Buccal_mucosa	#1996f3	3	24.0	3.0	#ff964f	#4a53fb
Azohydromonas	Anterior_nares	#8000ff	1	8.0	2.0	#08bee9	#5c38fd
Bacillus	Anterior_nares	#8000ff	16	9.0	2.0	#18cde4	#5c38fd
Basfia	Buccal_mucosa	#1996f3	2	24.0	3.0	#ff964f	#4a53fb
Bibersteinia	Buccal_mucosa	#1996f3	2	24.0	3.0	#ff964f	#4a53fb
Bifidobacterium	Stool	#b2f396	19	23.0	0.0	#ffac5c	#8000ff
Blautia	Stool	#b2f396	19	10.0	0.0	#2adddd	#8000ff
Bradyrhizobium	Throat	#ff5029	1	11.0	5.0	#3ae8d6	#2686f5
Brevibacterium	Posterior_fornix	#4df3ce	1	13.0	4.0	#5df9c7	#386df9
Burkholderia	Posterior_fornix	#4df3ce	1	13.0	4.0	#5df9c7	#386df9
Butyricimonas	Stool	#b2f396	11	20.0	1.0	#d4dd80	#6e1cff
Calothrix	Anterior_nares	#8000ff	1	7.0	10.0	#09a9ee	#37e6d8
Catenibacterium	Stool	#b2f396	7	28.0	18.0	#ff351b	#c6e789
Cellulomonas	Stool	#b2f396	5	14.0	7.0	#6efebe	#01b3ec
Citrobacter	Throat	#ff5029	1	11.0	5.0	#3ae8d6	#2686f5
Clostridium	Stool	#b2f396	27	5.0	19.0	#2c7ef7	#dbd87b
Collinsella	Stool	#b2f396	11	23.0	0.0	#ffac5c	#8000ff
Conchiformibius	Throat	#ff5029	2	11.0	5.0	#3ae8d6	#2686f5
Coprobacter	Stool	#b2f396	5	0.0	14.0	#8000ff	#7effb5
Coprococcus	Stool	#b2f396	18	10.0	0.0	#2adddd	#8000ff
Crocosphaera	Anterior_nares	#8000ff	1	17.0	11.0	#a0faa1	#48f1d0
Dechloromonas	Buccal_mucosa	#1996f3	2	18.0	8.0	#b2f396	#10c6e6
Dehalobacter	Buccal_mucosa	#1996f3	2	24.0	3.0	#ff964f	#4a53fb
Delftia	Anterior_nares	#8000ff	1	8.0	2.0	#08bee9	#5c38fd
Desulfotomaculum	Stool	#b2f396	1	19.0	0.0	#c2ea8c	#8000ff
Desulfovibrio	Stool	#b2f396	4	19.0	0.0	#c2ea8c	#8000ff
Dolosigranulum	Anterior_nares	#8000ff	4	7.0	10.0	#09a9ee	#37e6d8
Dorea	Stool	#b2f396	17	10.0	0.0	#2adddd	#8000ff
Echinicola	Buccal_mucosa	#1996f3	2	24.0	3.0	#ff964f	#4a53fb
Eggerthella	Stool	#b2f396	3	5.0	19.0	#2c7ef7	#dbd87b
Elizabethkingia	Buccal_mucosa	#1996f3	1	18.0	8.0	#b2f396	#10c6e6
Enhydrobacter	Posterior_fornix	#4df3ce	1	21.0	15.0	#e4cf74	#90feab
