	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
44	Blautia	Acetivibrio	9.0	18	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
45	Acetivibrio	Blautia	9.0	12	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
46	Blautia	Adlercreutzia	3.0	18	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
47	Adlercreutzia	Blautia	3.0	6	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
48	Brevibacterium	Aerococcus	1.0	1	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	57
49	Aerococcus	Brevibacterium	1.0	5	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	57
50	Burkholderia	Aerococcus	1.0	1	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	57
51	Aerococcus	Burkholderia	1.0	5	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	57
52	Burkholderia	Brevibacterium	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	57
53	Brevibacterium	Burkholderia	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	57
54	Butyricicoccus	Alistipes	3.0	10	27	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
55	Alistipes	Butyricicoccus	3.0	27	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
56	Butyricicoccus	Bifidobacterium	2.0	10	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
57	Bifidobacterium	Butyricicoccus	2.0	19	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
58	Butyricicoccus	Bilophila	2.0	10	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
59	Bilophila	Butyricicoccus	2.0	9	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
60	Butyricimonas	Acetivibrio	3.0	10	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
61	Acetivibrio	Butyricimonas	3.0	12	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
62	Butyricimonas	Acidaminococcus	2.0	10	2	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
63	Acidaminococcus	Butyricimonas	2.0	2	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
64	Butyricimonas	Akkermansia	2.0	10	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
65	Akkermansia	Butyricimonas	2.0	20	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
66	Butyricimonas	Bilophila	2.0	10	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
67	Bilophila	Butyricimonas	2.0	9	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
68	Capnocytophaga	Campylobacter	7.0	33	35	Supragingival_plaque	Saliva	Intertype	#ff964f	#7effb5	#cccccc	57
69	Campylobacter	Capnocytophaga	7.0	35	33	Saliva	Supragingival_plaque	Intertype	#7effb5	#ff964f	#cccccc	57
70	Catonella	Actinomyces	7.0	24	37	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc	57
71	Actinomyces	Catonella	7.0	37	24	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc	57
72	Catonella	Aggregatibacter	8.0	24	29	Subgingival_plaque	Mixed	Intertype	#e4cf74	#cccccc	#cccccc	57
73	Aggregatibacter	Catonella	8.0	29	24	Mixed	Subgingival_plaque	Intertype	#cccccc	#e4cf74	#cccccc	57
74	Catonella	Atopobium	3.0	24	23	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	57
75	Atopobium	Catonella	3.0	23	24	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	57
76	Catonella	Campylobacter	7.0	24	35	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	57
77	Campylobacter	Catonella	7.0	35	24	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	57
78	Cellulomonas	Atopobium	2.0	6	23	Stool	Saliva	Intertype	#b2f396	#7effb5	#cccccc	57
79	Atopobium	Cellulomonas	2.0	23	6	Saliva	Stool	Intertype	#7effb5	#b2f396	#cccccc	57
80	Cellulomonas	Catonella	3.0	6	24	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	57
81	Catonella	Cellulomonas	3.0	24	6	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	57
82	Centipeda	Abiotrophia	5.0	15	28	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc	57
83	Abiotrophia	Centipeda	5.0	28	15	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc	57
84	Centipeda	Anaeroglobus	3.0	15	8	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	57
85	Anaeroglobus	Centipeda	3.0	8	15	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	57
86	Centipeda	Campylobacter	5.0	15	35	Subgingival_plaque	Saliva	Intertype	#e4cf74	#7effb5	#cccccc	57
87	Campylobacter	Centipeda	5.0	35	15	Saliva	Subgingival_plaque	Intertype	#7effb5	#e4cf74	#cccccc	57
88	Chryseobacterium	Avibacterium	2.0	13	3	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	57
89	Avibacterium	Chryseobacterium	2.0	3	13	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	57
90	Chryseobacterium	Bergeyella	3.0	13	3	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	57
91	Bergeyella	Chryseobacterium	3.0	3	13	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	57
92	Citrobacter	Bradyrhizobium	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	57
93	Bradyrhizobium	Citrobacter	1.0	1	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	57
94	Clostridium	Anaerostipes	2.0	27	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
95	Anaerostipes	Clostridium	2.0	9	27	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
96	Collinsella	Adlercreutzia	2.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
97	Adlercreutzia	Collinsella	2.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
98	Collinsella	Anaerostipes	3.0	10	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
99	Anaerostipes	Collinsella	3.0	9	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
100	Coprobacillus	Acetivibrio	4.0	10	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
101	Acetivibrio	Coprobacillus	4.0	12	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
102	Coprobacillus	Adlercreutzia	3.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
103	Adlercreutzia	Coprobacillus	3.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
104	Coprobacillus	Akkermansia	4.0	10	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
105	Akkermansia	Coprobacillus	4.0	20	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
106	Coprobacillus	Collinsella	3.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
107	Collinsella	Coprobacillus	3.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
108	Coprobacter	Acetivibrio	3.0	5	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
109	Acetivibrio	Coprobacter	3.0	12	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
110	Coprobacter	Adlercreutzia	2.0	5	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
111	Adlercreutzia	Coprobacter	2.0	6	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
112	Coprobacter	Akkermansia	2.0	5	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
113	Akkermansia	Coprobacter	2.0	20	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
114	Coprococcus	Acetivibrio	6.0	17	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
115	Acetivibrio	Coprococcus	6.0	12	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
116	Coprococcus	Adlercreutzia	4.0	17	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
117	Adlercreutzia	Coprococcus	4.0	6	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
118	Coprococcus	Blautia	9.0	17	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
119	Blautia	Coprococcus	9.0	18	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
120	Coprococcus	Butyricimonas	3.0	17	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
121	Butyricimonas	Coprococcus	3.0	10	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
122	Coprococcus	Coprobacter	3.0	17	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
123	Coprobacter	Coprococcus	3.0	5	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
124	Crocosphaera	Aureimonas	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
125	Aureimonas	Crocosphaera	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
126	Cupriavidus	Bosea	1.0	5	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	57
127	Bosea	Cupriavidus	1.0	1	5	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	57
128	Dehalobacter	Alloprevotella	2.0	2	30	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	57
129	Alloprevotella	Dehalobacter	2.0	30	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	57
130	Delftia	Acidovorax	1.0	1	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
131	Acidovorax	Delftia	1.0	10	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
132	Delftia	Aliterella	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
133	Aliterella	Delftia	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
134	Delftia	Arthrobacter	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
135	Arthrobacter	Delftia	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
136	Delftia	Azohydromonas	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
137	Azohydromonas	Delftia	1.0	1	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
138	Desulfotomaculum	Adlercreutzia	1.0	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
139	Adlercreutzia	Desulfotomaculum	1.0	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
140	Desulfotomaculum	Anaerofustis	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
141	Anaerofustis	Desulfotomaculum	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
142	Desulfovibrio	Adlercreutzia	1.0	4	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
143	Adlercreutzia	Desulfovibrio	1.0	6	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
144	Desulfovibrio	Anaerofustis	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
145	Anaerofustis	Desulfovibrio	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
146	Desulfovibrio	Desulfotomaculum	1.0	4	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
147	Desulfotomaculum	Desulfovibrio	1.0	1	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
148	Dielma	Akkermansia	2.0	5	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
149	Akkermansia	Dielma	2.0	20	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
150	Dielma	Collinsella	2.0	5	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
151	Collinsella	Dielma	2.0	10	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
152	Dorea	Akkermansia	3.0	16	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
153	Akkermansia	Dorea	3.0	20	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
154	Dorea	Alistipes	4.0	16	27	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
155	Alistipes	Dorea	4.0	27	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
156	Dorea	Anaerostipes	3.0	16	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
157	Anaerostipes	Dorea	3.0	9	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
158	Dorea	Coprobacillus	4.0	16	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
159	Coprobacillus	Dorea	4.0	10	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
160	Dorea	Coprobacter	2.0	16	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
161	Coprobacter	Dorea	2.0	5	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
162	Echinicola	Alloprevotella	2.0	2	30	Buccal_mucosa	Attached	Intertype	#1996f3	#4e4dfc	#cccccc	57
163	Alloprevotella	Echinicola	2.0	30	2	Attached	Buccal_mucosa	Intertype	#4e4dfc	#1996f3	#cccccc	57
164	Eggerthella	Anaerostipes	2.0	3	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
165	Anaerostipes	Eggerthella	2.0	9	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
166	Elizabethkingia	Alicycliphilus	1.0	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
167	Alicycliphilus	Elizabethkingia	1.0	1	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	57
168	Enterococcus	Anaerotruncus	5.0	15	12	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	57
169	Anaerotruncus	Enterococcus	5.0	12	15	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	57
170	Enterococcus	Bifidobacterium	3.0	15	19	Attached	Stool	Intertype	#4e4dfc	#b2f396	#cccccc	57
171	Bifidobacterium	Enterococcus	3.0	19	15	Stool	Attached	Intertype	#b2f396	#4e4dfc	#cccccc	57
172	Enterorhabdus	Cellulomonas	1.0	1	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
173	Cellulomonas	Enterorhabdus	1.0	6	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
174	Erysipelatoclostridium	Adlercreutzia	2.0	9	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
175	Adlercreutzia	Erysipelatoclostridium	2.0	6	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
176	Erysipelatoclostridium	Akkermansia	2.0	9	20	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
177	Akkermansia	Erysipelatoclostridium	2.0	20	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
178	Erysipelatoclostridium	Butyricicoccus	2.0	9	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
179	Butyricicoccus	Erysipelatoclostridium	2.0	10	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
180	Erysipelatoclostridium	Catabacter	1.0	9	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
181	Catabacter	Erysipelatoclostridium	1.0	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
182	Erysipelatoclostridium	Dorea	2.0	9	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
183	Dorea	Erysipelatoclostridium	2.0	16	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
184	Escherichia	Cellulomonas	1.0	8	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
185	Cellulomonas	Escherichia	1.0	6	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
186	Escherichia	Enterorhabdus	1.0	8	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
187	Enterorhabdus	Escherichia	1.0	1	8	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
188	Eubacterium	Acetivibrio	5.0	39	12	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	57
189	Acetivibrio	Eubacterium	5.0	12	39	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	57
190	Eubacterium	Adlercreutzia	4.0	39	6	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	57
191	Adlercreutzia	Eubacterium	4.0	6	39	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	57
192	Eubacterium	Blautia	5.0	39	18	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	57
193	Blautia	Eubacterium	5.0	18	39	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	57
194	Eubacterium	Collinsella	4.0	39	10	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	57
195	Collinsella	Eubacterium	4.0	10	39	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	57
196	Eubacterium	Coprobacter	3.0	39	5	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	57
197	Coprobacter	Eubacterium	3.0	5	39	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	57
198	Eubacterium	Coprococcus	5.0	39	17	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	57
199	Coprococcus	Eubacterium	5.0	17	39	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	57
200	Faecalibacterium	Blautia	5.0	27	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
201	Blautia	Faecalibacterium	5.0	18	27	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
202	Faecalibacterium	Clostridium	2.0	27	27	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
203	Clostridium	Faecalibacterium	2.0	27	27	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
204	Faecalibacterium	Coprococcus	4.0	27	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
205	Coprococcus	Faecalibacterium	4.0	17	27	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
206	Faecalicoccus	Catabacter	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
207	Catabacter	Faecalicoccus	1.0	1	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
208	Faecalicoccus	Erysipelatoclostridium	1.0	1	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
209	Erysipelatoclostridium	Faecalicoccus	1.0	9	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
210	Faecalitalea	Acetivibrio	2.0	4	12	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
211	Acetivibrio	Faecalitalea	2.0	12	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
212	Faecalitalea	Bilophila	2.0	4	9	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
213	Bilophila	Faecalitalea	2.0	9	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
214	Faecalitalea	Collinsella	2.0	4	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
215	Collinsella	Faecalitalea	2.0	10	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
216	Faecalitalea	Dorea	2.0	4	16	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
217	Dorea	Faecalitalea	2.0	16	4	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	57
218	Fenollaria	Bosea	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	57
219	Bosea	Fenollaria	1.0	1	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	57
220	Fenollaria	Cupriavidus	1.0	1	5	Posterior_fornix	Mid_vagina	Intertype	#4df3ce	#18cde4	#cccccc	57
221	Cupriavidus	Fenollaria	1.0	5	1	Mid_vagina	Posterior_fornix	Intertype	#18cde4	#4df3ce	#cccccc	57
222	Filifactor	Centipeda	2.0	10	15	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	57
223	Centipeda	Filifactor	2.0	15	10	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	57
224	Finegoldia	Acidovorax	1.0	12	10	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	57
