	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
85	Alloprevotella	Chryseobacterium	4.0	32	13	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	61
86	Chryseobacterium	Alysiella	2.0	13	2	Supragingival_plaque	Attached	Intertype	#ff964f	#4e4dfc	#cccccc	61
87	Alysiella	Chryseobacterium	2.0	2	13	Attached	Supragingival_plaque	Intertype	#4e4dfc	#ff964f	#cccccc	61
88	Chryseobacterium	Avibacterium	2.0	13	3	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	61
89	Avibacterium	Chryseobacterium	2.0	3	13	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	61
90	Chryseobacterium	Basfia	2.0	13	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	61
91	Basfia	Chryseobacterium	2.0	2	13	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	61
92	Chryseobacterium	Bergeyella	3.0	13	3	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
93	Bergeyella	Chryseobacterium	3.0	3	13	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
94	Citrobacter	Afipia	1.0	1	4	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	61
95	Afipia	Citrobacter	1.0	4	1	Throat	Throat	Throat	#ff5029	#ff5029	#ff5029	61
96	Clostridium	Catabacter	1.0	29	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
97	Catabacter	Clostridium	1.0	1	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
98	Collinsella	Anaerostipes	3.0	11	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
99	Anaerostipes	Collinsella	3.0	10	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
100	Comamonas	Alicycliphilus	1.0	3	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
101	Alicycliphilus	Comamonas	1.0	1	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
102	Comamonas	Bosea	1.0	3	1	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	61
103	Bosea	Comamonas	1.0	1	3	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	61
104	Coprobacillus	Adlercreutzia	3.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
105	Adlercreutzia	Coprobacillus	3.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
106	Coprobacillus	Anaerostipes	4.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
107	Anaerostipes	Coprobacillus	4.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
108	Coprobacillus	Blautia	5.0	10	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
109	Blautia	Coprobacillus	5.0	19	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
110	Coprobacillus	Collinsella	3.0	10	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
111	Collinsella	Coprobacillus	3.0	11	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
112	Coprobacter	Adlercreutzia	2.0	5	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
113	Adlercreutzia	Coprobacter	2.0	6	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
114	Coprobacter	Anaerostipes	2.0	5	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
115	Anaerostipes	Coprobacter	2.0	10	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
116	Coprobacter	Blautia	3.0	5	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
117	Blautia	Coprobacter	3.0	19	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
118	Coprobacter	Coprobacillus	3.0	5	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
119	Coprobacillus	Coprobacter	3.0	10	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
120	Coprococcus	Adlercreutzia	4.0	18	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
121	Adlercreutzia	Coprococcus	4.0	6	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
122	Coprococcus	Akkermansia	5.0	18	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
123	Akkermansia	Coprococcus	5.0	21	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
124	Coprococcus	Anaerostipes	3.0	18	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
125	Anaerostipes	Coprococcus	3.0	10	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
126	Coprococcus	Barnesiella	2.0	18	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
127	Barnesiella	Coprococcus	2.0	15	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
128	Coprococcus	Butyricimonas	3.0	18	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
129	Butyricimonas	Coprococcus	3.0	11	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
130	Coprococcus	Coprobacillus	5.0	18	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
131	Coprobacillus	Coprococcus	5.0	10	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
132	Coprococcus	Coprobacter	3.0	18	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
133	Coprobacter	Coprococcus	3.0	5	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
134	Corynebacterium	Capnocytophaga	6.0	39	34	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
135	Capnocytophaga	Corynebacterium	6.0	34	39	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f	61
136	Cupriavidus	Alistipes	2.0	5	29	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc	61
137	Alistipes	Cupriavidus	2.0	29	5	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc	61
138	Cupriavidus	Bosea	1.0	5	1	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	61
139	Bosea	Cupriavidus	1.0	1	5	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce	61
140	Dechloromonas	Comamonas	1.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
141	Comamonas	Dechloromonas	1.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
142	Dehalobacter	Actinobacillus	2.0	2	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
143	Actinobacillus	Dehalobacter	2.0	10	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
144	Dehalobacter	Avibacterium	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
145	Avibacterium	Dehalobacter	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
146	Dehalobacter	Basfia	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
147	Basfia	Dehalobacter	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
148	Dehalobacter	Bibersteinia	1.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
149	Bibersteinia	Dehalobacter	1.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
150	Dehalobacter	Chryseobacterium	2.0	2	13	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	61
151	Chryseobacterium	Dehalobacter	2.0	13	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	61
152	Delftia	Bacillus	1.0	1	17	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
153	Bacillus	Delftia	1.0	17	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
154	Dialister	Coprococcus	3.0	42	18	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
155	Coprococcus	Dialister	3.0	18	42	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
156	Dielma	Butyricimonas	2.0	5	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
157	Butyricimonas	Dielma	2.0	11	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
158	Dolosigranulum	Amphibacillus	1.0	5	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
159	Amphibacillus	Dolosigranulum	1.0	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
160	Dolosigranulum	Atopobacter	1.0	5	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
161	Atopobacter	Dolosigranulum	1.0	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
162	Dolosigranulum	Brevundimonas	1.0	5	1	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
163	Brevundimonas	Dolosigranulum	1.0	1	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
164	Dolosigranulum	Calothrix	1.0	5	2	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
165	Calothrix	Dolosigranulum	1.0	2	5	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff	61
166	Dorea	Akkermansia	3.0	17	21	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
167	Akkermansia	Dorea	3.0	21	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
168	Dorea	Blautia	5.0	17	19	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
169	Blautia	Dorea	5.0	19	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
170	Dorea	Collinsella	3.0	17	11	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
171	Collinsella	Dorea	3.0	11	17	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
172	Echinicola	Actinobacillus	2.0	2	10	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
173	Actinobacillus	Echinicola	2.0	10	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
174	Echinicola	Avibacterium	2.0	2	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
175	Avibacterium	Echinicola	2.0	3	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
176	Echinicola	Basfia	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
177	Basfia	Echinicola	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
178	Echinicola	Bibersteinia	1.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
179	Bibersteinia	Echinicola	1.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
180	Echinicola	Chryseobacterium	2.0	2	13	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc	61
181	Chryseobacterium	Echinicola	2.0	13	2	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc	61
182	Echinicola	Dehalobacter	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
183	Dehalobacter	Echinicola	2.0	2	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
184	Eggerthella	Bifidobacterium	2.0	3	22	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
185	Bifidobacterium	Eggerthella	2.0	22	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
186	Eggerthella	Catabacter	1.0	3	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
187	Catabacter	Eggerthella	1.0	1	3	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
188	Elizabethkingia	Comamonas	1.0	1	3	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
189	Comamonas	Elizabethkingia	1.0	3	1	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
190	Enhydrobacter	Comamonas	1.0	2	3	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc	61
191	Comamonas	Enhydrobacter	1.0	3	2	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc	61
192	Enterococcus	Alistipes	5.0	15	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
193	Alistipes	Enterococcus	5.0	29	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
194	Enterococcus	Bacteroides	8.0	15	47	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
195	Bacteroides	Enterococcus	8.0	47	15	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
196	Erysipelatoclostridium	Adlercreutzia	2.0	10	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
197	Adlercreutzia	Erysipelatoclostridium	2.0	6	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
198	Erysipelatoclostridium	Anaerostipes	3.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
199	Anaerostipes	Erysipelatoclostridium	3.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
200	Erysipelatoclostridium	Butyricicoccus	2.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
201	Butyricicoccus	Erysipelatoclostridium	2.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
202	Erysipelatoclostridium	Catabacter	1.0	10	1	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
203	Catabacter	Erysipelatoclostridium	1.0	1	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
204	Erysipelatoclostridium	Coprobacillus	2.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
205	Coprobacillus	Erysipelatoclostridium	2.0	10	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
206	Erysipelatoclostridium	Coprobacter	3.0	10	5	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
207	Coprobacter	Erysipelatoclostridium	3.0	5	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
208	Eubacterium	Adlercreutzia	4.0	41	6	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
209	Adlercreutzia	Eubacterium	4.0	6	41	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
210	Eubacterium	Anaerostipes	5.0	41	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
211	Anaerostipes	Eubacterium	5.0	10	41	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
212	Eubacterium	Clostridium	2.0	41	29	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
213	Clostridium	Eubacterium	2.0	29	41	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
214	Eubacterium	Coprobacillus	5.0	41	10	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
215	Coprobacillus	Eubacterium	5.0	10	41	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396	61
