	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
65	Coriobacteriia	Cytophagia	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc
66	Deltaproteobacteria	Alphaproteobacteria	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
67	Alphaproteobacteria	Deltaproteobacteria	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
68	Deltaproteobacteria	Bacteroidia	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
69	Bacteroidia	Deltaproteobacteria	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
70	Deltaproteobacteria	Chlamydiia	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc
71	Chlamydiia	Deltaproteobacteria	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc
72	Deltaproteobacteria	Clostridia	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
73	Clostridia	Deltaproteobacteria	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
74	Deltaproteobacteria	Cytophagia	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
75	Cytophagia	Deltaproteobacteria	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
76	Epsilonproteobacteria	Actinobacteria	13.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
77	Actinobacteria	Epsilonproteobacteria	13.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
78	Epsilonproteobacteria	Alphaproteobacteria	3.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
79	Alphaproteobacteria	Epsilonproteobacteria	3.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
80	Epsilonproteobacteria	Bacilli	6.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
81	Bacilli	Epsilonproteobacteria	6.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
82	Epsilonproteobacteria	Bacteroidia	10.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
83	Bacteroidia	Epsilonproteobacteria	10.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
84	Epsilonproteobacteria	Betaproteobacteria	8.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
85	Betaproteobacteria	Epsilonproteobacteria	8.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
86	Epsilonproteobacteria	Chlamydiia	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
87	Chlamydiia	Epsilonproteobacteria	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
88	Epsilonproteobacteria	Clostridia	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
89	Clostridia	Epsilonproteobacteria	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
90	Epsilonproteobacteria	Coriobacteriia	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
91	Coriobacteriia	Epsilonproteobacteria	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
92	Epsilonproteobacteria	Cytophagia	2.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
93	Cytophagia	Epsilonproteobacteria	2.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
94	Erysipelotrichia	Actinobacteria	4.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc
95	Actinobacteria	Erysipelotrichia	4.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc
96	Erysipelotrichia	Alphaproteobacteria	1.0	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc
97	Alphaproteobacteria	Erysipelotrichia	1.0	Anterior_nares	Throat	Intertype	#8000ff	#ff5029	#cccccc
98	Erysipelotrichia	Bacilli	6.0	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc
99	Bacilli	Erysipelotrichia	6.0	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc
100	Erysipelotrichia	Bacteroidia	5.0	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
101	Bacteroidia	Erysipelotrichia	5.0	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
102	Erysipelotrichia	Clostridia	6.0	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
103	Clostridia	Erysipelotrichia	6.0	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
104	Erysipelotrichia	Coriobacteriia	5.0	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc
105	Coriobacteriia	Erysipelotrichia	5.0	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc
106	Erysipelotrichia	Deltaproteobacteria	1.0	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
107	Deltaproteobacteria	Erysipelotrichia	1.0	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
108	Erysipelotrichia	Epsilonproteobacteria	2.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc
109	Epsilonproteobacteria	Erysipelotrichia	2.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc
110	Flavobacteriia	Actinobacteria	6.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
111	Actinobacteria	Flavobacteriia	6.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
112	Flavobacteriia	Alphaproteobacteria	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
113	Alphaproteobacteria	Flavobacteriia	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
114	Flavobacteriia	Bacilli	3.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
115	Bacilli	Flavobacteriia	3.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
116	Flavobacteriia	Bacteroidia	4.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
117	Bacteroidia	Flavobacteriia	4.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
118	Flavobacteriia	Betaproteobacteria	3.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
119	Betaproteobacteria	Flavobacteriia	3.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
120	Flavobacteriia	Chlamydiia	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
121	Chlamydiia	Flavobacteriia	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
122	Flavobacteriia	Clostridia	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
123	Clostridia	Flavobacteriia	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
124	Flavobacteriia	Coriobacteriia	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
125	Coriobacteriia	Flavobacteriia	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
126	Flavobacteriia	Cytophagia	3.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
127	Cytophagia	Flavobacteriia	3.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
128	Flavobacteriia	Epsilonproteobacteria	7.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
129	Epsilonproteobacteria	Flavobacteriia	7.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
130	Fusobacteriia	Actinobacteria	7.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
131	Actinobacteria	Fusobacteriia	7.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
132	Fusobacteriia	Alphaproteobacteria	3.0	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc
133	Alphaproteobacteria	Fusobacteriia	3.0	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc
134	Fusobacteriia	Bacilli	6.0	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc
135	Bacilli	Fusobacteriia	6.0	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc
136	Fusobacteriia	Bacteroidia	7.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
137	Bacteroidia	Fusobacteriia	7.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
138	Fusobacteriia	Betaproteobacteria	7.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
139	Betaproteobacteria	Fusobacteriia	7.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
140	Fusobacteriia	Clostridia	3.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
141	Clostridia	Fusobacteriia	3.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
142	Fusobacteriia	Coriobacteriia	3.0	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc
143	Coriobacteriia	Fusobacteriia	3.0	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc
144	Fusobacteriia	Cytophagia	1.0	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc
145	Cytophagia	Fusobacteriia	1.0	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc
146	Fusobacteriia	Epsilonproteobacteria	11.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
147	Epsilonproteobacteria	Fusobacteriia	11.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
148	Fusobacteriia	Erysipelotrichia	2.0	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
149	Erysipelotrichia	Fusobacteriia	2.0	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
150	Fusobacteriia	Flavobacteriia	4.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
151	Flavobacteriia	Fusobacteriia	4.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
152	Gammaproteobacteria	Actinobacteria	7.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
153	Actinobacteria	Gammaproteobacteria	7.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
154	Gammaproteobacteria	Alphaproteobacteria	2.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc
155	Alphaproteobacteria	Gammaproteobacteria	2.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc
156	Gammaproteobacteria	Bacilli	7.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc
157	Bacilli	Gammaproteobacteria	7.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc
158	Gammaproteobacteria	Bacteroidia	6.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
159	Bacteroidia	Gammaproteobacteria	6.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
160	Gammaproteobacteria	Betaproteobacteria	4.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
161	Betaproteobacteria	Gammaproteobacteria	4.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
162	Gammaproteobacteria	Clostridia	5.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
163	Clostridia	Gammaproteobacteria	5.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
164	Gammaproteobacteria	Coriobacteriia	2.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc
165	Coriobacteriia	Gammaproteobacteria	2.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc
166	Gammaproteobacteria	Cytophagia	3.0	Buccal_mucosa	Anterior_nares	Intertype	#1996f3	#8000ff	#cccccc
167	Cytophagia	Gammaproteobacteria	3.0	Anterior_nares	Buccal_mucosa	Intertype	#8000ff	#1996f3	#cccccc
168	Gammaproteobacteria	Deltaproteobacteria	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
169	Deltaproteobacteria	Gammaproteobacteria	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
170	Gammaproteobacteria	Epsilonproteobacteria	3.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
171	Epsilonproteobacteria	Gammaproteobacteria	3.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
172	Gammaproteobacteria	Erysipelotrichia	3.0	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
173	Erysipelotrichia	Gammaproteobacteria	3.0	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
174	Gammaproteobacteria	Flavobacteriia	2.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
175	Flavobacteriia	Gammaproteobacteria	2.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
176	Gammaproteobacteria	Fusobacteriia	4.0	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
177	Fusobacteriia	Gammaproteobacteria	4.0	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
178	Mollicutes	Actinobacteria	6.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
179	Actinobacteria	Mollicutes	6.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
180	Mollicutes	Alphaproteobacteria	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc
181	Alphaproteobacteria	Mollicutes	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc
182	Mollicutes	Bacilli	4.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
183	Bacilli	Mollicutes	4.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
184	Mollicutes	Bacteroidia	4.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc
185	Bacteroidia	Mollicutes	4.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc
186	Mollicutes	Betaproteobacteria	2.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
187	Betaproteobacteria	Mollicutes	2.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
188	Mollicutes	Chlamydiia	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
189	Chlamydiia	Mollicutes	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
190	Mollicutes	Clostridia	7.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc
191	Clostridia	Mollicutes	7.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc
192	Mollicutes	Coriobacteriia	5.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
193	Coriobacteriia	Mollicutes	5.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
194	Mollicutes	Deltaproteobacteria	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc
195	Deltaproteobacteria	Mollicutes	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc
196	Mollicutes	Epsilonproteobacteria	3.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
197	Epsilonproteobacteria	Mollicutes	3.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
198	Mollicutes	Erysipelotrichia	4.0	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc
199	Erysipelotrichia	Mollicutes	4.0	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc
200	Mollicutes	Flavobacteriia	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
201	Flavobacteriia	Mollicutes	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
202	Mollicutes	Fusobacteriia	4.0	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc
203	Fusobacteriia	Mollicutes	4.0	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc
204	Mollicutes	Gammaproteobacteria	4.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc
205	Gammaproteobacteria	Mollicutes	4.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc
206	Negativicutes	Actinobacteria	4.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
207	Actinobacteria	Negativicutes	4.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
208	Negativicutes	Alphaproteobacteria	3.0	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc
209	Alphaproteobacteria	Negativicutes	3.0	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc
210	Negativicutes	Bacilli	8.0	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc
211	Bacilli	Negativicutes	8.0	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc
212	Negativicutes	Bacteroidia	8.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
213	Bacteroidia	Negativicutes	8.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
214	Negativicutes	Betaproteobacteria	10.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
215	Betaproteobacteria	Negativicutes	10.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
216	Negativicutes	Clostridia	2.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
