TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidaminococcus	Stool	#b2f396	2	6.0	1.0	#218cf4	#7216ff
Aliterella	Anterior_nares	#8000ff	1	25.0	2.0	#ffa256	#622ffe
Anaerotruncus	Stool	#b2f396	13	13.0	0.0	#4ef3cd	#8000ff
Arthrobacter	Anterior_nares	#8000ff	1	25.0	2.0	#ffa256	#622ffe
Atopobacter	Anterior_nares	#8000ff	1	32.0	11.0	#ff0000	#24d8df
Aureimonas	Anterior_nares	#8000ff	1	22.0	13.0	#ded579	#42edd3
Avibacterium	Buccal_mucosa	#1996f3	3	19.0	3.0	#aef498	#5444fd
Azohydromonas	Anterior_nares	#8000ff	1	25.0	2.0	#ffa256	#622ffe
Bacillus	Anterior_nares	#8000ff	17	21.0	2.0	#cee184	#622ffe
Basfia	Buccal_mucosa	#1996f3	2	19.0	3.0	#aef498	#5444fd
Bibersteinia	Buccal_mucosa	#1996f3	2	19.0	3.0	#aef498	#5444fd
Bifidobacterium	Stool	#b2f396	21	26.0	12.0	#ff8e4a	#34e4d9
Blautia	Stool	#b2f396	18	5.0	0.0	#3176f8	#8000ff
Bradyrhizobium	Throat	#ff5029	1	31.0	6.0	#ff190d	#2686f5
Brevibacterium	Posterior_fornix	#4df3ce	1	1.0	5.0	#7216ff	#3670f8
Burkholderia	Posterior_fornix	#4df3ce	1	1.0	5.0	#7216ff	#3670f8
Butyricimonas	Stool	#b2f396	11	6.0	1.0	#218cf4	#7216ff
Calothrix	Anterior_nares	#8000ff	2	32.0	11.0	#ff0000	#24d8df
Cardiobacterium	Subgingival_plaque	#e4cf74	18	8.0	17.0	#01b3ec	#7effb5
Catenibacterium	Stool	#b2f396	7	17.0	21.0	#8efeac	#bbee91
Cellulomonas	Stool	#b2f396	6	15.0	8.0	#6efebe	#08acee
Citrobacter	Throat	#ff5029	1	31.0	6.0	#ff190d	#2686f5
Clostridium	Stool	#b2f396	27	12.0	24.0	#3febd5	#e8cb72
Collinsella	Stool	#b2f396	10	26.0	12.0	#ff8e4a	#34e4d9
Conchiformibius	Throat	#ff5029	2	31.0	6.0	#ff190d	#2686f5
Coprobacter	Stool	#b2f396	5	17.0	16.0	#8efeac	#70febc
Coprococcus	Stool	#b2f396	17	5.0	0.0	#3176f8	#8000ff
Crocosphaera	Anterior_nares	#8000ff	1	22.0	13.0	#ded579	#42edd3
Dechloromonas	Buccal_mucosa	#1996f3	2	16.0	9.0	#7effb5	#07bbea
Dehalobacter	Buccal_mucosa	#1996f3	2	19.0	3.0	#aef498	#5444fd
Delftia	Anterior_nares	#8000ff	1	25.0	2.0	#ffa256	#622ffe
Desulfotomaculum	Stool	#b2f396	1	20.0	0.0	#beec8e	#8000ff
Desulfovibrio	Stool	#b2f396	4	20.0	0.0	#beec8e	#8000ff
Dolosigranulum	Anterior_nares	#8000ff	5	32.0	11.0	#ff0000	#24d8df
Dorea	Stool	#b2f396	16	5.0	0.0	#3176f8	#8000ff
Echinicola	Buccal_mucosa	#1996f3	2	19.0	3.0	#aef498	#5444fd
Eggerthella	Stool	#b2f396	3	12.0	24.0	#3febd5	#e8cb72
Eggerthia	Subgingival_plaque	#e4cf74	1	11.0	20.0	#2fe0db	#acf59a
Eikenella	Subgingival_plaque	#e4cf74	16	0.0	22.0	#8000ff	#cbe486
Elizabethkingia	Buccal_mucosa	#1996f3	1	16.0	9.0	#7effb5	#07bbea
Enhydrobacter	Posterior_fornix	#4df3ce	2	9.0	18.0	#0fc4e7	#8efeac
Enterorhabdus	Stool	#b2f396	1	15.0	8.0	#6efebe	#08acee
Erysipelatoclostridium	Stool	#b2f396	10	12.0	24.0	#3febd5	#e8cb72
Escherichia	Stool	#b2f396	7	15.0	8.0	#6efebe	#08acee
Eubacterium	Subgingival_plaque	#e4cf74	38	26.0	12.0	#ff8e4a	#34e4d9
Exiguobacterium	Anterior_nares	#8000ff	2	22.0	13.0	#ded579	#42edd3
Facklamia	Posterior_fornix	#4df3ce	3	1.0	5.0	#7216ff	#3670f8
Faecalibacterium	Stool	#b2f396	28	13.0	0.0	#4ef3cd	#8000ff
Faecalicoccus	Stool	#b2f396	1	12.0	24.0	#3febd5	#e8cb72
Faecalitalea	Stool	#b2f396	4	13.0	0.0	#4ef3cd	#8000ff
Fenollaria	Posterior_fornix	#4df3ce	1	9.0	18.0	#0fc4e7	#8efeac
Filifactor	Throat	#ff5029	10	11.0	20.0	#2fe0db	#acf59a
