TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Streptococcus sp. F0441	Buccal_mucosa	#445cfb	4	1.0	21.0	#6a22fe	#ff2613
Streptococcus sp. F0442	Palatine_Tonsils	#70febc	4	1.0	21.0	#6a22fe	#ff2613
Streptococcus sp. HPH0090	Palatine_Tonsils	#70febc	4	1.0	21.0	#6a22fe	#ff2613
Streptococcus sp. I-G2	Tongue_dorsum	#ff2f18	4	17.0	2.0	#f9bb66	#5247fc
Streptococcus sp. I-P16	Tongue_dorsum	#ff2f18	4	1.0	21.0	#6a22fe	#ff2613
Streptococcus sp. M143	Keratinized_gingiva	#17cbe4	2	6.0	1.0	#04b9ea	#6a22fe
Streptococcus sp. oral taxon 056	Keratinized_gingiva	#17cbe4	3	16.0	5.0	#e2d176	#0ea5ef
Streptococcus sp. oral taxon 058	Buccal_mucosa_NA	#2686f5	2	3.0	3.0	#3e65fa	#3c68f9
Streptococcus sp. oral taxon 071	Buccal_mucosa	#445cfb	1	7.0	16.0	#1acfe3	#f2c26b
Streptococcus sp. oral taxon 431	Hard_palate	#08acee	6	14.0	0.0	#b6f193	#8000ff
Streptococcus sp. SK140	Hard_palate	#08acee	2	3.0	3.0	#3e65fa	#3c68f9
Streptococcus sp. SR1	Hard_palate	#08acee	6	14.0	0.0	#b6f193	#8000ff
Streptococcus sp. X13SY08	Keratinized_gingiva	#17cbe4	6	14.0	0.0	#b6f193	#8000ff
Streptococcus suis	Buccal_mucosa_NA	#2686f5	8	14.0	22.0	#b6f193	#ff0000
Streptococcus thermophilus	Anterior_nares	#8000ff	4	16.0	5.0	#e2d176	#0ea5ef
Streptococcus tigurinus	Hard_palate	#08acee	6	14.0	0.0	#b6f193	#8000ff
Streptococcus vestibularis	Buccal_mucosa_NA	#2686f5	4	16.0	5.0	#e2d176	#0ea5ef
Tannerella forsythia	Subgingival_plaque	#ffac5c	6	15.0	11.0	#cce385	#7effb5
Treponema denticola	Subgingival_plaque	#ffac5c	2	3.0	3.0	#3e65fa	#3c68f9
Treponema lecithinolyticum	Subgingival_plaque	#ffac5c	2	4.0	3.0	#2884f6	#3c68f9
Treponema maltophilum	Subgingival_plaque	#ffac5c	4	12.0	11.0	#8bfeae	#7effb5
Treponema medium	Subgingival_plaque	#ffac5c	2	4.0	3.0	#2884f6	#3c68f9
Treponema pedis	Subgingival_plaque	#ffac5c	2	4.0	3.0	#2884f6	#3c68f9
Treponema socranskii	Subgingival_plaque	#ffac5c	6	21.0	11.0	#ff4724	#7effb5
Treponema sp. OMZ 838	Subgingival_plaque	#ffac5c	2	3.0	3.0	#3e65fa	#3c68f9
Treponema succinifaciens	Subgingival_plaque	#ffac5c	2	3.0	3.0	#3e65fa	#3c68f9
Treponema vincentii	Subgingival_plaque	#ffac5c	2	3.0	3.0	#3e65fa	#3c68f9
Trueperella pyogenes	Tongue_dorsum	#ff2f18	6	13.0	5.0	#a0faa1	#0ea5ef
Veillonella atypica	Saliva	#cbe486	6	14.0	0.0	#b6f193	#8000ff
