TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Butyrivibrio crossotus	Stool	#e8cb72	1	0.0	0.0	#8000ff	#8000ff
Leptotrichia sp. oral taxon 225	Supragingival_plaque	#ff8646	1	2.0	1.0	#01b3ec	#ff0000
Paraprevotella clara	Stool	#e8cb72	1	2.0	1.0	#01b3ec	#ff0000
Porphyromonas gingivalis	Keratinized_gingiva	#17cbe4	1	4.0	0.0	#7effb5	#8000ff
Prevotella aurantiaca	Tongue_dorsum	#ff2f18	1	1.0	0.0	#425ffa	#8000ff
Prevotella fusca	Palatine_Tonsils	#70febc	1	3.0	0.0	#3febd5	#8000ff
Prevotella oralis	Subgingival_plaque	#ffac5c	1	2.0	1.0	#01b3ec	#ff0000
Prevotella sp. F0091	Palatine_Tonsils	#70febc	1	2.0	1.0	#01b3ec	#ff0000
Roseburia inulinivorans	Stool	#e8cb72	1	1.0	0.0	#425ffa	#8000ff
Streptococcus sp. SR1	Hard_palate	#08acee	1	8.0	0.0	#ff0000	#8000ff
Streptococcus uberis	Buccal_mucosa_NA	#2686f5	1	2.0	1.0	#01b3ec	#ff0000
Treponema socranskii	Subgingival_plaque	#ffac5c	1	7.0	0.0	#ff6232	#8000ff
Veillonella sp. HPA0037	Tongue_dorsum	#ff2f18	1	6.0	0.0	#feb562	#8000ff
Veillonella sp. oral taxon 780	Keratinized_gingiva	#17cbe4	1	6.0	0.0	#feb562	#8000ff
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff8646	1	5.0	0.0	#beec8e	#8000ff
Lactobacillus crispatus	Mid_vagina	#52f5cb	1	2.0	1.0	#01b3ec	#ff0000
