TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Campylobacter sp. 10_1_50	Attached	#622ffe	293	23.0	103.0	#445cfb	#6efebe
Campylobacter sputorum	Attached	#622ffe	4	179.0	105.0	#ff2f18	#72febb
Candidatus Hamiltonella defensa	Stool	#e8cb72	3	29.0	76.0	#3473f8	#30e1da
Candidatus Methylopumilus planktonicus	L_Retroauricular_crease	#34e4d9	1	121.0	48.0	#c4e88a	#11a0f1
Candidatus Soleaferrea massiliensis	Stool	#e8cb72	6	119.0	72.0	#beec8e	#27dade
Capnocytophaga canimorsus	R_Retroauricular_crease	#acf59a	34	118.0	80.0	#bced8f	#38e7d7
Capnocytophaga cynodegmi	R_Retroauricular_crease	#acf59a	81	118.0	80.0	#bced8f	#38e7d7
Carnobacterium divergens	Saliva	#cbe486	22	115.0	93.0	#b4f295	#56f7ca
Carnobacterium inhibens	L_Retroauricular_crease	#34e4d9	1	121.0	48.0	#c4e88a	#11a0f1
Carnobacterium sp. 1290_CSPC	Anterior_nares	#8000ff	3	153.0	44.0	#ff934d	#1996f3
Casaltella massiliensis	L_Retroauricular_crease	#34e4d9	12	41.0	50.0	#11a0f1	#0ea5ef
Celeribacter baekdonensis	Buccal_mucosa	#445cfb	2	82.0	65.0	#5df9c7	#17cbe4
Cellulomonas gilvus	Anterior_nares	#8000ff	1	30.0	35.0	#3079f7	#3079f7
Cellulomonas sp. Leaf334	Anterior_nares	#8000ff	1	74.0	35.0	#46efd1	#3079f7
Cellulomonas sp. Root485	Anterior_nares	#8000ff	1	30.0	35.0	#3079f7	#3079f7
Chloracidobacterium thermophilum	Buccal_mucosa	#445cfb	1	159.0	46.0	#ff7e41	#169bf2
Chloroflexus sp. MS-G	Buccal_mucosa	#445cfb	1	159.0	46.0	#ff7e41	#169bf2
Chloroflexus sp. Y-396-1	Buccal_mucosa	#445cfb	1	159.0	46.0	#ff7e41	#169bf2
Chryseobacterium caeni	Anterior_nares	#8000ff	7	94.0	18.0	#7dffb6	#583efd
Chryseobacterium daeguense	Buccal_mucosa	#445cfb	2	55.0	74.0	#12c8e6	#2adddd
Chryseobacterium gleum	R_Retroauricular_crease	#acf59a	3	98.0	107.0	#86ffb0	#78ffb8
Chryseobacterium haifense	R_Retroauricular_crease	#acf59a	38	62.0	1.0	#27dade	#7e03ff
Chryseobacterium jeonii	R_Retroauricular_crease	#acf59a	3	55.0	74.0	#12c8e6	#2adddd
Chryseobacterium oranimense	Anterior_nares	#8000ff	1	132.0	33.0	#e2d176	#3473f8
Chryseobacterium solincola	Buccal_mucosa	#445cfb	3	55.0	74.0	#12c8e6	#2adddd
Chryseobacterium sp. CF356	R_Retroauricular_crease	#acf59a	2	116.0	1.0	#b6f193	#7e03ff
Chryseobacterium sp. FF12	R_Retroauricular_crease	#acf59a	14	99.0	1.0	#88ffaf	#7e03ff
Chryseobacterium sp. OV705	Buccal_mucosa	#445cfb	1	55.0	74.0	#12c8e6	#2adddd
Chryseobacterium sp. YR460	Buccal_mucosa	#445cfb	2	55.0	74.0	#12c8e6	#2adddd
Chryseobacterium vrystaatense	Anterior_nares	#8000ff	4	155.0	18.0	#ff8c49	#583efd
Citrobacter freundii	Anterior_nares	#8000ff	6	132.0	33.0	#e2d176	#3473f8
Clostridiales bacterium SIT13	L_Retroauricular_crease	#34e4d9	16	41.0	50.0	#11a0f1	#0ea5ef
Clostridiales bacterium VE202-18	Stool	#e8cb72	7	29.0	76.0	#3473f8	#30e1da
[Clostridium] asparagiforme	Stool	#e8cb72	132	43.0	71.0	#0ea5ef	#24d8df
[Clostridium] clariflavum	L_Retroauricular_crease	#34e4d9	9	170.0	50.0	#ff532a	#0ea5ef
[Clostridium] litorale	Stool	#e8cb72	2	105.0	0.0	#99fca6	#8000ff
Clostridium sartagoforme	Stool	#e8cb72	2	165.0	119.0	#ff6835	#92fda9
[Clostridium] sordellii	Stool	#e8cb72	6	72.0	122.0	#40ecd4	#9bfba5
Clostridium sp. 7_2_43FAA	Stool	#e8cb72	2	165.0	119.0	#ff6835	#92fda9
Clostridium sp. C8	Stool	#e8cb72	2	165.0	119.0	#ff6835	#92fda9
Clostridium sp. JCC	L_Retroauricular_crease	#34e4d9	31	72.0	122.0	#40ecd4	#9bfba5
Clostridium sp. JCD	Stool	#e8cb72	1	69.0	52.0	#38e7d7	#08acee
[Clostridium] sticklandii	L_Retroauricular_crease	#34e4d9	2	58.0	12.0	#1acfe3	#6629fe
Clostridium tetani	L_Retroauricular_crease	#34e4d9	9	170.0	50.0	#ff532a	#0ea5ef
Collinsella sp. 4_8_47FAA	Stool	#e8cb72	283	135.0	127.0	#ebca70	#a6f89d
Collinsella tanakaei	Stool	#e8cb72	32	25.0	75.0	#3e65fa	#2ddedc
Comamonas granuli	Anterior_nares	#8000ff	7	147.0	57.0	#ffa759	#04b9ea
Comamonas sp. E6	Anterior_nares	#8000ff	2	108.0	95.0	#a0faa1	#5df9c7
Coprococcus eutactus	Stool	#e8cb72	258	186.0	126.0	#ff1309	#a4f89f
Corynebacterium capitovis	Anterior_nares	#8000ff	1	30.0	35.0	#3079f7	#3079f7
Corynebacterium casei	Anterior_nares	#8000ff	65	153.0	44.0	#ff934d	#1996f3
Corynebacterium ciconiae	Anterior_nares	#8000ff	11	21.0	114.0	#4856fb	#88ffaf
Corynebacterium efficiens	Anterior_nares	#8000ff	4	164.0	59.0	#ff6b37	#08bee9
Corynebacterium freiburgense	R_Retroauricular_crease	#acf59a	5	118.0	80.0	#bced8f	#38e7d7
Corynebacterium freneyi	L_Retroauricular_crease	#34e4d9	5	74.0	35.0	#46efd1	#3079f7
Corynebacterium genitalium	Anterior_nares	#8000ff	104	36.0	92.0	#208ef4	#54f6cb
Corynebacterium glyciniphilum	Anterior_nares	#8000ff	3	141.0	35.0	#fbb965	#3079f7
Corynebacterium humireducens	Anterior_nares	#8000ff	1	37.0	39.0	#1e91f3	#2686f5
Corynebacterium lubricantis	L_Retroauricular_crease	#34e4d9	9	170.0	61.0	#ff532a	#0dc2e8
Corynebacterium marinum	Anterior_nares	#8000ff	1	124.0	59.0	#cce385	#08bee9
Corynebacterium mustelae	R_Retroauricular_crease	#acf59a	11	187.0	31.0	#ff1008	#396bf9
Corynebacterium pilosum	R_Retroauricular_crease	#acf59a	2	59.0	19.0	#1fd3e1	#5444fd
Corynebacterium propinquum	Anterior_nares	#8000ff	63	101.0	134.0	#8efeac	#b6f193
Corynebacterium pyruviciproducens	R_Retroauricular_crease	#acf59a	39	150.0	133.0	#ff9d53	#b4f295
Corynebacterium riegelii	Anterior_nares	#8000ff	29	0.0	19.0	#8000ff	#5444fd
Corynebacterium singulare	Anterior_nares	#8000ff	149	70.0	37.0	#3ae8d6	#2c7ef7
Corynebacterium sp. HFH0082	R_Retroauricular_crease	#acf59a	10	155.0	18.0	#ff8c49	#583efd
Corynebacterium sp. KPL1859	Anterior_nares	#8000ff	27	21.0	114.0	#4856fb	#88ffaf
Corynebacterium sp. L2-79-05	L_Retroauricular_crease	#34e4d9	12	170.0	61.0	#ff532a	#0dc2e8
Corynebacterium sp. NML 130206	Anterior_nares	#8000ff	18	21.0	114.0	#4856fb	#88ffaf
Corynebacterium striatum	Anterior_nares	#8000ff	38	0.0	19.0	#8000ff	#5444fd
Corynebacterium terpenotabidum	Anterior_nares	#8000ff	1	85.0	115.0	#64fbc3	#8bfeae
Corynebacterium tuberculostearicum	Anterior_nares	#8000ff	190	53.0	132.0	#0fc4e7	#b2f396
Corynebacterium tuscaniense	Anterior_nares	#8000ff	67	0.0	19.0	#8000ff	#5444fd
Corynebacterium ulcerans	L_Retroauricular_crease	#34e4d9	12	21.0	114.0	#4856fb	#88ffaf
Corynebacterium ulceribovis	Anterior_nares	#8000ff	1	170.0	19.0	#ff532a	#5444fd
Corynebacterium urealyticum	Anterior_nares	#8000ff	35	21.0	114.0	#4856fb	#88ffaf
Corynebacterium uterequi	Anterior_nares	#8000ff	2	0.0	19.0	#8000ff	#5444fd
Corynebacterium variabile	R_Retroauricular_crease	#acf59a	14	116.0	1.0	#b6f193	#7e03ff
Corynebacterium xerosis	R_Retroauricular_crease	#acf59a	3	98.0	107.0	#86ffb0	#78ffb8
Cronobacter dublinensis	Anterior_nares	#8000ff	2	147.0	57.0	#ffa759	#04b9ea
Cronobacter malonaticus	Anterior_nares	#8000ff	3	147.0	57.0	#ffa759	#04b9ea
Cronobacter sakazakii	Anterior_nares	#8000ff	7	147.0	57.0	#ffa759	#04b9ea
Cronobacter turicensis	Anterior_nares	#8000ff	2	147.0	57.0	#ffa759	#04b9ea
Cronobacter universalis	Anterior_nares	#8000ff	2	147.0	57.0	#ffa759	#04b9ea
Curtobacterium luteum	Anterior_nares	#8000ff	1	12.0	38.0	#6032fe	#2884f6
Curtobacterium oceanosedimentum	L_Retroauricular_crease	#34e4d9	8	147.0	57.0	#ffa759	#04b9ea
Curvibacter lanceolatus	Anterior_nares	#8000ff	14	90.0	139.0	#70febc	#c2ea8c
Cystobacter fuscus	Anterior_nares	#8000ff	1	74.0	35.0	#46efd1	#3079f7
Cystobacter violaceus	Anterior_nares	#8000ff	1	74.0	35.0	#46efd1	#3079f7
Dactylosporangium aurantiacum	Anterior_nares	#8000ff	1	170.0	19.0	#ff532a	#5444fd
Dechloromonas aromatica	L_Retroauricular_crease	#34e4d9	2	58.0	12.0	#1acfe3	#6629fe
Defluviitalea phaphyphila	L_Retroauricular_crease	#34e4d9	14	170.0	50.0	#ff532a	#0ea5ef
Deinococcus geothermalis	Anterior_nares	#8000ff	6	21.0	114.0	#4856fb	#88ffaf
Deinococcus gobiensis	Anterior_nares	#8000ff	3	21.0	114.0	#4856fb	#88ffaf
Deinococcus phoenicis	Anterior_nares	#8000ff	1	170.0	19.0	#ff532a	#5444fd
Deinococcus sp. 2009	Anterior_nares	#8000ff	1	30.0	35.0	#3079f7	#3079f7
Deinococcus sp. Leaf326	Anterior_nares	#8000ff	2	21.0	114.0	#4856fb	#88ffaf
Deinococcus swuensis	Anterior_nares	#8000ff	2	124.0	59.0	#cce385	#08bee9
Delftia sp. RIT313	R_Retroauricular_crease	#acf59a	1	181.0	66.0	#ff2914	#18cde4
Delftia sp. ZNC0008	R_Retroauricular_crease	#acf59a	2	74.0	35.0	#46efd1	#3079f7
Delftia tsuruhatensis	Anterior_nares	#8000ff	5	21.0	114.0	#4856fb	#88ffaf
Demetria terragena	Anterior_nares	#8000ff	1	74.0	35.0	#46efd1	#3079f7
Dermacoccus sp. PE3	R_Retroauricular_crease	#acf59a	8	70.0	37.0	#3ae8d6	#2c7ef7
Desulfitobacterium hafniense	Stool	#e8cb72	3	103.0	99.0	#94fda8	#64fbc3
Desulfobulbus propionicus	L_Retroauricular_crease	#34e4d9	1	121.0	48.0	#c4e88a	#11a0f1
Desulfotomaculum nigrificans	Stool	#e8cb72	2	165.0	119.0	#ff6835	#92fda9
Devosia limi	L_Retroauricular_crease	#34e4d9	69	153.0	44.0	#ff934d	#1996f3
Dialister invisus	Stool	#e8cb72	809	77.0	43.0	#4ef3cd	#1e91f3
Dialister succinatiphilus	Stool	#e8cb72	40	146.0	53.0	#ffac5c	#06aeed
Diaphorobacter sp. J5-51	Buccal_mucosa	#445cfb	21	78.0	11.0	#50f4cc	#6826fe
Duganella zoogloeoides	R_Retroauricular_crease	#acf59a	2	14.0	138.0	#5c38fd	#beec8e
Dyadobacter beijingensis	Anterior_nares	#8000ff	1	28.0	21.0	#3670f8	#504afc
Dyadobacter sp. Leaf189	Anterior_nares	#8000ff	1	123.0	18.0	#cbe486	#583efd
Dysgonomonas capnocytophagoides	Stool	#e8cb72	11	77.0	43.0	#4ef3cd	#1e91f3
Echinicola pacifica	Buccal_mucosa	#445cfb	2	134.0	140.0	#e6cd73	#c4e88a
Eggerthella sp. YY7918	Stool	#e8cb72	3	151.0	84.0	#ff9b52	#42edd3
Elizabethkingia genomosp. 4	Anterior_nares	#8000ff	1	22.0	137.0	#4659fb	#bced8f
Elizabethkingia meningoseptica	Buccal_mucosa	#445cfb	4	55.0	74.0	#12c8e6	#2adddd
Empedobacter falsenii	Anterior_nares	#8000ff	47	94.0	18.0	#7dffb6	#583efd
Enterobacter asburiae	Anterior_nares	#8000ff	1	28.0	21.0	#3670f8	#504afc
Enterobacter hormaechei	R_Retroauricular_crease	#acf59a	4	132.0	33.0	#e2d176	#3473f8
Enterobacteriaceae bacterium strain FGI 57	Stool	#e8cb72	1	128.0	97.0	#d6db7e	#60fac5
Enterobacter sp. K66-74	Anterior_nares	#8000ff	2	0.0	19.0	#8000ff	#5444fd
Enterococcus avium	Anterior_nares	#8000ff	1	170.0	19.0	#ff532a	#5444fd
Enterococcus casseliflavus	Anterior_nares	#8000ff	5	70.0	37.0	#3ae8d6	#2c7ef7
Enterococcus dispar	Stool	#e8cb72	4	69.0	52.0	#38e7d7	#08acee
Enterococcus faecalis	Anterior_nares	#8000ff	35	132.0	33.0	#e2d176	#3473f8
Enterococcus mundtii	Anterior_nares	#8000ff	4	147.0	57.0	#ffa759	#04b9ea
Enterorhabdus caecimuris	Stool	#e8cb72	3	103.0	99.0	#94fda8	#64fbc3
Epilithonimonas lactis	Anterior_nares	#8000ff	2	147.0	57.0	#ffa759	#04b9ea
Epilithonimonas sp. FH1	Buccal_mucosa	#445cfb	3	55.0	74.0	#12c8e6	#2adddd
Epilithonimonas tenax	R_Retroauricular_crease	#acf59a	9	80.0	18.0	#56f7ca	#583efd
Erwinia billingiae	Anterior_nares	#8000ff	1	30.0	35.0	#3079f7	#3079f7
Erwinia sp. SCU-B244	Anterior_nares	#8000ff	2	0.0	19.0	#8000ff	#5444fd
Erwinia tracheiphila	Stool	#e8cb72	3	29.0	76.0	#3473f8	#30e1da
Erysipelotrichaceae bacterium 5_2_54FAA	Stool	#e8cb72	36	182.0	124.0	#ff2211	#9efaa2
Escherichia albertii	Stool	#e8cb72	1	128.0	97.0	#d6db7e	#60fac5
Escherichia coli	Stool	#e8cb72	246	128.0	97.0	#d6db7e	#60fac5
Escherichia fergusonii	Stool	#e8cb72	2	128.0	97.0	#d6db7e	#60fac5
Escherichia hermannii	Anterior_nares	#8000ff	2	20.0	35.0	#4c50fc	#3079f7
Escherichia vulneris	Anterior_nares	#8000ff	8	147.0	57.0	#ffa759	#04b9ea
Eubacterium sp. 14-2	Stool	#e8cb72	4	103.0	99.0	#94fda8	#64fbc3
Exiguobacterium mexicanum	L_Retroauricular_crease	#34e4d9	2	141.0	35.0	#fbb965	#3079f7
Exiguobacterium sp. Leaf196	L_Retroauricular_crease	#34e4d9	1	16.0	22.0	#5641fd	#4e4dfc
Exiguobacterium sp. ZWU0009	Anterior_nares	#8000ff	2	0.0	19.0	#8000ff	#5444fd
Exiguobacterium undae	Anterior_nares	#8000ff	2	94.0	18.0	#7dffb6	#583efd
Fermentimonas caenicola	R_Retroauricular_crease	#acf59a	3	128.0	97.0	#d6db7e	#60fac5
Filifactor alocis	Palatine_Tonsils	#70febc	294	134.0	94.0	#e6cd73	#58f8c9
Finegoldia magna	R_Retroauricular_crease	#acf59a	327	122.0	106.0	#c6e789	#74feba
Flaviflexus sp. SIT4	Anterior_nares	#8000ff	1	30.0	35.0	#3079f7	#3079f7
Flavihumibacter sp. ZG627	Anterior_nares	#8000ff	2	155.0	18.0	#ff8c49	#583efd
Flavobacteriaceae bacterium 3519-10	R_Retroauricular_crease	#acf59a	3	73.0	1.0	#42edd3	#7e03ff
Flavobacteriaceae bacterium S85	Buccal_mucosa	#445cfb	2	55.0	74.0	#12c8e6	#2adddd
Flavobacterium akiainvivens	Anterior_nares	#8000ff	1	169.0	25.0	#ff592d	#4856fb
Flavobacterium columnare	Buccal_mucosa	#445cfb	2	55.0	74.0	#12c8e6	#2adddd
Flavobacterium denitrificans	L_Retroauricular_crease	#34e4d9	1	121.0	48.0	#c4e88a	#11a0f1
Flavobacterium frigidarium	Anterior_nares	#8000ff	4	138.0	54.0	#f2c26b	#04b0ed
Flavobacterium hibernum	Anterior_nares	#8000ff	1	142.0	20.0	#fcb763	#5247fc
Flavobacterium indicum	Anterior_nares	#8000ff	1	70.0	37.0	#3ae8d6	#2c7ef7
Flavobacterium rivuli	Anterior_nares	#8000ff	4	138.0	54.0	#f2c26b	#04b0ed
Flavobacterium sasangense	R_Retroauricular_crease	#acf59a	2	70.0	37.0	#3ae8d6	#2c7ef7
Flavobacterium sp. B17	R_Retroauricular_crease	#acf59a	3	38.0	35.0	#1996f3	#3079f7
Flavobacterium sp. Root901	Anterior_nares	#8000ff	1	32.0	136.0	#2c7ef7	#bbee91
Franconibacter helveticus	Anterior_nares	#8000ff	2	1.0	142.0	#7e03ff	#c8e688
Franconibacter pulveris	Anterior_nares	#8000ff	3	147.0	57.0	#ffa759	#04b9ea
Frateuria aurantia	R_Retroauricular_crease	#acf59a	3	117.0	1.0	#bbee91	#7e03ff
Frigoribacterium sp. Leaf8	Anterior_nares	#8000ff	1	70.0	37.0	#3ae8d6	#2c7ef7
Frigoribacterium sp. RIT-PI-h	Anterior_nares	#8000ff	1	12.0	38.0	#6032fe	#2884f6
Gemella cuniculi	Attached	#622ffe	154	15.0	157.0	#583efd	#ebca70
Gemmata obscuriglobus	Anterior_nares	#8000ff	1	70.0	37.0	#3ae8d6	#2c7ef7
Geobacillus sp. WCH70	Anterior_nares	#8000ff	2	8.0	40.0	#6c1fff	#2489f5
Geobacillus stearothermophilus	Attached	#622ffe	2	111.0	28.0	#a8f79c	#4062fa
Geobacillus thermoglucosidasius	R_Retroauricular_crease	#acf59a	2	5.0	81.0	#7413ff	#3ae8d6
Geodermatophilaceae bacterium URHB0048	Anterior_nares	#8000ff	1	74.0	35.0	#46efd1	#3079f7
Gloeocapsa sp. PCC 7428	Anterior_nares	#8000ff	3	0.0	19.0	#8000ff	#5444fd
Gluconobacter frateurii	R_Retroauricular_crease	#acf59a	4	116.0	1.0	#b6f193	#7e03ff
