TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Selenomonas sp. FOBRC6	Attached	#622ffe	17	9.0	10.0	#0fc4e7	#3dead5
Selenomonas sp. oral taxon 138	Attached	#622ffe	16	22.0	20.0	#ded579	#f9bb66
Selenomonas sp. oral taxon 149	Saliva	#cbe486	17	30.0	10.0	#ff3219	#3dead5
Selenomonas sp. oral taxon 478	Saliva	#cbe486	10	3.0	3.0	#5247fc	#4856fb
Selenomonas sp. oral taxon 892	Supragingival_plaque	#ff8646	15	22.0	20.0	#ded579	#f9bb66
Selenomonas sputigena	Subgingival_plaque	#ffac5c	17	30.0	10.0	#ff3219	#3dead5
Shuttleworthia satelles	Subgingival_plaque	#ffac5c	2	26.0	17.0	#ff8e4a	#c0eb8d
Simonsiella muelleri	Keratinized_gingiva	#17cbe4	2	12.0	6.0	#3febd5	#10a2f0
Staphylococcus pasteuri	Keratinized_gingiva	#17cbe4	6	23.0	0.0	#eec66d	#8000ff
Stomatobaculum longum	Tongue_dorsum	#ff2f18	15	31.0	9.0	#ff190d	#2adddd
Streptococcus anginosus	Buccal_mucosa_NA	#2686f5	11	15.0	3.0	#6efebe	#4856fb
