TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinomyces naeslundii	Supragingival_plaque	#ff8646	2	2.0	1.0	#7effb5	#1996f3
Actinomyces neuii	Posterior_fornix	#8efeac	1	0.0	0.0	#8000ff	#8000ff
Alistipes putredinis	Stool	#e8cb72	2	4.0	2.0	#ff0000	#4df3ce
Anaerococcus hydrogenalis	L_Retroauricular_crease	#34e4d9	2	2.0	1.0	#7effb5	#1996f3
Anaerococcus prevotii	L_Retroauricular_crease	#34e4d9	2	0.0	0.0	#8000ff	#8000ff
Anaerococcus senegalensis	L_Retroauricular_crease	#34e4d9	1	0.0	0.0	#8000ff	#8000ff
Arcanobacterium haemolyticum	R_Retroauricular_crease	#acf59a	1	0.0	0.0	#8000ff	#8000ff
Atopobium vaginae	Posterior_fornix	#8efeac	1	0.0	0.0	#8000ff	#8000ff
Bacteroides coprocola	Stool	#e8cb72	2	4.0	2.0	#ff0000	#4df3ce
Bacteroides dorei	Stool	#e8cb72	1	0.0	0.0	#8000ff	#8000ff
Bacteroides gallinarum	Stool	#e8cb72	1	0.0	0.0	#8000ff	#8000ff
Bacteroides massiliensis	Stool	#e8cb72	2	4.0	2.0	#ff0000	#4df3ce
Bacteroides plebeius	Stool	#e8cb72	2	4.0	2.0	#ff0000	#4df3ce
Bacteroides sp. 2_2_4	Stool	#e8cb72	1	0.0	0.0	#8000ff	#8000ff
Bacteroides stercoris	Stool	#e8cb72	2	4.0	2.0	#ff0000	#4df3ce
Bacteroides uniformis	Stool	#e8cb72	2	4.0	2.0	#ff0000	#4df3ce
Barnesiella intestinihominis	Stool	#e8cb72	2	4.0	2.0	#ff0000	#4df3ce
Bradyrhizobium japonicum	Vaginal_introitus	#ff0000	2	4.0	2.0	#ff0000	#4df3ce
Burkholderiales bacterium 1_1_47	Stool	#e8cb72	1	0.0	0.0	#8000ff	#8000ff
Campylobacter hominis	R_Retroauricular_crease	#acf59a	1	0.0	0.0	#8000ff	#8000ff
