	source	target	weight	edge_sample	edcolor
44	[Eubacterium] hallii	[Bacteroides] pectinophilus	3.0	Stool	#b2f396
45	[Bacteroides] pectinophilus	[Eubacterium] hallii	3.0	Stool	#b2f396
46	[Eubacterium] hallii	[Clostridium] spiroforme	4.0	Stool	#b2f396
47	[Clostridium] spiroforme	[Eubacterium] hallii	4.0	Stool	#b2f396
48	[Eubacterium] hallii	[Eubacterium] eligens	3.0	Stool	#b2f396
49	[Eubacterium] eligens	[Eubacterium] hallii	3.0	Stool	#b2f396
50	[Eubacterium] siraeum	[Clostridium] spiroforme	3.0	Stool	#b2f396
51	[Clostridium] spiroforme	[Eubacterium] siraeum	3.0	Stool	#b2f396
52	[Eubacterium] siraeum	[Eubacterium] eligens	3.0	Stool	#b2f396
53	[Eubacterium] eligens	[Eubacterium] siraeum	3.0	Stool	#b2f396
54	[Haemophilus] ducreyi	[Actinobacillus] muris	2.0	Buccal_mucosa	#1996f3
55	[Actinobacillus] muris	[Haemophilus] ducreyi	2.0	Buccal_mucosa	#1996f3
56	[Haemophilus] parasuis	[Actinobacillus] muris	2.0	Buccal_mucosa	#1996f3
57	[Actinobacillus] muris	[Haemophilus] parasuis	2.0	Buccal_mucosa	#1996f3
58	[Haemophilus] parasuis	[Haemophilus] ducreyi	2.0	Buccal_mucosa	#1996f3
59	[Haemophilus] ducreyi	[Haemophilus] parasuis	2.0	Buccal_mucosa	#1996f3
60	[Mannheimia] succiniciproducens	[Actinobacillus] muris	2.0	Buccal_mucosa	#1996f3
61	[Actinobacillus] muris	[Mannheimia] succiniciproducens	2.0	Buccal_mucosa	#1996f3
62	[Mannheimia] succiniciproducens	[Haemophilus] ducreyi	2.0	Buccal_mucosa	#1996f3
63	[Haemophilus] ducreyi	[Mannheimia] succiniciproducens	2.0	Buccal_mucosa	#1996f3
64	[Mannheimia] succiniciproducens	[Haemophilus] parasuis	2.0	Buccal_mucosa	#1996f3
65	[Haemophilus] parasuis	[Mannheimia] succiniciproducens	2.0	Buccal_mucosa	#1996f3
66	[Ruminococcus] gnavus	[Clostridium] bolteae	3.0	Stool	#b2f396
67	[Clostridium] bolteae	[Ruminococcus] gnavus	3.0	Stool	#b2f396
68	[Ruminococcus] torques	[Clostridium] aminophilum	1.0	Stool	#b2f396
69	[Clostridium] aminophilum	[Ruminococcus] torques	1.0	Stool	#b2f396
70	[Ruminococcus] torques	[Clostridium] innocuum	1.0	Stool	#b2f396
71	[Clostridium] innocuum	[Ruminococcus] torques	1.0	Stool	#b2f396
72	[Ruminococcus] torques	[Eubacterium] rectale	2.0	Stool	#b2f396
73	[Eubacterium] rectale	[Ruminococcus] torques	2.0	Stool	#b2f396
74	Abiotrophia defectiva	[Haemophilus] parasuis	3.0	Buccal_mucosa	#1996f3
75	[Haemophilus] parasuis	Abiotrophia defectiva	3.0	Buccal_mucosa	#1996f3
76	Acetivibrio ethanolgignens	[Clostridium] glycyrrhizinilyticum	3.0	Stool	#b2f396
77	[Clostridium] glycyrrhizinilyticum	Acetivibrio ethanolgignens	3.0	Stool	#b2f396
78	Acetivibrio ethanolgignens	[Eubacterium] eligens	3.0	Stool	#b2f396
79	[Eubacterium] eligens	Acetivibrio ethanolgignens	3.0	Stool	#b2f396
80	Acetivibrio ethanolgignens	[Eubacterium] rectale	4.0	Stool	#b2f396
81	[Eubacterium] rectale	Acetivibrio ethanolgignens	4.0	Stool	#b2f396
82	Acidaminococcus intestini	[Clostridium] methylpentosum	2.0	Stool	#b2f396
83	[Clostridium] methylpentosum	Acidaminococcus intestini	2.0	Stool	#b2f396
84	Acidaminococcus sp. BV3L6	[Clostridium] methylpentosum	2.0	Stool	#b2f396
85	[Clostridium] methylpentosum	Acidaminococcus sp. BV3L6	2.0	Stool	#b2f396
86	Acidaminococcus sp. BV3L6	Acidaminococcus intestini	2.0	Stool	#b2f396
87	Acidaminococcus intestini	Acidaminococcus sp. BV3L6	2.0	Stool	#b2f396
88	Acidaminococcus sp. HPA0509	[Clostridium] methylpentosum	2.0	Stool	#b2f396
89	[Clostridium] methylpentosum	Acidaminococcus sp. HPA0509	2.0	Stool	#b2f396
90	Acidaminococcus sp. HPA0509	Acidaminococcus intestini	2.0	Stool	#b2f396
91	Acidaminococcus intestini	Acidaminococcus sp. HPA0509	2.0	Stool	#b2f396
92	Acidaminococcus sp. HPA0509	Acidaminococcus sp. BV3L6	2.0	Stool	#b2f396
93	Acidaminococcus sp. BV3L6	Acidaminococcus sp. HPA0509	2.0	Stool	#b2f396
94	Acinetobacter baumannii	[Clostridium] leptum	2.0	Intertype	#cccccc
95	[Clostridium] leptum	Acinetobacter baumannii	2.0	Intertype	#cccccc
96	Acinetobacter junii	[Clostridium] leptum	1.0	Anterior_nares	#8000ff
97	[Clostridium] leptum	Acinetobacter junii	1.0	Anterior_nares	#8000ff
98	Acinetobacter junii	Acinetobacter baumannii	1.0	Intertype	#cccccc
99	Acinetobacter baumannii	Acinetobacter junii	1.0	Intertype	#cccccc
100	Acinetobacter junii	Acinetobacter johnsonii	1.0	Anterior_nares	#8000ff
101	Acinetobacter johnsonii	Acinetobacter junii	1.0	Anterior_nares	#8000ff
102	Acinetobacter lwoffii	[Clostridium] leptum	1.0	Anterior_nares	#8000ff
103	[Clostridium] leptum	Acinetobacter lwoffii	1.0	Anterior_nares	#8000ff
104	Acinetobacter lwoffii	Acinetobacter baumannii	1.0	Intertype	#cccccc
105	Acinetobacter baumannii	Acinetobacter lwoffii	1.0	Intertype	#cccccc
106	Acinetobacter lwoffii	Acinetobacter johnsonii	1.0	Anterior_nares	#8000ff
107	Acinetobacter johnsonii	Acinetobacter lwoffii	1.0	Anterior_nares	#8000ff
108	Acinetobacter sp. MDS7A	[Clostridium] leptum	1.0	Anterior_nares	#8000ff
109	[Clostridium] leptum	Acinetobacter sp. MDS7A	1.0	Anterior_nares	#8000ff
110	Acinetobacter sp. MDS7A	Acinetobacter baumannii	1.0	Intertype	#cccccc
111	Acinetobacter baumannii	Acinetobacter sp. MDS7A	1.0	Intertype	#cccccc
112	Acinetobacter sp. MDS7A	Acinetobacter johnsonii	1.0	Anterior_nares	#8000ff
113	Acinetobacter johnsonii	Acinetobacter sp. MDS7A	1.0	Anterior_nares	#8000ff
114	Acinetobacter towneri	Acinetobacter johnsonii	1.0	Anterior_nares	#8000ff
115	Acinetobacter johnsonii	Acinetobacter towneri	1.0	Anterior_nares	#8000ff
116	Acinetobacter towneri	Acinetobacter junii	1.0	Anterior_nares	#8000ff
117	Acinetobacter junii	Acinetobacter towneri	1.0	Anterior_nares	#8000ff
118	Acinetobacter towneri	Acinetobacter lwoffii	1.0	Anterior_nares	#8000ff
119	Acinetobacter lwoffii	Acinetobacter towneri	1.0	Anterior_nares	#8000ff
120	Acinetobacter towneri	Acinetobacter sp. MDS7A	1.0	Anterior_nares	#8000ff
121	Acinetobacter sp. MDS7A	Acinetobacter towneri	1.0	Anterior_nares	#8000ff
122	Actinobacillus minor	[Actinobacillus] muris	2.0	Buccal_mucosa	#1996f3
123	[Actinobacillus] muris	Actinobacillus minor	2.0	Buccal_mucosa	#1996f3
124	Actinobacillus minor	[Eubacterium] sulci	2.0	Intertype	#cccccc
125	[Eubacterium] sulci	Actinobacillus minor	2.0	Intertype	#cccccc
126	Actinobacillus minor	[Haemophilus] ducreyi	2.0	Buccal_mucosa	#1996f3
127	[Haemophilus] ducreyi	Actinobacillus minor	2.0	Buccal_mucosa	#1996f3
128	Actinobacillus minor	[Mannheimia] succiniciproducens	2.0	Buccal_mucosa	#1996f3
129	[Mannheimia] succiniciproducens	Actinobacillus minor	2.0	Buccal_mucosa	#1996f3
130	Actinobacillus pleuropneumoniae	[Haemophilus] parasuis	2.0	Buccal_mucosa	#1996f3
131	[Haemophilus] parasuis	Actinobacillus pleuropneumoniae	2.0	Buccal_mucosa	#1996f3
132	Actinobacillus pleuropneumoniae	Actinobacillus minor	2.0	Buccal_mucosa	#1996f3
133	Actinobacillus minor	Actinobacillus pleuropneumoniae	2.0	Buccal_mucosa	#1996f3
134	Actinobacillus ureae	[Actinobacillus] muris	2.0	Buccal_mucosa	#1996f3
135	[Actinobacillus] muris	Actinobacillus ureae	2.0	Buccal_mucosa	#1996f3
136	Actinobacillus ureae	[Haemophilus] ducreyi	2.0	Buccal_mucosa	#1996f3
137	[Haemophilus] ducreyi	Actinobacillus ureae	2.0	Buccal_mucosa	#1996f3
138	Actinobacillus ureae	[Mannheimia] succiniciproducens	2.0	Buccal_mucosa	#1996f3
139	[Mannheimia] succiniciproducens	Actinobacillus ureae	2.0	Buccal_mucosa	#1996f3
140	Actinobacillus ureae	Actinobacillus pleuropneumoniae	2.0	Buccal_mucosa	#1996f3
141	Actinobacillus pleuropneumoniae	Actinobacillus ureae	2.0	Buccal_mucosa	#1996f3
142	Actinomyces georgiae	[Eubacterium] infirmum	3.0	Subgingival_plaque	#e4cf74
143	[Eubacterium] infirmum	Actinomyces georgiae	3.0	Subgingival_plaque	#e4cf74
144	Actinomyces graevenitzii	[Eubacterium] infirmum	3.0	Intertype	#cccccc
145	[Eubacterium] infirmum	Actinomyces graevenitzii	3.0	Intertype	#cccccc
146	Actinomyces johnsonii	Actinobaculum sp. oral taxon 183	4.0	Intertype	#cccccc
147	Actinobaculum sp. oral taxon 183	Actinomyces johnsonii	4.0	Intertype	#cccccc
148	Actinomyces massiliensis	Actinobaculum sp. oral taxon 183	6.0	Supragingival_plaque	#ff964f
149	Actinobaculum sp. oral taxon 183	Actinomyces massiliensis	6.0	Supragingival_plaque	#ff964f
150	Actinomyces massiliensis	Actinomyces dentalis	4.0	Intertype	#cccccc
151	Actinomyces dentalis	Actinomyces massiliensis	4.0	Intertype	#cccccc
152	Actinomyces massiliensis	Actinomyces johnsonii	5.0	Intertype	#cccccc
153	Actinomyces johnsonii	Actinomyces massiliensis	5.0	Intertype	#cccccc
154	Actinomyces oris	Actinomyces meyeri	4.0	Intertype	#cccccc
155	Actinomyces meyeri	Actinomyces oris	4.0	Intertype	#cccccc
156	Actinomyces sp. HPA0247	Actinomyces graevenitzii	5.0	Tongue_dorsum	#ff0000
157	Actinomyces graevenitzii	Actinomyces sp. HPA0247	5.0	Tongue_dorsum	#ff0000
158	Actinomyces sp. ICM47	Actinomyces odontolyticus	5.0	Tongue_dorsum	#ff0000
159	Actinomyces odontolyticus	Actinomyces sp. ICM47	5.0	Tongue_dorsum	#ff0000
160	Actinomyces sp. ICM54	Actinomyces graevenitzii	5.0	Tongue_dorsum	#ff0000
161	Actinomyces graevenitzii	Actinomyces sp. ICM54	5.0	Tongue_dorsum	#ff0000
162	Actinomyces sp. ICM54	Actinomyces sp. HPA0247	5.0	Tongue_dorsum	#ff0000
163	Actinomyces sp. HPA0247	Actinomyces sp. ICM54	5.0	Tongue_dorsum	#ff0000
164	Actinomyces sp. ICM58	Actinomyces graevenitzii	7.0	Tongue_dorsum	#ff0000
165	Actinomyces graevenitzii	Actinomyces sp. ICM58	7.0	Tongue_dorsum	#ff0000
166	Actinomyces sp. ICM58	Actinomyces sp. HPA0247	3.0	Tongue_dorsum	#ff0000
167	Actinomyces sp. HPA0247	Actinomyces sp. ICM58	3.0	Tongue_dorsum	#ff0000
168	Actinomyces sp. ICM58	Actinomyces sp. ICM54	4.0	Tongue_dorsum	#ff0000
169	Actinomyces sp. ICM54	Actinomyces sp. ICM58	4.0	Tongue_dorsum	#ff0000
170	Actinomyces sp. oral taxon 171	Actinomyces dentalis	3.0	Intertype	#cccccc
171	Actinomyces dentalis	Actinomyces sp. oral taxon 171	3.0	Intertype	#cccccc
172	Actinomyces sp. oral taxon 171	Actinomyces gerencseriae	4.0	Intertype	#cccccc
173	Actinomyces gerencseriae	Actinomyces sp. oral taxon 171	4.0	Intertype	#cccccc
174	Actinomyces sp. oral taxon 171	Actinomyces johnsonii	5.0	Intertype	#cccccc
175	Actinomyces johnsonii	Actinomyces sp. oral taxon 171	5.0	Intertype	#cccccc
176	Actinomyces sp. oral taxon 171	Actinomyces meyeri	3.0	Intertype	#cccccc
177	Actinomyces meyeri	Actinomyces sp. oral taxon 171	3.0	Intertype	#cccccc
178	Actinomyces sp. oral taxon 172	[Eubacterium] sulci	4.0	Tongue_dorsum	#ff0000
179	[Eubacterium] sulci	Actinomyces sp. oral taxon 172	4.0	Tongue_dorsum	#ff0000
180	Actinomyces sp. oral taxon 172	Actinomyces odontolyticus	7.0	Tongue_dorsum	#ff0000
181	Actinomyces odontolyticus	Actinomyces sp. oral taxon 172	7.0	Tongue_dorsum	#ff0000
182	Actinomyces sp. oral taxon 172	Actinomyces sp. ICM39	3.0	Tongue_dorsum	#ff0000
183	Actinomyces sp. ICM39	Actinomyces sp. oral taxon 172	3.0	Tongue_dorsum	#ff0000
184	Actinomyces sp. oral taxon 172	Actinomyces sp. ICM47	5.0	Tongue_dorsum	#ff0000
185	Actinomyces sp. ICM47	Actinomyces sp. oral taxon 172	5.0	Tongue_dorsum	#ff0000
186	Actinomyces sp. oral taxon 172	Actinomyces sp. ICM58	7.0	Tongue_dorsum	#ff0000
187	Actinomyces sp. ICM58	Actinomyces sp. oral taxon 172	7.0	Tongue_dorsum	#ff0000
188	Actinomyces sp. oral taxon 175	Abiotrophia defectiva	6.0	Intertype	#cccccc
189	Abiotrophia defectiva	Actinomyces sp. oral taxon 175	6.0	Intertype	#cccccc
190	Actinomyces sp. oral taxon 175	Actinomyces dentalis	3.0	Intertype	#cccccc
191	Actinomyces dentalis	Actinomyces sp. oral taxon 175	3.0	Intertype	#cccccc
192	Actinomyces sp. oral taxon 175	Actinomyces johnsonii	4.0	Intertype	#cccccc
193	Actinomyces johnsonii	Actinomyces sp. oral taxon 175	4.0	Intertype	#cccccc
194	Actinomyces sp. oral taxon 175	Actinomyces meyeri	5.0	Intertype	#cccccc
195	Actinomyces meyeri	Actinomyces sp. oral taxon 175	5.0	Intertype	#cccccc
196	Actinomyces sp. oral taxon 178	Abiotrophia defectiva	3.0	Intertype	#cccccc
197	Abiotrophia defectiva	Actinomyces sp. oral taxon 178	3.0	Intertype	#cccccc
198	Actinomyces sp. oral taxon 178	Actinobaculum sp. oral taxon 183	3.0	Supragingival_plaque	#ff964f
199	Actinobaculum sp. oral taxon 183	Actinomyces sp. oral taxon 178	3.0	Supragingival_plaque	#ff964f
200	Actinomyces sp. oral taxon 178	Actinomyces dentalis	3.0	Intertype	#cccccc
201	Actinomyces dentalis	Actinomyces sp. oral taxon 178	3.0	Intertype	#cccccc
202	Actinomyces sp. oral taxon 178	Actinomyces gerencseriae	2.0	Intertype	#cccccc
203	Actinomyces gerencseriae	Actinomyces sp. oral taxon 178	2.0	Intertype	#cccccc
204	Actinomyces sp. oral taxon 178	Actinomyces johnsonii	3.0	Intertype	#cccccc
205	Actinomyces johnsonii	Actinomyces sp. oral taxon 178	3.0	Intertype	#cccccc
206	Actinomyces sp. oral taxon 178	Actinomyces massiliensis	3.0	Supragingival_plaque	#ff964f
207	Actinomyces massiliensis	Actinomyces sp. oral taxon 178	3.0	Supragingival_plaque	#ff964f
208	Actinomyces sp. oral taxon 180	Actinomyces sp. ICM47	3.0	Intertype	#cccccc
209	Actinomyces sp. ICM47	Actinomyces sp. oral taxon 180	3.0	Intertype	#cccccc
210	Actinomyces sp. oral taxon 181	[Eubacterium] sulci	3.0	Intertype	#cccccc
211	[Eubacterium] sulci	Actinomyces sp. oral taxon 181	3.0	Intertype	#cccccc
212	Actinomyces sp. oral taxon 181	Actinomyces odontolyticus	4.0	Intertype	#cccccc
213	Actinomyces odontolyticus	Actinomyces sp. oral taxon 181	4.0	Intertype	#cccccc
214	Actinomyces sp. oral taxon 181	Actinomyces sp. ICM47	3.0	Intertype	#cccccc
215	Actinomyces sp. ICM47	Actinomyces sp. oral taxon 181	3.0	Intertype	#cccccc
216	Actinomyces sp. oral taxon 181	Actinomyces sp. ICM58	6.0	Intertype	#cccccc
217	Actinomyces sp. ICM58	Actinomyces sp. oral taxon 181	6.0	Intertype	#cccccc
218	Actinomyces sp. oral taxon 414	[Eubacterium] infirmum	3.0	Subgingival_plaque	#e4cf74
219	[Eubacterium] infirmum	Actinomyces sp. oral taxon 414	3.0	Subgingival_plaque	#e4cf74
220	Actinomyces sp. oral taxon 414	Actinomyces georgiae	4.0	Subgingival_plaque	#e4cf74
221	Actinomyces georgiae	Actinomyces sp. oral taxon 414	4.0	Subgingival_plaque	#e4cf74
222	Actinomyces sp. oral taxon 414	Actinomyces sp. oral taxon 171	5.0	Intertype	#cccccc
223	Actinomyces sp. oral taxon 171	Actinomyces sp. oral taxon 414	5.0	Intertype	#cccccc
224	Actinomyces sp. oral taxon 414	Actinomyces sp. oral taxon 175	5.0	Intertype	#cccccc
225	Actinomyces sp. oral taxon 175	Actinomyces sp. oral taxon 414	5.0	Intertype	#cccccc
226	Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 414	2.0	Intertype	#cccccc
227	Actinomyces sp. oral taxon 414	Actinomyces sp. oral taxon 448	2.0	Intertype	#cccccc
228	Actinomyces sp. oral taxon 848	Actinomyces gerencseriae	3.0	Intertype	#cccccc
229	Actinomyces gerencseriae	Actinomyces sp. oral taxon 848	3.0	Intertype	#cccccc
230	Actinomyces sp. oral taxon 848	Actinomyces johnsonii	3.0	Intertype	#cccccc
231	Actinomyces johnsonii	Actinomyces sp. oral taxon 848	3.0	Intertype	#cccccc
232	Actinomyces sp. oral taxon 848	Actinomyces massiliensis	3.0	Supragingival_plaque	#ff964f
233	Actinomyces massiliensis	Actinomyces sp. oral taxon 848	3.0	Supragingival_plaque	#ff964f
234	Actinomyces sp. oral taxon 848	Actinomyces sp. ICM39	2.0	Intertype	#cccccc
235	Actinomyces sp. ICM39	Actinomyces sp. oral taxon 848	2.0	Intertype	#cccccc
236	Actinomyces sp. oral taxon 848	Actinomyces sp. oral taxon 178	2.0	Supragingival_plaque	#ff964f
237	Actinomyces sp. oral taxon 178	Actinomyces sp. oral taxon 848	2.0	Supragingival_plaque	#ff964f
238	Actinomyces sp. oral taxon 849	Abiotrophia defectiva	6.0	Intertype	#cccccc
239	Abiotrophia defectiva	Actinomyces sp. oral taxon 849	6.0	Intertype	#cccccc
240	Actinomyces sp. oral taxon 849	Actinomyces dentalis	4.0	Intertype	#cccccc
241	Actinomyces dentalis	Actinomyces sp. oral taxon 849	4.0	Intertype	#cccccc
242	Actinomyces sp. oral taxon 849	Actinomyces gerencseriae	5.0	Intertype	#cccccc
243	Actinomyces gerencseriae	Actinomyces sp. oral taxon 849	5.0	Intertype	#cccccc
244	Actinomyces sp. oral taxon 849	Actinomyces johnsonii	7.0	Intertype	#cccccc
245	Actinomyces johnsonii	Actinomyces sp. oral taxon 849	7.0	Intertype	#cccccc
246	Actinomyces sp. oral taxon 849	Actinomyces meyeri	5.0	Intertype	#cccccc
247	Actinomyces meyeri	Actinomyces sp. oral taxon 849	5.0	Intertype	#cccccc
248	Actinomyces sp. oral taxon 849	Actinomyces sp. oral taxon 414	6.0	Intertype	#cccccc
249	Actinomyces sp. oral taxon 414	Actinomyces sp. oral taxon 849	6.0	Intertype	#cccccc
250	Actinomyces sp. oral taxon 877	Actinomyces sp. oral taxon 414	2.0	Intertype	#cccccc
251	Actinomyces sp. oral taxon 414	Actinomyces sp. oral taxon 877	2.0	Intertype	#cccccc
252	Actinomyces sp. oral taxon 877	Actinomyces sp. oral taxon 448	2.0	Supragingival_plaque	#ff964f
253	Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 877	2.0	Supragingival_plaque	#ff964f
254	Actinomyces sp. ph3	[Eubacterium] sulci	3.0	Intertype	#cccccc
255	[Eubacterium] sulci	Actinomyces sp. ph3	3.0	Intertype	#cccccc
256	Actinomyces sp. ph3	Actinomyces odontolyticus	5.0	Intertype	#cccccc
257	Actinomyces odontolyticus	Actinomyces sp. ph3	5.0	Intertype	#cccccc
258	Actinomyces sp. ph3	Actinomyces sp. ICM58	5.0	Intertype	#cccccc
259	Actinomyces sp. ICM58	Actinomyces sp. ph3	5.0	Intertype	#cccccc
260	Actinomyces sp. S6-Spd3	[Haemophilus] parasuis	2.0	Intertype	#cccccc
261	[Haemophilus] parasuis	Actinomyces sp. S6-Spd3	2.0	Intertype	#cccccc
262	Actinomyces sp. S6-Spd3	Actinomyces odontolyticus	3.0	Tongue_dorsum	#ff0000
263	Actinomyces odontolyticus	Actinomyces sp. S6-Spd3	3.0	Tongue_dorsum	#ff0000
264	Actinomyces sp. S6-Spd3	Actinomyces sp. ICM47	3.0	Tongue_dorsum	#ff0000
265	Actinomyces sp. ICM47	Actinomyces sp. S6-Spd3	3.0	Tongue_dorsum	#ff0000
266	Actinomyces sp. S6-Spd3	Actinomyces sp. oral taxon 172	5.0	Tongue_dorsum	#ff0000
267	Actinomyces sp. oral taxon 172	Actinomyces sp. S6-Spd3	5.0	Tongue_dorsum	#ff0000
268	Actinomyces sp. S6-Spd3	Actinomyces sp. oral taxon 181	3.0	Intertype	#cccccc
269	Actinomyces sp. oral taxon 181	Actinomyces sp. S6-Spd3	3.0	Intertype	#cccccc
270	Actinomyces sp. S6-Spd3	Actinomyces sp. ph3	3.0	Intertype	#cccccc
271	Actinomyces sp. ph3	Actinomyces sp. S6-Spd3	3.0	Intertype	#cccccc
272	Actinomyces timonensis	Actinomyces sp. oral taxon 171	3.0	Intertype	#cccccc
273	Actinomyces sp. oral taxon 171	Actinomyces timonensis	3.0	Intertype	#cccccc
274	Actinomyces timonensis	Actinomyces sp. oral taxon 178	2.0	Intertype	#cccccc
275	Actinomyces sp. oral taxon 178	Actinomyces timonensis	2.0	Intertype	#cccccc
276	Actinomyces timonensis	Actinomyces sp. oral taxon 848	2.0	Intertype	#cccccc
277	Actinomyces sp. oral taxon 848	Actinomyces timonensis	2.0	Intertype	#cccccc
278	Actinomyces timonensis	Actinomyces sp. oral taxon 849	3.0	Intertype	#cccccc
279	Actinomyces sp. oral taxon 849	Actinomyces timonensis	3.0	Intertype	#cccccc
280	Actinomyces timonensis	Actinomyces sp. oral taxon 877	2.0	Intertype	#cccccc
281	Actinomyces sp. oral taxon 877	Actinomyces timonensis	2.0	Intertype	#cccccc
282	Actinomyces viscosus	Actinobacillus ureae	3.0	Intertype	#cccccc
283	Actinobacillus ureae	Actinomyces viscosus	3.0	Intertype	#cccccc
284	Actinomyces viscosus	Actinomyces oris	7.0	Supragingival_plaque	#ff964f
285	Actinomyces oris	Actinomyces viscosus	7.0	Supragingival_plaque	#ff964f
286	Actinomyces viscosus	Actinomyces sp. oral taxon 171	4.0	Supragingival_plaque	#ff964f
287	Actinomyces sp. oral taxon 171	Actinomyces viscosus	4.0	Supragingival_plaque	#ff964f
288	Actinomyces viscosus	Actinomyces sp. oral taxon 175	5.0	Supragingival_plaque	#ff964f
289	Actinomyces sp. oral taxon 175	Actinomyces viscosus	5.0	Supragingival_plaque	#ff964f
290	Adlercreutzia equolifaciens	[Clostridium] citroniae	2.0	Stool	#b2f396
291	[Clostridium] citroniae	Adlercreutzia equolifaciens	2.0	Stool	#b2f396
292	Adlercreutzia equolifaciens	[Eubacterium] cellulosolvens	1.0	Stool	#b2f396
293	[Eubacterium] cellulosolvens	Adlercreutzia equolifaciens	1.0	Stool	#b2f396
294	Aggregatibacter actinomycetemcomitans	[Eubacterium] infirmum	4.0	Intertype	#cccccc
295	[Eubacterium] infirmum	Aggregatibacter actinomycetemcomitans	4.0	Intertype	#cccccc
296	Aggregatibacter actinomycetemcomitans	Actinomyces georgiae	3.0	Intertype	#cccccc
297	Actinomyces georgiae	Aggregatibacter actinomycetemcomitans	3.0	Intertype	#cccccc
298	Aggregatibacter actinomycetemcomitans	Actinomyces oris	7.0	Intertype	#cccccc
299	Actinomyces oris	Aggregatibacter actinomycetemcomitans	7.0	Intertype	#cccccc
300	Aggregatibacter actinomycetemcomitans	Actinomyces sp. oral taxon 171	6.0	Intertype	#cccccc
301	Actinomyces sp. oral taxon 171	Aggregatibacter actinomycetemcomitans	6.0	Intertype	#cccccc
