TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Akkermansia	Stool	#b2f396	19	10.0	4.0	#ff4a26	#08bee9
Alistipes	Stool	#b2f396	27	10.0	1.0	#ff4a26	#5e35fe
Aliterella	Anterior_nares	#8000ff	1	11.0	2.0	#ff0000	#3c68f9
Alloprevotella	Attached	#4e4dfc	30	7.0	3.0	#c4e88a	#1996f3
Alysiella	Attached	#4e4dfc	2	7.0	3.0	#c4e88a	#1996f3
Anaeroglobus	Saliva	#7effb5	9	7.0	0.0	#c4e88a	#8000ff
Anaerostipes	Stool	#b2f396	9	10.0	4.0	#ff4a26	#08bee9
Anaerotruncus	Stool	#b2f396	12	10.0	1.0	#ff4a26	#5e35fe
Arthrobacter	Anterior_nares	#8000ff	1	11.0	2.0	#ff0000	#3c68f9
Aureimonas	Anterior_nares	#8000ff	1	6.0	8.0	#96fca7	#90feab
Avibacterium	Buccal_mucosa	#1996f3	3	7.0	3.0	#c4e88a	#1996f3
Azohydromonas	Anterior_nares	#8000ff	1	11.0	2.0	#ff0000	#3c68f9
Bacteroides	Stool	#b2f396	45	10.0	1.0	#ff4a26	#5e35fe
Barnesiella	Stool	#b2f396	14	10.0	1.0	#ff4a26	#5e35fe
Basfia	Buccal_mucosa	#1996f3	2	7.0	3.0	#c4e88a	#1996f3
Bibersteinia	Buccal_mucosa	#1996f3	2	7.0	3.0	#c4e88a	#1996f3
Bifidobacterium	Stool	#b2f396	21	10.0	4.0	#ff4a26	#08bee9
Bilophila	Stool	#b2f396	9	10.0	1.0	#ff4a26	#5e35fe
Blautia	Stool	#b2f396	18	10.0	4.0	#ff4a26	#08bee9
Brevibacterium	Posterior_fornix	#4df3ce	1	5.0	5.0	#66fcc2	#2adddd
Burkholderia	Posterior_fornix	#4df3ce	1	5.0	5.0	#66fcc2	#2adddd
Butyricicoccus	Stool	#b2f396	9	10.0	4.0	#ff4a26	#08bee9
Butyricimonas	Stool	#b2f396	10	10.0	4.0	#ff4a26	#08bee9
Calothrix	Anterior_nares	#8000ff	1	3.0	10.0	#0ac0e8	#d4dd80
Campylobacter	Saliva	#7effb5	35	7.0	3.0	#c4e88a	#1996f3
Carnobacterium	Saliva	#7effb5	21	7.0	3.0	#c4e88a	#1996f3
Catenibacterium	Stool	#b2f396	6	9.0	1.0	#ff8c49	#5e35fe
Catonella	Subgingival_plaque	#e4cf74	25	7.0	3.0	#c4e88a	#1996f3
Cellulomonas	Stool	#b2f396	6	7.0	3.0	#c4e88a	#1996f3
Centipeda	Subgingival_plaque	#e4cf74	16	7.0	0.0	#c4e88a	#8000ff
Chlamydia	Attached	#4e4dfc	8	7.0	0.0	#c4e88a	#8000ff
Chryseobacterium	Attached	#4e4dfc	12	7.0	3.0	#c4e88a	#1996f3
Citrobacter	Throat	#ff5029	1	2.0	9.0	#2489f5	#b2f396
Clostridium	Stool	#b2f396	28	10.0	4.0	#ff4a26	#08bee9
Comamonas	Mid_vagina	#18cde4	3	0.0	6.0	#8000ff	#4df3ce
Conchiformibius	Throat	#ff5029	2	2.0	9.0	#2489f5	#b2f396
Coprobacillus	Stool	#b2f396	9	10.0	4.0	#ff4a26	#08bee9
Coprobacter	Stool	#b2f396	5	10.0	4.0	#ff4a26	#08bee9
Coprococcus	Stool	#b2f396	17	10.0	4.0	#ff4a26	#08bee9
Crocosphaera	Anterior_nares	#8000ff	1	6.0	8.0	#96fca7	#90feab
Cupriavidus	Mid_vagina	#18cde4	5	10.0	1.0	#ff4a26	#5e35fe
Dechloromonas	Buccal_mucosa	#1996f3	2	0.0	6.0	#8000ff	#4df3ce
Dehalobacter	Buccal_mucosa	#1996f3	2	7.0	3.0	#c4e88a	#1996f3
Delftia	Anterior_nares	#8000ff	1	11.0	2.0	#ff0000	#3c68f9
Desulfotomaculum	Stool	#b2f396	1	10.0	1.0	#ff4a26	#5e35fe
Desulfovibrio	Stool	#b2f396	4	10.0	1.0	#ff4a26	#5e35fe
Dialister	Stool	#b2f396	41	7.0	0.0	#c4e88a	#8000ff
Dielma	Stool	#b2f396	5	10.0	4.0	#ff4a26	#08bee9
Dolosigranulum	Anterior_nares	#8000ff	4	3.0	10.0	#0ac0e8	#d4dd80
Dorea	Stool	#b2f396	16	10.0	4.0	#ff4a26	#08bee9
Echinicola	Buccal_mucosa	#1996f3	2	7.0	3.0	#c4e88a	#1996f3
Eggerthella	Stool	#b2f396	3	10.0	4.0	#ff4a26	#08bee9
Eggerthia	Subgingival_plaque	#e4cf74	2	7.0	0.0	#c4e88a	#8000ff
Elizabethkingia	Buccal_mucosa	#1996f3	1	0.0	6.0	#8000ff	#4df3ce
Enhydrobacter	Posterior_fornix	#4df3ce	2	0.0	6.0	#8000ff	#4df3ce
Enterococcus	Attached	#4e4dfc	14	10.0	1.0	#ff4a26	#5e35fe
Erysipelatoclostridium	Stool	#b2f396	9	10.0	4.0	#ff4a26	#08bee9
Escherichia	Stool	#b2f396	8	8.0	11.0	#f2c26b	#f6be68
Eubacterium	Subgingival_plaque	#e4cf74	38	10.0	4.0	#ff4a26	#08bee9
Exiguobacterium	Anterior_nares	#8000ff	2	6.0	8.0	#96fca7	#90feab
Facklamia	Posterior_fornix	#4df3ce	2	5.0	5.0	#66fcc2	#2adddd
Faecalibacterium	Stool	#b2f396	27	10.0	4.0	#ff4a26	#08bee9
Faecalicoccus	Stool	#b2f396	1	10.0	1.0	#ff4a26	#5e35fe
Faecalitalea	Stool	#b2f396	3	10.0	1.0	#ff4a26	#5e35fe
Fenollaria	Posterior_fornix	#4df3ce	1	0.0	6.0	#8000ff	#4df3ce
Filifactor	Throat	#ff5029	11	7.0	0.0	#c4e88a	#8000ff
Flavobacterium	Throat	#ff5029	1	2.0	9.0	#2489f5	#b2f396
Flavonifractor	Stool	#b2f396	14	10.0	4.0	#ff4a26	#08bee9
Fusobacterium	Tongue_dorsum	#ff0000	28	7.0	0.0	#c4e88a	#8000ff
Gardnerella	Posterior_fornix	#4df3ce	13	7.0	3.0	#c4e88a	#1996f3
Gordonibacter	Stool	#b2f396	5	10.0	4.0	#ff4a26	#08bee9
Granulicatella	Attached	#4e4dfc	27	7.0	3.0	#c4e88a	#1996f3
Gulbenkiania	Anterior_nares	#8000ff	1	6.0	8.0	#96fca7	#90feab
Haemophilus	Buccal_mucosa	#1996f3	38	7.0	3.0	#c4e88a	#1996f3
Hallella	Stool	#b2f396	1	8.0	11.0	#f2c26b	#f6be68
Helicobacter	Anterior_nares	#8000ff	1	6.0	8.0	#96fca7	#90feab
Herbaspirillum	Mid_vagina	#18cde4	3	0.0	6.0	#8000ff	#4df3ce
Holdemanella	Stool	#b2f396	4	10.0	4.0	#ff4a26	#08bee9
Holdemania	Stool	#b2f396	11	10.0	4.0	#ff4a26	#08bee9
Hungatella	Stool	#b2f396	14	10.0	4.0	#ff4a26	#08bee9
Intestinimonas	Stool	#b2f396	15	10.0	1.0	#ff4a26	#5e35fe
Janibacter	Throat	#ff5029	1	2.0	9.0	#2489f5	#b2f396
Johnsonella	Subgingival_plaque	#e4cf74	15	7.0	0.0	#c4e88a	#8000ff
Kandleria	Stool	#b2f396	1	9.0	1.0	#ff8c49	#5e35fe
Kingella	Supragingival_plaque	#ff964f	27	7.0	0.0	#c4e88a	#8000ff
Klebsiella	Anterior_nares	#8000ff	1	4.0	12.0	#38e7d7	#ff964f
Kocuria	Anterior_nares	#8000ff	3	6.0	8.0	#96fca7	#90feab
Lachnoanaerobaculum	Tongue_dorsum	#ff0000	29	7.0	3.0	#c4e88a	#1996f3
Lachnoclostridium	Stool	#b2f396	16	10.0	4.0	#ff4a26	#08bee9
Lachnospira	Stool	#b2f396	2	10.0	4.0	#ff4a26	#08bee9
Lactococcus	Anterior_nares	#8000ff	13	10.0	4.0	#ff4a26	#08bee9
Lautropia	Supragingival_plaque	#ff964f	29	7.0	0.0	#c4e88a	#8000ff
Leptotrichia	Supragingival_plaque	#ff964f	27	7.0	3.0	#c4e88a	#1996f3
Leucobacter	Anterior_nares	#8000ff	3	6.0	8.0	#96fca7	#90feab
Levyella	Anterior_nares	#8000ff	5	1.0	7.0	#5247fc	#6efebe
Mangrovimonas	Buccal_mucosa	#1996f3	2	7.0	3.0	#c4e88a	#1996f3
Mannheimia	Buccal_mucosa	#1996f3	9	7.0	3.0	#c4e88a	#1996f3
Marvinbryantia	Stool	#b2f396	4	10.0	4.0	#ff4a26	#08bee9
Megasphaera	Saliva	#7effb5	21	7.0	3.0	#c4e88a	#1996f3
Methylobacterium	Anterior_nares	#8000ff	2	6.0	8.0	#96fca7	#90feab
Microbacterium	Anterior_nares	#8000ff	1	6.0	8.0	#96fca7	#90feab
Micrococcus	Anterior_nares	#8000ff	2	6.0	8.0	#96fca7	#90feab
Microvirga	Anterior_nares	#8000ff	1	11.0	2.0	#ff0000	#3c68f9
Mitsuokella	Saliva	#7effb5	1	7.0	3.0	#c4e88a	#1996f3
Mobiluncus	Posterior_fornix	#4df3ce	2	7.0	14.0	#c4e88a	#ff351b
Modestobacter	Anterior_nares	#8000ff	1	11.0	2.0	#ff0000	#3c68f9
Mogibacterium	Throat	#ff5029	9	7.0	3.0	#c4e88a	#1996f3
Moritella	Tongue_dorsum	#ff0000	1	7.0	3.0	#c4e88a	#1996f3
Morococcus	Buccal_mucosa	#1996f3	8	7.0	0.0	#c4e88a	#8000ff
Mycoplasma	Subgingival_plaque	#e4cf74	12	7.0	3.0	#c4e88a	#1996f3
Necropsobacter	Buccal_mucosa	#1996f3	3	7.0	3.0	#c4e88a	#1996f3
Neisseria	Throat	#ff5029	32	7.0	0.0	#c4e88a	#8000ff
Nocardia	Mid_vagina	#18cde4	3	0.0	6.0	#8000ff	#4df3ce
Nosocomiicoccus	Posterior_fornix	#4df3ce	1	5.0	5.0	#66fcc2	#2adddd
Novosphingobium	Throat	#ff5029	1	2.0	9.0	#2489f5	#b2f396
Odoribacter	Stool	#b2f396	20	10.0	4.0	#ff4a26	#08bee9
Olsenella	Subgingival_plaque	#e4cf74	8	7.0	0.0	#c4e88a	#8000ff
Oribacterium	Saliva	#7effb5	32	7.0	3.0	#c4e88a	#1996f3
Oscillibacter	Stool	#b2f396	16	10.0	4.0	#ff4a26	#08bee9
Ottowia	Subgingival_plaque	#e4cf74	13	7.0	3.0	#c4e88a	#1996f3
Oxalobacter	Stool	#b2f396	5	10.0	4.0	#ff4a26	#08bee9
Paenibacillus	Anterior_nares	#8000ff	1	0.0	6.0	#8000ff	#4df3ce
Parabacteroides	Stool	#b2f396	26	10.0	4.0	#ff4a26	#08bee9
Paracoccus	Anterior_nares	#8000ff	7	4.0	12.0	#38e7d7	#ff964f
Paraprevotella	Stool	#b2f396	27	8.0	11.0	#f2c26b	#f6be68
Parasutterella	Stool	#b2f396	10	10.0	4.0	#ff4a26	#08bee9
Parvimonas	Throat	#ff5029	19	7.0	0.0	#c4e88a	#8000ff
Pasteurella	Buccal_mucosa	#1996f3	14	7.0	3.0	#c4e88a	#1996f3
Pectobacterium	Saliva	#7effb5	1	7.0	3.0	#c4e88a	#1996f3
Pedobacter	Anterior_nares	#8000ff	2	1.0	7.0	#5247fc	#6efebe
Peptoclostridium	Stool	#b2f396	24	9.0	4.0	#ff8c49	#08bee9
Peptoniphilus	Anterior_nares	#8000ff	28	4.0	12.0	#38e7d7	#ff964f
Peptostreptococcus	Throat	#ff5029	24	7.0	0.0	#c4e88a	#8000ff
Phascolarctobacterium	Stool	#b2f396	6	10.0	4.0	#ff4a26	#08bee9
Photobacterium	Anterior_nares	#8000ff	1	11.0	2.0	#ff0000	#3c68f9
Porphyrobacter	Buccal_mucosa	#1996f3	11	7.0	0.0	#c4e88a	#8000ff
Porphyromonas	Tongue_dorsum	#ff0000	40	7.0	0.0	#c4e88a	#8000ff
Propionibacterium	Anterior_nares	#8000ff	36	7.0	0.0	#c4e88a	#8000ff
Proteiniphilum	Buccal_mucosa	#1996f3	1	7.0	3.0	#c4e88a	#1996f3
