	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
1948	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1949	Atopobium	2	Saliva	#7effb5	1.0	0.0	#01b3ec	#8000ff
1950	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1951	Bacillus	1	Anterior_nares	#8000ff	1.0	0.0	#01b3ec	#8000ff
1952	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1953	Bradyrhizobium	1	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
1954	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1955	Capnocytophaga	2	Supragingival_plaque	#ff964f	2.0	0.0	#7effb5	#8000ff
1956	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1957	Cardiobacterium	1	Subgingival_plaque	#e4cf74	1.0	0.0	#01b3ec	#8000ff
1958	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1959	Cellulomonas	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
1960	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1961	Citrobacter	1	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
1962	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1963	Clostridium	1	Stool	#b2f396	1.0	0.0	#01b3ec	#8000ff
1964	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1965	Conchiformibius	1	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
1966	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1967	Dialister	2	Stool	#b2f396	2.0	0.0	#7effb5	#8000ff
1968	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1969	Eikenella	1	Subgingival_plaque	#e4cf74	1.0	0.0	#01b3ec	#8000ff
1970	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1971	Faecalibacterium	2	Stool	#b2f396	2.0	0.0	#7effb5	#8000ff
1972	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1973	Flavobacterium	1	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
1974	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1975	Gemella	2	Buccal_mucosa	#1996f3	2.0	0.0	#7effb5	#8000ff
1976	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1977	Granulicatella	1	Attached	#4e4dfc	1.0	0.0	#01b3ec	#8000ff
1978	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1979	Isoptericola	1	Tongue_dorsum	#ff0000	1.0	0.0	#01b3ec	#8000ff
1980	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1981	Janibacter	1	Throat	#ff5029	1.0	0.0	#01b3ec	#8000ff
1982	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1983	Kytococcus	1	Tongue_dorsum	#ff0000	1.0	0.0	#01b3ec	#8000ff
1984	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1985	Lachnoanaerobaculum	2	Tongue_dorsum	#ff0000	1.0	0.0	#01b3ec	#8000ff
1986	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1987	Lactobacillus	1	Mid_vagina	#18cde4	1.0	0.0	#01b3ec	#8000ff
1988	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1989	Lactococcus	1	Anterior_nares	#8000ff	1.0	0.0	#01b3ec	#8000ff
1990	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1991	Lautropia	2	Supragingival_plaque	#ff964f	2.0	0.0	#7effb5	#8000ff
1992	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1993	Leptotrichia	2	Supragingival_plaque	#ff964f	2.0	0.0	#7effb5	#8000ff
1994	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
1995	Megasphaera	2	Saliva	#7effb5	2.0	0.0	#7effb5	#8000ff
1996	Pseudomonas	2	Mid_vagina	#18cde4	2.0	0.0	#7effb5	#8000ff
