	source	target	weight	edge_sample	edcolor
104	Eikenella	Bulleidia	1.0	Intertype	#cccccc
105	Bulleidia	Eikenella	1.0	Intertype	#cccccc
106	Eikenella	Capnocytophaga	1.0	Intertype	#cccccc
107	Capnocytophaga	Eikenella	1.0	Intertype	#cccccc
108	Eikenella	Cardiobacterium	1.0	Subgingival_plaque	#e4cf74
109	Cardiobacterium	Eikenella	1.0	Subgingival_plaque	#e4cf74
110	Eikenella	Corynebacterium	1.0	Intertype	#cccccc
111	Corynebacterium	Eikenella	1.0	Intertype	#cccccc
112	Eikenella	Eggerthia	1.0	Subgingival_plaque	#e4cf74
113	Eggerthia	Eikenella	1.0	Subgingival_plaque	#e4cf74
114	Eubacterium	Afipia	1.0	Intertype	#cccccc
115	Afipia	Eubacterium	1.0	Intertype	#cccccc
116	Eubacterium	Bulleidia	1.0	Intertype	#cccccc
117	Bulleidia	Eubacterium	1.0	Intertype	#cccccc
118	Eubacterium	Eggerthia	1.0	Subgingival_plaque	#e4cf74
119	Eggerthia	Eubacterium	1.0	Subgingival_plaque	#e4cf74
120	Faecalibacterium	Abiotrophia	1.0	Intertype	#cccccc
121	Abiotrophia	Faecalibacterium	1.0	Intertype	#cccccc
122	Faecalibacterium	Actinomyces	1.0	Intertype	#cccccc
123	Actinomyces	Faecalibacterium	1.0	Intertype	#cccccc
124	Faecalibacterium	Alistipes	1.0	Stool	#b2f396
125	Alistipes	Faecalibacterium	1.0	Stool	#b2f396
126	Faecalibacterium	Atopobium	1.0	Intertype	#cccccc
127	Atopobium	Faecalibacterium	1.0	Intertype	#cccccc
128	Faecalibacterium	Bacillus	1.0	Intertype	#cccccc
129	Bacillus	Faecalibacterium	1.0	Intertype	#cccccc
130	Faecalibacterium	Campylobacter	1.0	Intertype	#cccccc
131	Campylobacter	Faecalibacterium	1.0	Intertype	#cccccc
132	Faecalibacterium	Catonella	1.0	Intertype	#cccccc
133	Catonella	Faecalibacterium	1.0	Intertype	#cccccc
134	Faecalibacterium	Dialister	1.0	Stool	#b2f396
135	Dialister	Faecalibacterium	1.0	Stool	#b2f396
136	Filifactor	Actinobaculum	1.0	Intertype	#cccccc
137	Actinobaculum	Filifactor	1.0	Intertype	#cccccc
138	Filifactor	Afipia	1.0	Throat	#ff5029
139	Afipia	Filifactor	1.0	Throat	#ff5029
140	Filifactor	Aggregatibacter	1.0	Intertype	#cccccc
141	Aggregatibacter	Filifactor	1.0	Intertype	#cccccc
142	Filifactor	Bulleidia	1.0	Throat	#ff5029
143	Bulleidia	Filifactor	1.0	Throat	#ff5029
144	Filifactor	Capnocytophaga	1.0	Intertype	#cccccc
145	Capnocytophaga	Filifactor	1.0	Intertype	#cccccc
146	Filifactor	Cardiobacterium	1.0	Intertype	#cccccc
147	Cardiobacterium	Filifactor	1.0	Intertype	#cccccc
148	Filifactor	Corynebacterium	1.0	Intertype	#cccccc
149	Corynebacterium	Filifactor	1.0	Intertype	#cccccc
150	Filifactor	Eggerthia	1.0	Intertype	#cccccc
151	Eggerthia	Filifactor	1.0	Intertype	#cccccc
152	Filifactor	Eikenella	1.0	Intertype	#cccccc
153	Eikenella	Filifactor	1.0	Intertype	#cccccc
154	Filifactor	Eubacterium	1.0	Intertype	#cccccc
155	Eubacterium	Filifactor	1.0	Intertype	#cccccc
156	Fusobacterium	Afipia	1.0	Intertype	#cccccc
157	Afipia	Fusobacterium	1.0	Intertype	#cccccc
158	Fusobacterium	Aggregatibacter	1.0	Intertype	#cccccc
159	Aggregatibacter	Fusobacterium	1.0	Intertype	#cccccc
160	Fusobacterium	Bulleidia	1.0	Intertype	#cccccc
161	Bulleidia	Fusobacterium	1.0	Intertype	#cccccc
162	Fusobacterium	Capnocytophaga	1.0	Intertype	#cccccc
163	Capnocytophaga	Fusobacterium	1.0	Intertype	#cccccc
164	Fusobacterium	Cardiobacterium	1.0	Intertype	#cccccc
165	Cardiobacterium	Fusobacterium	1.0	Intertype	#cccccc
166	Fusobacterium	Corynebacterium	1.0	Intertype	#cccccc
167	Corynebacterium	Fusobacterium	1.0	Intertype	#cccccc
168	Fusobacterium	Eggerthia	1.0	Intertype	#cccccc
169	Eggerthia	Fusobacterium	1.0	Intertype	#cccccc
170	Fusobacterium	Eikenella	1.0	Intertype	#cccccc
171	Eikenella	Fusobacterium	1.0	Intertype	#cccccc
172	Fusobacterium	Filifactor	1.0	Intertype	#cccccc
173	Filifactor	Fusobacterium	1.0	Intertype	#cccccc
174	Gemella	Afipia	1.0	Intertype	#cccccc
175	Afipia	Gemella	1.0	Intertype	#cccccc
176	Gemella	Aggregatibacter	1.0	Intertype	#cccccc
177	Aggregatibacter	Gemella	1.0	Intertype	#cccccc
178	Gemella	Bulleidia	1.0	Intertype	#cccccc
179	Bulleidia	Gemella	1.0	Intertype	#cccccc
180	Gemella	Capnocytophaga	1.0	Intertype	#cccccc
181	Capnocytophaga	Gemella	1.0	Intertype	#cccccc
182	Gemella	Cardiobacterium	1.0	Intertype	#cccccc
183	Cardiobacterium	Gemella	1.0	Intertype	#cccccc
184	Gemella	Corynebacterium	1.0	Intertype	#cccccc
185	Corynebacterium	Gemella	1.0	Intertype	#cccccc
186	Gemella	Eggerthia	1.0	Intertype	#cccccc
187	Eggerthia	Gemella	1.0	Intertype	#cccccc
188	Gemella	Eikenella	1.0	Intertype	#cccccc
189	Eikenella	Gemella	1.0	Intertype	#cccccc
190	Gemella	Filifactor	1.0	Intertype	#cccccc
191	Filifactor	Gemella	1.0	Intertype	#cccccc
192	Gemella	Fusobacterium	1.0	Intertype	#cccccc
193	Fusobacterium	Gemella	1.0	Intertype	#cccccc
194	Granulicatella	Actinobaculum	1.0	Intertype	#cccccc
195	Actinobaculum	Granulicatella	1.0	Intertype	#cccccc
196	Granulicatella	Afipia	1.0	Intertype	#cccccc
197	Afipia	Granulicatella	1.0	Intertype	#cccccc
198	Granulicatella	Aggregatibacter	1.0	Intertype	#cccccc
199	Aggregatibacter	Granulicatella	1.0	Intertype	#cccccc
200	Granulicatella	Bulleidia	1.0	Intertype	#cccccc
201	Bulleidia	Granulicatella	1.0	Intertype	#cccccc
202	Granulicatella	Capnocytophaga	1.0	Intertype	#cccccc
203	Capnocytophaga	Granulicatella	1.0	Intertype	#cccccc
204	Granulicatella	Cardiobacterium	1.0	Intertype	#cccccc
205	Cardiobacterium	Granulicatella	1.0	Intertype	#cccccc
206	Granulicatella	Corynebacterium	1.0	Intertype	#cccccc
207	Corynebacterium	Granulicatella	1.0	Intertype	#cccccc
208	Granulicatella	Eggerthia	1.0	Intertype	#cccccc
209	Eggerthia	Granulicatella	1.0	Intertype	#cccccc
210	Granulicatella	Eikenella	1.0	Intertype	#cccccc
211	Eikenella	Granulicatella	1.0	Intertype	#cccccc
212	Granulicatella	Eubacterium	1.0	Intertype	#cccccc
213	Eubacterium	Granulicatella	1.0	Intertype	#cccccc
214	Granulicatella	Filifactor	1.0	Intertype	#cccccc
215	Filifactor	Granulicatella	1.0	Intertype	#cccccc
216	Granulicatella	Fusobacterium	1.0	Intertype	#cccccc
217	Fusobacterium	Granulicatella	1.0	Intertype	#cccccc
218	Granulicatella	Gemella	1.0	Intertype	#cccccc
219	Gemella	Granulicatella	1.0	Intertype	#cccccc
220	Haemophilus	Actinobaculum	1.0	Intertype	#cccccc
221	Actinobaculum	Haemophilus	1.0	Intertype	#cccccc
222	Haemophilus	Afipia	1.0	Intertype	#cccccc
223	Afipia	Haemophilus	1.0	Intertype	#cccccc
224	Haemophilus	Aggregatibacter	1.0	Intertype	#cccccc
225	Aggregatibacter	Haemophilus	1.0	Intertype	#cccccc
226	Haemophilus	Bulleidia	1.0	Intertype	#cccccc
227	Bulleidia	Haemophilus	1.0	Intertype	#cccccc
228	Haemophilus	Capnocytophaga	1.0	Intertype	#cccccc
229	Capnocytophaga	Haemophilus	1.0	Intertype	#cccccc
230	Haemophilus	Cardiobacterium	1.0	Intertype	#cccccc
231	Cardiobacterium	Haemophilus	1.0	Intertype	#cccccc
232	Haemophilus	Corynebacterium	1.0	Intertype	#cccccc
233	Corynebacterium	Haemophilus	1.0	Intertype	#cccccc
234	Haemophilus	Eggerthia	1.0	Intertype	#cccccc
235	Eggerthia	Haemophilus	1.0	Intertype	#cccccc
236	Haemophilus	Eikenella	1.0	Intertype	#cccccc
237	Eikenella	Haemophilus	1.0	Intertype	#cccccc
238	Haemophilus	Filifactor	1.0	Intertype	#cccccc
239	Filifactor	Haemophilus	1.0	Intertype	#cccccc
240	Haemophilus	Fusobacterium	1.0	Intertype	#cccccc
241	Fusobacterium	Haemophilus	1.0	Intertype	#cccccc
242	Haemophilus	Gemella	1.0	Buccal_mucosa	#1996f3
243	Gemella	Haemophilus	1.0	Buccal_mucosa	#1996f3
244	Haemophilus	Granulicatella	1.0	Intertype	#cccccc
245	Granulicatella	Haemophilus	1.0	Intertype	#cccccc
246	Johnsonella	Actinobaculum	1.0	Intertype	#cccccc
247	Actinobaculum	Johnsonella	1.0	Intertype	#cccccc
248	Johnsonella	Afipia	1.0	Intertype	#cccccc
249	Afipia	Johnsonella	1.0	Intertype	#cccccc
250	Johnsonella	Aggregatibacter	1.0	Intertype	#cccccc
251	Aggregatibacter	Johnsonella	1.0	Intertype	#cccccc
252	Johnsonella	Bulleidia	1.0	Intertype	#cccccc
253	Bulleidia	Johnsonella	1.0	Intertype	#cccccc
254	Johnsonella	Capnocytophaga	1.0	Intertype	#cccccc
255	Capnocytophaga	Johnsonella	1.0	Intertype	#cccccc
256	Johnsonella	Cardiobacterium	1.0	Subgingival_plaque	#e4cf74
257	Cardiobacterium	Johnsonella	1.0	Subgingival_plaque	#e4cf74
258	Johnsonella	Corynebacterium	1.0	Intertype	#cccccc
259	Corynebacterium	Johnsonella	1.0	Intertype	#cccccc
260	Johnsonella	Eggerthia	1.0	Subgingival_plaque	#e4cf74
261	Eggerthia	Johnsonella	1.0	Subgingival_plaque	#e4cf74
262	Johnsonella	Eikenella	1.0	Subgingival_plaque	#e4cf74
263	Eikenella	Johnsonella	1.0	Subgingival_plaque	#e4cf74
264	Johnsonella	Eubacterium	1.0	Subgingival_plaque	#e4cf74
265	Eubacterium	Johnsonella	1.0	Subgingival_plaque	#e4cf74
266	Johnsonella	Filifactor	1.0	Intertype	#cccccc
267	Filifactor	Johnsonella	1.0	Intertype	#cccccc
268	Johnsonella	Fusobacterium	1.0	Intertype	#cccccc
269	Fusobacterium	Johnsonella	1.0	Intertype	#cccccc
270	Johnsonella	Gemella	1.0	Intertype	#cccccc
271	Gemella	Johnsonella	1.0	Intertype	#cccccc
272	Johnsonella	Granulicatella	1.0	Intertype	#cccccc
273	Granulicatella	Johnsonella	1.0	Intertype	#cccccc
274	Johnsonella	Haemophilus	1.0	Intertype	#cccccc
275	Haemophilus	Johnsonella	1.0	Intertype	#cccccc
276	Kingella	Afipia	1.0	Intertype	#cccccc
277	Afipia	Kingella	1.0	Intertype	#cccccc
278	Kingella	Bulleidia	1.0	Intertype	#cccccc
279	Bulleidia	Kingella	1.0	Intertype	#cccccc
280	Kingella	Corynebacterium	1.0	Supragingival_plaque	#ff964f
281	Corynebacterium	Kingella	1.0	Supragingival_plaque	#ff964f
282	Kingella	Eggerthia	1.0	Intertype	#cccccc
283	Eggerthia	Kingella	1.0	Intertype	#cccccc
284	Kingella	Filifactor	1.0	Intertype	#cccccc
285	Filifactor	Kingella	1.0	Intertype	#cccccc
286	Kingella	Granulicatella	1.0	Intertype	#cccccc
287	Granulicatella	Kingella	1.0	Intertype	#cccccc
288	Kingella	Johnsonella	1.0	Intertype	#cccccc
289	Johnsonella	Kingella	1.0	Intertype	#cccccc
290	Kytococcus	Abiotrophia	1.0	Intertype	#cccccc
291	Abiotrophia	Kytococcus	1.0	Intertype	#cccccc
292	Kytococcus	Actinomyces	1.0	Intertype	#cccccc
293	Actinomyces	Kytococcus	1.0	Intertype	#cccccc
294	Kytococcus	Alistipes	1.0	Intertype	#cccccc
295	Alistipes	Kytococcus	1.0	Intertype	#cccccc
296	Kytococcus	Atopobium	1.0	Intertype	#cccccc
297	Atopobium	Kytococcus	1.0	Intertype	#cccccc
298	Kytococcus	Bacillus	1.0	Intertype	#cccccc
299	Bacillus	Kytococcus	1.0	Intertype	#cccccc
300	Kytococcus	Campylobacter	1.0	Intertype	#cccccc
301	Campylobacter	Kytococcus	1.0	Intertype	#cccccc
302	Kytococcus	Catonella	1.0	Intertype	#cccccc
303	Catonella	Kytococcus	1.0	Intertype	#cccccc
304	Kytococcus	Dialister	1.0	Intertype	#cccccc
305	Dialister	Kytococcus	1.0	Intertype	#cccccc
306	Kytococcus	Faecalibacterium	1.0	Intertype	#cccccc
307	Faecalibacterium	Kytococcus	1.0	Intertype	#cccccc
308	Lachnoanaerobaculum	Actinomyces	1.0	Intertype	#cccccc
309	Actinomyces	Lachnoanaerobaculum	1.0	Intertype	#cccccc
310	Lachnoanaerobaculum	Alistipes	1.0	Intertype	#cccccc
311	Alistipes	Lachnoanaerobaculum	1.0	Intertype	#cccccc
312	Lachnoanaerobaculum	Atopobium	1.0	Intertype	#cccccc
313	Atopobium	Lachnoanaerobaculum	1.0	Intertype	#cccccc
314	Lachnoanaerobaculum	Bacillus	1.0	Intertype	#cccccc
315	Bacillus	Lachnoanaerobaculum	1.0	Intertype	#cccccc
316	Lachnoanaerobaculum	Campylobacter	1.0	Intertype	#cccccc
317	Campylobacter	Lachnoanaerobaculum	1.0	Intertype	#cccccc
318	Lachnoanaerobaculum	Catonella	1.0	Intertype	#cccccc
319	Catonella	Lachnoanaerobaculum	1.0	Intertype	#cccccc
320	Lachnoanaerobaculum	Dialister	1.0	Intertype	#cccccc
321	Dialister	Lachnoanaerobaculum	1.0	Intertype	#cccccc
322	Lachnoanaerobaculum	Faecalibacterium	1.0	Intertype	#cccccc
323	Faecalibacterium	Lachnoanaerobaculum	1.0	Intertype	#cccccc
324	Lachnoanaerobaculum	Kytococcus	1.0	Tongue_dorsum	#ff0000
325	Kytococcus	Lachnoanaerobaculum	1.0	Tongue_dorsum	#ff0000
326	Lactobacillus	Actinobaculum	1.0	Intertype	#cccccc
327	Actinobaculum	Lactobacillus	1.0	Intertype	#cccccc
328	Lactobacillus	Afipia	1.0	Intertype	#cccccc
329	Afipia	Lactobacillus	1.0	Intertype	#cccccc
330	Lactobacillus	Aggregatibacter	1.0	Intertype	#cccccc
331	Aggregatibacter	Lactobacillus	1.0	Intertype	#cccccc
332	Lactobacillus	Bulleidia	1.0	Intertype	#cccccc
333	Bulleidia	Lactobacillus	1.0	Intertype	#cccccc
334	Lactobacillus	Capnocytophaga	1.0	Intertype	#cccccc
335	Capnocytophaga	Lactobacillus	1.0	Intertype	#cccccc
336	Lactobacillus	Cardiobacterium	1.0	Intertype	#cccccc
337	Cardiobacterium	Lactobacillus	1.0	Intertype	#cccccc
338	Lactobacillus	Corynebacterium	1.0	Intertype	#cccccc
339	Corynebacterium	Lactobacillus	1.0	Intertype	#cccccc
340	Lactobacillus	Eggerthia	1.0	Intertype	#cccccc
341	Eggerthia	Lactobacillus	1.0	Intertype	#cccccc
342	Lactobacillus	Eikenella	1.0	Intertype	#cccccc
343	Eikenella	Lactobacillus	1.0	Intertype	#cccccc
344	Lactobacillus	Eubacterium	1.0	Intertype	#cccccc
345	Eubacterium	Lactobacillus	1.0	Intertype	#cccccc
346	Lactobacillus	Filifactor	1.0	Intertype	#cccccc
347	Filifactor	Lactobacillus	1.0	Intertype	#cccccc
348	Lactobacillus	Fusobacterium	1.0	Intertype	#cccccc
349	Fusobacterium	Lactobacillus	1.0	Intertype	#cccccc
350	Lactobacillus	Gemella	1.0	Intertype	#cccccc
351	Gemella	Lactobacillus	1.0	Intertype	#cccccc
352	Lactobacillus	Granulicatella	1.0	Intertype	#cccccc
353	Granulicatella	Lactobacillus	1.0	Intertype	#cccccc
354	Lactobacillus	Haemophilus	1.0	Intertype	#cccccc
355	Haemophilus	Lactobacillus	1.0	Intertype	#cccccc
356	Lactobacillus	Johnsonella	1.0	Intertype	#cccccc
357	Johnsonella	Lactobacillus	1.0	Intertype	#cccccc
358	Lactobacillus	Kingella	1.0	Intertype	#cccccc
359	Kingella	Lactobacillus	1.0	Intertype	#cccccc
360	Lautropia	Abiotrophia	1.0	Intertype	#cccccc
361	Abiotrophia	Lautropia	1.0	Intertype	#cccccc
362	Lautropia	Actinomyces	1.0	Supragingival_plaque	#ff964f
363	Actinomyces	Lautropia	1.0	Supragingival_plaque	#ff964f
364	Lautropia	Alistipes	1.0	Intertype	#cccccc
365	Alistipes	Lautropia	1.0	Intertype	#cccccc
366	Lautropia	Atopobium	1.0	Intertype	#cccccc
367	Atopobium	Lautropia	1.0	Intertype	#cccccc
368	Lautropia	Bacillus	1.0	Intertype	#cccccc
369	Bacillus	Lautropia	1.0	Intertype	#cccccc
370	Lautropia	Campylobacter	1.0	Intertype	#cccccc
371	Campylobacter	Lautropia	1.0	Intertype	#cccccc
372	Lautropia	Catonella	1.0	Intertype	#cccccc
373	Catonella	Lautropia	1.0	Intertype	#cccccc
374	Lautropia	Dialister	1.0	Intertype	#cccccc
375	Dialister	Lautropia	1.0	Intertype	#cccccc
376	Lautropia	Faecalibacterium	1.0	Intertype	#cccccc
377	Faecalibacterium	Lautropia	1.0	Intertype	#cccccc
378	Lautropia	Kytococcus	1.0	Intertype	#cccccc
379	Kytococcus	Lautropia	1.0	Intertype	#cccccc
380	Lautropia	Lachnoanaerobaculum	1.0	Intertype	#cccccc
381	Lachnoanaerobaculum	Lautropia	1.0	Intertype	#cccccc
382	Leptotrichia	Actinomyces	1.0	Supragingival_plaque	#ff964f
383	Actinomyces	Leptotrichia	1.0	Supragingival_plaque	#ff964f
384	Leptotrichia	Alistipes	1.0	Intertype	#cccccc
385	Alistipes	Leptotrichia	1.0	Intertype	#cccccc
386	Leptotrichia	Bacillus	1.0	Intertype	#cccccc
387	Bacillus	Leptotrichia	1.0	Intertype	#cccccc
388	Leptotrichia	Campylobacter	1.0	Intertype	#cccccc
389	Campylobacter	Leptotrichia	1.0	Intertype	#cccccc
390	Leptotrichia	Catonella	1.0	Intertype	#cccccc
391	Catonella	Leptotrichia	1.0	Intertype	#cccccc
392	Leptotrichia	Dialister	1.0	Intertype	#cccccc
393	Dialister	Leptotrichia	1.0	Intertype	#cccccc
394	Leptotrichia	Faecalibacterium	1.0	Intertype	#cccccc
395	Faecalibacterium	Leptotrichia	1.0	Intertype	#cccccc
396	Leptotrichia	Kytococcus	1.0	Intertype	#cccccc
397	Kytococcus	Leptotrichia	1.0	Intertype	#cccccc
398	Leptotrichia	Lachnoanaerobaculum	1.0	Intertype	#cccccc
399	Lachnoanaerobaculum	Leptotrichia	1.0	Intertype	#cccccc
400	Leptotrichia	Lautropia	1.0	Supragingival_plaque	#ff964f
401	Lautropia	Leptotrichia	1.0	Supragingival_plaque	#ff964f
402	Megasphaera	Abiotrophia	1.0	Intertype	#cccccc
403	Abiotrophia	Megasphaera	1.0	Intertype	#cccccc
404	Megasphaera	Actinomyces	1.0	Intertype	#cccccc
405	Actinomyces	Megasphaera	1.0	Intertype	#cccccc
406	Megasphaera	Alistipes	1.0	Intertype	#cccccc
407	Alistipes	Megasphaera	1.0	Intertype	#cccccc
408	Megasphaera	Atopobium	1.0	Saliva	#7effb5
409	Atopobium	Megasphaera	1.0	Saliva	#7effb5
410	Megasphaera	Bacillus	1.0	Intertype	#cccccc
411	Bacillus	Megasphaera	1.0	Intertype	#cccccc
412	Megasphaera	Campylobacter	1.0	Saliva	#7effb5
413	Campylobacter	Megasphaera	1.0	Saliva	#7effb5
414	Megasphaera	Catonella	1.0	Intertype	#cccccc
415	Catonella	Megasphaera	1.0	Intertype	#cccccc
416	Megasphaera	Dialister	1.0	Intertype	#cccccc
417	Dialister	Megasphaera	1.0	Intertype	#cccccc
418	Megasphaera	Faecalibacterium	1.0	Intertype	#cccccc
419	Faecalibacterium	Megasphaera	1.0	Intertype	#cccccc
420	Megasphaera	Kytococcus	1.0	Intertype	#cccccc
421	Kytococcus	Megasphaera	1.0	Intertype	#cccccc
422	Megasphaera	Lachnoanaerobaculum	1.0	Intertype	#cccccc
423	Lachnoanaerobaculum	Megasphaera	1.0	Intertype	#cccccc
424	Megasphaera	Lautropia	1.0	Intertype	#cccccc
425	Lautropia	Megasphaera	1.0	Intertype	#cccccc
426	Megasphaera	Leptotrichia	1.0	Intertype	#cccccc
427	Leptotrichia	Megasphaera	1.0	Intertype	#cccccc
428	Mogibacterium	Actinobaculum	1.0	Intertype	#cccccc
429	Actinobaculum	Mogibacterium	1.0	Intertype	#cccccc
430	Mogibacterium	Afipia	1.0	Throat	#ff5029
431	Afipia	Mogibacterium	1.0	Throat	#ff5029
432	Mogibacterium	Aggregatibacter	1.0	Intertype	#cccccc
433	Aggregatibacter	Mogibacterium	1.0	Intertype	#cccccc
434	Mogibacterium	Bulleidia	1.0	Throat	#ff5029
435	Bulleidia	Mogibacterium	1.0	Throat	#ff5029
436	Mogibacterium	Capnocytophaga	1.0	Intertype	#cccccc
437	Capnocytophaga	Mogibacterium	1.0	Intertype	#cccccc
438	Mogibacterium	Cardiobacterium	1.0	Intertype	#cccccc
439	Cardiobacterium	Mogibacterium	1.0	Intertype	#cccccc
440	Mogibacterium	Corynebacterium	1.0	Intertype	#cccccc
