	source	target	weight	edge_sample	edcolor
176	Streptococcus	Simonsiella	1.0	Attached	#4e4dfc
177	Simonsiella	Streptococcus	1.0	Attached	#4e4dfc
178	Streptococcus	Staphylococcus	1.0	Attached	#4e4dfc
179	Staphylococcus	Streptococcus	1.0	Attached	#4e4dfc
180	Veillonella	Bacteroides	1.0	Intertype	#cccccc
181	Bacteroides	Veillonella	1.0	Intertype	#cccccc
182	Veillonella	Capnocytophaga	1.0	Intertype	#cccccc
183	Capnocytophaga	Veillonella	1.0	Intertype	#cccccc
184	Veillonella	Chlamydia	1.0	Attached	#4e4dfc
185	Chlamydia	Veillonella	1.0	Attached	#4e4dfc
186	Veillonella	Clostridium	1.0	Intertype	#cccccc
187	Clostridium	Veillonella	1.0	Intertype	#cccccc
188	Veillonella	Gemella	1.0	Intertype	#cccccc
189	Gemella	Veillonella	1.0	Intertype	#cccccc
190	Veillonella	Granulicatella	1.0	Attached	#4e4dfc
191	Granulicatella	Veillonella	1.0	Attached	#4e4dfc
192	Veillonella	Haemophilus	1.0	Intertype	#cccccc
193	Haemophilus	Veillonella	1.0	Intertype	#cccccc
194	Veillonella	Simonsiella	1.0	Attached	#4e4dfc
195	Simonsiella	Veillonella	1.0	Attached	#4e4dfc
196	Veillonella	Staphylococcus	1.0	Attached	#4e4dfc
197	Staphylococcus	Veillonella	1.0	Attached	#4e4dfc
198	Veillonella	Streptococcus	1.0	Attached	#4e4dfc
199	Streptococcus	Veillonella	1.0	Attached	#4e4dfc
