	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
42	Dolosigranulum	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
43	Alistipes	2	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
44	Dolosigranulum	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
45	Alloprevotella	1	Attached	#4e4dfc	3.0	2.0	#feb562	#7effb5
46	Dolosigranulum	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
47	Capnocytophaga	1	Supragingival_plaque	#ff964f	3.0	2.0	#feb562	#7effb5
48	Enhydrobacter	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
49	Acidovorax	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
50	Enhydrobacter	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
51	Afipia	1	Throat	#ff5029	4.0	0.0	#ff0000	#8000ff
52	Enhydrobacter	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
53	Bacillus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
54	Enhydrobacter	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
55	Bosea	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
56	Enhydrobacter	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
57	Comamonas	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
58	Enterobacter	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
59	Akkermansia	1	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
60	Enterobacter	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
61	Alistipes	2	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
62	Enterobacter	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
63	Alloprevotella	1	Attached	#4e4dfc	3.0	2.0	#feb562	#7effb5
64	Enterobacter	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
65	Capnocytophaga	1	Supragingival_plaque	#ff964f	3.0	2.0	#feb562	#7effb5
66	Enterobacter	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
67	Dolosigranulum	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
68	Eubacterium	1	Subgingival_plaque	#e4cf74	3.0	2.0	#feb562	#7effb5
69	Akkermansia	1	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
70	Eubacterium	1	Subgingival_plaque	#e4cf74	3.0	2.0	#feb562	#7effb5
71	Alistipes	2	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
72	Eubacterium	1	Subgingival_plaque	#e4cf74	3.0	2.0	#feb562	#7effb5
73	Alloprevotella	1	Attached	#4e4dfc	3.0	2.0	#feb562	#7effb5
74	Eubacterium	1	Subgingival_plaque	#e4cf74	3.0	2.0	#feb562	#7effb5
75	Capnocytophaga	1	Supragingival_plaque	#ff964f	3.0	2.0	#feb562	#7effb5
76	Eubacterium	1	Subgingival_plaque	#e4cf74	3.0	2.0	#feb562	#7effb5
77	Dolosigranulum	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
78	Eubacterium	1	Subgingival_plaque	#e4cf74	3.0	2.0	#feb562	#7effb5
79	Enterobacter	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
80	Exiguobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
81	Acidovorax	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
82	Exiguobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
83	Afipia	1	Throat	#ff5029	4.0	0.0	#ff0000	#8000ff
84	Exiguobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
85	Bacillus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
86	Exiguobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
87	Bosea	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
88	Exiguobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
89	Comamonas	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
90	Exiguobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
91	Enhydrobacter	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
92	Facklamia	1	Posterior_fornix	#4df3ce	2.0	3.0	#7effb5	#feb562
93	Brevibacterium	1	Posterior_fornix	#4df3ce	2.0	3.0	#7effb5	#feb562
94	Facklamia	1	Posterior_fornix	#4df3ce	2.0	3.0	#7effb5	#feb562
95	Burkholderia	1	Posterior_fornix	#4df3ce	2.0	3.0	#7effb5	#feb562
96	Facklamia	1	Posterior_fornix	#4df3ce	2.0	3.0	#7effb5	#feb562
97	Chryseobacterium	1	Attached	#4e4dfc	2.0	3.0	#7effb5	#feb562
98	Faecalibacterium	1	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
99	Akkermansia	1	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
100	Faecalibacterium	1	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
101	Alistipes	2	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
102	Faecalibacterium	1	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
103	Alloprevotella	1	Attached	#4e4dfc	3.0	2.0	#feb562	#7effb5
104	Faecalibacterium	1	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
105	Capnocytophaga	1	Supragingival_plaque	#ff964f	3.0	2.0	#feb562	#7effb5
106	Faecalibacterium	1	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
107	Dolosigranulum	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
108	Faecalibacterium	1	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
109	Enterobacter	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
110	Faecalibacterium	1	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
111	Eubacterium	1	Subgingival_plaque	#e4cf74	3.0	2.0	#feb562	#7effb5
112	Fenollaria	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
113	Acidovorax	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
114	Fenollaria	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
115	Afipia	1	Throat	#ff5029	4.0	0.0	#ff0000	#8000ff
116	Fenollaria	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
117	Bacillus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
118	Fenollaria	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
119	Bosea	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
120	Fenollaria	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
121	Comamonas	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
122	Fenollaria	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
123	Enhydrobacter	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
124	Fenollaria	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
125	Exiguobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
126	Haemophilus	2	Buccal_mucosa	#1996f3	3.0	2.0	#feb562	#7effb5
127	Akkermansia	1	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
128	Haemophilus	2	Buccal_mucosa	#1996f3	3.0	2.0	#feb562	#7effb5
129	Alistipes	2	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
130	Haemophilus	2	Buccal_mucosa	#1996f3	3.0	2.0	#feb562	#7effb5
131	Alloprevotella	1	Attached	#4e4dfc	3.0	2.0	#feb562	#7effb5
132	Haemophilus	2	Buccal_mucosa	#1996f3	3.0	2.0	#feb562	#7effb5
133	Capnocytophaga	1	Supragingival_plaque	#ff964f	3.0	2.0	#feb562	#7effb5
134	Haemophilus	2	Buccal_mucosa	#1996f3	3.0	2.0	#feb562	#7effb5
135	Dolosigranulum	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
136	Haemophilus	2	Buccal_mucosa	#1996f3	3.0	2.0	#feb562	#7effb5
137	Enterobacter	1	Anterior_nares	#8000ff	3.0	2.0	#feb562	#7effb5
138	Haemophilus	2	Buccal_mucosa	#1996f3	3.0	2.0	#feb562	#7effb5
139	Eubacterium	1	Subgingival_plaque	#e4cf74	3.0	2.0	#feb562	#7effb5
140	Haemophilus	2	Buccal_mucosa	#1996f3	3.0	2.0	#feb562	#7effb5
141	Faecalibacterium	1	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
142	Kocuria	2	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
143	Acidovorax	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
144	Kocuria	2	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
145	Afipia	1	Throat	#ff5029	4.0	0.0	#ff0000	#8000ff
146	Kocuria	2	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
147	Bacillus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
148	Kocuria	2	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
149	Bosea	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
150	Kocuria	2	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
151	Comamonas	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
152	Kocuria	2	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
153	Enhydrobacter	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
154	Kocuria	2	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
155	Exiguobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
156	Kocuria	2	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
157	Fenollaria	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
158	Lactococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
159	Acidovorax	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
160	Lactococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
161	Afipia	1	Throat	#ff5029	4.0	0.0	#ff0000	#8000ff
162	Lactococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
163	Bacillus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
164	Lactococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
165	Bosea	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
166	Lactococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
167	Comamonas	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
168	Lactococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
169	Enhydrobacter	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
170	Lactococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
171	Exiguobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
172	Lactococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
173	Fenollaria	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
174	Lactococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
175	Kocuria	2	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
176	Lawsonella	9	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
177	Acidovorax	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
178	Lawsonella	9	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
179	Afipia	1	Throat	#ff5029	4.0	0.0	#ff0000	#8000ff
180	Lawsonella	9	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
181	Bacillus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
182	Lawsonella	9	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
183	Bosea	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
184	Lawsonella	9	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
185	Comamonas	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
186	Lawsonella	9	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
187	Enhydrobacter	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
188	Lawsonella	9	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
189	Exiguobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
190	Lawsonella	9	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
191	Fenollaria	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
192	Lawsonella	9	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
193	Kocuria	2	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
194	Lawsonella	9	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
195	Lactococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
196	Mageeibacillus	1	Posterior_fornix	#4df3ce	1.0	1.0	#01b3ec	#01b3ec
197	Actinomyces	1	Supragingival_plaque	#ff964f	1.0	1.0	#01b3ec	#01b3ec
198	Mageeibacillus	1	Posterior_fornix	#4df3ce	1.0	1.0	#01b3ec	#01b3ec
199	Chlamydia	2	Attached	#4e4dfc	1.0	1.0	#01b3ec	#01b3ec
200	Megasphaera	2	Saliva	#7effb5	1.0	1.0	#01b3ec	#01b3ec
201	Actinomyces	1	Supragingival_plaque	#ff964f	1.0	1.0	#01b3ec	#01b3ec
202	Megasphaera	2	Saliva	#7effb5	1.0	1.0	#01b3ec	#01b3ec
203	Chlamydia	2	Attached	#4e4dfc	1.0	1.0	#01b3ec	#01b3ec
204	Megasphaera	2	Saliva	#7effb5	1.0	1.0	#01b3ec	#01b3ec
205	Mageeibacillus	1	Posterior_fornix	#4df3ce	1.0	1.0	#01b3ec	#01b3ec
206	Methylobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
207	Acidovorax	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
208	Methylobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
209	Afipia	1	Throat	#ff5029	4.0	0.0	#ff0000	#8000ff
210	Methylobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
211	Bacillus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
212	Methylobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
213	Bosea	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
214	Methylobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
215	Comamonas	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
216	Methylobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
217	Enhydrobacter	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
218	Methylobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
219	Exiguobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
220	Methylobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
221	Fenollaria	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
222	Methylobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
223	Kocuria	2	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
224	Methylobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
225	Lactococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
226	Methylobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
227	Lawsonella	9	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
228	Micrococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
229	Acidovorax	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
230	Micrococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
231	Afipia	1	Throat	#ff5029	4.0	0.0	#ff0000	#8000ff
232	Micrococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
233	Bacillus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
234	Micrococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
235	Bosea	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
236	Micrococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
237	Comamonas	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
238	Micrococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
239	Enhydrobacter	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
240	Micrococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
241	Exiguobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
242	Micrococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
243	Fenollaria	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
244	Micrococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
245	Kocuria	2	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
246	Micrococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
247	Lactococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
248	Micrococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
249	Lawsonella	9	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
250	Micrococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
251	Methylobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
252	Mobiluncus	1	Posterior_fornix	#4df3ce	1.0	1.0	#01b3ec	#01b3ec
253	Actinomyces	1	Supragingival_plaque	#ff964f	1.0	1.0	#01b3ec	#01b3ec
254	Mobiluncus	1	Posterior_fornix	#4df3ce	1.0	1.0	#01b3ec	#01b3ec
255	Chlamydia	2	Attached	#4e4dfc	1.0	1.0	#01b3ec	#01b3ec
256	Mobiluncus	1	Posterior_fornix	#4df3ce	1.0	1.0	#01b3ec	#01b3ec
257	Mageeibacillus	1	Posterior_fornix	#4df3ce	1.0	1.0	#01b3ec	#01b3ec
258	Mobiluncus	1	Posterior_fornix	#4df3ce	1.0	1.0	#01b3ec	#01b3ec
259	Megasphaera	2	Saliva	#7effb5	1.0	1.0	#01b3ec	#01b3ec
260	Mycoplasma	1	Subgingival_plaque	#e4cf74	1.0	1.0	#01b3ec	#01b3ec
261	Actinomyces	1	Supragingival_plaque	#ff964f	1.0	1.0	#01b3ec	#01b3ec
262	Mycoplasma	1	Subgingival_plaque	#e4cf74	1.0	1.0	#01b3ec	#01b3ec
263	Chlamydia	2	Attached	#4e4dfc	1.0	1.0	#01b3ec	#01b3ec
264	Mycoplasma	1	Subgingival_plaque	#e4cf74	1.0	1.0	#01b3ec	#01b3ec
265	Mageeibacillus	1	Posterior_fornix	#4df3ce	1.0	1.0	#01b3ec	#01b3ec
266	Mycoplasma	1	Subgingival_plaque	#e4cf74	1.0	1.0	#01b3ec	#01b3ec
267	Megasphaera	2	Saliva	#7effb5	1.0	1.0	#01b3ec	#01b3ec
268	Mycoplasma	1	Subgingival_plaque	#e4cf74	1.0	1.0	#01b3ec	#01b3ec
269	Mobiluncus	1	Posterior_fornix	#4df3ce	1.0	1.0	#01b3ec	#01b3ec
270	Nocardia	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
271	Acidovorax	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
272	Nocardia	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
273	Afipia	1	Throat	#ff5029	4.0	0.0	#ff0000	#8000ff
274	Nocardia	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
275	Bacillus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
276	Nocardia	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
277	Bosea	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
278	Nocardia	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
279	Comamonas	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
280	Nocardia	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
281	Enhydrobacter	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
282	Nocardia	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
283	Exiguobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
284	Nocardia	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
285	Fenollaria	1	Posterior_fornix	#4df3ce	4.0	0.0	#ff0000	#8000ff
286	Nocardia	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
287	Kocuria	2	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
288	Nocardia	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
289	Lactococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
290	Nocardia	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
291	Lawsonella	9	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
292	Nocardia	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
293	Methylobacterium	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
294	Nocardia	1	Mid_vagina	#18cde4	4.0	0.0	#ff0000	#8000ff
295	Micrococcus	1	Anterior_nares	#8000ff	4.0	0.0	#ff0000	#8000ff
296	Nosocomiicoccus	2	Posterior_fornix	#4df3ce	2.0	3.0	#7effb5	#feb562
297	Brevibacterium	1	Posterior_fornix	#4df3ce	2.0	3.0	#7effb5	#feb562
298	Nosocomiicoccus	2	Posterior_fornix	#4df3ce	2.0	3.0	#7effb5	#feb562
299	Burkholderia	1	Posterior_fornix	#4df3ce	2.0	3.0	#7effb5	#feb562
300	Nosocomiicoccus	2	Posterior_fornix	#4df3ce	2.0	3.0	#7effb5	#feb562
301	Chryseobacterium	1	Attached	#4e4dfc	2.0	3.0	#7effb5	#feb562
302	Nosocomiicoccus	2	Posterior_fornix	#4df3ce	2.0	3.0	#7effb5	#feb562
303	Facklamia	1	Posterior_fornix	#4df3ce	2.0	3.0	#7effb5	#feb562
304	Odoribacter	2	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
305	Akkermansia	1	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
306	Odoribacter	2	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
307	Alistipes	2	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
308	Odoribacter	2	Stool	#b2f396	3.0	2.0	#feb562	#7effb5
