	source	target	weight	edge_sample	edcolor
105	Capnocytophaga	Faecalibacterium	1.0	Intertype	#cccccc
106	Faecalibacterium	Dolosigranulum	1.0	Intertype	#cccccc
107	Dolosigranulum	Faecalibacterium	1.0	Intertype	#cccccc
108	Faecalibacterium	Enterobacter	1.0	Intertype	#cccccc
109	Enterobacter	Faecalibacterium	1.0	Intertype	#cccccc
110	Faecalibacterium	Eubacterium	1.0	Intertype	#cccccc
111	Eubacterium	Faecalibacterium	1.0	Intertype	#cccccc
112	Fenollaria	Acidovorax	1.0	Intertype	#cccccc
113	Acidovorax	Fenollaria	1.0	Intertype	#cccccc
114	Fenollaria	Afipia	1.0	Intertype	#cccccc
115	Afipia	Fenollaria	1.0	Intertype	#cccccc
116	Fenollaria	Bacillus	1.0	Intertype	#cccccc
117	Bacillus	Fenollaria	1.0	Intertype	#cccccc
118	Fenollaria	Bosea	1.0	Posterior_fornix	#4df3ce
119	Bosea	Fenollaria	1.0	Posterior_fornix	#4df3ce
120	Fenollaria	Comamonas	1.0	Intertype	#cccccc
121	Comamonas	Fenollaria	1.0	Intertype	#cccccc
122	Fenollaria	Enhydrobacter	1.0	Posterior_fornix	#4df3ce
123	Enhydrobacter	Fenollaria	1.0	Posterior_fornix	#4df3ce
124	Fenollaria	Exiguobacterium	1.0	Intertype	#cccccc
125	Exiguobacterium	Fenollaria	1.0	Intertype	#cccccc
126	Haemophilus	Akkermansia	1.0	Intertype	#cccccc
127	Akkermansia	Haemophilus	1.0	Intertype	#cccccc
128	Haemophilus	Alistipes	0.883883476483	Intertype	#cccccc
129	Alistipes	Haemophilus	0.883883476483	Intertype	#cccccc
130	Haemophilus	Alloprevotella	1.0	Intertype	#cccccc
131	Alloprevotella	Haemophilus	1.0	Intertype	#cccccc
132	Haemophilus	Capnocytophaga	1.0	Intertype	#cccccc
133	Capnocytophaga	Haemophilus	1.0	Intertype	#cccccc
134	Haemophilus	Dolosigranulum	1.0	Intertype	#cccccc
135	Dolosigranulum	Haemophilus	1.0	Intertype	#cccccc
136	Haemophilus	Enterobacter	1.0	Intertype	#cccccc
137	Enterobacter	Haemophilus	1.0	Intertype	#cccccc
138	Haemophilus	Eubacterium	1.0	Intertype	#cccccc
139	Eubacterium	Haemophilus	1.0	Intertype	#cccccc
140	Haemophilus	Faecalibacterium	1.0	Intertype	#cccccc
141	Faecalibacterium	Haemophilus	1.0	Intertype	#cccccc
142	Kocuria	Acidovorax	1.0	Anterior_nares	#8000ff
143	Acidovorax	Kocuria	1.0	Anterior_nares	#8000ff
144	Kocuria	Afipia	1.0	Intertype	#cccccc
145	Afipia	Kocuria	1.0	Intertype	#cccccc
146	Kocuria	Bacillus	1.0	Anterior_nares	#8000ff
147	Bacillus	Kocuria	1.0	Anterior_nares	#8000ff
148	Kocuria	Bosea	1.0	Intertype	#cccccc
149	Bosea	Kocuria	1.0	Intertype	#cccccc
150	Kocuria	Comamonas	1.0	Intertype	#cccccc
151	Comamonas	Kocuria	1.0	Intertype	#cccccc
152	Kocuria	Enhydrobacter	1.0	Intertype	#cccccc
153	Enhydrobacter	Kocuria	1.0	Intertype	#cccccc
154	Kocuria	Exiguobacterium	1.0	Anterior_nares	#8000ff
155	Exiguobacterium	Kocuria	1.0	Anterior_nares	#8000ff
156	Kocuria	Fenollaria	1.0	Intertype	#cccccc
157	Fenollaria	Kocuria	1.0	Intertype	#cccccc
158	Lactococcus	Acidovorax	1.0	Anterior_nares	#8000ff
159	Acidovorax	Lactococcus	1.0	Anterior_nares	#8000ff
160	Lactococcus	Afipia	1.0	Intertype	#cccccc
161	Afipia	Lactococcus	1.0	Intertype	#cccccc
162	Lactococcus	Bacillus	1.0	Anterior_nares	#8000ff
163	Bacillus	Lactococcus	1.0	Anterior_nares	#8000ff
164	Lactococcus	Bosea	1.0	Intertype	#cccccc
165	Bosea	Lactococcus	1.0	Intertype	#cccccc
166	Lactococcus	Comamonas	1.0	Intertype	#cccccc
167	Comamonas	Lactococcus	1.0	Intertype	#cccccc
168	Lactococcus	Enhydrobacter	1.0	Intertype	#cccccc
169	Enhydrobacter	Lactococcus	1.0	Intertype	#cccccc
170	Lactococcus	Exiguobacterium	1.0	Anterior_nares	#8000ff
171	Exiguobacterium	Lactococcus	1.0	Anterior_nares	#8000ff
172	Lactococcus	Fenollaria	1.0	Intertype	#cccccc
173	Fenollaria	Lactococcus	1.0	Intertype	#cccccc
174	Lactococcus	Kocuria	1.0	Anterior_nares	#8000ff
175	Kocuria	Lactococcus	1.0	Anterior_nares	#8000ff
176	Lawsonella	Acidovorax	1.0	Anterior_nares	#8000ff
177	Acidovorax	Lawsonella	1.0	Anterior_nares	#8000ff
178	Lawsonella	Afipia	1.0	Intertype	#cccccc
179	Afipia	Lawsonella	1.0	Intertype	#cccccc
180	Lawsonella	Bacillus	1.0	Anterior_nares	#8000ff
181	Bacillus	Lawsonella	1.0	Anterior_nares	#8000ff
182	Lawsonella	Bosea	1.0	Intertype	#cccccc
183	Bosea	Lawsonella	1.0	Intertype	#cccccc
184	Lawsonella	Comamonas	1.0	Intertype	#cccccc
185	Comamonas	Lawsonella	1.0	Intertype	#cccccc
186	Lawsonella	Enhydrobacter	1.0	Intertype	#cccccc
187	Enhydrobacter	Lawsonella	1.0	Intertype	#cccccc
188	Lawsonella	Exiguobacterium	1.0	Anterior_nares	#8000ff
189	Exiguobacterium	Lawsonella	1.0	Anterior_nares	#8000ff
190	Lawsonella	Fenollaria	1.0	Intertype	#cccccc
191	Fenollaria	Lawsonella	1.0	Intertype	#cccccc
192	Lawsonella	Kocuria	1.0	Anterior_nares	#8000ff
193	Kocuria	Lawsonella	1.0	Anterior_nares	#8000ff
194	Lawsonella	Lactococcus	1.0	Anterior_nares	#8000ff
195	Lactococcus	Lawsonella	1.0	Anterior_nares	#8000ff
196	Mageeibacillus	Actinomyces	1.0	Intertype	#cccccc
197	Actinomyces	Mageeibacillus	1.0	Intertype	#cccccc
198	Mageeibacillus	Chlamydia	0.979911869878	Intertype	#cccccc
199	Chlamydia	Mageeibacillus	0.979911869878	Intertype	#cccccc
200	Megasphaera	Actinomyces	1.0	Intertype	#cccccc
201	Actinomyces	Megasphaera	1.0	Intertype	#cccccc
202	Megasphaera	Chlamydia	0.979911869878	Intertype	#cccccc
203	Chlamydia	Megasphaera	0.979911869878	Intertype	#cccccc
204	Megasphaera	Mageeibacillus	1.0	Intertype	#cccccc
205	Mageeibacillus	Megasphaera	1.0	Intertype	#cccccc
206	Methylobacterium	Acidovorax	1.0	Anterior_nares	#8000ff
207	Acidovorax	Methylobacterium	1.0	Anterior_nares	#8000ff
208	Methylobacterium	Afipia	1.0	Intertype	#cccccc
209	Afipia	Methylobacterium	1.0	Intertype	#cccccc
210	Methylobacterium	Bacillus	1.0	Anterior_nares	#8000ff
211	Bacillus	Methylobacterium	1.0	Anterior_nares	#8000ff
212	Methylobacterium	Bosea	1.0	Intertype	#cccccc
213	Bosea	Methylobacterium	1.0	Intertype	#cccccc
214	Methylobacterium	Comamonas	1.0	Intertype	#cccccc
215	Comamonas	Methylobacterium	1.0	Intertype	#cccccc
216	Methylobacterium	Enhydrobacter	1.0	Intertype	#cccccc
217	Enhydrobacter	Methylobacterium	1.0	Intertype	#cccccc
218	Methylobacterium	Exiguobacterium	1.0	Anterior_nares	#8000ff
219	Exiguobacterium	Methylobacterium	1.0	Anterior_nares	#8000ff
220	Methylobacterium	Fenollaria	1.0	Intertype	#cccccc
221	Fenollaria	Methylobacterium	1.0	Intertype	#cccccc
222	Methylobacterium	Kocuria	1.0	Anterior_nares	#8000ff
223	Kocuria	Methylobacterium	1.0	Anterior_nares	#8000ff
224	Methylobacterium	Lactococcus	1.0	Anterior_nares	#8000ff
225	Lactococcus	Methylobacterium	1.0	Anterior_nares	#8000ff
226	Methylobacterium	Lawsonella	1.0	Anterior_nares	#8000ff
227	Lawsonella	Methylobacterium	1.0	Anterior_nares	#8000ff
228	Micrococcus	Acidovorax	1.0	Anterior_nares	#8000ff
229	Acidovorax	Micrococcus	1.0	Anterior_nares	#8000ff
230	Micrococcus	Afipia	1.0	Intertype	#cccccc
231	Afipia	Micrococcus	1.0	Intertype	#cccccc
232	Micrococcus	Bacillus	1.0	Anterior_nares	#8000ff
233	Bacillus	Micrococcus	1.0	Anterior_nares	#8000ff
234	Micrococcus	Bosea	1.0	Intertype	#cccccc
235	Bosea	Micrococcus	1.0	Intertype	#cccccc
236	Micrococcus	Comamonas	1.0	Intertype	#cccccc
237	Comamonas	Micrococcus	1.0	Intertype	#cccccc
238	Micrococcus	Enhydrobacter	1.0	Intertype	#cccccc
239	Enhydrobacter	Micrococcus	1.0	Intertype	#cccccc
240	Micrococcus	Exiguobacterium	1.0	Anterior_nares	#8000ff
241	Exiguobacterium	Micrococcus	1.0	Anterior_nares	#8000ff
242	Micrococcus	Fenollaria	1.0	Intertype	#cccccc
243	Fenollaria	Micrococcus	1.0	Intertype	#cccccc
244	Micrococcus	Kocuria	1.0	Anterior_nares	#8000ff
245	Kocuria	Micrococcus	1.0	Anterior_nares	#8000ff
246	Micrococcus	Lactococcus	1.0	Anterior_nares	#8000ff
247	Lactococcus	Micrococcus	1.0	Anterior_nares	#8000ff
248	Micrococcus	Lawsonella	1.0	Anterior_nares	#8000ff
249	Lawsonella	Micrococcus	1.0	Anterior_nares	#8000ff
250	Micrococcus	Methylobacterium	1.0	Anterior_nares	#8000ff
251	Methylobacterium	Micrococcus	1.0	Anterior_nares	#8000ff
252	Mobiluncus	Actinomyces	1.0	Intertype	#cccccc
253	Actinomyces	Mobiluncus	1.0	Intertype	#cccccc
254	Mobiluncus	Chlamydia	0.979911869878	Intertype	#cccccc
255	Chlamydia	Mobiluncus	0.979911869878	Intertype	#cccccc
256	Mobiluncus	Mageeibacillus	1.0	Posterior_fornix	#4df3ce
257	Mageeibacillus	Mobiluncus	1.0	Posterior_fornix	#4df3ce
258	Mobiluncus	Megasphaera	1.0	Intertype	#cccccc
259	Megasphaera	Mobiluncus	1.0	Intertype	#cccccc
260	Mycoplasma	Actinomyces	1.0	Intertype	#cccccc
261	Actinomyces	Mycoplasma	1.0	Intertype	#cccccc
262	Mycoplasma	Chlamydia	0.979911869878	Intertype	#cccccc
263	Chlamydia	Mycoplasma	0.979911869878	Intertype	#cccccc
264	Mycoplasma	Mageeibacillus	1.0	Intertype	#cccccc
265	Mageeibacillus	Mycoplasma	1.0	Intertype	#cccccc
266	Mycoplasma	Megasphaera	1.0	Intertype	#cccccc
267	Megasphaera	Mycoplasma	1.0	Intertype	#cccccc
268	Mycoplasma	Mobiluncus	1.0	Intertype	#cccccc
269	Mobiluncus	Mycoplasma	1.0	Intertype	#cccccc
270	Nocardia	Acidovorax	0.945294177006	Intertype	#cccccc
271	Acidovorax	Nocardia	0.945294177006	Intertype	#cccccc
272	Nocardia	Afipia	0.945294177006	Intertype	#cccccc
273	Afipia	Nocardia	0.945294177006	Intertype	#cccccc
274	Nocardia	Bacillus	0.945294177006	Intertype	#cccccc
275	Bacillus	Nocardia	0.945294177006	Intertype	#cccccc
276	Nocardia	Bosea	0.945294177006	Intertype	#cccccc
277	Bosea	Nocardia	0.945294177006	Intertype	#cccccc
278	Nocardia	Comamonas	0.945294177006	Mid_vagina	#18cde4
279	Comamonas	Nocardia	0.945294177006	Mid_vagina	#18cde4
280	Nocardia	Enhydrobacter	0.945294177006	Intertype	#cccccc
281	Enhydrobacter	Nocardia	0.945294177006	Intertype	#cccccc
282	Nocardia	Exiguobacterium	0.945294177006	Intertype	#cccccc
283	Exiguobacterium	Nocardia	0.945294177006	Intertype	#cccccc
284	Nocardia	Fenollaria	0.945294177006	Intertype	#cccccc
285	Fenollaria	Nocardia	0.945294177006	Intertype	#cccccc
286	Nocardia	Kocuria	0.945294177006	Intertype	#cccccc
287	Kocuria	Nocardia	0.945294177006	Intertype	#cccccc
288	Nocardia	Lactococcus	0.945294177006	Intertype	#cccccc
289	Lactococcus	Nocardia	0.945294177006	Intertype	#cccccc
290	Nocardia	Lawsonella	0.945294177006	Intertype	#cccccc
291	Lawsonella	Nocardia	0.945294177006	Intertype	#cccccc
292	Nocardia	Methylobacterium	0.945294177006	Intertype	#cccccc
293	Methylobacterium	Nocardia	0.945294177006	Intertype	#cccccc
294	Nocardia	Micrococcus	0.945294177006	Intertype	#cccccc
295	Micrococcus	Nocardia	0.945294177006	Intertype	#cccccc
296	Nosocomiicoccus	Brevibacterium	1.0	Posterior_fornix	#4df3ce
297	Brevibacterium	Nosocomiicoccus	1.0	Posterior_fornix	#4df3ce
298	Nosocomiicoccus	Burkholderia	1.0	Posterior_fornix	#4df3ce
299	Burkholderia	Nosocomiicoccus	1.0	Posterior_fornix	#4df3ce
300	Nosocomiicoccus	Chryseobacterium	1.0	Intertype	#cccccc
301	Chryseobacterium	Nosocomiicoccus	1.0	Intertype	#cccccc
302	Nosocomiicoccus	Facklamia	1.0	Posterior_fornix	#4df3ce
303	Facklamia	Nosocomiicoccus	1.0	Posterior_fornix	#4df3ce
304	Odoribacter	Akkermansia	1.0	Stool	#b2f396
305	Akkermansia	Odoribacter	1.0	Stool	#b2f396
306	Odoribacter	Alistipes	0.883883476483	Stool	#b2f396
307	Alistipes	Odoribacter	0.883883476483	Stool	#b2f396
308	Odoribacter	Alloprevotella	1.0	Intertype	#cccccc
309	Alloprevotella	Odoribacter	1.0	Intertype	#cccccc
310	Odoribacter	Capnocytophaga	1.0	Intertype	#cccccc
311	Capnocytophaga	Odoribacter	1.0	Intertype	#cccccc
312	Odoribacter	Dolosigranulum	1.0	Intertype	#cccccc
313	Dolosigranulum	Odoribacter	1.0	Intertype	#cccccc
314	Odoribacter	Enterobacter	1.0	Intertype	#cccccc
315	Enterobacter	Odoribacter	1.0	Intertype	#cccccc
316	Odoribacter	Eubacterium	1.0	Intertype	#cccccc
317	Eubacterium	Odoribacter	1.0	Intertype	#cccccc
318	Odoribacter	Faecalibacterium	1.0	Stool	#b2f396
319	Faecalibacterium	Odoribacter	1.0	Stool	#b2f396
320	Odoribacter	Haemophilus	1.0	Intertype	#cccccc
321	Haemophilus	Odoribacter	1.0	Intertype	#cccccc
322	Oscillibacter	Akkermansia	1.0	Stool	#b2f396
323	Akkermansia	Oscillibacter	1.0	Stool	#b2f396
324	Oscillibacter	Alistipes	0.883883476483	Stool	#b2f396
325	Alistipes	Oscillibacter	0.883883476483	Stool	#b2f396
326	Oscillibacter	Alloprevotella	1.0	Intertype	#cccccc
327	Alloprevotella	Oscillibacter	1.0	Intertype	#cccccc
328	Oscillibacter	Capnocytophaga	1.0	Intertype	#cccccc
329	Capnocytophaga	Oscillibacter	1.0	Intertype	#cccccc
330	Oscillibacter	Dolosigranulum	1.0	Intertype	#cccccc
331	Dolosigranulum	Oscillibacter	1.0	Intertype	#cccccc
332	Oscillibacter	Enterobacter	1.0	Intertype	#cccccc
333	Enterobacter	Oscillibacter	1.0	Intertype	#cccccc
334	Oscillibacter	Eubacterium	1.0	Intertype	#cccccc
335	Eubacterium	Oscillibacter	1.0	Intertype	#cccccc
336	Oscillibacter	Faecalibacterium	1.0	Stool	#b2f396
337	Faecalibacterium	Oscillibacter	1.0	Stool	#b2f396
338	Oscillibacter	Haemophilus	1.0	Intertype	#cccccc
339	Haemophilus	Oscillibacter	1.0	Intertype	#cccccc
340	Oscillibacter	Odoribacter	1.0	Stool	#b2f396
341	Odoribacter	Oscillibacter	1.0	Stool	#b2f396
342	Paenibacillus	Acidovorax	1.0	Anterior_nares	#8000ff
343	Acidovorax	Paenibacillus	1.0	Anterior_nares	#8000ff
344	Paenibacillus	Afipia	1.0	Intertype	#cccccc
345	Afipia	Paenibacillus	1.0	Intertype	#cccccc
346	Paenibacillus	Bacillus	1.0	Anterior_nares	#8000ff
347	Bacillus	Paenibacillus	1.0	Anterior_nares	#8000ff
348	Paenibacillus	Bosea	1.0	Intertype	#cccccc
349	Bosea	Paenibacillus	1.0	Intertype	#cccccc
350	Paenibacillus	Comamonas	1.0	Intertype	#cccccc
351	Comamonas	Paenibacillus	1.0	Intertype	#cccccc
352	Paenibacillus	Enhydrobacter	1.0	Intertype	#cccccc
353	Enhydrobacter	Paenibacillus	1.0	Intertype	#cccccc
354	Paenibacillus	Exiguobacterium	1.0	Anterior_nares	#8000ff
355	Exiguobacterium	Paenibacillus	1.0	Anterior_nares	#8000ff
356	Paenibacillus	Fenollaria	1.0	Intertype	#cccccc
357	Fenollaria	Paenibacillus	1.0	Intertype	#cccccc
358	Paenibacillus	Kocuria	1.0	Anterior_nares	#8000ff
359	Kocuria	Paenibacillus	1.0	Anterior_nares	#8000ff
360	Paenibacillus	Lactococcus	1.0	Anterior_nares	#8000ff
361	Lactococcus	Paenibacillus	1.0	Anterior_nares	#8000ff
362	Paenibacillus	Lawsonella	1.0	Anterior_nares	#8000ff
363	Lawsonella	Paenibacillus	1.0	Anterior_nares	#8000ff
364	Paenibacillus	Methylobacterium	1.0	Anterior_nares	#8000ff
365	Methylobacterium	Paenibacillus	1.0	Anterior_nares	#8000ff
366	Paenibacillus	Micrococcus	1.0	Anterior_nares	#8000ff
367	Micrococcus	Paenibacillus	1.0	Anterior_nares	#8000ff
368	Paenibacillus	Nocardia	0.945294177006	Intertype	#cccccc
369	Nocardia	Paenibacillus	0.945294177006	Intertype	#cccccc
370	Parabacteroides	Akkermansia	0.883883476483	Stool	#b2f396
371	Akkermansia	Parabacteroides	0.883883476483	Stool	#b2f396
372	Parabacteroides	Alistipes	1.0	Stool	#b2f396
373	Alistipes	Parabacteroides	1.0	Stool	#b2f396
374	Parabacteroides	Alloprevotella	0.883883476483	Intertype	#cccccc
375	Alloprevotella	Parabacteroides	0.883883476483	Intertype	#cccccc
376	Parabacteroides	Capnocytophaga	0.883883476483	Intertype	#cccccc
377	Capnocytophaga	Parabacteroides	0.883883476483	Intertype	#cccccc
378	Parabacteroides	Dolosigranulum	0.883883476483	Intertype	#cccccc
379	Dolosigranulum	Parabacteroides	0.883883476483	Intertype	#cccccc
380	Parabacteroides	Enterobacter	0.883883476483	Intertype	#cccccc
381	Enterobacter	Parabacteroides	0.883883476483	Intertype	#cccccc
382	Parabacteroides	Eubacterium	0.883883476483	Intertype	#cccccc
383	Eubacterium	Parabacteroides	0.883883476483	Intertype	#cccccc
384	Parabacteroides	Faecalibacterium	0.883883476483	Stool	#b2f396
385	Faecalibacterium	Parabacteroides	0.883883476483	Stool	#b2f396
386	Parabacteroides	Haemophilus	0.883883476483	Intertype	#cccccc
387	Haemophilus	Parabacteroides	0.883883476483	Intertype	#cccccc
388	Parabacteroides	Odoribacter	0.883883476483	Stool	#b2f396
389	Odoribacter	Parabacteroides	0.883883476483	Stool	#b2f396
390	Parabacteroides	Oscillibacter	0.883883476483	Stool	#b2f396
391	Oscillibacter	Parabacteroides	0.883883476483	Stool	#b2f396
392	Paracoccus	Acidovorax	1.0	Anterior_nares	#8000ff
393	Acidovorax	Paracoccus	1.0	Anterior_nares	#8000ff
394	Paracoccus	Afipia	1.0	Intertype	#cccccc
395	Afipia	Paracoccus	1.0	Intertype	#cccccc
396	Paracoccus	Bacillus	1.0	Anterior_nares	#8000ff
397	Bacillus	Paracoccus	1.0	Anterior_nares	#8000ff
398	Paracoccus	Bosea	1.0	Intertype	#cccccc
399	Bosea	Paracoccus	1.0	Intertype	#cccccc
400	Paracoccus	Comamonas	1.0	Intertype	#cccccc
401	Comamonas	Paracoccus	1.0	Intertype	#cccccc
402	Paracoccus	Enhydrobacter	1.0	Intertype	#cccccc
403	Enhydrobacter	Paracoccus	1.0	Intertype	#cccccc
404	Paracoccus	Exiguobacterium	1.0	Anterior_nares	#8000ff
405	Exiguobacterium	Paracoccus	1.0	Anterior_nares	#8000ff
406	Paracoccus	Fenollaria	1.0	Intertype	#cccccc
407	Fenollaria	Paracoccus	1.0	Intertype	#cccccc
408	Paracoccus	Kocuria	1.0	Anterior_nares	#8000ff
409	Kocuria	Paracoccus	1.0	Anterior_nares	#8000ff
410	Paracoccus	Lactococcus	1.0	Anterior_nares	#8000ff
411	Lactococcus	Paracoccus	1.0	Anterior_nares	#8000ff
412	Paracoccus	Lawsonella	1.0	Anterior_nares	#8000ff
413	Lawsonella	Paracoccus	1.0	Anterior_nares	#8000ff
414	Paracoccus	Methylobacterium	1.0	Anterior_nares	#8000ff
415	Methylobacterium	Paracoccus	1.0	Anterior_nares	#8000ff
416	Paracoccus	Micrococcus	1.0	Anterior_nares	#8000ff
417	Micrococcus	Paracoccus	1.0	Anterior_nares	#8000ff
418	Paracoccus	Nocardia	0.945294177006	Intertype	#cccccc
419	Nocardia	Paracoccus	0.945294177006	Intertype	#cccccc
420	Paracoccus	Paenibacillus	1.0	Anterior_nares	#8000ff
421	Paenibacillus	Paracoccus	1.0	Anterior_nares	#8000ff
422	Paraprevotella	Akkermansia	1.0	Stool	#b2f396
423	Akkermansia	Paraprevotella	1.0	Stool	#b2f396
