	source	source_freq	first_sample	fscolor	spect_cluster	commun_cluster	spect_color	comm_color
622	Parabacteroides	1	Stool	#b2f396	7.0	0.0	#ffa558	#8000ff
623	Kytococcus	1	Tongue_dorsum	#ff0000	7.0	0.0	#ffa558	#8000ff
624	Parabacteroides	1	Stool	#b2f396	7.0	0.0	#ffa558	#8000ff
625	Lachnoanaerobaculum	2	Tongue_dorsum	#ff0000	8.0	0.0	#ff592d	#8000ff
626	Parabacteroides	1	Stool	#b2f396	7.0	0.0	#ffa558	#8000ff
627	Lautropia	2	Supragingival_plaque	#ff964f	7.0	0.0	#ffa558	#8000ff
628	Parabacteroides	1	Stool	#b2f396	7.0	0.0	#ffa558	#8000ff
629	Leptotrichia	2	Supragingival_plaque	#ff964f	5.0	0.0	#9bfba5	#8000ff
630	Parabacteroides	1	Stool	#b2f396	7.0	0.0	#ffa558	#8000ff
631	Megasphaera	1	Saliva	#7effb5	7.0	0.0	#ffa558	#8000ff
632	Parabacteroides	1	Stool	#b2f396	7.0	0.0	#ffa558	#8000ff
633	Neisseria	2	Throat	#ff5029	7.0	0.0	#ffa558	#8000ff
634	Parabacteroides	1	Stool	#b2f396	7.0	0.0	#ffa558	#8000ff
635	Olsenella	1	Subgingival_plaque	#e4cf74	7.0	0.0	#ffa558	#8000ff
636	Parabacteroides	1	Stool	#b2f396	7.0	0.0	#ffa558	#8000ff
637	Oscillibacter	1	Stool	#b2f396	7.0	0.0	#ffa558	#8000ff
638	Paraprevotella	2	Stool	#b2f396	1.0	1.0	#4856fb	#ff0000
639	Afipia	1	Throat	#ff5029	4.0	1.0	#62fbc4	#ff0000
640	Paraprevotella	2	Stool	#b2f396	1.0	1.0	#4856fb	#ff0000
641	Bulleidia	1	Throat	#ff5029	4.0	1.0	#62fbc4	#ff0000
642	Paraprevotella	2	Stool	#b2f396	1.0	1.0	#4856fb	#ff0000
643	Corynebacterium	2	Supragingival_plaque	#ff964f	1.0	1.0	#4856fb	#ff0000
644	Paraprevotella	2	Stool	#b2f396	1.0	1.0	#4856fb	#ff0000
645	Eggerthia	1	Subgingival_plaque	#e4cf74	4.0	1.0	#62fbc4	#ff0000
646	Paraprevotella	2	Stool	#b2f396	1.0	1.0	#4856fb	#ff0000
