TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Cardiobacterium valvarum	Subgingival_plaque	#ffac5c	8	12.0	2.0	#b2f396	#5444fd
Carnobacterium divergens	Saliva	#cbe486	2	11.0	13.0	#99fca6	#a0faa1
Clostridium sp. L2-50	Stool	#e8cb72	2	7.0	9.0	#32e3da	#46efd1
Corynebacterium argentoratense	Tongue_dorsum	#ff2f18	4	9.0	4.0	#64fbc3	#2884f6
Corynebacterium durum	Supragingival_plaque	#ff8646	8	12.0	2.0	#b2f396	#5444fd
Corynebacterium kroppenstedtii	R_Retroauricular_crease	#acf59a	4	13.0	0.0	#cbe486	#8000ff
Corynebacterium sp. GD7	Anterior_nares	#8000ff	1	6.0	7.0	#18cde4	#1acfe3
Cryptobacterium curtum	Saliva	#cbe486	3	5.0	12.0	#01b3ec	#8bfeae
Dialister micraerophilus	Saliva	#cbe486	8	15.0	5.0	#feb562	#11a0f1
Eggerthia catenaformis	Subgingival_plaque	#ffac5c	3	5.0	12.0	#01b3ec	#8bfeae
Eikenella corrodens	Subgingival_plaque	#ffac5c	8	12.0	2.0	#b2f396	#5444fd
Escherichia coli	Stool	#e8cb72	2	11.0	13.0	#99fca6	#a0faa1
[Eubacterium] eligens	Stool	#e8cb72	2	7.0	9.0	#32e3da	#46efd1
[Eubacterium] nodatum	Subgingival_plaque	#ffac5c	4	5.0	12.0	#01b3ec	#8bfeae
[Eubacterium] rectale	Stool	#e8cb72	4	19.0	8.0	#ff2914	#30e1da
[Eubacterium] siraeum	Stool	#e8cb72	3	19.0	8.0	#ff2914	#30e1da
[Eubacterium] yurii	Subgingival_plaque	#ffac5c	6	16.0	0.0	#ff964f	#8000ff
Faecalibacterium prausnitzii	Stool	#e8cb72	4	19.0	8.0	#ff2914	#30e1da
Fusobacterium hwasookii	Supragingival_plaque	#ff8646	10	7.0	15.0	#32e3da	#cce385
Fusobacterium sp. OBRC1	Throat	#ff5c2f	8	11.0	16.0	#99fca6	#e2d176
Gardnerella vaginalis	Vaginal_introitus	#ff0000	2	11.0	13.0	#99fca6	#a0faa1
Gemella bergeri	Keratinized_gingiva	#17cbe4	1	6.0	7.0	#18cde4	#1acfe3
Haemophilus parahaemolyticus	Buccal_mucosa_NA	#2686f5	8	12.0	2.0	#b2f396	#5444fd
Haemophilus paraphrohaemolyticus	Buccal_mucosa	#445cfb	6	16.0	0.0	#ff964f	#8000ff
[Haemophilus] parasuis	Buccal_mucosa	#445cfb	3	19.0	8.0	#ff2914	#30e1da
Haemophilus sp. C1	Buccal_mucosa	#445cfb	6	16.0	0.0	#ff964f	#8000ff
Haemophilus sputorum	Saliva	#cbe486	12	12.0	2.0	#b2f396	#5444fd
