TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Oribacterium asaccharolyticum	Saliva	#cbe486	14	35.0	7.0	#ff532a	#1996f3
Oribacterium sp. oral taxon 078	Subgingival_plaque	#ffac5c	12	9.0	8.0	#0ca7ef	#0ca7ef
Oribacterium sp. oral taxon 108	Saliva	#cbe486	14	35.0	7.0	#ff532a	#1996f3
Ottowia sp. oral taxon 894	Supragingival_plaque	#ff8646	1	28.0	1.0	#eec66d	#7216ff
Parabacteroides merdae	Stool	#e8cb72	4	15.0	15.0	#44eed2	#5af8c8
Paraprevotella clara	Stool	#e8cb72	10	24.0	23.0	#b9ef92	#cee184
Parvimonas sp. oral taxon 110	Subgingival_plaque	#ffac5c	6	7.0	33.0	#2686f5	#ff2f18
Parvimonas sp. oral taxon 393	Palatine_Tonsils	#70febc	5	7.0	33.0	#2686f5	#ff2f18
Peptoniphilus lacrimalis	Hard_palate	#08acee	11	24.0	23.0	#b9ef92	#cee184
Peptostreptococcaceae bacterium ACC19a	Throat	#ff5c2f	2	8.0	19.0	#1898f2	#94fda8
Peptostreptococcaceae bacterium AS15	Subgingival_plaque	#ffac5c	4	20.0	4.0	#84ffb2	#4659fb
Peptostreptococcaceae bacterium CM5	Throat	#ff5c2f	2	8.0	19.0	#1898f2	#94fda8
Peptostreptococcaceae bacterium OBRC8	Subgingival_plaque	#ffac5c	2	8.0	19.0	#1898f2	#94fda8
Peptostreptococcaceae bacterium oral taxon 113	Palatine_Tonsils	#70febc	2	8.0	19.0	#1898f2	#94fda8
Porphyrobacter donghaensis	Saliva	#cbe486	5	18.0	4.0	#6afdc0	#4659fb
Porphyromonas catoniae	Subgingival_plaque	#ffac5c	14	33.0	25.0	#ff793e	#ecc86f
Porphyromonas gingivalis	Keratinized_gingiva	#17cbe4	11	12.0	26.0	#1dd1e2	#fbb965
Porphyromonas gulae	R_Retroauricular_crease	#acf59a	2	8.0	19.0	#1898f2	#94fda8
Porphyromonas levii	Throat	#ff5c2f	2	13.0	17.0	#2adddd	#76ffb9
Porphyromonas macacae	Attached	#622ffe	2	1.0	19.0	#7413ff	#94fda8
Porphyromonas somerae	Palatine_Tonsils	#70febc	13	24.0	23.0	#b9ef92	#cee184
Porphyromonas sp. KLE 1280	Hard_palate	#08acee	11	24.0	23.0	#b9ef92	#cee184
Porphyromonas sp. oral taxon 278	Saliva	#cbe486	13	39.0	13.0	#ff0000	#3dead5
Porphyromonas sp. oral taxon 279	Hard_palate	#08acee	13	17.0	0.0	#5efac6	#8000ff
Porphyromonas uenonis	Posterior_fornix	#8efeac	2	8.0	19.0	#1898f2	#94fda8
Prevotella amnii	L_Retroauricular_crease	#34e4d9	11	29.0	3.0	#fbb965	#5641fd
Prevotella baroniae	Palatine_Tonsils	#70febc	8	14.0	14.0	#37e6d8	#4df3ce
Prevotella brevis	Keratinized_gingiva	#17cbe4	5	18.0	4.0	#6afdc0	#4659fb
Prevotella buccae	Saliva	#cbe486	6	23.0	14.0	#acf59a	#4df3ce
Prevotella buccalis	L_Retroauricular_crease	#34e4d9	4	21.0	24.0	#92fda9	#dcd67a
Prevotella conceptionensis	Subgingival_plaque	#ffac5c	13	7.0	32.0	#2686f5	#ff4422
Prevotella falsenii	Palatine_Tonsils	#70febc	6	34.0	9.0	#ff6533	#02b7eb
Prevotella micans	Subgingival_plaque	#ffac5c	4	20.0	4.0	#84ffb2	#4659fb
Prevotella multiformis	Subgingival_plaque	#ffac5c	13	32.0	31.0	#ff8947	#ff5c2f
Prevotella oralis	Subgingival_plaque	#ffac5c	7	14.0	14.0	#37e6d8	#4df3ce
Prevotella oris	Subgingival_plaque	#ffac5c	15	14.0	14.0	#37e6d8	#4df3ce
Prevotella oulorum	Subgingival_plaque	#ffac5c	11	22.0	34.0	#9efaa2	#ff190d
Prevotella pleuritidis	Subgingival_plaque	#ffac5c	13	24.0	29.0	#b9ef92	#ff8444
Prevotella saccharolytica	Subgingival_plaque	#ffac5c	7	26.0	4.0	#d4dd80	#4659fb
Prevotella shahii	Throat	#ff5c2f	13	31.0	3.0	#ff9b52	#5641fd
Prevotella sp. HUN102	Keratinized_gingiva	#17cbe4	6	34.0	9.0	#ff6533	#02b7eb
Prevotella sp. MSX73	Palatine_Tonsils	#70febc	2	8.0	19.0	#1898f2	#94fda8
Prevotella sp. oral taxon 299	Attached	#622ffe	13	17.0	0.0	#5efac6	#8000ff
Prevotella sp. oral taxon 317	Subgingival_plaque	#ffac5c	10	0.0	3.0	#8000ff	#5641fd
Prevotella sp. oral taxon 472	Subgingival_plaque	#ffac5c	4	20.0	4.0	#84ffb2	#4659fb
Prevotella sp. S7-1-8	Posterior_fornix	#8efeac	13	17.0	0.0	#5efac6	#8000ff
Propionibacterium acnes	R_Retroauricular_crease	#acf59a	1	22.0	11.0	#9efaa2	#20d5e1
Propionibacterium humerusii	R_Retroauricular_crease	#acf59a	4	15.0	15.0	#44eed2	#5af8c8
Pseudoflavonifractor capillosus	Stool	#e8cb72	1	22.0	11.0	#9efaa2	#20d5e1
Pseudomonas aeruginosa	Anterior_nares	#8000ff	2	36.0	2.0	#ff3e1f	#642cfe
Pseudomonas fluorescens	Vaginal_introitus	#ff0000	1	22.0	11.0	#9efaa2	#20d5e1
Psychrobacter sp. ENNN9_III	Throat	#ff5c2f	2	8.0	19.0	#1898f2	#94fda8
Roseburia intestinalis	Stool	#e8cb72	1	37.0	18.0	#ff2c16	#86ffb0
Rothia aeria	Supragingival_plaque	#ff8646	8	6.0	4.0	#3176f8	#4659fb
Ruminococcus bicirculans	Stool	#e8cb72	1	22.0	11.0	#9efaa2	#20d5e1
Ruminococcus faecis	Stool	#e8cb72	3	23.0	10.0	#acf59a	#10c6e6
Ruminococcus lactaris	Stool	#e8cb72	2	11.0	22.0	#0fc4e7	#c0eb8d
Scardovia wiggsiae	Buccal_mucosa	#445cfb	2	25.0	5.0	#c6e789	#386df9
Selenomonas artemidis	Supragingival_plaque	#ff8646	2	13.0	17.0	#2adddd	#76ffb9
Selenomonas flueggei	Saliva	#cbe486	12	2.0	35.0	#6629fe	#ff0000
Selenomonas infelix	Attached	#622ffe	7	34.0	9.0	#ff6533	#02b7eb
Selenomonas noxia	Supragingival_plaque	#ff8646	9	26.0	4.0	#d4dd80	#4659fb
Selenomonas sp. FOBRC6	Attached	#622ffe	4	28.0	30.0	#eec66d	#ff703a
