TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Archangium gephyra	Anterior_nares	#8000ff	1	106.0	37.0	#ff4a26	#17cbe4
Arthrobacter sp. JCM 19049	Anterior_nares	#8000ff	6	65.0	40.0	#9bfba5	#22d6e0
Agrobacterium vitis	R_Retroauricular_crease	#acf59a	1	36.0	30.0	#1dd1e2	#06aeed
Arthrobacter sp. H14	Anterior_nares	#8000ff	1	35.0	39.0	#18cde4	#1fd3e1
Bacillus amyloliquefaciens	Anterior_nares	#8000ff	1	24.0	48.0	#1898f2	#42edd3
Arcobacter butzleri	L_Retroauricular_crease	#34e4d9	4	37.0	20.0	#20d5e1	#3079f7
Bifidobacterium subtile	Anterior_nares	#8000ff	4	69.0	20.0	#acf59a	#3079f7
Bradyrhizobium japonicum	Vaginal_introitus	#ff0000	5	112.0	11.0	#ff2211	#5444fd
Azonexus hydrophilus	Buccal_mucosa	#445cfb	1	117.0	45.0	#ff0000	#37e6d8
Campylobacter curvus	Supragingival_plaque	#ff8646	2	19.0	64.0	#2e7bf7	#84ffb2
Actinomyces sp. MS2	Anterior_nares	#8000ff	4	53.0	22.0	#66fcc2	#2884f6
Aminobacter sp. J41	Anterior_nares	#8000ff	3	80.0	33.0	#dcd67a	#07bbea
Actinoplanes sp. SE50/110	Anterior_nares	#8000ff	1	7.0	26.0	#622ffe	#169bf2
Belnapia sp. F-4-1	L_Retroauricular_crease	#34e4d9	1	85.0	53.0	#f2c26b	#58f8c9
Actinobacillus pleuropneumoniae	Buccal_mucosa_NA	#2686f5	1	107.0	18.0	#ff4422	#386df9
Bacillus clausii	Anterior_nares	#8000ff	1	103.0	49.0	#ff5f30	#46efd1
Aminobacter sp. Root100	Anterior_nares	#8000ff	1	53.0	34.0	#66fcc2	#0ac0e8
Acinetobacter pittii	R_Retroauricular_crease	#acf59a	3	49.0	7.0	#54f6cb	#642cfe
Caldimonas manganoxidans	R_Retroauricular_crease	#acf59a	1	105.0	63.0	#ff532a	#80ffb4
Clostridiaceae bacterium MS3	Stool	#e8cb72	2	116.0	74.0	#ff0905	#acf59a
Aureimonas sp. Leaf454	Anterior_nares	#8000ff	1	117.0	43.0	#ff0000	#2fe0db
Aureimonas sp. Leaf324	Anterior_nares	#8000ff	3	12.0	42.0	#4c50fc	#2adddd
Acetobacter syzygii	Anterior_nares	#8000ff	1	54.0	0.0	#6afdc0	#8000ff
Aliihoeflea sp. 2WW	R_Retroauricular_crease	#acf59a	1	101.0	32.0	#ff6b37	#02b7eb
Burkholderia diffusa	Anterior_nares	#8000ff	1	90.0	60.0	#ffa95b	#74feba
Campylobacter sp. FOBRC14	Attached	#622ffe	1	107.0	65.0	#ff4422	#88ffaf
Chelatococcus sambhunathii	Anterior_nares	#8000ff	1	93.0	68.0	#ff9b52	#94fda8
Corynebacterium accolens	Anterior_nares	#8000ff	144	17.0	79.0	#3670f8	#c2ea8c
Chryseobacterium sp. StRB126	Anterior_nares	#8000ff	1	105.0	71.0	#ff532a	#a0faa1
Burkholderia cepacia	Posterior_fornix	#8efeac	2	59.0	59.0	#80ffb4	#70febc
Curvibacter gracilis	Anterior_nares	#8000ff	10	0.0	83.0	#8000ff	#d2de81
Actinomyces sp. oral taxon 180	Tongue_dorsum	#ff2f18	3	28.0	23.0	#06aeed	#2489f5
Chryseobacterium sp. Leaf394	Anterior_nares	#8000ff	5	115.0	70.0	#ff1008	#9cfba4
Cupriavidus gilardii	Anterior_nares	#8000ff	1	109.0	81.0	#ff381c	#cbe486
Arthrobacter sp. TB 23	Anterior_nares	#8000ff	1	50.0	41.0	#58f8c9	#27dade
Clostridium sp. SS2/1	Stool	#e8cb72	3	44.0	38.0	#3febd5	#1acfe3
Chlorogloeopsis fritschii	Anterior_nares	#8000ff	1	99.0	69.0	#ff793e	#99fca6
Bordetella trematum	Anterior_nares	#8000ff	3	57.0	57.0	#78ffb8	#68fcc1
Bradyrhizobium sp. Leaf396	R_Retroauricular_crease	#acf59a	3	57.0	57.0	#78ffb8	#68fcc1
Anoxybacillus flavithermus	Anterior_nares	#8000ff	5	92.0	36.0	#ffa055	#12c8e6
Burkholderia multivorans	Anterior_nares	#8000ff	6	92.0	36.0	#ffa055	#12c8e6
Acinetobacter sp. CIP 102136	Anterior_nares	#8000ff	1	65.0	12.0	#9bfba5	#504afc
Citrobacter sp. MGH104	Anterior_nares	#8000ff	1	87.0	73.0	#fbb965	#a8f79c
Blautia schinkii	Stool	#e8cb72	1	60.0	56.0	#84ffb2	#64fbc3
Caldibacillus debilis	L_Retroauricular_crease	#34e4d9	1	73.0	61.0	#beec8e	#78ffb8
Brevundimonas sp. KM4	R_Retroauricular_crease	#acf59a	4	67.0	58.0	#a4f89f	#6dfdbf
Exiguobacterium marinum	Anterior_nares	#8000ff	2	22.0	88.0	#218cf4	#e6cd73
Fusobacterium mortiferum	Buccal_mucosa	#445cfb	1	105.0	91.0	#ff532a	#f2c26b
Anaerotruncus sp. G3(2012)	Stool	#e8cb72	1	64.0	35.0	#96fca7	#0fc4e7
Bacteroides barnesiae	Stool	#e8cb72	3	21.0	51.0	#2686f5	#50f4cc
Lachnospiraceae bacterium AC2012	Subgingival_plaque	#ffac5c	3	21.0	51.0	#2686f5	#50f4cc
Exiguobacterium acetylicum	Anterior_nares	#8000ff	1	17.0	87.0	#3670f8	#e2d176
Azohydromonas australica	Anterior_nares	#8000ff	4	89.0	44.0	#ffb05f	#32e3da
Collinsella intestinalis	Stool	#e8cb72	1	46.0	77.0	#48f1d0	#bbee91
gamma proteobacterium HIMB30	Anterior_nares	#8000ff	1	25.0	92.0	#149df1	#f6be68
Corynebacterium epidermidicanis	Anterior_nares	#8000ff	1	74.0	80.0	#c2ea8c	#c6e789
Halomonas campaniensis	Anterior_nares	#8000ff	1	78.0	96.0	#d2de81	#ffac5c
Acidovorax sp. Leaf160	R_Retroauricular_crease	#acf59a	1	84.0	5.0	#eec66d	#6c1fff
Faecalitalea cylindroides	Stool	#e8cb72	1	108.0	89.0	#ff3e1f	#ebca70
Agrobacterium larrymoorei	R_Retroauricular_crease	#acf59a	1	111.0	29.0	#ff2c16	#09a9ee
Mannheimia granulomatis	Anterior_nares	#8000ff	2	62.0	104.0	#8efeac	#ff8143
Caldilinea aerophila	Anterior_nares	#8000ff	1	52.0	62.0	#62fbc4	#7dffb6
Aerococcus urinaeequi	Anterior_nares	#8000ff	3	28.0	23.0	#06aeed	#2489f5
Idiomarina abyssalis	Anterior_nares	#8000ff	1	99.0	97.0	#ff793e	#ffa759
Jonquetella anthropi	R_Retroauricular_crease	#acf59a	2	17.0	99.0	#3670f8	#ff9d53
Micrococcus sp. A1	L_Retroauricular_crease	#34e4d9	3	18.0	110.0	#3176f8	#ff5f30
Moraxella boevrei	Anterior_nares	#8000ff	47	41.0	111.0	#32e3da	#ff592d
Neisseria macacae	Saliva	#cbe486	7	42.0	114.0	#37e6d8	#ff4724
Nocardioides sp. Root122	Anterior_nares	#8000ff	5	62.0	117.0	#8efeac	#ff351b
Gemella cuniculi	Attached	#622ffe	1	26.0	93.0	#10a2f0	#fbb965
Niastella koreensis	Anterior_nares	#8000ff	1	76.0	116.0	#cbe486	#ff3b1e
Achromobacter sp. Root170	Anterior_nares	#8000ff	1	100.0	2.0	#ff733b	#780dff
Catabacter hongkongensis	Stool	#e8cb72	1	86.0	67.0	#f6be68	#90feab
