	source	target	weight	edge_sample	edge_color
0	Actinomyces massiliensis	Actinobaculum sp. oral taxon 183	0.999211890866	Mixed	#cccccc
1	Actinomyces oris	Actinobaculum sp. oral taxon 183	0.996116490184	Mixed	#cccccc
2	Actinomyces oris	Actinomyces massiliensis	0.991836598134	Supragingival_plaque	#ff8646
3	Actinomyces sp. oral taxon 170	Actinobaculum sp. oral taxon 183	0.996116490184	Mixed	#cccccc
4	Actinomyces sp. oral taxon 170	Actinomyces massiliensis	0.991836598134	Supragingival_plaque	#ff8646
5	Actinomyces sp. oral taxon 170	Actinomyces oris	1.0	Supragingival_plaque	#ff8646
6	Actinomyces sp. oral taxon 175	Actinobaculum sp. oral taxon 183	0.938563819723	Mixed	#cccccc
7	Actinomyces sp. oral taxon 175	Actinomyces massiliensis	0.951522683697	Supragingival_plaque	#ff8646
8	Actinomyces sp. oral taxon 175	Actinomyces oris	0.904534033733	Supragingival_plaque	#ff8646
9	Actinomyces sp. oral taxon 175	Actinomyces sp. oral taxon 170	0.904534033733	Supragingival_plaque	#ff8646
10	Aerococcus christensenii	Actinobaculum sp. oral taxon 183	0.996116490184	Mixed	#cccccc
11	Aerococcus christensenii	Actinomyces massiliensis	0.991836598134	Mixed	#cccccc
12	Aerococcus christensenii	Actinomyces sp. oral taxon 170	1.0	Mixed	#cccccc
13	Aggregatibacter aphrophilus	Actinobaculum sp. oral taxon 183	0.996116490184	Mixed	#cccccc
14	Aggregatibacter aphrophilus	Actinomyces massiliensis	0.991836598134	Mixed	#cccccc
15	Aggregatibacter aphrophilus	Actinomyces oris	1.0	Mixed	#cccccc
16	Aggregatibacter aphrophilus	Actinomyces sp. oral taxon 170	1.0	Mixed	#cccccc
17	Aggregatibacter aphrophilus	Aerococcus christensenii	1.0	Mixed	#cccccc
18	Campylobacter concisus	Abiotrophia defectiva	1.0	Mixed	#cccccc
19	Capnocytophaga gingivalis	Actinobaculum sp. oral taxon 183	0.958953931771	Mixed	#cccccc
20	Capnocytophaga gingivalis	Actinomyces massiliensis	0.946942523848	Supragingival_plaque	#ff8646
21	Capnocytophaga gingivalis	Actinomyces oris	0.98019605882	Supragingival_plaque	#ff8646
22	Capnocytophaga gingivalis	Actinomyces sp. oral taxon 170	0.98019605882	Supragingival_plaque	#ff8646
23	Capnocytophaga gingivalis	Aerococcus christensenii	0.98019605882	Mixed	#cccccc
24	Capnocytophaga gingivalis	Aggregatibacter aphrophilus	0.98019605882	Mixed	#cccccc
25	Capnocytophaga sp. oral taxon 329	Actinobaculum sp. oral taxon 183	0.970374656001	Mixed	#cccccc
26	Capnocytophaga sp. oral taxon 329	Actinomyces massiliensis	0.960019671983	Supragingival_plaque	#ff8646
27	Capnocytophaga sp. oral taxon 329	Actinomyces oris	0.987878339907	Supragingival_plaque	#ff8646
28	Capnocytophaga sp. oral taxon 329	Actinomyces sp. oral taxon 170	0.987878339907	Supragingival_plaque	#ff8646
29	Capnocytophaga sp. oral taxon 329	Aggregatibacter aphrophilus	0.987878339907	Mixed	#cccccc
30	Capnocytophaga sp. oral taxon 329	Capnocytophaga gingivalis	0.999054596811	Supragingival_plaque	#ff8646
31	Cardiobacterium valvarum	Abiotrophia defectiva	1.0	Mixed	#cccccc
32	Cardiobacterium valvarum	Campylobacter concisus	1.0	Mixed	#cccccc
33	Corynebacterium durum	Actinobaculum sp. oral taxon 183	0.996116490184	Mixed	#cccccc
34	Corynebacterium durum	Actinomyces massiliensis	0.991836598134	Supragingival_plaque	#ff8646
35	Corynebacterium durum	Actinomyces oris	1.0	Supragingival_plaque	#ff8646
36	Corynebacterium durum	Actinomyces sp. oral taxon 170	1.0	Supragingival_plaque	#ff8646
37	Corynebacterium durum	Actinomyces sp. oral taxon 175	0.904534033733	Supragingival_plaque	#ff8646
