	source	target	weight	edge_sample	edge_color
0	Actinobacillus suis	Acidovorax caeni	1.0	Mixed	#cccccc
1	Actinomyces sp. ICM39	Actinomyces graevenitzii	0.815021427815	Tongue_dorsum	#ff2f18
2	Actinomyces sp. ICM39	Actinomyces sp. HPA0247	0.86445509351	Tongue_dorsum	#ff2f18
3	Actinomyces sp. ICM58	Actinomyces graevenitzii	1.0	Tongue_dorsum	#ff2f18
4	Actinomyces sp. ICM58	Actinomyces sp. ICM39	0.815021427815	Tongue_dorsum	#ff2f18
5	Actinomyces sp. oral taxon 172	Actinomyces graevenitzii	1.0	Tongue_dorsum	#ff2f18
6	Actinomyces sp. oral taxon 172	Actinomyces sp. ICM39	0.815021427815	Tongue_dorsum	#ff2f18
7	Actinomyces sp. oral taxon 172	Actinomyces sp. ICM58	1.0	Tongue_dorsum	#ff2f18
8	Actinomyces sp. oral taxon 849	Acidovorax avenae	1.0	Supragingival_plaque	#ff8646
9	Actinomyces sp. S6-Spd3	Actinomyces graevenitzii	1.0	Tongue_dorsum	#ff2f18
10	Actinomyces sp. S6-Spd3	Actinomyces sp. ICM39	0.815021427815	Tongue_dorsum	#ff2f18
11	Actinomyces sp. S6-Spd3	Actinomyces sp. ICM58	1.0	Tongue_dorsum	#ff2f18
12	Actinomyces sp. S6-Spd3	Actinomyces sp. oral taxon 172	1.0	Tongue_dorsum	#ff2f18
13	Anaerostipes hadrus	Alloscardovia omnicolens	1.0	Mixed	#cccccc
14	Atopobium sp. ICM42b	Atopobium sp. BS2	0.912921348315	Saliva	#cbe486
15	Bacteroides cellulosilyticus	Alistipes obesi	1.0	Stool	#e8cb72
16	Bacteroides finegoldii	Bacteroides faecis	0.815021427815	Stool	#e8cb72
17	Bacteroides intestinalis	Acidovorax caeni	1.0	Mixed	#cccccc
18	Bacteroides intestinalis	Actinobacillus suis	1.0	Mixed	#cccccc
19	Bacteroides thetaiotaomicron	Bacteroides gallinarum	1.0	Stool	#e8cb72
20	Bergeyella zoohelcum	Acidovorax avenae	1.0	Mixed	#cccccc
21	Bergeyella zoohelcum	Actinomyces sp. oral taxon 849	1.0	Mixed	#cccccc
22	Bifidobacterium breve	Bacteroides coprocola	0.815021427815	Mixed	#cccccc
23	Campylobacter fetus	Acidovorax avenae	1.0	Mixed	#cccccc
24	Campylobacter fetus	Actinomyces sp. oral taxon 849	1.0	Mixed	#cccccc
25	Campylobacter fetus	Bergeyella zoohelcum	1.0	Mixed	#cccccc
26	Capnocytophaga cynodegmi	Acidovorax avenae	1.0	Mixed	#cccccc
27	Capnocytophaga cynodegmi	Actinomyces sp. oral taxon 849	1.0	Mixed	#cccccc
28	Capnocytophaga cynodegmi	Bergeyella zoohelcum	1.0	R_Retroauricular_crease	#acf59a
29	Capnocytophaga cynodegmi	Campylobacter fetus	1.0	Mixed	#cccccc
30	Capnocytophaga sp. oral taxon 323	Capnocytophaga ochracea	0.804813477945	Supragingival_plaque	#ff8646
31	Capnocytophaga sp. oral taxon 336	Capnocytophaga sp. oral taxon 323	0.81589873265	Mixed	#cccccc
32	Capnocytophaga sp. oral taxon 380	Capnocytophaga sp. oral taxon 323	0.869320843091	Supragingival_plaque	#ff8646
33	Carnobacterium divergens	Brochothrix thermosphacta	1.0	Saliva	#cbe486
34	Coriobacteriaceae bacterium BV3Ac1	Bacteroides eggerthii	1.0	Mixed	#cccccc
35	Escherichia coli	Alistipes obesi	0.815021427815	Stool	#e8cb72
36	Escherichia coli	Bacteroides cellulosilyticus	0.815021427815	Stool	#e8cb72
37	[Eubacterium] eligens	Butyricimonas virosa	0.815021427815	Stool	#e8cb72
38	Fusobacterium equinum	Campylobacter mucosalis	0.892799478657	Attached	#622ffe
39	Gemella sanguinis	Actinomyces graevenitzii	1.0	Tongue_dorsum	#ff2f18
40	Gemella sanguinis	Actinomyces sp. ICM39	0.815021427815	Tongue_dorsum	#ff2f18
41	Gemella sanguinis	Actinomyces sp. ICM58	1.0	Tongue_dorsum	#ff2f18
42	Gemella sanguinis	Actinomyces sp. oral taxon 172	1.0	Tongue_dorsum	#ff2f18
43	Gemella sanguinis	Actinomyces sp. S6-Spd3	1.0	Tongue_dorsum	#ff2f18
44	Histophilus somni	Gallibacterium anatis	0.811997942941	Mixed	#cccccc
45	Holdemanella biformis	Alloscardovia omnicolens	1.0	Mixed	#cccccc
46	Holdemanella biformis	Anaerostipes hadrus	1.0	Mixed	#cccccc
47	Isoptericola variabilis	Actinomyces graevenitzii	0.815021427815	Tongue_dorsum	#ff2f18
48	Isoptericola variabilis	Actinomyces sp. HPA0247	0.86445509351	Tongue_dorsum	#ff2f18
