TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Prevotella oulorum	Subgingival_plaque	#ffac5c	13	69.0	63.0	#ff190d	#ff592d
Prevotella scopos	Throat	#ff5c2f	5	12.0	20.0	#2981f6	#0fc4e7
Prevotella sp. BV3P1	Palatine_Tonsils	#70febc	1	56.0	9.0	#ff9d53	#4062fa
Prevotella sp. F0091	Palatine_Tonsils	#70febc	3	12.0	20.0	#2981f6	#0fc4e7
Prevotella sp. ICM33	Saliva	#cbe486	9	22.0	22.0	#1fd3e1	#1fd3e1
Prevotella sp. oral taxon 306	Throat	#ff5c2f	5	12.0	20.0	#2981f6	#0fc4e7
Prevotella sp. oral taxon 472	Subgingival_plaque	#ffac5c	5	9.0	39.0	#4062fa	#99fca6
Prevotella sp. S7-1-8	Posterior_fornix	#8efeac	3	52.0	0.0	#f4c069	#8000ff
Prevotella stercorea	L_Retroauricular_crease	#34e4d9	5	28.0	11.0	#48f1d0	#3176f8
Prevotella timonensis	Anterior_nares	#8000ff	17	69.0	66.0	#ff190d	#ff381c
Propionibacterium acidifaciens	Subgingival_plaque	#ffac5c	5	9.0	39.0	#4062fa	#99fca6
Propionibacterium propionicum	Subgingival_plaque	#ffac5c	25	13.0	7.0	#2489f5	#4e4dfc
Propionibacterium sp. KPL1844	R_Retroauricular_crease	#acf59a	40	69.0	67.0	#ff190d	#ff2f18
Propionibacterium sp. oral taxon 192	Subgingival_plaque	#ffac5c	2	27.0	5.0	#40ecd4	#5e35fe
Propionicicella superfundia	R_Retroauricular_crease	#acf59a	1	68.0	6.0	#ff2211	#5641fd
Proteiniclasticum ruminis	R_Retroauricular_crease	#acf59a	2	32.0	0.0	#64fbc3	#8000ff
Pseudoclavibacter faecalis	L_Retroauricular_crease	#34e4d9	1	25.0	13.0	#32e3da	#2489f5
Pseudoflavonifractor capillosus	Stool	#e8cb72	1	0.0	23.0	#8000ff	#24d8df
Pseudomonas chloritidismutans	R_Retroauricular_crease	#acf59a	2	32.0	0.0	#64fbc3	#8000ff
Pseudomonas fragi	Saliva	#cbe486	4	66.0	1.0	#ff381c	#7a09ff
Pseudomonas helleri	Anterior_nares	#8000ff	3	66.0	1.0	#ff381c	#7a09ff
Pseudomonas mendocina	Anterior_nares	#8000ff	4	12.0	20.0	#2981f6	#0fc4e7
Pseudomonas monteilii	Anterior_nares	#8000ff	1	60.0	60.0	#ff793e	#ff793e
Pseudomonas nitroreducens	R_Retroauricular_crease	#acf59a	1	34.0	36.0	#74feba	#82ffb3
Pseudomonas sp. 313	R_Retroauricular_crease	#acf59a	4	35.0	11.0	#7affb7	#3176f8
Pseudomonas sp. EpSL25	R_Retroauricular_crease	#acf59a	1	44.0	3.0	#bced8f	#6c1fff
Pseudomonas sp. LAMO17WK12:I2	Anterior_nares	#8000ff	1	41.0	18.0	#a6f89d	#00b5eb
Pseudomonas sp. Leaf83	Anterior_nares	#8000ff	2	12.0	20.0	#2981f6	#0fc4e7
Pseudomonas sp. NBRC 111131	R_Retroauricular_crease	#acf59a	4	66.0	1.0	#ff381c	#7a09ff
Pseudomonas sp. NBRC 111135	R_Retroauricular_crease	#acf59a	1	2.0	4.0	#7216ff	#642cfe
Pseudomonas syringae	Anterior_nares	#8000ff	3	28.0	11.0	#48f1d0	#3176f8
Pseudomonas veronii	Anterior_nares	#8000ff	1	21.0	13.0	#17cbe4	#2489f5
Pseudoxanthomonas spadix	R_Retroauricular_crease	#acf59a	1	31.0	41.0	#5efac6	#a6f89d
Psychrobacter phenylpyruvicus	Anterior_nares	#8000ff	3	66.0	1.0	#ff381c	#7a09ff
Psychrobacter sp. 1501(2011)	Saliva	#cbe486	4	10.0	28.0	#396bf9	#48f1d0
Psychrobacter sp. P11G3	Saliva	#cbe486	1	15.0	30.0	#169bf2	#56f7ca
Psychrobacter sp. PAMC 21119	Saliva	#cbe486	1	43.0	23.0	#b4f295	#24d8df
Rahnella aquatilis	R_Retroauricular_crease	#acf59a	1	71.0	14.0	#ff0000	#1c93f3
Ralstonia solanacearum	R_Retroauricular_crease	#acf59a	1	34.0	36.0	#74feba	#82ffb3
Ralstonia sp. A12	L_Retroauricular_crease	#34e4d9	1	55.0	10.0	#ffa759	#396bf9
Ralstonia sp. AU12-08	R_Retroauricular_crease	#acf59a	1	25.0	13.0	#32e3da	#2489f5
Ralstonia sp. NT80	R_Retroauricular_crease	#acf59a	1	15.0	30.0	#169bf2	#56f7ca
Raoultella ornithinolytica	Anterior_nares	#8000ff	1	59.0	8.0	#ff8444	#4856fb
Rheinheimera sp. A13L	R_Retroauricular_crease	#acf59a	2	27.0	5.0	#40ecd4	#5e35fe
Rheinheimera sp. KL1	Anterior_nares	#8000ff	5	66.0	1.0	#ff381c	#7a09ff
Rhizobium sp. AAP116	R_Retroauricular_crease	#acf59a	1	59.0	8.0	#ff8444	#4856fb
Rhizobium sp. H41	R_Retroauricular_crease	#acf59a	5	66.0	1.0	#ff381c	#7a09ff
Rhizobium sp. LMB-1	R_Retroauricular_crease	#acf59a	1	15.0	30.0	#169bf2	#56f7ca
Rhizobium sp. YR519	R_Retroauricular_crease	#acf59a	1	60.0	60.0	#ff793e	#ff793e
Rhodobacter sphaeroides	Anterior_nares	#8000ff	2	32.0	0.0	#64fbc3	#8000ff
