TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter baumannii	Keratinized_gingiva	#17cbe4	6	8.0	0.0	#f2c26b	#8000ff
Actinomyces georgiae	Subgingival_plaque	#ffac5c	2	7.0	0.0	#c4e88a	#8000ff
Actinomyces gerencseriae	Subgingival_plaque	#ffac5c	8	7.0	0.0	#c4e88a	#8000ff
Actinomyces graevenitzii	Tongue_dorsum	#ff2f18	12	1.0	1.0	#5247fc	#386df9
Actinomyces israelii	Subgingival_plaque	#ffac5c	4	1.0	1.0	#5247fc	#386df9
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	8	7.0	2.0	#c4e88a	#10c6e6
Actinomyces meyeri	Subgingival_plaque	#ffac5c	8	7.0	0.0	#c4e88a	#8000ff
Actinomyces naeslundii	Supragingival_plaque	#ff8646	8	7.0	2.0	#c4e88a	#10c6e6
Actinomyces odontolyticus	Throat	#ff5c2f	12	1.0	1.0	#5247fc	#386df9
Actinomyces oris	Supragingival_plaque	#ff8646	12	7.0	2.0	#c4e88a	#10c6e6
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	12	7.0	0.0	#c4e88a	#8000ff
Actinomyces sp. ICM47	Tongue_dorsum	#ff2f18	12	1.0	1.0	#5247fc	#386df9
Actinomyces sp. ICM54	Tongue_dorsum	#ff2f18	9	1.0	1.0	#5247fc	#386df9
Actinomyces sp. ICM58	Tongue_dorsum	#ff2f18	12	1.0	1.0	#5247fc	#386df9
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	8	7.0	2.0	#c4e88a	#10c6e6
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff8646	8	7.0	0.0	#c4e88a	#8000ff
Actinomyces sp. oral taxon 172	Tongue_dorsum	#ff2f18	12	1.0	1.0	#5247fc	#386df9
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	8	7.0	0.0	#c4e88a	#8000ff
Actinomyces sp. oral taxon 181	Tongue_dorsum	#ff2f18	10	1.0	1.0	#5247fc	#386df9
Actinomyces sp. oral taxon 414	Subgingival_plaque	#ffac5c	4	1.0	1.0	#5247fc	#386df9
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff8646	4	3.0	2.0	#0ac0e8	#10c6e6
Actinomyces sp. oral taxon 848	Supragingival_plaque	#ff8646	8	3.0	2.0	#0ac0e8	#10c6e6
Actinomyces sp. ph3	Tongue_dorsum	#ff2f18	10	6.0	1.0	#96fca7	#386df9
Actinomyces sp. S6-Spd3	Tongue_dorsum	#ff2f18	12	1.0	1.0	#5247fc	#386df9
Actinomyces viscosus	Attached	#622ffe	12	7.0	0.0	#c4e88a	#8000ff
Aggregatibacter actinomycetemcomitans	Buccal_mucosa	#445cfb	7	4.0	0.0	#38e7d7	#8000ff
Aggregatibacter aphrophilus	Saliva	#cbe486	12	5.0	0.0	#66fcc2	#8000ff
Aggregatibacter segnis	Supragingival_plaque	#ff8646	8	5.0	0.0	#66fcc2	#8000ff
Aggregatibacter sp. oral taxon 458	Saliva	#cbe486	12	3.0	2.0	#0ac0e8	#10c6e6
Alistipes putredinis	Stool	#e8cb72	4	4.0	0.0	#38e7d7	#8000ff
Alistipes shahii	Stool	#e8cb72	2	4.0	0.0	#38e7d7	#8000ff
Alloprevotella rava	Saliva	#cbe486	12	1.0	1.0	#5247fc	#386df9
Alloprevotella tannerae	Subgingival_plaque	#ffac5c	12	7.0	0.0	#c4e88a	#8000ff
Anaeroglobus geminatus	Subgingival_plaque	#ffac5c	12	7.0	0.0	#c4e88a	#8000ff
Atopobium parvulum	Saliva	#cbe486	12	1.0	1.0	#5247fc	#386df9
Atopobium rimae	Subgingival_plaque	#ffac5c	12	7.0	0.0	#c4e88a	#8000ff
Atopobium sp. BS2	Saliva	#cbe486	12	1.0	1.0	#5247fc	#386df9
Atopobium sp. ICM42b	Saliva	#cbe486	12	1.0	1.0	#5247fc	#386df9
Bacteroides caccae	Stool	#e8cb72	3	3.0	2.0	#0ac0e8	#10c6e6
Bacteroides coprocola	Stool	#e8cb72	2	3.0	2.0	#0ac0e8	#10c6e6
Bacteroides dorei	Stool	#e8cb72	2	4.0	0.0	#38e7d7	#8000ff
Bacteroides gallinarum	Stool	#e8cb72	2	3.0	2.0	#0ac0e8	#10c6e6
Bacteroides intestinalis	Stool	#e8cb72	2	4.0	0.0	#38e7d7	#8000ff
Bacteroides massiliensis	Stool	#e8cb72	3	3.0	2.0	#0ac0e8	#10c6e6
Bacteroides stercoris	Stool	#e8cb72	4	4.0	0.0	#38e7d7	#8000ff
Bacteroides uniformis	Stool	#e8cb72	2	4.0	0.0	#38e7d7	#8000ff
Bacteroides vulgatus	Stool	#e8cb72	3	3.0	2.0	#0ac0e8	#10c6e6
Bacteroidetes oral taxon 274	Subgingival_plaque	#ffac5c	12	8.0	0.0	#f2c26b	#8000ff
Brochothrix thermosphacta	Saliva	#cbe486	2	1.0	1.0	#5247fc	#386df9
Bulleidia extructa	Throat	#ff5c2f	12	4.0	0.0	#38e7d7	#8000ff
Campylobacter concisus	Attached	#622ffe	12	6.0	1.0	#96fca7	#386df9
Campylobacter curvus	Supragingival_plaque	#ff8646	4	10.0	4.0	#ff4a26	#a2f9a0
Campylobacter gracilis	Subgingival_plaque	#ffac5c	12	5.0	0.0	#66fcc2	#8000ff
Campylobacter mucosalis	Attached	#622ffe	1	2.0	2.0	#2489f5	#10c6e6
Campylobacter rectus	Subgingival_plaque	#ffac5c	12	3.0	2.0	#0ac0e8	#10c6e6
Campylobacter showae	Supragingival_plaque	#ff8646	12	8.0	0.0	#f2c26b	#8000ff
Campylobacter sp. 10_1_50	Attached	#622ffe	8	6.0	1.0	#96fca7	#386df9
Campylobacter sp. FOBRC14	Attached	#622ffe	3	10.0	4.0	#ff4a26	#a2f9a0
