	source	target	weight	edge_sample	edge_color
0	Alloprevotella	Abiotrophia	6.0	Mixed	#cccccc
1	Anaeroglobus	Alloprevotella	8.0	Mixed	#cccccc
2	Bacteroides	Abiotrophia	8.0	Mixed	#cccccc
3	Bacteroides	Actinomyces	6.0	Mixed	#cccccc
4	Brochothrix	Bifidobacterium	2.0	Mixed	#cccccc
5	Bulleidia	Abiotrophia	8.0	Mixed	#cccccc
6	Bulleidia	Alloprevotella	7.0	Mixed	#cccccc
7	Bulleidia	Bacteroides	6.0	Mixed	#cccccc
8	Campylobacter	Actinomyces	6.0	Mixed	#cccccc
9	Campylobacter	Atopobium	6.0	Mixed	#cccccc
10	Capnocytophaga	Acinetobacter	6.0	Mixed	#cccccc
11	Carnobacterium	Atopobium	8.0	Mixed	#cccccc
12	Carnobacterium	Campylobacter	6.0	Mixed	#cccccc
13	Centipeda	Atopobium	6.0	Mixed	#cccccc
14	Centipeda	Carnobacterium	8.0	Mixed	#cccccc
15	Corynebacterium	Abiotrophia	6.0	Mixed	#cccccc
16	Corynebacterium	Actinomyces	6.0	Mixed	#cccccc
17	Dialister	Campylobacter	6.0	Mixed	#cccccc
18	Dialister	Catonella	6.0	Mixed	#cccccc
19	Eggerthia	Butyrivibrio	4.0	Mixed	#cccccc
20	Escherichia	Bifidobacterium	2.0	Mixed	#cccccc
21	Escherichia	Brochothrix	2.0	Mixed	#cccccc
22	Eubacterium	Abiotrophia	6.0	Mixed	#cccccc
23	Eubacterium	Anaeroglobus	6.0	Mixed	#cccccc
24	Eubacterium	Atopobium	6.0	Mixed	#cccccc
25	Eubacterium	Capnocytophaga	8.0	Mixed	#cccccc
26	Eubacterium	Carnobacterium	6.0	Mixed	#cccccc
27	Filifactor	Actinomyces	8.0	Mixed	#cccccc
28	Filifactor	Campylobacter	6.0	Mixed	#cccccc
29	Fusobacterium	Abiotrophia	6.0	Mixed	#cccccc
30	Fusobacterium	Bacteroides	6.0	Mixed	#cccccc
31	Fusobacterium	Campylobacter	6.0	Mixed	#cccccc
32	Fusobacterium	Dialister	6.0	Mixed	#cccccc
33	Gallibacterium	Chryseobacterium	4.0	Mixed	#cccccc
34	Gardnerella	Bifidobacterium	2.0	Mixed	#cccccc
35	Gardnerella	Brochothrix	2.0	Mixed	#cccccc
36	Gardnerella	Escherichia	2.0	Mixed	#cccccc
37	Gemella	Abiotrophia	6.0	Buccal_mucosa	#445cfb
38	Gemella	Bacteroides	6.0	Mixed	#cccccc
39	Gemella	Fusobacterium	8.0	Mixed	#cccccc
40	Granulicatella	Actinobacillus	6.0	Mixed	#cccccc
41	Granulicatella	Aggregatibacter	6.0	Mixed	#cccccc
42	Granulicatella	Atopobium	6.0	Mixed	#cccccc
43	Granulicatella	Capnocytophaga	8.0	Mixed	#cccccc
44	Granulicatella	Dialister	6.0	Mixed	#cccccc
45	Granulicatella	Eubacterium	6.0	Mixed	#cccccc
46	Haemophilus	Abiotrophia	10.0	Mixed	#cccccc
47	Haemophilus	Bacteroides	10.0	Mixed	#cccccc
48	Haemophilus	Bulleidia	6.0	Mixed	#cccccc
49	Haemophilus	Corynebacterium	6.0	Mixed	#cccccc
50	Haemophilus	Fusobacterium	8.0	Mixed	#cccccc
51	Haemophilus	Gemella	8.0	Mixed	#cccccc
52	Hallella	Acinetobacter	2.0	Mixed	#cccccc
53	Hallella	Actinobacillus	2.0	Mixed	#cccccc
54	Hallella	Aggregatibacter	2.0	Mixed	#cccccc
55	Isoptericola	Actinomyces	6.0	Tongue_dorsum	#ff2f18
56	Isoptericola	Atopobium	8.0	Mixed	#cccccc
57	Isoptericola	Campylobacter	6.0	Mixed	#cccccc
58	Isoptericola	Carnobacterium	8.0	Mixed	#cccccc
59	Isoptericola	Centipeda	7.0	Mixed	#cccccc
60	Isoptericola	Filifactor	6.0	Mixed	#cccccc
61	Johnsonella	Faecalibacterium	3.0	Mixed	#cccccc
62	Kingella	Capnocytophaga	6.0	Supragingival_plaque	#ff8646
63	Kingella	Centipeda	7.0	Mixed	#cccccc
64	Kingella	Corynebacterium	6.0	Supragingival_plaque	#ff8646
65	Lachnoanaerobaculum	Atopobium	11.0	Mixed	#cccccc
66	Lachnoanaerobaculum	Carnobacterium	7.0	Mixed	#cccccc
67	Lachnoanaerobaculum	Centipeda	6.0	Mixed	#cccccc
68	Lachnoanaerobaculum	Granulicatella	6.0	Mixed	#cccccc
69	Lachnoanaerobaculum	Isoptericola	8.0	Tongue_dorsum	#ff2f18
70	Leptotrichia	Capnocytophaga	6.0	Mixed	#cccccc
71	Leptotrichia	Carnobacterium	6.0	Mixed	#cccccc
72	Leptotrichia	Centipeda	8.0	Mixed	#cccccc
73	Leptotrichia	Corynebacterium	6.0	Mixed	#cccccc
74	Leptotrichia	Kingella	11.0	Mixed	#cccccc
75	Leuconostoc	Bifidobacterium	2.0	Mixed	#cccccc
76	Leuconostoc	Brochothrix	2.0	Mixed	#cccccc
77	Leuconostoc	Escherichia	2.0	Mixed	#cccccc
78	Leuconostoc	Gardnerella	2.0	Mixed	#cccccc
79	Mannheimia	Lactococcus	3.0	Mixed	#cccccc
80	Megasphaera	Bifidobacterium	2.0	Mixed	#cccccc
81	Megasphaera	Brochothrix	2.0	Saliva	#cbe486
82	Megasphaera	Escherichia	2.0	Mixed	#cccccc
83	Megasphaera	Gardnerella	2.0	Mixed	#cccccc
84	Megasphaera	Leuconostoc	2.0	Mixed	#cccccc
85	Mitsuokella	Bifidobacterium	2.0	Mixed	#cccccc
86	Mitsuokella	Brochothrix	2.0	Mixed	#cccccc
87	Mitsuokella	Escherichia	2.0	Mixed	#cccccc
88	Mitsuokella	Gardnerella	2.0	Mixed	#cccccc
89	Mitsuokella	Leuconostoc	2.0	Mixed	#cccccc
90	Mitsuokella	Megasphaera	2.0	Mixed	#cccccc
91	Mobiluncus	Bifidobacterium	2.0	Mixed	#cccccc
92	Mobiluncus	Brochothrix	2.0	Mixed	#cccccc
