TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Actinobaculum	Subgingival_plaque	#ffac5c	241	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Actinomyces	Tongue_dorsum	#ff2f18	271	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Aggregatibacter	Saliva	#cbe486	264	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Alloprevotella	Keratinized_gingiva	#17cbe4	226	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Anaeroglobus	Subgingival_plaque	#ffac5c	35	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Arcanobacterium	L_Retroauricular_crease	#34e4d9	23	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Atopobium	Posterior_fornix	#8efeac	150	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Bacteroides	Stool	#e8cb72	127	0.0	1.0	#8000ff	#2c7ef7	Mixed	#cccccc
Barnesiella	Stool	#e8cb72	14	0.0	1.0	#8000ff	#2c7ef7	Mixed	#cccccc
Bergeyella	R_Retroauricular_crease	#acf59a	46	4.0	1.0	#d4dd80	#2c7ef7	Mixed	#cccccc
Blautia	Stool	#e8cb72	5	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Burkholderia	Posterior_fornix	#8efeac	10	6.0	1.0	#ff0000	#2c7ef7	Mixed	#cccccc
Butyricimonas	Stool	#e8cb72	1	0.0	1.0	#8000ff	#2c7ef7	Mixed	#cccccc
Butyrivibrio	Stool	#e8cb72	1	0.0	1.0	#8000ff	#2c7ef7	Mixed	#cccccc
Campylobacter	Attached	#622ffe	271	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Capnocytophaga	Supragingival_plaque	#ff8646	271	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Cardiobacterium	Subgingival_plaque	#ffac5c	268	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Carnobacterium	Hard_palate	#08acee	129	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Catonella	Subgingival_plaque	#ffac5c	212	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Cellulomonas	Stool	#e8cb72	22	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Centipeda	Subgingival_plaque	#ffac5c	172	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Chryseobacterium	R_Retroauricular_crease	#acf59a	81	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Clostridium	Stool	#e8cb72	17	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Collinsella	Stool	#e8cb72	2	0.0	1.0	#8000ff	#2c7ef7	Mixed	#cccccc
Conchiformibius	R_Retroauricular_crease	#acf59a	4	4.0	1.0	#d4dd80	#2c7ef7	Mixed	#cccccc
Coprococcus	Stool	#e8cb72	3	0.0	1.0	#8000ff	#2c7ef7	Mixed	#cccccc
Corynebacterium	Supragingival_plaque	#ff8646	271	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Cryptobacterium	Saliva	#cbe486	14	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Deinococcus	Anterior_nares	#8000ff	1	6.0	1.0	#ff0000	#2c7ef7	Mixed	#cccccc
Dialister	Stool	#e8cb72	169	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Dolosigranulum	Anterior_nares	#8000ff	2	5.0	2.0	#ff8143	#2adddd	Mixed	#cccccc
Eggerthia	Subgingival_plaque	#ffac5c	22	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Eikenella	Subgingival_plaque	#ffac5c	268	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Escherichia	Stool	#e8cb72	4	0.0	1.0	#8000ff	#2c7ef7	Mixed	#cccccc
Eubacterium	Palatine_Tonsils	#70febc	162	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Faecalibacterium	Stool	#e8cb72	10	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Ferrimonas	Supragingival_plaque	#ff8646	23	4.0	1.0	#d4dd80	#2c7ef7	Mixed	#cccccc
Filifactor	Palatine_Tonsils	#70febc	55	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Flavobacterium	Anterior_nares	#8000ff	11	4.0	1.0	#d4dd80	#2c7ef7	Mixed	#cccccc
Fusobacterium	Throat	#ff5c2f	265	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Gallibacterium	Keratinized_gingiva	#17cbe4	15	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Gardnerella	Vaginal_introitus	#ff0000	4	4.0	1.0	#d4dd80	#2c7ef7	Mixed	#cccccc
Gemella	Buccal_mucosa	#445cfb	271	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Granulicatella	Keratinized_gingiva	#17cbe4	261	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Haemophilus	Buccal_mucosa_NA	#2686f5	271	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Helicobacter	Anterior_nares	#8000ff	7	0.0	1.0	#8000ff	#2c7ef7	Mixed	#cccccc
Intestinimonas	Stool	#e8cb72	2	0.0	1.0	#8000ff	#2c7ef7	Mixed	#cccccc
Isoptericola	Tongue_dorsum	#ff2f18	10	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Johnsonella	Subgingival_plaque	#ffac5c	138	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Kineosphaera	Subgingival_plaque	#ffac5c	2	3.0	5.0	#7effb5	#ff8143	Mixed	#cccccc
Kingella	Supragingival_plaque	#ff8646	269	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Kocuria	Anterior_nares	#8000ff	2	2.0	4.0	#2adddd	#d4dd80	Mixed	#cccccc
Kytococcus	Throat	#ff5c2f	90	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Lachnoanaerobaculum	Tongue_dorsum	#ff2f18	243	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Lachnoclostridium	Stool	#e8cb72	7	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Lactobacillus	Mid_vagina	#52f5cb	15	0.0	1.0	#8000ff	#2c7ef7	Mixed	#cccccc
Lactococcus	Anterior_nares	#8000ff	28	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Lautropia	Supragingival_plaque	#ff8646	265	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Leptotrichia	Tongue_dorsum	#ff2f18	268	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Listeria	L_Retroauricular_crease	#34e4d9	1	6.0	1.0	#ff0000	#2c7ef7	Mixed	#cccccc
Mannheimia	Buccal_mucosa_NA	#2686f5	11	0.0	1.0	#8000ff	#2c7ef7	Mixed	#cccccc
Megamonas	Stool	#e8cb72	1	6.0	1.0	#ff0000	#2c7ef7	Mixed	#cccccc
Megasphaera	Saliva	#cbe486	72	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Mitsuokella	Subgingival_plaque	#ffac5c	28	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Mogibacterium	Palatine_Tonsils	#70febc	9	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Moraxella	Anterior_nares	#8000ff	4	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Morococcus	Palatine_Tonsils	#70febc	110	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Mycoplasma	Subgingival_plaque	#ffac5c	45	0.0	3.0	#8000ff	#7effb5	Mixed	#cccccc
Necropsobacter	Attached	#622ffe	13	0.0	1.0	#8000ff	#2c7ef7	Mixed	#cccccc
Neisseria	Keratinized_gingiva	#17cbe4	271	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Novosphingobium	Mid_vagina	#52f5cb	2	5.0	2.0	#ff8143	#2adddd	Mixed	#cccccc
Odoribacter	Stool	#e8cb72	10	0.0	1.0	#8000ff	#2c7ef7	Mixed	#cccccc
