	source	target	weight	edge_sample	edge_color
0	Acidaminococcus	Acetivibrio	32.0	Stool	#e8cb72
1	Acinetobacter	Acetivibrio	41.0	Mixed	#cccccc
2	Actinomyces	Acetivibrio	22.0	Mixed	#cccccc
3	Actinomyces	Acinetobacter	15.0	Mixed	#cccccc
4	Adlercreutzia	Acetivibrio	48.0	Stool	#e8cb72
5	Adlercreutzia	Acinetobacter	30.0	Mixed	#cccccc
6	Adlercreutzia	Actinomyces	15.0	Mixed	#cccccc
7	Akkermansia	Acetivibrio	37.0	Stool	#e8cb72
8	Akkermansia	Acinetobacter	27.0	Mixed	#cccccc
9	Akkermansia	Actinomyces	10.0	Mixed	#cccccc
10	Akkermansia	Adlercreutzia	12.0	Stool	#e8cb72
11	Alistipes	Acetivibrio	100.0	Stool	#e8cb72
12	Alistipes	Acidaminococcus	34.0	Stool	#e8cb72
13	Alistipes	Acinetobacter	33.0	Mixed	#cccccc
14	Alistipes	Actinomyces	22.0	Mixed	#cccccc
15	Alistipes	Adlercreutzia	42.0	Stool	#e8cb72
16	Alistipes	Akkermansia	23.0	Stool	#e8cb72
17	Alloprevotella	Acetivibrio	14.0	Mixed	#cccccc
18	Alloprevotella	Alistipes	14.0	Mixed	#cccccc
19	Anaerofustis	Anaerococcus	2.0	Mixed	#cccccc
20	Anaerostipes	Acetivibrio	33.0	Stool	#e8cb72
21	Anaerostipes	Acidaminococcus	14.0	Stool	#e8cb72
22	Anaerostipes	Acinetobacter	21.0	Mixed	#cccccc
23	Anaerostipes	Actinomyces	13.0	Mixed	#cccccc
24	Anaerostipes	Adlercreutzia	18.0	Stool	#e8cb72
25	Anaerostipes	Akkermansia	14.0	Stool	#e8cb72
26	Anaerostipes	Alistipes	26.0	Stool	#e8cb72
27	Anaerostipes	Anaerofustis	9.0	Stool	#e8cb72
28	Anaerotruncus	Acetivibrio	49.0	Stool	#e8cb72
29	Anaerotruncus	Acinetobacter	56.0	Mixed	#cccccc
30	Anaerotruncus	Actinomyces	21.0	Mixed	#cccccc
31	Anaerotruncus	Adlercreutzia	36.0	Stool	#e8cb72
32	Anaerotruncus	Akkermansia	31.0	Stool	#e8cb72
33	Anaerotruncus	Alistipes	52.0	Stool	#e8cb72
34	Anaerotruncus	Alloprevotella	15.0	Mixed	#cccccc
35	Anaerotruncus	Anaerofustis	9.0	Stool	#e8cb72
36	Anaerotruncus	Anaerostipes	35.0	Stool	#e8cb72
37	Bacillus	Acetivibrio	15.0	Mixed	#cccccc
38	Bacillus	Acinetobacter	9.0	Anterior_nares	#8000ff
39	Bacillus	Alistipes	21.0	Mixed	#cccccc
40	Bacillus	Anaerococcus	4.0	Mixed	#cccccc
41	Bacteroides	Acetivibrio	61.0	Stool	#e8cb72
42	Bacteroides	Acidaminococcus	4.0	Stool	#e8cb72
43	Bacteroides	Acinetobacter	29.0	Mixed	#cccccc
