TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Acinetobacter	Anterior_nares	#8000ff	2	0.0	1.0	#8000ff	#386df9	Mixed	#cccccc
Afipia	Anterior_nares	#8000ff	2	1.0	1.0	#7effb5	#386df9	Mixed	#cccccc
Atopobium	Posterior_fornix	#8efeac	15	1.0	3.0	#7effb5	#5af8c8	Mixed	#cccccc
Bacillus	Anterior_nares	#8000ff	2	0.0	1.0	#8000ff	#386df9	Mixed	#cccccc
Blautia	Stool	#e8cb72	1	0.0	1.0	#8000ff	#386df9	Mixed	#cccccc
Bradyrhizobium	Anterior_nares	#8000ff	2	0.0	1.0	#8000ff	#386df9	Mixed	#cccccc
Brochothrix	Saliva	#cbe486	2	1.0	5.0	#7effb5	#ecc86f	Mixed	#cccccc
Bulleidia	Throat	#ff5c2f	6	2.0	5.0	#ff0000	#ecc86f	Mixed	#cccccc
Capnocytophaga	Supragingival_plaque	#ff8646	15	0.0	6.0	#8000ff	#ff703a	Mixed	#cccccc
Cardiobacterium	Subgingival_plaque	#ffac5c	5	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Carnobacterium	Hard_palate	#08acee	15	2.0	3.0	#ff0000	#5af8c8	Mixed	#cccccc
Catonella	Subgingival_plaque	#ffac5c	15	0.0	6.0	#8000ff	#ff703a	Mixed	#cccccc
Citrobacter	Anterior_nares	#8000ff	1	1.0	1.0	#7effb5	#386df9	Mixed	#cccccc
Clostridium	Stool	#e8cb72	6	1.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Conchiformibius	R_Retroauricular_crease	#acf59a	2	1.0	1.0	#7effb5	#386df9	Mixed	#cccccc
Corynebacterium	Supragingival_plaque	#ff8646	15	1.0	6.0	#7effb5	#ff703a	Mixed	#cccccc
Enterococcus	Anterior_nares	#8000ff	5	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Faecalibacterium	Stool	#e8cb72	3	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Filifactor	Palatine_Tonsils	#70febc	8	1.0	5.0	#7effb5	#ecc86f	Mixed	#cccccc
Flavobacterium	Anterior_nares	#8000ff	3	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Fusobacterium	Throat	#ff5c2f	15	0.0	4.0	#8000ff	#a2f9a0	Mixed	#cccccc
Gemella	Buccal_mucosa	#445cfb	15	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Gordonia	L_Retroauricular_crease	#34e4d9	1	0.0	1.0	#8000ff	#386df9	Mixed	#cccccc
Granulicatella	Keratinized_gingiva	#17cbe4	13	1.0	2.0	#7effb5	#10c6e6	Mixed	#cccccc
Janibacter	Anterior_nares	#8000ff	2	0.0	1.0	#8000ff	#386df9	Mixed	#cccccc
Johnsonella	Subgingival_plaque	#ffac5c	6	1.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
Kingella	Supragingival_plaque	#ff8646	13	1.0	6.0	#7effb5	#ff703a	Mixed	#cccccc
Kytococcus	Throat	#ff5c2f	12	2.0	7.0	#ff0000	#ff0000	Mixed	#cccccc
Lachnoanaerobaculum	Tongue_dorsum	#ff2f18	15	0.0	2.0	#8000ff	#10c6e6	Mixed	#cccccc
Lactococcus	Anterior_nares	#8000ff	4	0.0	6.0	#8000ff	#ff703a	Mixed	#cccccc
Lautropia	Supragingival_plaque	#ff8646	12	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Leptotrichia	Tongue_dorsum	#ff2f18	15	0.0	2.0	#8000ff	#10c6e6	Mixed	#cccccc
Mannheimia	Buccal_mucosa_NA	#2686f5	3	0.0	3.0	#8000ff	#5af8c8	Mixed	#cccccc
Megasphaera	Saliva	#cbe486	15	1.0	7.0	#7effb5	#ff0000	Mixed	#cccccc
Mitsuokella	Subgingival_plaque	#ffac5c	2	0.0	1.0	#8000ff	#386df9	Mixed	#cccccc
Mobiluncus	Stool	#e8cb72	2	0.0	1.0	#8000ff	#386df9	Mixed	#cccccc
Mogibacterium	Palatine_Tonsils	#70febc	9	1.0	6.0	#7effb5	#ff703a	Mixed	#cccccc
Morococcus	Palatine_Tonsils	#70febc	7	1.0	3.0	#7effb5	#5af8c8	Mixed	#cccccc
Mycobacterium	Mid_vagina	#52f5cb	2	1.0	1.0	#7effb5	#386df9	Mixed	#cccccc
Necropsobacter	Attached	#622ffe	1	0.0	1.0	#8000ff	#386df9	Mixed	#cccccc
Neisseria	Keratinized_gingiva	#17cbe4	13	0.0	6.0	#8000ff	#ff703a	Mixed	#cccccc
Novosphingobium	Mid_vagina	#52f5cb	2	0.0	1.0	#8000ff	#386df9	Mixed	#cccccc
Odoribacter	Stool	#e8cb72	2	1.0	1.0	#7effb5	#386df9	Mixed	#cccccc
Olsenella	Palatine_Tonsils	#70febc	3	2.0	5.0	#ff0000	#ecc86f	Mixed	#cccccc
Oribacterium	Throat	#ff5c2f	15	1.0	0.0	#7effb5	#8000ff	Mixed	#cccccc
