	source	target	weight	edge_sample	edge_color
0	Acidovorax	Abiotrophia	2.0	Mixed	#cccccc
1	Acinetobacter	Acidovorax	3.0	Mixed	#cccccc
2	Bacillus	Alloprevotella	3.0	Mixed	#cccccc
3	Bacteroides	Alistipes	5.0	Stool	#e8cb72
4	Barnesiella	Alistipes	7.0	Stool	#e8cb72
5	Blautia	Acidovorax	2.0	Mixed	#cccccc
6	Blautia	Alistipes	3.0	Stool	#e8cb72
7	Brevibacterium	Aerococcus	2.0	Mixed	#cccccc
8	Butyricicoccus	Akkermansia	1.0	Stool	#e8cb72
9	Campylobacter	Acinetobacter	4.0	Mixed	#cccccc
10	Campylobacter	Anaerococcus	12.0	Mixed	#cccccc
11	Chryseobacterium	Alcaligenes	1.0	Mixed	#cccccc
12	Chryseobacterium	Alloiococcus	1.0	Mixed	#cccccc
13	Chryseobacterium	Bergeyella	1.0	R_Retroauricular_crease	#acf59a
14	Clostridium	Bosea	2.0	Mixed	#cccccc
15	Collinsella	Alloiococcus	1.0	Mixed	#cccccc
16	Collinsella	Bacteroides	2.0	Stool	#e8cb72
17	Collinsella	Butyricicoccus	1.0	Stool	#e8cb72
18	Collinsella	Catenibacterium	2.0	Stool	#e8cb72
19	Coprococcus	Alistipes	6.0	Stool	#e8cb72
20	Coprococcus	Bacteroides	3.0	Stool	#e8cb72
21	Coprococcus	Blautia	2.0	Stool	#e8cb72
22	Corynebacterium	Abiotrophia	1.0	Mixed	#cccccc
23	Corynebacterium	Collinsella	1.0	Mixed	#cccccc
24	Cupriavidus	Comamonas	2.0	Mixed	#cccccc
25	Curvibacter	Bradyrhizobium	2.0	Anterior_nares	#8000ff
26	Dialister	Actinomyces	2.0	Mixed	#cccccc
27	Dialister	Chlamydia	8.0	Mixed	#cccccc
28	Dorea	Bacteroides	4.0	Stool	#e8cb72
29	Dorea	Blautia	2.0	Stool	#e8cb72
30	Dorea	Butyricicoccus	1.0	Stool	#e8cb72
31	Dorea	Butyricimonas	2.0	Stool	#e8cb72
32	Dorea	Catenibacterium	2.0	Stool	#e8cb72
33	Eikenella	Corynebacterium	1.0	Mixed	#cccccc
34	Elizabethkingia	Achromobacter	1.0	Mixed	#cccccc
35	Elizabethkingia	Caulobacter	1.0	Anterior_nares	#8000ff
36	Empedobacter	Brochothrix	1.0	Mixed	#cccccc
37	Enhydrobacter	Abiotrophia	1.0	Mixed	#cccccc
38	Enhydrobacter	Acidovorax	1.0	Mixed	#cccccc
39	Enhydrobacter	Caulobacter	1.0	Mixed	#cccccc
40	Enhydrobacter	Dorea	1.0	Mixed	#cccccc
41	Enterobacter	Alcaligenes	1.0	Anterior_nares	#8000ff
42	Enterobacter	Alloiococcus	1.0	Anterior_nares	#8000ff
