TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Abiotrophia	Buccal_mucosa	#445cfb	12	4.0	0.0	#ff0000	#8000ff	Mixed	#cccccc
Actinobaculum	Subgingival_plaque	#ffac5c	8	3.0	1.0	#feb562	#386df9	Mixed	#cccccc
Cellulomonas	Stool	#e8cb72	2	1.0	3.0	#01b3ec	#5af8c8	Mixed	#cccccc
Clostridium	Stool	#e8cb72	4	2.0	5.0	#7effb5	#ecc86f	Mixed	#cccccc
Anaeroglobus	Subgingival_plaque	#ffac5c	8	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Actinobacillus	Attached	#622ffe	2	3.0	1.0	#feb562	#386df9	Mixed	#cccccc
Aggregatibacter	Saliva	#cbe486	12	3.0	1.0	#feb562	#386df9	Mixed	#cccccc
Akkermansia	Stool	#e8cb72	2	1.0	3.0	#01b3ec	#5af8c8	Mixed	#cccccc
Alistipes	Stool	#e8cb72	2	1.0	3.0	#01b3ec	#5af8c8	Mixed	#cccccc
Bacteroides	Stool	#e8cb72	11	1.0	3.0	#01b3ec	#5af8c8	Mixed	#cccccc
Barnesiella	Stool	#e8cb72	2	1.0	3.0	#01b3ec	#5af8c8	Mixed	#cccccc
Eikenella	Subgingival_plaque	#ffac5c	2	1.0	3.0	#01b3ec	#5af8c8	Mixed	#cccccc
Corynebacterium	Supragingival_plaque	#ff8646	12	4.0	6.0	#ff0000	#ff703a	Mixed	#cccccc
Johnsonella	Subgingival_plaque	#ffac5c	4	3.0	0.0	#feb562	#8000ff	Mixed	#cccccc
Megasphaera	Saliva	#cbe486	12	3.0	1.0	#feb562	#386df9	Mixed	#cccccc
Gemella	Buccal_mucosa	#445cfb	12	0.0	7.0	#8000ff	#ff0000	Mixed	#cccccc
Alloprevotella	Keratinized_gingiva	#17cbe4	12	3.0	1.0	#feb562	#386df9	Mixed	#cccccc
