	source	target	weight	edge_sample	edge_color
0	Actinobaculum	Acetobacter	2.0	Mixed	#cccccc
1	Aeromonas	Acidovorax	4.0	L_Retroauricular_crease	#34e4d9
2	Akkermansia	Acetivibrio	2.0	Stool	#e8cb72
3	Alicycliphilus	Acidovorax	3.0	L_Retroauricular_crease	#34e4d9
4	Alistipes	Acetivibrio	2.0	Stool	#e8cb72
5	Altererythrobacter	Achromobacter	1.0	L_Retroauricular_crease	#34e4d9
6	Aminiphilus	Agrobacterium	1.0	Mixed	#cccccc
7	Anaeroglobus	Akkermansia	2.0	Mixed	#cccccc
8	Anaeroglobus	Alistipes	2.0	Mixed	#cccccc
9	Anaerostipes	Akkermansia	2.0	Stool	#e8cb72
10	Anaerostipes	Alistipes	2.0	Stool	#e8cb72
11	Anaerotruncus	Akkermansia	2.0	Stool	#e8cb72
12	Anaerotruncus	Alistipes	2.0	Stool	#e8cb72
13	Arcanobacterium	Acidovorax	4.0	L_Retroauricular_crease	#34e4d9
14	Arcanobacterium	Actinobaculum	3.0	Mixed	#cccccc
15	Atopobium	Acidovorax	4.0	Mixed	#cccccc
16	Atopobium	Alistipes	4.0	Mixed	#cccccc
17	Azohydromonas	Achromobacter	1.0	Mixed	#cccccc
18	Azohydromonas	Altererythrobacter	1.0	Mixed	#cccccc
19	Bacillus	Arcanobacterium	5.0	Mixed	#cccccc
20	Bacteroides	Akkermansia	4.0	Stool	#e8cb72
21	Basilea	Alkanindiges	2.0	Mixed	#cccccc
22	Belnapia	Actinomycetospora	3.0	L_Retroauricular_crease	#34e4d9
23	Bergeyella	Aliterella	1.0	Mixed	#cccccc
24	Bilophila	Akkermansia	2.0	Stool	#e8cb72
25	Bilophila	Alistipes	2.0	Stool	#e8cb72
26	Blautia	Anaerococcus	4.0	Mixed	#cccccc
27	Bosea	Aureimonas	1.0	R_Retroauricular_crease	#acf59a
28	Brachybacterium	Actinomycetospora	2.0	Mixed	#cccccc
29	Brachybacterium	Belnapia	2.0	Mixed	#cccccc
30	Butyricimonas	Acidovorax	4.0	Mixed	#cccccc
31	Butyrivibrio	Acetivibrio	2.0	Stool	#e8cb72
32	Butyrivibrio	Akkermansia	2.0	Stool	#e8cb72
33	Butyrivibrio	Anaeroglobus	2.0	Mixed	#cccccc
34	Butyrivibrio	Anaerostipes	2.0	Stool	#e8cb72
35	Butyrivibrio	Anaerotruncus	2.0	Stool	#e8cb72
36	Butyrivibrio	Bilophila	2.0	Stool	#e8cb72
37	Caldibacillus	Acidovorax	2.0	L_Retroauricular_crease	#34e4d9
38	Caldibacillus	Alistipes	2.0	Mixed	#cccccc
39	Campylobacter	Anaerococcus	6.0	Mixed	#cccccc
40	Candidatus Methylopumilus	Agrobacterium	1.0	Mixed	#cccccc
41	Candidatus Methylopumilus	Aminiphilus	1.0	L_Retroauricular_crease	#34e4d9
42	Capnocytophaga	Bacteroides	5.0	Mixed	#cccccc
43	Cardiobacterium	Acidovorax	6.0	Mixed	#cccccc
44	Carnobacterium	Brochothrix	3.0	Mixed	#cccccc
45	Casaltella	Anaerococcus	5.0	L_Retroauricular_crease	#34e4d9
46	Catabacter	Akkermansia	2.0	Stool	#e8cb72
47	Catabacter	Alistipes	2.0	Stool	#e8cb72
48	Catabacter	Butyrivibrio	2.0	Stool	#e8cb72
49	Catenibacterium	Akkermansia	2.0	Stool	#e8cb72
50	Catenibacterium	Alistipes	2.0	Stool	#e8cb72
51	Catenibacterium	Butyrivibrio	2.0	Stool	#e8cb72
52	Cellulomonas	Acetivibrio	2.0	Stool	#e8cb72
53	Cellulomonas	Akkermansia	2.0	Stool	#e8cb72
54	Cellulomonas	Anaeroglobus	2.0	Mixed	#cccccc
55	Cellulomonas	Anaerostipes	2.0	Stool	#e8cb72
56	Cellulomonas	Anaerotruncus	2.0	Stool	#e8cb72
