TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Acinetobacter	Anterior_nares	#8000ff	103	0.0	1.0	#8000ff	#4856fb	Mixed	#cccccc
Actinobacillus	Attached	#622ffe	196	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Actinobaculum	Subgingival_plaque	#ffac5c	227	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Actinomyces	Tongue_dorsum	#ff2f18	261	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Aggregatibacter	Saliva	#cbe486	259	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Alistipes	Stool	#e8cb72	123	0.0	1.0	#8000ff	#4856fb	Mixed	#cccccc
Alloiococcus	Anterior_nares	#8000ff	4	0.0	1.0	#8000ff	#4856fb	Mixed	#cccccc
Alloprevotella	Keratinized_gingiva	#17cbe4	259	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Anaeroglobus	Subgingival_plaque	#ffac5c	48	0.0	2.0	#8000ff	#10a2f0	Mixed	#cccccc
Aquabacterium	L_Retroauricular_crease	#34e4d9	9	5.0	1.0	#ecc86f	#4856fb	Mixed	#cccccc
Aromatoleum	Buccal_mucosa	#445cfb	1	6.0	1.0	#ff703a	#4856fb	Mixed	#cccccc
Atopobium	Posterior_fornix	#8efeac	231	0.0	2.0	#8000ff	#10a2f0	Mixed	#cccccc
Avibacterium	Attached	#622ffe	39	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Bacillus	Anterior_nares	#8000ff	72	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Barnesiella	Stool	#e8cb72	52	0.0	1.0	#8000ff	#4856fb	Mixed	#cccccc
Basfia	Buccal_mucosa	#445cfb	18	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Bergeyella	R_Retroauricular_crease	#acf59a	17	0.0	0.0	#8000ff	#8000ff	Mixed	#cccccc
Bifidobacterium	Posterior_fornix	#8efeac	40	0.0	1.0	#8000ff	#4856fb	Mixed	#cccccc
Bordetella	L_Retroauricular_crease	#34e4d9	2	6.0	1.0	#ff703a	#4856fb	Mixed	#cccccc
Brachymonas	Anterior_nares	#8000ff	4	6.0	1.0	#ff703a	#4856fb	Mixed	#cccccc
Bradyrhizobium	Anterior_nares	#8000ff	4	5.0	1.0	#ecc86f	#4856fb	Mixed	#cccccc
Brevibacterium	Anterior_nares	#8000ff	4	0.0	1.0	#8000ff	#4856fb	Mixed	#cccccc
Bulleidia	Throat	#ff5c2f	40	0.0	2.0	#8000ff	#10a2f0	Mixed	#cccccc
Burkholderia	Posterior_fornix	#8efeac	7	0.0	1.0	#8000ff	#4856fb	Mixed	#cccccc
