TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color	Gender_type	Gender_color
Acidaminococcus	Stool	#e8cb72	63	4.0	1.0	#ff964f	#425ffa	Mixed	#cccccc
Acidovorax	L_Retroauricular_crease	#34e4d9	213	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Acinetobacter	Anterior_nares	#8000ff	407	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Actinobacillus	Attached	#622ffe	297	2.0	0.0	#4df3ce	#8000ff	Mixed	#cccccc
Actinobaculum	Subgingival_plaque	#ffac5c	688	2.0	0.0	#4df3ce	#8000ff	Mixed	#cccccc
Actinomyces	Tongue_dorsum	#ff2f18	1039	2.0	0.0	#4df3ce	#8000ff	Mixed	#cccccc
Actinoplanes	Anterior_nares	#8000ff	8	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Adlercreutzia	Stool	#e8cb72	144	4.0	1.0	#ff964f	#425ffa	Mixed	#cccccc
Aeromonas	L_Retroauricular_crease	#34e4d9	15	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Afipia	Anterior_nares	#8000ff	88	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Aggregatibacter	Saliva	#cbe486	851	2.0	0.0	#4df3ce	#8000ff	Mixed	#cccccc
Agrobacterium	R_Retroauricular_crease	#acf59a	26	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Akkermansia	Stool	#e8cb72	342	4.0	1.0	#ff964f	#425ffa	Mixed	#cccccc
Alcaligenes	Anterior_nares	#8000ff	10	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Alicycliphilus	L_Retroauricular_crease	#34e4d9	28	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Alishewanella	R_Retroauricular_crease	#acf59a	1	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Alistipes	Stool	#e8cb72	664	4.0	1.0	#ff964f	#425ffa	Mixed	#cccccc
Aliterella	Anterior_nares	#8000ff	18	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Alkaliphilus	Anterior_nares	#8000ff	11	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Alloprevotella	Keratinized_gingiva	#17cbe4	914	2.0	0.0	#4df3ce	#8000ff	Mixed	#cccccc
Altererythrobacter	L_Retroauricular_crease	#34e4d9	3	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Alysiella	Keratinized_gingiva	#17cbe4	26	2.0	0.0	#4df3ce	#8000ff	Mixed	#cccccc
Anaerococcus	L_Retroauricular_crease	#34e4d9	263	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Anaerofustis	Stool	#e8cb72	9	4.0	1.0	#ff964f	#425ffa	Mixed	#cccccc
Anaeroglobus	Subgingival_plaque	#ffac5c	154	2.0	0.0	#4df3ce	#8000ff	Mixed	#cccccc
Anaerostipes	Stool	#e8cb72	192	4.0	1.0	#ff964f	#425ffa	Mixed	#cccccc
Anaerotruncus	Stool	#e8cb72	241	4.0	1.0	#ff964f	#425ffa	Mixed	#cccccc
Anoxybacillus	Anterior_nares	#8000ff	8	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Aquabacterium	L_Retroauricular_crease	#34e4d9	23	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Arcanobacterium	L_Retroauricular_crease	#34e4d9	117	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Arcobacter	L_Retroauricular_crease	#34e4d9	9	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
Arthrobacter	Anterior_nares	#8000ff	41	2.0	2.0	#4df3ce	#01b3ec	Mixed	#cccccc
