	source	target	weight	edge_sample	edcolor
32	Barnesiella	Bacteroides	3.0	Stool	#b2f396
33	Bacteroides	Barnesiella	3.0	Stool	#b2f396
34	Basfia	Actinobacillus	2.0	Buccal_mucosa	#1996f3
35	Actinobacillus	Basfia	2.0	Buccal_mucosa	#1996f3
36	Basfia	Avibacterium	2.0	Buccal_mucosa	#1996f3
37	Avibacterium	Basfia	2.0	Buccal_mucosa	#1996f3
38	Bibersteinia	Avibacterium	1.0	Buccal_mucosa	#1996f3
39	Avibacterium	Bibersteinia	1.0	Buccal_mucosa	#1996f3
40	Bibersteinia	Basfia	1.0	Buccal_mucosa	#1996f3
41	Basfia	Bibersteinia	1.0	Buccal_mucosa	#1996f3
42	Bifidobacterium	Adlercreutzia	2.0	Stool	#b2f396
43	Adlercreutzia	Bifidobacterium	2.0	Stool	#b2f396
44	Bilophila	Acholeplasma	2.0	Stool	#b2f396
45	Acholeplasma	Bilophila	2.0	Stool	#b2f396
46	Bilophila	Acidaminococcus	2.0	Stool	#b2f396
47	Acidaminococcus	Bilophila	2.0	Stool	#b2f396
48	Blautia	Acetivibrio	10.0	Stool	#b2f396
49	Acetivibrio	Blautia	10.0	Stool	#b2f396
50	Blautia	Akkermansia	7.0	Stool	#b2f396
51	Akkermansia	Blautia	7.0	Stool	#b2f396
52	Bradyrhizobium	Afipia	1.0	Throat	#ff5029
53	Afipia	Bradyrhizobium	1.0	Throat	#ff5029
54	Butyricicoccus	Alistipes	3.0	Stool	#b2f396
55	Alistipes	Butyricicoccus	3.0	Stool	#b2f396
56	Butyricicoccus	Barnesiella	2.0	Stool	#b2f396
57	Barnesiella	Butyricicoccus	2.0	Stool	#b2f396
58	Butyricicoccus	Bifidobacterium	2.0	Stool	#b2f396
59	Bifidobacterium	Butyricicoccus	2.0	Stool	#b2f396
60	Butyricimonas	Akkermansia	2.0	Stool	#b2f396
61	Akkermansia	Butyricimonas	2.0	Stool	#b2f396
62	Butyrivibrio	Acholeplasma	1.0	Stool	#b2f396
63	Acholeplasma	Butyrivibrio	1.0	Stool	#b2f396
64	Campylobacter	Brochothrix	2.0	Saliva	#7effb5
65	Brochothrix	Campylobacter	2.0	Saliva	#7effb5
66	Catenibacterium	Acholeplasma	1.0	Stool	#b2f396
67	Acholeplasma	Catenibacterium	1.0	Stool	#b2f396
68	Catonella	Actinomyces	7.0	Intertype	#cccccc
69	Actinomyces	Catonella	7.0	Intertype	#cccccc
70	Catonella	Aggregatibacter	5.0	Intertype	#cccccc
71	Aggregatibacter	Catonella	5.0	Intertype	#cccccc
72	Catonella	Anaeroglobus	4.0	Intertype	#cccccc
73	Anaeroglobus	Catonella	4.0	Intertype	#cccccc
74	Catonella	Campylobacter	6.0	Intertype	#cccccc
75	Campylobacter	Catonella	6.0	Intertype	#cccccc
76	Centipeda	Actinobaculum	4.0	Intertype	#cccccc
77	Actinobaculum	Centipeda	4.0	Intertype	#cccccc
78	Centipeda	Catonella	5.0	Subgingival_plaque	#e4cf74
79	Catonella	Centipeda	5.0	Subgingival_plaque	#e4cf74
80	Chlamydia	Abiotrophia	3.0	Intertype	#cccccc
81	Abiotrophia	Chlamydia	3.0	Intertype	#cccccc
82	Chryseobacterium	Avibacterium	2.0	Intertype	#cccccc
83	Avibacterium	Chryseobacterium	2.0	Intertype	#cccccc
84	Chryseobacterium	Basfia	2.0	Intertype	#cccccc
85	Basfia	Chryseobacterium	2.0	Intertype	#cccccc
86	Chryseobacterium	Bergeyella	3.0	Intertype	#cccccc
87	Bergeyella	Chryseobacterium	3.0	Intertype	#cccccc
88	Citrobacter	Afipia	1.0	Throat	#ff5029
89	Afipia	Citrobacter	1.0	Throat	#ff5029
90	Clostridium	Anaerostipes	2.0	Stool	#b2f396
91	Anaerostipes	Clostridium	2.0	Stool	#b2f396
92	Clostridium	Catabacter	1.0	Stool	#b2f396
93	Catabacter	Clostridium	1.0	Stool	#b2f396
94	Comamonas	Alicycliphilus	1.0	Intertype	#cccccc
95	Alicycliphilus	Comamonas	1.0	Intertype	#cccccc
96	Comamonas	Bosea	1.0	Intertype	#cccccc
97	Bosea	Comamonas	1.0	Intertype	#cccccc
98	Coprobacillus	Adlercreutzia	3.0	Stool	#b2f396
99	Adlercreutzia	Coprobacillus	3.0	Stool	#b2f396
100	Coprobacillus	Akkermansia	4.0	Stool	#b2f396
101	Akkermansia	Coprobacillus	4.0	Stool	#b2f396
102	Coprobacillus	Anaerostipes	4.0	Stool	#b2f396
103	Anaerostipes	Coprobacillus	4.0	Stool	#b2f396
104	Coprobacter	Adlercreutzia	2.0	Stool	#b2f396
105	Adlercreutzia	Coprobacter	2.0	Stool	#b2f396
106	Coprobacter	Akkermansia	2.0	Stool	#b2f396
107	Akkermansia	Coprobacter	2.0	Stool	#b2f396
108	Coprobacter	Coprobacillus	3.0	Stool	#b2f396
109	Coprobacillus	Coprobacter	3.0	Stool	#b2f396
110	Coprococcus	Acetivibrio	6.0	Stool	#b2f396
111	Acetivibrio	Coprococcus	6.0	Stool	#b2f396
112	Coprococcus	Akkermansia	5.0	Stool	#b2f396
113	Akkermansia	Coprococcus	5.0	Stool	#b2f396
114	Coprococcus	Anaerostipes	3.0	Stool	#b2f396
115	Anaerostipes	Coprococcus	3.0	Stool	#b2f396
116	Coprococcus	Barnesiella	2.0	Stool	#b2f396
117	Barnesiella	Coprococcus	2.0	Stool	#b2f396
118	Coprococcus	Butyricimonas	3.0	Stool	#b2f396
119	Butyricimonas	Coprococcus	3.0	Stool	#b2f396
120	Coprococcus	Coprobacillus	5.0	Stool	#b2f396
121	Coprobacillus	Coprococcus	5.0	Stool	#b2f396
122	Coprococcus	Coprobacter	3.0	Stool	#b2f396
123	Coprobacter	Coprococcus	3.0	Stool	#b2f396
124	Corynebacterium	Capnocytophaga	5.0	Supragingival_plaque	#ff964f
125	Capnocytophaga	Corynebacterium	5.0	Supragingival_plaque	#ff964f
126	Cupriavidus	Bosea	1.0	Intertype	#cccccc
127	Bosea	Cupriavidus	1.0	Intertype	#cccccc
128	Dechloromonas	Comamonas	1.0	Intertype	#cccccc
129	Comamonas	Dechloromonas	1.0	Intertype	#cccccc
130	Dehalobacter	Actinobacillus	2.0	Buccal_mucosa	#1996f3
131	Actinobacillus	Dehalobacter	2.0	Buccal_mucosa	#1996f3
132	Dehalobacter	Avibacterium	2.0	Buccal_mucosa	#1996f3
133	Avibacterium	Dehalobacter	2.0	Buccal_mucosa	#1996f3
134	Dehalobacter	Basfia	2.0	Buccal_mucosa	#1996f3
135	Basfia	Dehalobacter	2.0	Buccal_mucosa	#1996f3
136	Dehalobacter	Bibersteinia	1.0	Buccal_mucosa	#1996f3
137	Bibersteinia	Dehalobacter	1.0	Buccal_mucosa	#1996f3
138	Dehalobacter	Chryseobacterium	2.0	Intertype	#cccccc
139	Chryseobacterium	Dehalobacter	2.0	Intertype	#cccccc
140	Delftia	Bacillus	1.0	Anterior_nares	#8000ff
141	Bacillus	Delftia	1.0	Anterior_nares	#8000ff
142	Dialister	Coprococcus	3.0	Stool	#b2f396
143	Coprococcus	Dialister	3.0	Stool	#b2f396
144	Dielma	Akkermansia	2.0	Stool	#b2f396
145	Akkermansia	Dielma	2.0	Stool	#b2f396
146	Dielma	Butyricimonas	2.0	Stool	#b2f396
147	Butyricimonas	Dielma	2.0	Stool	#b2f396
148	Dorea	Adlercreutzia	3.0	Stool	#b2f396
149	Adlercreutzia	Dorea	3.0	Stool	#b2f396
150	Dorea	Blautia	5.0	Stool	#b2f396
151	Blautia	Dorea	5.0	Stool	#b2f396
152	Dorea	Collinsella	3.0	Stool	#b2f396
153	Collinsella	Dorea	3.0	Stool	#b2f396
154	Dorea	Coprococcus	4.0	Stool	#b2f396
155	Coprococcus	Dorea	4.0	Stool	#b2f396
156	Echinicola	Actinobacillus	2.0	Buccal_mucosa	#1996f3
157	Actinobacillus	Echinicola	2.0	Buccal_mucosa	#1996f3
158	Echinicola	Avibacterium	2.0	Buccal_mucosa	#1996f3
159	Avibacterium	Echinicola	2.0	Buccal_mucosa	#1996f3
160	Echinicola	Basfia	2.0	Buccal_mucosa	#1996f3
161	Basfia	Echinicola	2.0	Buccal_mucosa	#1996f3
162	Echinicola	Bibersteinia	1.0	Buccal_mucosa	#1996f3
163	Bibersteinia	Echinicola	1.0	Buccal_mucosa	#1996f3
164	Echinicola	Chryseobacterium	2.0	Intertype	#cccccc
165	Chryseobacterium	Echinicola	2.0	Intertype	#cccccc
166	Echinicola	Dehalobacter	2.0	Buccal_mucosa	#1996f3
167	Dehalobacter	Echinicola	2.0	Buccal_mucosa	#1996f3
168	Eggerthella	Bifidobacterium	2.0	Stool	#b2f396
169	Bifidobacterium	Eggerthella	2.0	Stool	#b2f396
170	Eggerthella	Catabacter	1.0	Stool	#b2f396
171	Catabacter	Eggerthella	1.0	Stool	#b2f396
172	Eikenella	Cardiobacterium	7.0	Subgingival_plaque	#e4cf74
173	Cardiobacterium	Eikenella	7.0	Subgingival_plaque	#e4cf74
174	Elizabethkingia	Comamonas	1.0	Intertype	#cccccc
175	Comamonas	Elizabethkingia	1.0	Intertype	#cccccc
176	Enhydrobacter	Comamonas	1.0	Intertype	#cccccc
177	Comamonas	Enhydrobacter	1.0	Intertype	#cccccc
178	Enterococcus	Alistipes	5.0	Intertype	#cccccc
179	Alistipes	Enterococcus	5.0	Intertype	#cccccc
180	Enterococcus	Bacteroides	8.0	Intertype	#cccccc
181	Bacteroides	Enterococcus	8.0	Intertype	#cccccc
182	Erysipelatoclostridium	Adlercreutzia	2.0	Stool	#b2f396
183	Adlercreutzia	Erysipelatoclostridium	2.0	Stool	#b2f396
184	Erysipelatoclostridium	Akkermansia	2.0	Stool	#b2f396
185	Akkermansia	Erysipelatoclostridium	2.0	Stool	#b2f396
186	Erysipelatoclostridium	Anaerostipes	3.0	Stool	#b2f396
187	Anaerostipes	Erysipelatoclostridium	3.0	Stool	#b2f396
188	Erysipelatoclostridium	Butyricicoccus	2.0	Stool	#b2f396
189	Butyricicoccus	Erysipelatoclostridium	2.0	Stool	#b2f396
190	Erysipelatoclostridium	Catabacter	1.0	Stool	#b2f396
191	Catabacter	Erysipelatoclostridium	1.0	Stool	#b2f396
192	Erysipelatoclostridium	Clostridium	2.0	Stool	#b2f396
193	Clostridium	Erysipelatoclostridium	2.0	Stool	#b2f396
194	Erysipelatoclostridium	Coprobacter	3.0	Stool	#b2f396
195	Coprobacter	Erysipelatoclostridium	3.0	Stool	#b2f396
196	Eubacterium	Adlercreutzia	4.0	Intertype	#cccccc
197	Adlercreutzia	Eubacterium	4.0	Intertype	#cccccc
198	Eubacterium	Anaerostipes	5.0	Intertype	#cccccc
199	Anaerostipes	Eubacterium	5.0	Intertype	#cccccc
200	Eubacterium	Clostridium	2.0	Intertype	#cccccc
201	Clostridium	Eubacterium	2.0	Intertype	#cccccc
202	Eubacterium	Coprobacillus	5.0	Intertype	#cccccc
203	Coprobacillus	Eubacterium	5.0	Intertype	#cccccc
204	Eubacterium	Coprobacter	3.0	Intertype	#cccccc
205	Coprobacter	Eubacterium	3.0	Intertype	#cccccc
206	Eubacterium	Coprococcus	5.0	Intertype	#cccccc
207	Coprococcus	Eubacterium	5.0	Intertype	#cccccc
208	Exiguobacterium	Arcanobacterium	1.0	Anterior_nares	#8000ff
209	Arcanobacterium	Exiguobacterium	1.0	Anterior_nares	#8000ff
210	Faecalibacterium	Acetivibrio	4.0	Stool	#b2f396
211	Acetivibrio	Faecalibacterium	4.0	Stool	#b2f396
212	Faecalibacterium	Anaerotruncus	4.0	Stool	#b2f396
213	Anaerotruncus	Faecalibacterium	4.0	Stool	#b2f396
214	Faecalibacterium	Bifidobacterium	3.0	Stool	#b2f396
215	Bifidobacterium	Faecalibacterium	3.0	Stool	#b2f396
216	Faecalibacterium	Blautia	5.0	Stool	#b2f396
217	Blautia	Faecalibacterium	5.0	Stool	#b2f396
218	Faecalibacterium	Clostridium	2.0	Stool	#b2f396
219	Clostridium	Faecalibacterium	2.0	Stool	#b2f396
220	Faecalibacterium	Eggerthella	2.0	Stool	#b2f396
221	Eggerthella	Faecalibacterium	2.0	Stool	#b2f396
222	Faecalicoccus	Clostridium	1.0	Stool	#b2f396
223	Clostridium	Faecalicoccus	1.0	Stool	#b2f396
224	Faecalicoccus	Eggerthella	1.0	Stool	#b2f396
225	Eggerthella	Faecalicoccus	1.0	Stool	#b2f396
226	Faecalicoccus	Erysipelatoclostridium	1.0	Stool	#b2f396
227	Erysipelatoclostridium	Faecalicoccus	1.0	Stool	#b2f396
228	Faecalitalea	Bilophila	2.0	Stool	#b2f396
229	Bilophila	Faecalitalea	2.0	Stool	#b2f396
230	Faecalitalea	Butyricicoccus	2.0	Stool	#b2f396
231	Butyricicoccus	Faecalitalea	2.0	Stool	#b2f396
232	Faecalitalea	Collinsella	2.0	Stool	#b2f396
233	Collinsella	Faecalitalea	2.0	Stool	#b2f396
234	Faecalitalea	Eubacterium	2.0	Intertype	#cccccc
235	Eubacterium	Faecalitalea	2.0	Intertype	#cccccc
236	Fenollaria	Comamonas	1.0	Intertype	#cccccc
237	Comamonas	Fenollaria	1.0	Intertype	#cccccc
238	Fenollaria	Cupriavidus	1.0	Intertype	#cccccc
239	Cupriavidus	Fenollaria	1.0	Intertype	#cccccc
240	Filifactor	Brochothrix	2.0	Intertype	#cccccc
241	Brochothrix	Filifactor	2.0	Intertype	#cccccc
242	Filifactor	Campylobacter	4.0	Intertype	#cccccc
243	Campylobacter	Filifactor	4.0	Intertype	#cccccc
244	Flavobacterium	Afipia	1.0	Throat	#ff5029
245	Afipia	Flavobacterium	1.0	Throat	#ff5029
246	Flavonifractor	Adlercreutzia	3.0	Stool	#b2f396
247	Adlercreutzia	Flavonifractor	3.0	Stool	#b2f396
248	Flavonifractor	Akkermansia	4.0	Stool	#b2f396
249	Akkermansia	Flavonifractor	4.0	Stool	#b2f396
250	Flavonifractor	Anaerostipes	5.0	Stool	#b2f396
251	Anaerostipes	Flavonifractor	5.0	Stool	#b2f396
252	Flavonifractor	Butyricimonas	3.0	Stool	#b2f396
253	Butyricimonas	Flavonifractor	3.0	Stool	#b2f396
254	Flavonifractor	Coprobacillus	4.0	Stool	#b2f396
255	Coprobacillus	Flavonifractor	4.0	Stool	#b2f396
256	Flavonifractor	Coprobacter	3.0	Stool	#b2f396
257	Coprobacter	Flavonifractor	3.0	Stool	#b2f396
258	Flavonifractor	Coprococcus	5.0	Stool	#b2f396
259	Coprococcus	Flavonifractor	5.0	Stool	#b2f396
260	Flavonifractor	Erysipelatoclostridium	3.0	Stool	#b2f396
261	Erysipelatoclostridium	Flavonifractor	3.0	Stool	#b2f396
262	Flavonifractor	Eubacterium	4.0	Intertype	#cccccc
263	Eubacterium	Flavonifractor	4.0	Intertype	#cccccc
264	Fusobacterium	Abiotrophia	6.0	Intertype	#cccccc
265	Abiotrophia	Fusobacterium	6.0	Intertype	#cccccc
266	Fusobacterium	Aggregatibacter	8.0	Intertype	#cccccc
267	Aggregatibacter	Fusobacterium	8.0	Intertype	#cccccc
268	Fusobacterium	Catonella	6.0	Intertype	#cccccc
269	Catonella	Fusobacterium	6.0	Intertype	#cccccc
270	Fusobacterium	Cellulomonas	4.0	Intertype	#cccccc
271	Cellulomonas	Fusobacterium	4.0	Intertype	#cccccc
272	Gallibacterium	Alloprevotella	2.0	Attached	#4e4dfc
273	Alloprevotella	Gallibacterium	2.0	Attached	#4e4dfc
274	Gardnerella	Atopobium	2.0	Intertype	#cccccc
275	Atopobium	Gardnerella	2.0	Intertype	#cccccc
276	Gordonibacter	Acetivibrio	3.0	Stool	#b2f396
277	Acetivibrio	Gordonibacter	3.0	Stool	#b2f396
278	Gordonibacter	Anaerostipes	4.0	Stool	#b2f396
279	Anaerostipes	Gordonibacter	4.0	Stool	#b2f396
280	Gordonibacter	Clostridium	3.0	Stool	#b2f396
281	Clostridium	Gordonibacter	3.0	Stool	#b2f396
282	Gordonibacter	Coprobacillus	3.0	Stool	#b2f396
283	Coprobacillus	Gordonibacter	3.0	Stool	#b2f396
284	Gordonibacter	Coprobacter	3.0	Stool	#b2f396
285	Coprobacter	Gordonibacter	3.0	Stool	#b2f396
286	Gordonibacter	Dorea	2.0	Stool	#b2f396
287	Dorea	Gordonibacter	2.0	Stool	#b2f396
288	Gordonibacter	Erysipelatoclostridium	3.0	Stool	#b2f396
289	Erysipelatoclostridium	Gordonibacter	3.0	Stool	#b2f396
290	Gordonibacter	Eubacterium	4.0	Intertype	#cccccc
291	Eubacterium	Gordonibacter	4.0	Intertype	#cccccc
292	Gordonibacter	Flavonifractor	3.0	Stool	#b2f396
293	Flavonifractor	Gordonibacter	3.0	Stool	#b2f396
294	Granulicatella	Alloprevotella	3.0	Attached	#4e4dfc
295	Alloprevotella	Granulicatella	3.0	Attached	#4e4dfc
296	Granulicatella	Alysiella	1.0	Attached	#4e4dfc
297	Alysiella	Granulicatella	1.0	Attached	#4e4dfc
298	Haemophilus	Actinobacillus	3.0	Buccal_mucosa	#1996f3
299	Actinobacillus	Haemophilus	3.0	Buccal_mucosa	#1996f3
300	Haemophilus	Avibacterium	2.0	Buccal_mucosa	#1996f3
301	Avibacterium	Haemophilus	2.0	Buccal_mucosa	#1996f3
302	Haemophilus	Basfia	2.0	Buccal_mucosa	#1996f3
303	Basfia	Haemophilus	2.0	Buccal_mucosa	#1996f3
304	Haemophilus	Cryptobacterium	2.0	Intertype	#cccccc
305	Cryptobacterium	Haemophilus	2.0	Intertype	#cccccc
306	Haemophilus	Dehalobacter	2.0	Buccal_mucosa	#1996f3
307	Dehalobacter	Haemophilus	2.0	Buccal_mucosa	#1996f3
308	Haemophilus	Echinicola	2.0	Buccal_mucosa	#1996f3
309	Echinicola	Haemophilus	2.0	Buccal_mucosa	#1996f3
310	Haemophilus	Gallibacterium	2.0	Intertype	#cccccc
311	Gallibacterium	Haemophilus	2.0	Intertype	#cccccc
312	Haemophilus	Gemella	4.0	Buccal_mucosa	#1996f3
313	Gemella	Haemophilus	4.0	Buccal_mucosa	#1996f3
314	Herbaspirillum	Comamonas	2.0	Mid_vagina	#18cde4
315	Comamonas	Herbaspirillum	2.0	Mid_vagina	#18cde4
316	Herbaspirillum	Enhydrobacter	1.0	Intertype	#cccccc
317	Enhydrobacter	Herbaspirillum	1.0	Intertype	#cccccc
318	Histophilus	Chryseobacterium	2.0	Intertype	#cccccc
319	Chryseobacterium	Histophilus	2.0	Intertype	#cccccc
320	Holdemanella	Adlercreutzia	2.0	Stool	#b2f396
321	Adlercreutzia	Holdemanella	2.0	Stool	#b2f396
322	Holdemanella	Anaerofustis	1.0	Stool	#b2f396
323	Anaerofustis	Holdemanella	1.0	Stool	#b2f396
324	Holdemanella	Desulfotomaculum	1.0	Stool	#b2f396
325	Desulfotomaculum	Holdemanella	1.0	Stool	#b2f396
326	Holdemanella	Desulfovibrio	1.0	Stool	#b2f396
327	Desulfovibrio	Holdemanella	1.0	Stool	#b2f396
328	Holdemania	Akkermansia	4.0	Stool	#b2f396
329	Akkermansia	Holdemania	4.0	Stool	#b2f396
330	Holdemania	Anaerostipes	3.0	Stool	#b2f396
331	Anaerostipes	Holdemania	3.0	Stool	#b2f396
332	Holdemania	Clostridium	2.0	Stool	#b2f396
333	Clostridium	Holdemania	2.0	Stool	#b2f396
334	Holdemania	Coprobacillus	3.0	Stool	#b2f396
335	Coprobacillus	Holdemania	3.0	Stool	#b2f396
336	Holdemania	Coprobacter	3.0	Stool	#b2f396
337	Coprobacter	Holdemania	3.0	Stool	#b2f396
338	Holdemania	Coprococcus	5.0	Stool	#b2f396
339	Coprococcus	Holdemania	5.0	Stool	#b2f396
340	Holdemania	Erysipelatoclostridium	3.0	Stool	#b2f396
341	Erysipelatoclostridium	Holdemania	3.0	Stool	#b2f396
342	Holdemania	Eubacterium	5.0	Intertype	#cccccc
343	Eubacterium	Holdemania	5.0	Intertype	#cccccc
344	Holdemania	Faecalitalea	3.0	Stool	#b2f396
345	Faecalitalea	Holdemania	3.0	Stool	#b2f396
346	Holdemania	Flavonifractor	5.0	Stool	#b2f396
347	Flavonifractor	Holdemania	5.0	Stool	#b2f396
348	Holdemania	Gordonibacter	4.0	Stool	#b2f396
349	Gordonibacter	Holdemania	4.0	Stool	#b2f396
350	Hungatella	Adlercreutzia	2.0	Stool	#b2f396
351	Adlercreutzia	Hungatella	2.0	Stool	#b2f396
352	Hungatella	Anaerofustis	1.0	Stool	#b2f396
353	Anaerofustis	Hungatella	1.0	Stool	#b2f396
354	Hungatella	Anaerostipes	2.0	Stool	#b2f396
355	Anaerostipes	Hungatella	2.0	Stool	#b2f396
356	Hungatella	Desulfotomaculum	1.0	Stool	#b2f396
357	Desulfotomaculum	Hungatella	1.0	Stool	#b2f396
358	Hungatella	Desulfovibrio	1.0	Stool	#b2f396
359	Desulfovibrio	Hungatella	1.0	Stool	#b2f396
360	Hungatella	Eubacterium	2.0	Intertype	#cccccc
361	Eubacterium	Hungatella	2.0	Intertype	#cccccc
362	Hungatella	Gordonibacter	4.0	Stool	#b2f396
363	Gordonibacter	Hungatella	4.0	Stool	#b2f396
364	Hungatella	Holdemania	2.0	Stool	#b2f396
365	Holdemania	Hungatella	2.0	Stool	#b2f396
366	Intestinimonas	Holdemanella	3.0	Stool	#b2f396
367	Holdemanella	Intestinimonas	3.0	Stool	#b2f396
368	Isoptericola	Actinomyces	7.0	Intertype	#cccccc
369	Actinomyces	Isoptericola	7.0	Intertype	#cccccc
370	Isoptericola	Alloprevotella	3.0	Intertype	#cccccc
371	Alloprevotella	Isoptericola	3.0	Intertype	#cccccc
372	Janibacter	Afipia	1.0	Throat	#ff5029
373	Afipia	Janibacter	1.0	Throat	#ff5029
374	Johnsonella	Eikenella	4.0	Subgingival_plaque	#e4cf74
375	Eikenella	Johnsonella	4.0	Subgingival_plaque	#e4cf74
376	Kandleria	Acholeplasma	1.0	Stool	#b2f396
377	Acholeplasma	Kandleria	1.0	Stool	#b2f396
378	Kingella	Abiotrophia	4.0	Intertype	#cccccc
379	Abiotrophia	Kingella	4.0	Intertype	#cccccc
380	Kingella	Aggregatibacter	8.0	Intertype	#cccccc
381	Aggregatibacter	Kingella	8.0	Intertype	#cccccc
382	Kingella	Anaeroglobus	4.0	Intertype	#cccccc
383	Anaeroglobus	Kingella	4.0	Intertype	#cccccc
384	Kingella	Campylobacter	5.0	Intertype	#cccccc
385	Campylobacter	Kingella	5.0	Intertype	#cccccc
386	Kingella	Fusobacterium	7.0	Intertype	#cccccc
387	Fusobacterium	Kingella	7.0	Intertype	#cccccc
388	Kocuria	Arcanobacterium	1.0	Anterior_nares	#8000ff
389	Arcanobacterium	Kocuria	1.0	Anterior_nares	#8000ff
390	Kocuria	Aureimonas	1.0	Anterior_nares	#8000ff
391	Aureimonas	Kocuria	1.0	Anterior_nares	#8000ff
392	Kocuria	Crocosphaera	1.0	Anterior_nares	#8000ff
393	Crocosphaera	Kocuria	1.0	Anterior_nares	#8000ff
394	Kocuria	Exiguobacterium	1.0	Anterior_nares	#8000ff
395	Exiguobacterium	Kocuria	1.0	Anterior_nares	#8000ff
396	Kocuria	Facklamia	1.0	Intertype	#cccccc
397	Facklamia	Kocuria	1.0	Intertype	#cccccc
398	Kocuria	Gulbenkiania	1.0	Anterior_nares	#8000ff
399	Gulbenkiania	Kocuria	1.0	Anterior_nares	#8000ff
400	Kocuria	Helicobacter	1.0	Anterior_nares	#8000ff
401	Helicobacter	Kocuria	1.0	Anterior_nares	#8000ff
402	Kytococcus	Actinomyces	7.0	Intertype	#cccccc
403	Actinomyces	Kytococcus	7.0	Intertype	#cccccc
404	Lachnoanaerobaculum	Actinomyces	9.0	Intertype	#cccccc
405	Actinomyces	Lachnoanaerobaculum	9.0	Intertype	#cccccc
406	Lachnoanaerobaculum	Aggregatibacter	7.0	Intertype	#cccccc
407	Aggregatibacter	Lachnoanaerobaculum	7.0	Intertype	#cccccc
408	Lachnoclostridium	Acetivibrio	5.0	Stool	#b2f396
409	Acetivibrio	Lachnoclostridium	5.0	Stool	#b2f396
410	Lachnoclostridium	Akkermansia	4.0	Stool	#b2f396
411	Akkermansia	Lachnoclostridium	4.0	Stool	#b2f396
412	Lachnoclostridium	Flavonifractor	5.0	Stool	#b2f396
413	Flavonifractor	Lachnoclostridium	5.0	Stool	#b2f396
414	Lachnoclostridium	Intestinimonas	9.0	Stool	#b2f396
415	Intestinimonas	Lachnoclostridium	9.0	Stool	#b2f396
416	Lachnospira	Collinsella	2.0	Stool	#b2f396
417	Collinsella	Lachnospira	2.0	Stool	#b2f396
418	Lachnospira	Coprococcus	3.0	Stool	#b2f396
419	Coprococcus	Lachnospira	3.0	Stool	#b2f396
420	Lachnospira	Dorea	2.0	Stool	#b2f396
421	Dorea	Lachnospira	2.0	Stool	#b2f396
422	Lactococcus	Bifidobacterium	2.0	Intertype	#cccccc
423	Bifidobacterium	Lactococcus	2.0	Intertype	#cccccc
424	Lautropia	Cardiobacterium	4.0	Intertype	#cccccc
425	Cardiobacterium	Lautropia	4.0	Intertype	#cccccc
426	Lawsonella	Aureimonas	1.0	Anterior_nares	#8000ff
427	Aureimonas	Lawsonella	1.0	Anterior_nares	#8000ff
428	Lawsonella	Crocosphaera	1.0	Anterior_nares	#8000ff
429	Crocosphaera	Lawsonella	1.0	Anterior_nares	#8000ff
430	Lawsonella	Gulbenkiania	1.0	Anterior_nares	#8000ff
431	Gulbenkiania	Lawsonella	1.0	Anterior_nares	#8000ff
432	Lawsonella	Helicobacter	1.0	Anterior_nares	#8000ff
433	Helicobacter	Lawsonella	1.0	Anterior_nares	#8000ff
