	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
0	Corynebacteriaceae	Actinomycetaceae	0.00107497984413	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
1	Actinomycetaceae	Corynebacteriaceae	0.00107497984413	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
2	Flavobacteriaceae	Actinomycetaceae	0.000537489922064	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
3	Actinomycetaceae	Flavobacteriaceae	0.000537489922064	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
4	Flavobacteriaceae	Burkholderiaceae	0.000537489922064	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
5	Burkholderiaceae	Flavobacteriaceae	0.000537489922064	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
6	Lachnospiraceae	Bacteroidaceae	0.000268744961032	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
7	Bacteroidaceae	Lachnospiraceae	0.000268744961032	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
8	Micrococcaceae	Actinomycetaceae	0.000268744961032	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
9	Actinomycetaceae	Micrococcaceae	0.000268744961032	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
10	Micrococcaceae	Corynebacteriaceae	0.000268744961032	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
11	Corynebacteriaceae	Micrococcaceae	0.000268744961032	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
12	Micrococcaceae	Flavobacteriaceae	0.000268744961032	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
13	Flavobacteriaceae	Micrococcaceae	0.000268744961032	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
14	Micrococcaceae	Lachnospiraceae	0.000268744961032	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
15	Lachnospiraceae	Micrococcaceae	0.000268744961032	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
16	Pasteurellaceae	Burkholderiaceae	0.000268744961032	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
17	Burkholderiaceae	Pasteurellaceae	0.000268744961032	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
18	Pasteurellaceae	Flavobacteriaceae	0.000268744961032	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
19	Flavobacteriaceae	Pasteurellaceae	0.000268744961032	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
20	Pasteurellaceae	Micrococcaceae	0.000806234883096	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
21	Micrococcaceae	Pasteurellaceae	0.000806234883096	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
22	Peptoniphilaceae	Corynebacteriaceae	0.000268744961032	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
23	Corynebacteriaceae	Peptoniphilaceae	0.000268744961032	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
24	Prevotellaceae	Actinomycetaceae	0.000268744961032	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
25	Actinomycetaceae	Prevotellaceae	0.000268744961032	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
26	Prevotellaceae	Bacteroidaceae	0.000268744961032	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
27	Bacteroidaceae	Prevotellaceae	0.000268744961032	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
28	Prevotellaceae	Corynebacteriaceae	0.000268744961032	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
29	Corynebacteriaceae	Prevotellaceae	0.000268744961032	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
30	Prevotellaceae	Flavobacteriaceae	0.000268744961032	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
31	Flavobacteriaceae	Prevotellaceae	0.000268744961032	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
32	Prevotellaceae	Lachnospiraceae	0.000537489922064	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
33	Lachnospiraceae	Prevotellaceae	0.000537489922064	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
34	Prevotellaceae	Micrococcaceae	0.000806234883096	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
35	Micrococcaceae	Prevotellaceae	0.000806234883096	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
36	Prevotellaceae	Neisseriaceae	0.000806234883096	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
37	Neisseriaceae	Prevotellaceae	0.000806234883096	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
38	Prevotellaceae	Pasteurellaceae	0.000268744961032	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
39	Pasteurellaceae	Prevotellaceae	0.000268744961032	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
