	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
32	Leptotrichiaceae	Burkholderiaceae	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
33	Burkholderiaceae	Leptotrichiaceae	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
34	Leptotrichiaceae	Campylobacteraceae	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
35	Campylobacteraceae	Leptotrichiaceae	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
36	Leptotrichiaceae	Clostridiales Family XIII. Incertae Sedis	1.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
37	Clostridiales Family XIII. Incertae Sedis	Leptotrichiaceae	1.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
38	Listeriaceae	Leuconostocaceae	1.0	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
39	Leuconostocaceae	Listeriaceae	1.0	Saliva	Saliva	Saliva	#7effb5	#7effb5	#7effb5
40	Methylobacteriaceae	Alcaligenaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
41	Alcaligenaceae	Methylobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
42	Methylobacteriaceae	Chromatiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
43	Chromatiaceae	Methylobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
44	Methylobacteriaceae	Geodermatophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
45	Geodermatophilaceae	Methylobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
46	Methylobacteriaceae	Hydrogenophilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
47	Hydrogenophilaceae	Methylobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
48	Methylobacteriaceae	Intrasporangiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
49	Intrasporangiaceae	Methylobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
50	Microbacteriaceae	Aurantimonadaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
51	Aurantimonadaceae	Microbacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
52	Microbacteriaceae	Chromobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
53	Chromobacteriaceae	Microbacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
54	Microbacteriaceae	Helicobacteraceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
55	Helicobacteraceae	Microbacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
56	Micrococcaceae	Aerococcaceae	1.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc
57	Aerococcaceae	Micrococcaceae	1.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc
58	Micrococcaceae	Atopobiaceae	1.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc
59	Atopobiaceae	Micrococcaceae	1.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc
60	Micrococcaceae	Cellulomonadaceae	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
61	Cellulomonadaceae	Micrococcaceae	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
62	Micrococcaceae	Fusobacteriaceae	1.0	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
63	Fusobacteriaceae	Micrococcaceae	1.0	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
64	Micrococcaceae	Leptotrichiaceae	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
65	Leptotrichiaceae	Micrococcaceae	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
66	Mycoplasmataceae	Atopobiaceae	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
67	Atopobiaceae	Mycoplasmataceae	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
68	Neisseriaceae	Leptotrichiaceae	1.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc
69	Leptotrichiaceae	Neisseriaceae	1.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc
70	Nocardiaceae	Caulobacteraceae	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc
71	Caulobacteraceae	Nocardiaceae	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc
72	Nocardiaceae	Dermabacteraceae	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
73	Dermabacteraceae	Nocardiaceae	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
74	Oscillospiraceae	Acidaminococcaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
75	Acidaminococcaceae	Oscillospiraceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
76	Oscillospiraceae	Coriobacteriaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
77	Coriobacteriaceae	Oscillospiraceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
78	Oscillospiraceae	Lachnospiraceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
79	Lachnospiraceae	Oscillospiraceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
80	Oxalobacteraceae	Dermabacteraceae	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
81	Dermabacteraceae	Oxalobacteraceae	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
82	Paenibacillaceae	Caulobacteraceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
83	Caulobacteraceae	Paenibacillaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
84	Paenibacillaceae	Dermabacteraceae	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc
85	Dermabacteraceae	Paenibacillaceae	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc
86	Paenibacillaceae	Nocardiaceae	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc
87	Nocardiaceae	Paenibacillaceae	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc
88	Pasteurellaceae	Cyclobacteriaceae	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
89	Cyclobacteriaceae	Pasteurellaceae	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
90	Pasteurellaceae	Erythrobacteraceae	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
91	Erythrobacteraceae	Pasteurellaceae	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
92	Planococcaceae	Methylobacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
93	Methylobacteriaceae	Planococcaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
94	Porphyromonadaceae	Aerococcaceae	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc
95	Aerococcaceae	Porphyromonadaceae	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc
96	Porphyromonadaceae	Desulfovibrionaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
97	Desulfovibrionaceae	Porphyromonadaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
98	Porphyromonadaceae	Eggerthellaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
99	Eggerthellaceae	Porphyromonadaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
100	Porphyromonadaceae	Fusobacteriaceae	1.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
101	Fusobacteriaceae	Porphyromonadaceae	1.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
102	Porphyromonadaceae	Micrococcaceae	1.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
103	Micrococcaceae	Porphyromonadaceae	1.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
104	Porphyromonadaceae	Oscillospiraceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
105	Oscillospiraceae	Porphyromonadaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
106	Prevotellaceae	Cellulomonadaceae	1.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
107	Cellulomonadaceae	Prevotellaceae	1.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
108	Prolixibacteraceae	Cyclobacteriaceae	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
109	Cyclobacteriaceae	Prolixibacteraceae	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
110	Promicromonosporaceae	Micrococcaceae	1.0	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
111	Micrococcaceae	Promicromonosporaceae	1.0	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
112	Promicromonosporaceae	Neisseriaceae	1.0	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
113	Neisseriaceae	Promicromonosporaceae	1.0	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
114	Propionibacteriaceae	Burkholderiaceae	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
115	Burkholderiaceae	Propionibacteriaceae	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
116	Pseudomonadaceae	Nocardiaceae	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
117	Nocardiaceae	Pseudomonadaceae	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
118	Rhodobacteraceae	Listeriaceae	1.0	Anterior_nares	Saliva	Intertype	#8000ff	#7effb5	#cccccc
119	Listeriaceae	Rhodobacteraceae	1.0	Saliva	Anterior_nares	Intertype	#7effb5	#8000ff	#cccccc
120	Rhodobacteraceae	Peptoniphilaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
121	Peptoniphilaceae	Rhodobacteraceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
122	Rikenellaceae	Bacteroidaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
123	Bacteroidaceae	Rikenellaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
124	Rivulariaceae	Paenibacillaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
125	Paenibacillaceae	Rivulariaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
126	Ruminococcaceae	Clostridiaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
127	Clostridiaceae	Ruminococcaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
128	Ruminococcaceae	Eubacteriaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
129	Eubacteriaceae	Ruminococcaceae	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
130	Sanguibacteraceae	Clostridiales Family XIII. Incertae Sedis	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
131	Clostridiales Family XIII. Incertae Sedis	Sanguibacteraceae	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
132	Sanguibacteraceae	Dermacoccaceae	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
133	Dermacoccaceae	Sanguibacteraceae	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
134	Sanguibacteraceae	Erysipelotrichaceae	1.0	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
135	Erysipelotrichaceae	Sanguibacteraceae	1.0	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
136	Sanguibacteraceae	Leptotrichiaceae	1.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
137	Leptotrichiaceae	Sanguibacteraceae	1.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
138	Sanguibacteraceae	Mycoplasmataceae	1.0	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc
139	Mycoplasmataceae	Sanguibacteraceae	1.0	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc
140	Sphingomonadaceae	Bradyrhizobiaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
141	Bradyrhizobiaceae	Sphingomonadaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
142	Sphingomonadaceae	Mycobacteriaceae	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc
143	Mycobacteriaceae	Sphingomonadaceae	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc
144	Sphingomonadaceae	Pseudomonadaceae	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc
145	Pseudomonadaceae	Sphingomonadaceae	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc
146	Spirochaetaceae	Micrococcaceae	1.0	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
147	Micrococcaceae	Spirochaetaceae	1.0	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
148	Spirochaetaceae	Porphyromonadaceae	1.0	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc
149	Porphyromonadaceae	Spirochaetaceae	1.0	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc
150	Staphylococcaceae	Enterobacteriaceae	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
151	Enterobacteriaceae	Staphylococcaceae	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
152	Streptococcaceae	Actinomycetaceae	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
153	Actinomycetaceae	Streptococcaceae	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
154	Streptococcaceae	Micrococcaceae	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
155	Micrococcaceae	Streptococcaceae	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
156	Streptomycetaceae	Microbacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
157	Microbacteriaceae	Streptomycetaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
158	Thermoactinomycetaceae	Microbacteriaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
159	Microbacteriaceae	Thermoactinomycetaceae	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
160	Veillonellaceae	Actinomycetaceae	1.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
161	Actinomycetaceae	Veillonellaceae	1.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
162	Veillonellaceae	Aerococcaceae	1.0	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc
163	Aerococcaceae	Veillonellaceae	1.0	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc
164	Veillonellaceae	Campylobacteraceae	1.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
165	Campylobacteraceae	Veillonellaceae	1.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
166	Veillonellaceae	Chlamydiaceae	1.0	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc
167	Chlamydiaceae	Veillonellaceae	1.0	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc
168	Veillonellaceae	Comamonadaceae	1.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
169	Comamonadaceae	Veillonellaceae	1.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
170	Veillonellaceae	Coriobacteriaceae	1.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
171	Coriobacteriaceae	Veillonellaceae	1.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
172	Veillonellaceae	Cytophagaceae	1.0	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc
173	Cytophagaceae	Veillonellaceae	1.0	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc
174	Veillonellaceae	Eggerthellaceae	1.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
175	Eggerthellaceae	Veillonellaceae	1.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
176	Veillonellaceae	Fusobacteriaceae	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
177	Fusobacteriaceae	Veillonellaceae	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
178	Veillonellaceae	Lachnospiraceae	1.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
179	Lachnospiraceae	Veillonellaceae	1.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
180	Veillonellaceae	Leptotrichiaceae	1.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
181	Leptotrichiaceae	Veillonellaceae	1.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
182	Veillonellaceae	Leuconostocaceae	1.0	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
183	Leuconostocaceae	Veillonellaceae	1.0	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
184	Veillonellaceae	Listeriaceae	1.0	Tongue_dorsum	Saliva	Intertype	#ff0000	#7effb5	#cccccc
185	Listeriaceae	Veillonellaceae	1.0	Saliva	Tongue_dorsum	Intertype	#7effb5	#ff0000	#cccccc
186	Veillonellaceae	Microbacteriaceae	1.0	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc
187	Microbacteriaceae	Veillonellaceae	1.0	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc
188	Veillonellaceae	Micrococcaceae	1.0	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
189	Micrococcaceae	Veillonellaceae	1.0	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
190	Veillonellaceae	Neisseriaceae	1.0	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
191	Neisseriaceae	Veillonellaceae	1.0	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
192	Veillonellaceae	Oxalobacteraceae	1.0	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc
193	Oxalobacteraceae	Veillonellaceae	1.0	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc
194	Veillonellaceae	Peptostreptococcaceae	1.0	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
195	Peptostreptococcaceae	Veillonellaceae	1.0	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
196	Veillonellaceae	Prevotellaceae	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
197	Prevotellaceae	Veillonellaceae	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
198	Veillonellaceae	Rhodobacteraceae	1.0	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc
199	Rhodobacteraceae	Veillonellaceae	1.0	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc
200	Veillonellaceae	Rhodocyclaceae	1.0	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
201	Rhodocyclaceae	Veillonellaceae	1.0	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
202	Veillonellaceae	Ruminococcaceae	1.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
203	Ruminococcaceae	Veillonellaceae	1.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
204	Veillonellaceae	Spirochaetaceae	1.0	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
205	Spirochaetaceae	Veillonellaceae	1.0	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
206	Xanthomonadaceae	Enterobacteriaceae	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
207	Enterobacteriaceae	Xanthomonadaceae	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
