	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
96	Actinomyces georgiae	Actinobaculum sp. oral taxon 183	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
97	Actinobaculum sp. oral taxon 183	Actinomyces georgiae	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
98	Actinomyces georgiae	Actinomyces dentalis	1.0	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
99	Actinomyces dentalis	Actinomyces georgiae	1.0	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
100	Actinomyces gerencseriae	Actinomyces georgiae	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
101	Actinomyces georgiae	Actinomyces gerencseriae	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
102	Actinomyces johnsonii	Acidovorax caeni	1.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
103	Acidovorax caeni	Actinomyces johnsonii	1.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
104	Actinomyces johnsonii	Actinomyces georgiae	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
105	Actinomyces georgiae	Actinomyces johnsonii	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
106	Actinomyces johnsonii	Actinomyces israelii	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
107	Actinomyces israelii	Actinomyces johnsonii	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
108	Actinomyces massiliensis	[Eubacterium] infirmum	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
109	[Eubacterium] infirmum	Actinomyces massiliensis	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
110	Actinomyces massiliensis	Actinobaculum sp. oral taxon 183	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
111	Actinobaculum sp. oral taxon 183	Actinomyces massiliensis	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
112	Actinomyces massiliensis	Actinomyces georgiae	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
113	Actinomyces georgiae	Actinomyces massiliensis	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
114	Actinomyces meyeri	Abiotrophia defectiva	1.0	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
115	Abiotrophia defectiva	Actinomyces meyeri	1.0	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
116	Actinomyces meyeri	Actinomyces dentalis	1.0	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
117	Actinomyces dentalis	Actinomyces meyeri	1.0	Subgingival_plaque	Subgingival_plaque	Subgingival_plaque	#e4cf74	#e4cf74	#e4cf74
118	Actinomyces meyeri	Actinomyces johnsonii	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
119	Actinomyces johnsonii	Actinomyces meyeri	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
120	Actinomyces meyeri	Actinomyces massiliensis	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
121	Actinomyces massiliensis	Actinomyces meyeri	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
122	Actinomyces odontolyticus	[Haemophilus] parasuis	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
123	[Haemophilus] parasuis	Actinomyces odontolyticus	1.0	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3
124	Actinomyces odontolyticus	Actinomyces dentalis	1.0	Buccal_mucosa	Subgingival_plaque	Intertype	#1996f3	#e4cf74	#cccccc
125	Actinomyces dentalis	Actinomyces odontolyticus	1.0	Subgingival_plaque	Buccal_mucosa	Intertype	#e4cf74	#1996f3	#cccccc
126	Actinomyces odontolyticus	Actinomyces gerencseriae	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
127	Actinomyces gerencseriae	Actinomyces odontolyticus	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
128	Actinomyces sp. HPA0247	Actinomyces graevenitzii	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
129	Actinomyces graevenitzii	Actinomyces sp. HPA0247	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
130	Actinomyces sp. ICM39	[Eubacterium] sulci	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
131	[Eubacterium] sulci	Actinomyces sp. ICM39	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
132	Actinomyces sp. ICM47	[Eubacterium] sulci	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
133	[Eubacterium] sulci	Actinomyces sp. ICM47	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
134	Actinomyces sp. ICM47	Actinomyces graevenitzii	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
135	Actinomyces graevenitzii	Actinomyces sp. ICM47	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
136	Actinomyces sp. ICM47	Actinomyces sp. HPA0247	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
137	Actinomyces sp. HPA0247	Actinomyces sp. ICM47	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
138	Actinomyces sp. ICM54	Actinomyces graevenitzii	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
139	Actinomyces graevenitzii	Actinomyces sp. ICM54	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
140	Actinomyces sp. ICM54	Actinomyces sp. HPA0247	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
141	Actinomyces sp. HPA0247	Actinomyces sp. ICM54	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
142	Actinomyces sp. ICM58	Actinomyces sp. ICM47	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
143	Actinomyces sp. ICM47	Actinomyces sp. ICM58	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
144	Actinomyces sp. ICM58	Actinomyces sp. ICM54	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
145	Actinomyces sp. ICM54	Actinomyces sp. ICM58	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
146	Actinomyces sp. oral taxon 171	Actinomyces dentalis	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
147	Actinomyces dentalis	Actinomyces sp. oral taxon 171	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
148	Actinomyces sp. oral taxon 171	Actinomyces gerencseriae	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
149	Actinomyces gerencseriae	Actinomyces sp. oral taxon 171	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
150	Actinomyces sp. oral taxon 171	Actinomyces johnsonii	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
151	Actinomyces johnsonii	Actinomyces sp. oral taxon 171	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
152	Actinomyces sp. oral taxon 171	Actinomyces naeslundii	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
153	Actinomyces naeslundii	Actinomyces sp. oral taxon 171	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
154	Actinomyces sp. oral taxon 172	[Eubacterium] infirmum	1.0	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc
155	[Eubacterium] infirmum	Actinomyces sp. oral taxon 172	1.0	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc
156	Actinomyces sp. oral taxon 172	[Eubacterium] sulci	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
157	[Eubacterium] sulci	Actinomyces sp. oral taxon 172	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
158	Actinomyces sp. oral taxon 172	Actinomyces graevenitzii	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
159	Actinomyces graevenitzii	Actinomyces sp. oral taxon 172	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
160	Actinomyces sp. oral taxon 172	Actinomyces odontolyticus	1.0	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
161	Actinomyces odontolyticus	Actinomyces sp. oral taxon 172	1.0	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
162	Actinomyces sp. oral taxon 172	Actinomyces sp. HPA0247	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
163	Actinomyces sp. HPA0247	Actinomyces sp. oral taxon 172	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
164	Actinomyces sp. oral taxon 172	Actinomyces sp. ICM54	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
165	Actinomyces sp. ICM54	Actinomyces sp. oral taxon 172	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
166	Actinomyces sp. oral taxon 172	Actinomyces sp. ICM58	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
167	Actinomyces sp. ICM58	Actinomyces sp. oral taxon 172	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
168	Actinomyces sp. oral taxon 175	Abiotrophia defectiva	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
169	Abiotrophia defectiva	Actinomyces sp. oral taxon 175	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
170	Actinomyces sp. oral taxon 175	Actinomyces dentalis	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
171	Actinomyces dentalis	Actinomyces sp. oral taxon 175	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
172	Actinomyces sp. oral taxon 175	Actinomyces johnsonii	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
173	Actinomyces johnsonii	Actinomyces sp. oral taxon 175	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
174	Actinomyces sp. oral taxon 178	Actinobaculum sp. oral taxon 183	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
175	Actinobaculum sp. oral taxon 183	Actinomyces sp. oral taxon 178	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
176	Actinomyces sp. oral taxon 178	Actinomyces massiliensis	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
177	Actinomyces massiliensis	Actinomyces sp. oral taxon 178	1.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
178	Actinomyces sp. oral taxon 178	Actinomyces meyeri	1.0	Supragingival_plaque	Subgingival_plaque	Intertype	#ff964f	#e4cf74	#cccccc
179	Actinomyces meyeri	Actinomyces sp. oral taxon 178	1.0	Subgingival_plaque	Supragingival_plaque	Intertype	#e4cf74	#ff964f	#cccccc
180	Actinomyces sp. oral taxon 181	[Eubacterium] sulci	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
181	[Eubacterium] sulci	Actinomyces sp. oral taxon 181	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
182	Actinomyces sp. oral taxon 181	Actinomyces graevenitzii	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
183	Actinomyces graevenitzii	Actinomyces sp. oral taxon 181	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
184	Actinomyces sp. oral taxon 181	Actinomyces odontolyticus	1.0	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
185	Actinomyces odontolyticus	Actinomyces sp. oral taxon 181	1.0	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
186	Actinomyces sp. oral taxon 181	Actinomyces sp. ICM39	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
187	Actinomyces sp. ICM39	Actinomyces sp. oral taxon 181	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
188	Actinomyces sp. oral taxon 181	Actinomyces sp. ICM58	1.0	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000
