TAXA	Acetivibrio ethanolgignens	Acetobacterium dehalogenans	Acidaminococcus fermentans	Acidaminococcus intestini	Acidaminococcus sp. BV3L6	Acidaminococcus sp. D21	Acidaminococcus sp. HPA0509	Acidovorax delafieldii	Acinetobacter baumannii	Actinomyces graevenitzii	Actinomyces sp. ICM47	Actinomyces sp. S6-Spd3	Actinomyces turicensis	Actinotignum schaalii	Adlercreutzia equolifaciens	Afipia broomeae	Aggregatibacter aphrophilus	Akkermansia muciniphila	Alistipes finegoldii	Alistipes indistinctus	Alistipes inops	Alistipes obesi	Alistipes onderdonkii	Alistipes putredinis	Alistipes senegalensis	Alistipes shahii	Alistipes sp. AL-1	Alistipes sp. HGB5	Alistipes sp. ZOR0009	Alistipes timonensis	Alkaliflexus imshenetskii	Alloprevotella rava	Alloprevotella tannerae	Anaerococcus lactolyticus	Anaerococcus vaginalis	Anaerofustis stercorihominis	Anaeroglobus geminatus	Anaerostipes caccae	Anaerostipes hadrus	Anaerostipes sp. 3_2_56FAA	Anaerotruncus colihominis	Anaerotruncus sp. G3(2012)	Anaerovibrio lipolyticus	Bacillus thuringiensis	bacterium LF-3	bacterium MS4	Bacteroidaceae bacterium MS4	Bacteroides acidifaciens	Bacteroides barnesiae	Bacteroides caccae	Bacteroides cellulosilyticus	Bacteroides clarus	Bacteroides coprocola	Bacteroides coprophilus	Bacteroides coprosuis	Bacteroides dorei	Bacteroides eggerthii	Bacteroides faecichinchillae	Bacteroides faecis	Bacteroides finegoldii	Bacteroides fluxus	Bacteroides fragilis	Bacteroides gallinarum	Bacteroides graminisolvens	Bacteroides helcogenes	Bacteroides intestinalis	Bacteroides massiliensis	Bacteroides nordii	Bacteroides oleiciplenus	Bacteroides ovatus	Bacteroides paurosaccharolyticus	[Bacteroides] pectinophilus	Bacteroides plebeius	Bacteroides propionicifaciens	Bacteroides pyogenes	Bacteroides reticulotermitis	Bacteroides salanitronis	Bacteroides salyersiae	Bacteroides sartorii	Bacteroides sp. 1_1_30	Bacteroides sp. 1_1_6	Bacteroides sp. 14(A)	Bacteroides sp. 2_1_16	Bacteroides sp. 2_1_22	Bacteroides sp. 2_1_33B	Bacteroides sp. 2_1_56FAA	Bacteroides sp. 2_2_4	Bacteroides sp. 3_1_13	Bacteroides sp. 3_1_19	Bacteroides sp. 3_1_23	Bacteroides sp. 3_1_33FAA	Bacteroides sp. 3_1_40A	Bacteroides sp. 3_2_5	Bacteroides sp. 4_1_36	Bacteroides sp. 4_3_47FAA	Bacteroides sp. 9_1_42FAA	Bacteroides sp. D2	Bacteroides sp. D20	Bacteroides sp. D22	Bacteroides sp. HPS0048	Bacteroides sp. UW	Bacteroides stercorirosoris	Bacteroides stercoris	Bacteroides thetaiotaomicron	Bacteroides uniformis	Bacteroides vulgatus	Bacteroides xylanisolvens	Barnesiella intestinihominis	Barnesiella viscericola	Bifidobacterium adolescentis	Bifidobacterium angulatum	Bifidobacterium animalis	Bifidobacterium bifidum	Bifidobacterium breve	Bifidobacterium catenulatum	Bifidobacterium kashiwanohense	Bifidobacterium longum	Bifidobacterium merycicum	Bifidobacterium pseudocatenulatum	Bifidobacterium ruminantium	Bifidobacterium saeculare	Bilophila sp. 4_1_30	Bilophila wadsworthia	Blautia hansenii	Blautia hydrogenotrophica	Blautia obeum	Blautia producta	Blautia schinkii	Blautia sp. GD9	Blautia sp. KLE 1732	Blautia wexlerae	Bradyrhizobium sp. BTAi1	Burkholderiales bacterium 1_1_47	Buttiauxella agrestis	Butyricicoccus pullicaecorum	Butyricimonas synergistica	Butyricimonas virosa	Butyrivibrio crossotus	Butyrivibrio fibrisolvens	Butyrivibrio proteoclasticus	Butyrivibrio sp. FCS014	Butyrivibrio sp. MC2013	Butyrivibrio sp. MC2021	Butyrivibrio sp. NC3005	Campylobacter concisus	Campylobacter hominis	Campylobacter ureolyticus	Candidatus Alistipes marseilloanorexicus	Candidatus Bacteroides timonensis	Candidatus Hamiltonella defensa	Candidatus Saccharibacteria oral taxon TM7x	Candidatus Soleaferrea massiliensis	Candidatus Stoquefichus massiliensis	Candidatus Stoquefichus sp. SB1	Capnocytophaga sp. oral taxon 329	Catabacter hongkongensis	Catenibacterium mitsuokai	Catonella morbi	Cellulomonas carbonis	Chlamydia trachomatis	Citrobacter freundii	Citrobacter koseri	Cloacibacillus evryensis	Clostridia bacterium UC5.1-1D1	Clostridia bacterium UC5.1-1D10	Clostridia bacterium UC5.1-1E11	Clostridia bacterium UC5.1-2F7	Clostridia bacterium UC5.1-2H11	Clostridia bacterium UC5.1-2H6	Clostridiaceae bacterium MS3	Clostridiales bacterium 1_7_47FAA	Clostridiales bacterium NK3B98	Clostridiales bacterium VE202-01	Clostridiales bacterium VE202-03	Clostridiales bacterium VE202-06	Clostridiales bacterium VE202-07	Clostridiales bacterium VE202-09	Clostridiales bacterium VE202-13	Clostridiales bacterium VE202-14	Clostridiales bacterium VE202-15	Clostridiales bacterium VE202-16	Clostridiales bacterium VE202-18	Clostridiales bacterium VE202-21	Clostridiales bacterium VE202-27	Clostridiales bacterium VE202-28	[Clostridium] aminophilum	[Clostridium] asparagiforme	[Clostridium] bolteae	Clostridium botulinum	Clostridium butyricum	[Clostridium] cellulosi	[Clostridium] citroniae	[Clostridium] clostridioforme	Clostridium dakarense	[Clostridium] glycyrrhizinilyticum	[Clostridium] hiranonis	[Clostridium] hylemonae	[Clostridium] innocuum	[Clostridium] leptum	[Clostridium] litorale	[Clostridium] methoxybenzovorans	[Clostridium] methylpentosum	Clostridium neonatale	Clostridium paraputrificum	Clostridium perfringens	[Clostridium] saccharogumia	[Clostridium] saccharolyticum	Clostridium sartagoforme	[Clostridium] scindens	[Clostridium] sordellii	Clostridium sp. 1_1_41A1FAA	Clostridium sp. 7_2_43FAA	Clostridium sp. 7_3_54FAA	Clostridium sp. ASBs410	Clostridium sp. ASF502	Clostridium sp. ATCC 29733	Clostridium sp. ATCC BAA-442	Clostridium sp. C8	Clostridium sp. D5	Clostridium sp. FS41	Clostridium sp. GD3	Clostridium sp. HGF2	[Clostridium] spiroforme	Clostridium sp. JCC	Clostridium sp. JCD	Clostridium sp. KLE 1755	Clostridium sp. KNHs209	Clostridium sp. KNHs214	Clostridium sp. L2-50	Clostridium sp. M62/1	[Clostridium] sporosphaeroides	Clostridium sp. SS2/1	Clostridium sp. SY8519	[Clostridium] symbiosum	Collinsella aerofaciens	Collinsella intestinalis	Collinsella sp. 4_8_47FAA	Collinsella sp. MS5	Collinsella stercoris	Collinsella tanakaei	Coprobacillus sp. 3_3_56FAA	Coprobacillus sp. 8_1_38FAA	Coprobacillus sp. 8_2_54BFAA	Coprobacillus sp. D7	Coprobacter fastidiosus	Coprobacter secundus	Coprococcus comes	Coprococcus eutactus	Coprococcus sp. HPP0048	Coprococcus sp. HPP0074	Coriobacteriaceae bacterium BV3Ac1	Corynebacterium matruchotii	Cupriavidus metallidurans	Dehalobacter sp. UNSWDHB	Desulfitobacterium hafniense	Desulfotomaculum nigrificans	Desulfovibrio desulfuricans	Desulfovibrio piger	Desulfovibrio sp. 3_1_syn3	Desulfovibrio sp. 6_1_46AFAA	Dialister invisus	Dialister micraerophilus	Dialister succinatiphilus	Dielma fastidiosa	Dorea formicigenerans	Dorea longicatena	Dorea sp. 5-2	Dorea sp. AGR2135	Dorea sp. D27	Dysgonomonas capnocytophagoides	Dysgonomonas gadei	Dysgonomonas mossii	Eggerthella lenta	Eggerthella sp. 1_3_56FAA	Eggerthella sp. HGA1	Eggerthella sp. YY7918	Eggerthia catenaformis	Enterobacter aerogenes	Enterobacter cloacae	Enterobacteriaceae bacterium strain FGI 57	Enterococcus cecorum	Enterococcus columbae	Enterococcus dispar	Enterococcus faecalis	Enterococcus faecium	Enterococcus gilvus	Enterorhabdus caecimuris	Enterorhabdus mucosicola	Erwinia tracheiphila	Erysipelotrichaceae bacterium 21_3	Erysipelotrichaceae bacterium 2_2_44A	Erysipelotrichaceae bacterium 3_1_53	Erysipelotrichaceae bacterium 5_2_54FAA	Erysipelotrichaceae bacterium 6_1_45	Erysipelotrichaceae bacterium NK3D112	Escherichia albertii	Escherichia coli	Escherichia fergusonii	Ethanoligenens harbinense	[Eubacterium] cellulosolvens	Eubacterium desmolans	[Eubacterium] dolichum	[Eubacterium] eligens	[Eubacterium] hallii	[Eubacterium] infirmum	Eubacterium limosum	Eubacterium plexicaudatum	Eubacterium ramulus	[Eubacterium] rectale	[Eubacterium] siraeum	Eubacterium sp. 14-2	Eubacterium sp. 3_1_31	Eubacterium sp. AB3007	Eubacterium sp. ER2	Eubacterium sp. SB2	[Eubacterium] sulci	Eubacterium ventriosum	Eubacterium xylanophilum	Faecalibacterium prausnitzii	Faecalicoccus pleomorphus	Faecalitalea cylindroides	Fenollaria massiliensis	Fermentimonas caenicola	Fibrella aestuarina	Finegoldia magna	Firmicutes bacterium ASF500	Flavobacterium subsaxonicum	Flavonifractor plautii	Fusobacterium equinum	Fusobacterium mortiferum	Fusobacterium ulcerans	Fusobacterium varium	Gardnerella vaginalis	Gemella haemolysans	Gemella morbillorum	Gordonibacter pamelaeae	Granulicatella elegans	Haemophilus haemolyticus	Haemophilus influenzae	Haemophilus parainfluenzae	Haemophilus paraphrohaemolyticus	Haemophilus sputorum	Halalkalibacillus halophilus	Hallella seregens	Haloferula sp. BvORR071	Helicobacter pylori	Holdemanella biformis	Holdemania filiformis	Holdemania massiliensis	Hungatella hathewayi	Idiomarina zobellii	Intestinibacter bartlettii	Intestinimonas butyriciproducens	Intestinimonas sp. GD2	Johnsonella ignava	Kandleria vitulina	Klebsiella pneumoniae	Klebsiella sp. 4_1_44FAA	Kluyvera cryocrescens	Lachnoanaerobaculum saburreum	Lachnoanaerobaculum sp. OBRC5-5	Lachnobacterium bovis	Lachnoclostridium phytofermentans	Lachnospiraceae bacterium 10-1	Lachnospiraceae bacterium 1_4_56FAA	Lachnospiraceae bacterium 2_1_46FAA	Lachnospiraceae bacterium 2_1_58FAA	Lachnospiraceae bacterium 28-4	Lachnospiraceae bacterium 3-1	Lachnospiraceae bacterium 3_1_46FAA	Lachnospiraceae bacterium 3_1_57FAA_CT1	Lachnospiraceae bacterium 3-2	Lachnospiraceae bacterium 5_1_57FAA	Lachnospiraceae bacterium 5_1_63FAA	Lachnospiraceae bacterium 6_1_37FAA	Lachnospiraceae bacterium 6_1_63FAA	Lachnospiraceae bacterium 7_1_58FAA	Lachnospiraceae bacterium 9_1_43BFAA	Lachnospiraceae bacterium A2	Lachnospiraceae bacterium A4	Lachnospiraceae bacterium AB2028	Lachnospiraceae bacterium AC2012	Lachnospiraceae bacterium AC2014	Lachnospiraceae bacterium AC2029	Lachnospiraceae bacterium AC3007	Lachnospiraceae bacterium AD3010	Lachnospiraceae bacterium COE1	Lachnospiraceae bacterium FE2018	Lachnospiraceae bacterium JC7	Lachnospiraceae bacterium M18-1	Lachnospiraceae bacterium ND2006	Lachnospiraceae bacterium oral taxon 500	Lachnospiraceae bacterium P6B14	Lachnospiraceae bacterium TF01-11	Lachnospiraceae bacterium TWA4	Lachnospiraceae bacterium V9D3004	Lachnospira multipara	Lactobacillus acidophilus	Lactobacillus camelliae	Lactobacillus crispatus	Lactobacillus fermentum	Lactobacillus jensenii	Lactobacillus plantarum	Lactobacillus reuteri	Lactobacillus rhamnosus	Lactobacillus ruminis	Lactococcus garvieae	Lactococcus lactis	Leuconostoc mesenteroides	Levyella massiliensis	Mageeibacillus indolicus	Marinilabilia salmonicolor	Marvinbryantia formatexigens	Megamonas funiformis	Megamonas hypermegale	Megamonas rupellensis	Megasphaera cerevisiae	Megasphaera elsdenii	Megasphaera massiliensis	Megasphaera micronuciformis	Megasphaera sp. BV3C16-1	Megasphaera sp. DJF_B143	Mitsuokella jalaludinii	Mitsuokella multacida	Mucinivorans hirudinis	Neisseria sp. KH1503	Novosphingobium nitrogenifigens	Odoribacter laneus	Odoribacter splanchnicus	Oribacterium sp. oral taxon 078	Oscillibacter ruminantium	Oscillibacter sp. 1-3	Oscillibacter sp. ER4	Oscillibacter valericigenes	Oscillospiraceae bacterium VE202-24	Oxalobacter formigenes	Paludibacter propionicigenes	Parabacteroides distasonis	Parabacteroides goldsteinii	Parabacteroides gordonii	Parabacteroides johnsonii	Parabacteroides merdae	Parabacteroides sp. 20_3	Parabacteroides sp. 2_1_7	Parabacteroides sp. D13	Parabacteroides sp. D26	Parabacteroides sp. HGS0025	Paraprevotella clara	Paraprevotella xylaniphila	Parasutterella excrementihominis	Parvimonas micra	Pedobacter heparinus	Pedobacter kyungheensis	Peptoclostridium difficile	Peptoniphilus grossensis	Peptoniphilus sp. BV3C26	Peptostreptococcaceae bacterium VA2	Peptostreptococcus anaerobius	Peptostreptococcus sp. MV1	Phascolarctobacterium succinatutens	Polaromonas sp. JS666	Pontibacillus chungwhensis	Pontibacillus litoralis	Pontibacter roseus	Porphyromonadaceae bacterium COT-184 OH4590	Porphyromonadaceae bacterium GM3	Porphyromonas asaccharolytica	Porphyromonas bennonis	Porphyromonas gingivalis	Porphyromonas gulae	Porphyromonas levii	Porphyromonas macacae	Porphyromonas somerae	Porphyromonas sp. oral taxon 279	Porphyromonas uenonis	Prevotella albensis	Prevotella amnii	Prevotella aurantiaca	Prevotella baroniae	Prevotella bergensis	Prevotella bivia	Prevotella brevis	Prevotella bryantii	Prevotella buccalis	Prevotella copri	Prevotella corporis	Prevotella dentalis	Prevotella dentasini	Prevotella denticola	Prevotella disiens	Prevotella falsenii	Prevotella fusca	Prevotella histicola	Prevotella intermedia	Prevotella maculosa	Prevotella melaninogenica	Prevotella multiformis	Prevotella multisaccharivorax	Prevotella oralis	Prevotella oris	Prevotella oulorum	Prevotella pallens	Prevotella paludivivens	Prevotella pleuritidis	Prevotella ruminicola	Prevotella salivae	Prevotella shahii	Prevotella sp. AGR2160	Prevotella sp. FD3004	Prevotella sp. HUN102	Prevotella sp. MA2016	Prevotella sp. oral taxon 317	Prevotella sp. oral taxon 473	Prevotella sp. P4-65	Prevotella sp. P4-76	Prevotella sp. P5-119	Prevotella sp. P5-125	Prevotella sp. P5-60	Prevotella sp. RM4	Prevotella sp. S7-1-8	Prevotella sp. S7 MS 2	Prevotella stercorea	Prevotella timonensis	Prevotella veroralis	Prolixibacter bellariivorans	Propionibacterium freudenreichii	Propionibacterium humerusii	Propionispira raffinosivorans	Pseudobutyrivibrio ruminis	Pseudobutyrivibrio sp. MD2005	Pseudoflavonifractor capillosus	Pyramidobacter piscolens	Rikenella microfusus	Roseburia faecis	Roseburia hominis	Roseburia intestinalis	Roseburia inulinivorans	Rothia dentocariosa	Rothia mucilaginosa	Ruminococcaceae bacterium 585-1	Ruminococcaceae bacterium 668	Ruminococcaceae bacterium AM2	Ruminococcaceae bacterium cv2	Ruminococcaceae bacterium D16	Ruminococcaceae bacterium GD6	Ruminococcaceae bacterium mt9	Ruminococcus albus	Ruminococcus bicirculans	Ruminococcus callidus	Ruminococcus champanellensis	Ruminococcus faecis	Ruminococcus flavefaciens	Ruminococcus gauvreauii	[Ruminococcus] gnavus	Ruminococcus lactaris	Ruminococcus sp. 5_1_39BFAA	Ruminococcus sp. AT10	Ruminococcus sp. FC2018	Ruminococcus sp. HUN007	Ruminococcus sp. JC304	Ruminococcus sp. NK3A76	[Ruminococcus] torques	Salmonella enterica	Sanguibacteroides justesenii	Sanguibacteroides sp. GM7	Sellimonas intestinalis	Senegalimassilia anaerobia	Sinorhizobium sp. GL28	Slackia piriformis	Solobacterium moorei	Sphingomonas sp. Ant H11	Stomatobaculum longum	Streptococcus agalactiae	Streptococcus constellatus	Streptococcus equinus	Streptococcus gallolyticus	Streptococcus mitis	Streptococcus parasanguinis	Streptococcus salivarius	Streptococcus suis	Streptococcus thermophilus	Subdoligranulum sp. 4_3_54A2FAA	Subdoligranulum variabile	Succinispira mobilis	Succinivibrio dextrinosolvens	Sutterellaceae bacterium ND3	Sutterella parvirubra	Sutterella wadsworthensis	Synergistes sp. 3_1_syn1	Tannerella sp. 6_1_58FAA_CT1	Terrisporobacter othiniensis	Tissierellia bacterium GD9	Tissierellia bacterium S7-1-4	Turicibacter sanguinis	Turicibacter sp. HGF1	Tyzzerella nexilis	Varibaculum cambriense	Veillonella atypica	Veillonella dispar	Veillonella montpellierensis	Veillonella parvula	Veillonella seminalis	Veillonella sp. 3_1_44	Veillonella sp. 6_1_27	Veillonella sp. oral taxon 158
Acetivibrio ethanolgignens	0.0	0.0	0.0	29.0	19.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	39.0	66.0	23.0	0.0	65.0	74.0	96.0	108.0	77.0	0.0	34.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	47.0	0.0	0.0	0.0	37.0	0.0	20.0	63.0	21.0	66.0	24.0	0.0	0.0	0.0	0.0	42.0	25.0	39.0	20.0	0.0	13.0	69.0	0.0	0.0	85.0	16.0	24.0	31.0	61.0	25.0	11.0	0.0	0.0	0.0	28.0	27.0	49.0	12.0	66.0	15.0	33.0	17.0	19.0	0.0	29.0	0.0	16.0	12.0	63.0	16.0	63.0	40.0	0.0	81.0	54.0	63.0	0.0	53.0	23.0	22.0	0.0	47.0	21.0	26.0	105.0	52.0	19.0	31.0	13.0	27.0	25.0	0.0	0.0	10.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	40.0	75.0	0.0	19.0	0.0	10.0	37.0	49.0	45.0	126.0	0.0	35.0	0.0	27.0	16.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	33.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	88.0	24.0	21.0	63.0	13.0	0.0	0.0	0.0	13.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	124.0	82.0	0.0	0.0	29.0	60.0	0.0	10.0	0.0	15.0	103.0	0.0	34.0	0.0	0.0	16.0	60.0	0.0	0.0	43.0	0.0	0.0	0.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	52.0	0.0	0.0	108.0	120.0	0.0	0.0	26.0	68.0	0.0	43.0	0.0	0.0	25.0	0.0	0.0	0.0	66.0	0.0	24.0	30.0	44.0	79.0	10.0	80.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	13.0	14.0	68.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	15.0	0.0	0.0	17.0	140.0	83.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	26.0	0.0	5.0	15.0	72.0	0.0	0.0	18.0	0.0	0.0	0.0	65.0	0.0	57.0	48.0	0.0	17.0	0.0	60.0	96.0	28.0	0.0	11.0	0.0	0.0	0.0	17.0	37.0	4.0	113.0	0.0	32.0	0.0	0.0	0.0	0.0	58.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	79.0	27.0	15.0	0.0	0.0	102.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	17.0	45.0	10.0	0.0	0.0	22.0	0.0	11.0	86.0	11.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	10.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	36.0	98.0	97.0	14.0	63.0	26.0	0.0	58.0	31.0	13.0	0.0	75.0	18.0	0.0	65.0	74.0	3.0	11.0	11.0	62.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	21.0	0.0	0.0	0.0	21.0	25.0	0.0	14.0	29.0	0.0	41.0	13.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	12.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	16.0	32.0	0.0	0.0	11.0	0.0	10.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	79.0	53.0	73.0	32.0	92.0	0.0	0.0	71.0	46.0	114.0	25.0	37.0	2.0	0.0	19.0	21.0	35.0	28.0	96.0	24.0	3.0	0.0	41.0	138.0	45.0	0.0	0.0	150.0	8.0	35.0	28.0	20.0	0.0	0.0	0.0	14.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	22.0	0.0	39.0	92.0	0.0	0.0	0.0	0.0	17.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	21.0
Acetobacterium dehalogenans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
