source	target	weight	edge_sample	edge_color
Acinetobacter baumannii	Acidovorax caeni	1.0	Mixed	#cccccc
Acinetobacter junii	Acidovorax ebreus	1.0	Mixed	#cccccc
Acinetobacter junii	Acidovorax sp. JS42	1.0	Mixed	#cccccc
Actinomyces gerencseriae	Actinomyces dentalis	1.0	Subgingival_plaque	#feb562
Actinomyces israelii	Acidovorax caeni	1.0	Mixed	#cccccc
Actinomyces israelii	Acinetobacter baumannii	1.0	Mixed	#cccccc
Actinomyces johnsonii	Actinomyces gerencseriae	1.0	Subgingival_plaque	#feb562
Actinomyces massiliensis	Abiotrophia defectiva	2.0	Mixed	#cccccc
Actinomyces naeslundii	Actinomyces dentalis	1.0	Mixed	#cccccc
Actinomyces naeslundii	Actinomyces gerencseriae	2.0	Mixed	#cccccc
Actinomyces naeslundii	Actinomyces johnsonii	1.0	Mixed	#cccccc
Actinomyces naeslundii	Actinomyces massiliensis	2.0	Supragingival_plaque	#ff8e4a
Actinomyces odontolyticus	Acidovorax caeni	1.0	Mixed	#cccccc
Actinomyces odontolyticus	Acinetobacter baumannii	1.0	Mixed	#cccccc
Actinomyces oris	Actinomyces gerencseriae	2.0	Mixed	#cccccc
Actinomyces oris	Actinomyces naeslundii	2.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. ICM39	Actinomyces neuii	1.0	Mixed	#cccccc
Actinomyces sp. ICM47	Actinomyces neuii	2.0	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Acidovorax caeni	1.0	Mixed	#cccccc
Actinomyces sp. oral taxon 170	Acidovorax temperans	1.0	Mixed	#cccccc
Actinomyces sp. oral taxon 448	Actinomyces sp. oral taxon 175	1.0	Supragingival_plaque	#ff8e4a
Actinomyces sp. S6-Spd3	Actinomyces sp. oral taxon 175	1.0	Mixed	#cccccc
Actinomyces turicensis	Actinomyces sp. SD1	2.0	Mixed	#cccccc
Actinomyces viscosus	Abiotrophia defectiva	3.0	Mixed	#cccccc
Actinomyces viscosus	Actinomyces graevenitzii	3.0	Mixed	#cccccc
Afipia broomeae	Actinomyces gerencseriae	2.0	Mixed	#cccccc
Afipia broomeae	Actinomyces oris	4.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Acidovorax caeni	1.0	Mixed	#cccccc
Aggregatibacter sp. oral taxon 458	Acidovorax temperans	1.0	Mixed	#cccccc
Alcaligenes faecalis	Actinomyces sp. oral taxon 448	1.0	Mixed	#cccccc
Alcaligenes faecalis	Actinomyces sp. S6-Spd3	1.0	Mixed	#cccccc
Alistipes onderdonkii	Alistipes obesi	2.0	Stool	#ded579
Alistipes putredinis	Alistipes finegoldii	3.0	Stool	#ded579
Alistipes senegalensis	Acidovorax ebreus	1.0	Mixed	#cccccc
Alistipes senegalensis	Acidovorax sp. JS42	1.0	Mixed	#cccccc
Alistipes shahii	Actinomyces graevenitzii	5.0	Mixed	#cccccc
Alistipes shahii	Alistipes putredinis	7.0	Stool	#ded579
Alistipes sp. HGB5	Akkermansia muciniphila	2.0	Stool	#ded579
Alistipes sp. HGB5	Alistipes sp. AL-1	1.0	Stool	#ded579
Alistipes timonensis	Akkermansia muciniphila	1.0	Stool	#ded579
Alistipes timonensis	Alistipes onderdonkii	1.0	Stool	#ded579
Alistipes timonensis	Alistipes sp. AL-1	1.0	Stool	#ded579
Alistipes timonensis	Alistipes sp. HGB5	1.0	Stool	#ded579
Alloiococcus otitis	Actinomyces sp. oral taxon 175	1.0	Mixed	#cccccc
Alloiococcus otitis	Actinomyces sp. S6-Spd3	1.0	Mixed	#cccccc
Alloiococcus otitis	Alcaligenes faecalis	1.0	Anterior_nares	#8000ff
Alloprevotella tannerae	Akkermansia muciniphila	2.0	Mixed	#cccccc
Alloprevotella tannerae	Alistipes sp. AL-1	1.0	Mixed	#cccccc
Alloprevotella tannerae	Alistipes sp. HGB5	2.0	Mixed	#cccccc
Alloprevotella tannerae	Alistipes timonensis	1.0	Mixed	#cccccc
Anaerococcus provenciensis	Acidovorax delafieldii	1.0	Mixed	#cccccc
Anaerococcus provenciensis	Actinomyces sp. oral taxon 175	1.0	Mixed	#cccccc
Anaerococcus provenciensis	Actinomyces sp. S6-Spd3	1.0	Mixed	#cccccc
Anaerococcus provenciensis	Alcaligenes faecalis	1.0	Mixed	#cccccc
Anaerococcus provenciensis	Alloiococcus otitis	1.0	Mixed	#cccccc
Atopobium parvulum	Actinomyces neuii	2.0	Mixed	#cccccc
Atopobium parvulum	Actinomyces sp. ICM39	1.0	Mixed	#cccccc
Atopobium parvulum	Actinomyces sp. ICM47	2.0	Mixed	#cccccc
Atopobium sp. BS2	Actinomyces neuii	1.0	Mixed	#cccccc
Atopobium sp. BS2	Actinomyces sp. ICM39	1.0	Mixed	#cccccc
Atopobium sp. BS2	Atopobium parvulum	1.0	Saliva	#beec8e
Atopobium sp. ICM42b	Actinomyces neuii	1.0	Mixed	#cccccc
Atopobium sp. ICM42b	Atopobium parvulum	1.0	Saliva	#beec8e
Atopobium sp. ICM42b	Atopobium sp. BS2	1.0	Saliva	#beec8e
Bacillus thermoamylovorans	Acidovorax delafieldii	2.0	Anterior_nares	#8000ff
bacterium LF-3	Actinomyces sp. oral taxon 448	1.0	Mixed	#cccccc
bacterium LF-3	Actinomyces sp. S6-Spd3	1.0	Mixed	#cccccc
bacterium LF-3	Alloiococcus otitis	1.0	Mixed	#cccccc
bacterium LF-3	Anaerococcus provenciensis	1.0	Mixed	#cccccc
Bacteroides caccae	Alistipes onderdonkii	2.0	Stool	#ded579
Bacteroides caccae	Alistipes shahii	3.0	Stool	#ded579
Bacteroides cellulosilyticus	Alistipes obesi	2.0	Stool	#ded579
Bacteroides cellulosilyticus	Alistipes onderdonkii	2.0	Stool	#ded579
Bacteroides cellulosilyticus	Bacteroides caccae	2.0	Stool	#ded579
Bacteroides coprocola	Actinomyces graevenitzii	5.0	Mixed	#cccccc
Bacteroides coprocola	Alistipes shahii	4.0	Stool	#ded579
Bacteroides coprophilus	Achromobacter sp. DH1f	1.0	Mixed	#cccccc
Bacteroides coprophilus	Alistipes putredinis	2.0	Stool	#ded579
Bacteroides dorei	Acinetobacter johnsonii	2.0	Mixed	#cccccc
Bacteroides dorei	Actinomyces massiliensis	2.0	Mixed	#cccccc
Bacteroides dorei	Akkermansia muciniphila	3.0	Stool	#ded579
Bacteroides dorei	Alistipes sp. HGB5	2.0	Stool	#ded579
Bacteroides dorei	Alloprevotella tannerae	2.0	Mixed	#cccccc
Bacteroides dorei	Bacteroides cellulosilyticus	2.0	Stool	#ded579
Bacteroides eggerthii	Bacteroides coprophilus	2.0	Stool	#ded579
Bacteroides faecis	Actinomyces massiliensis	2.0	Mixed	#cccccc
Bacteroides faecis	Alistipes putredinis	3.0	Stool	#ded579
Bacteroides finegoldii	Alistipes finegoldii	3.0	Stool	#ded579
Bacteroides finegoldii	Alistipes indistinctus	2.0	Stool	#ded579
Bacteroides finegoldii	Alistipes onderdonkii	2.0	Stool	#ded579
Bacteroides finegoldii	Alistipes shahii	6.0	Stool	#ded579
Bacteroides fluxus	Bacteroides clarus	1.0	Stool	#ded579
Bacteroides fluxus	Bacteroides eggerthii	2.0	Stool	#ded579
Bacteroides fragilis	Akkermansia muciniphila	2.0	Stool	#ded579
Bacteroides fragilis	Alistipes timonensis	1.0	Stool	#ded579
Bacteroides gallinarum	Bacillus cereus	1.0	Mixed	#cccccc
Bacteroides intestinalis	Acinetobacter junii	2.0	Mixed	#cccccc
Bacteroides intestinalis	Alistipes senegalensis	2.0	Stool	#ded579
Bacteroides intestinalis	Alistipes shahii	6.0	Stool	#ded579
Bacteroides massiliensis	Bacteroides eggerthii	3.0	Stool	#ded579
Bacteroides oleiciplenus	Alistipes indistinctus	1.0	Stool	#ded579
Bacteroides ovatus	Actinomyces neuii	2.0	Mixed	#cccccc
Bacteroides ovatus	Alistipes sp. HGB5	2.0	Stool	#ded579
Bacteroides ovatus	Alloprevotella tannerae	2.0	Mixed	#cccccc
Bacteroides ovatus	Atopobium parvulum	2.0	Mixed	#cccccc
Bacteroides ovatus	Bacteroides caccae	4.0	Stool	#ded579
Bacteroides ovatus	Bacteroides cellulosilyticus	2.0	Stool	#ded579
Bacteroides salyersiae	Bacteroides clarus	1.0	Stool	#ded579
Bacteroides salyersiae	Bacteroides eggerthii	2.0	Stool	#ded579
Bacteroides salyersiae	Bacteroides fluxus	2.0	Stool	#ded579
Bacteroides sartorii	Akkermansia muciniphila	2.0	Stool	#ded579
Bacteroides sartorii	Alistipes sp. AL-1	1.0	Stool	#ded579
Bacteroides sartorii	Alistipes sp. HGB5	2.0	Stool	#ded579
Bacteroides sartorii	Alistipes timonensis	1.0	Stool	#ded579
Bacteroides sartorii	Alloprevotella tannerae	2.0	Mixed	#cccccc
Bacteroides sartorii	Bacteroides dorei	2.0	Stool	#ded579
Bacteroides sartorii	Bacteroides ovatus	2.0	Stool	#ded579
Bacteroides sp. 1_1_30	Akkermansia muciniphila	2.0	Stool	#ded579
Bacteroides sp. 1_1_30	Alistipes sp. AL-1	1.0	Stool	#ded579
Bacteroides sp. 1_1_30	Alistipes sp. HGB5	2.0	Stool	#ded579
Bacteroides sp. 1_1_30	Alistipes timonensis	1.0	Stool	#ded579
Bacteroides sp. 1_1_30	Alloprevotella tannerae	2.0	Mixed	#cccccc
Bacteroides sp. 1_1_30	Bacteroides dorei	2.0	Stool	#ded579
Bacteroides sp. 1_1_30	Bacteroides ovatus	2.0	Stool	#ded579
Bacteroides sp. 1_1_30	Bacteroides sartorii	2.0	Stool	#ded579
Bacteroides sp. 1_1_6	Akkermansia muciniphila	1.0	Stool	#ded579
Bacteroides sp. 1_1_6	Alistipes onderdonkii	1.0	Stool	#ded579
Bacteroides sp. 1_1_6	Alistipes sp. HGB5	1.0	Stool	#ded579
Bacteroides sp. 1_1_6	Alloprevotella tannerae	1.0	Mixed	#cccccc
Bacteroides sp. 1_1_6	Bacteroides sartorii	1.0	Stool	#ded579
Bacteroides sp. 1_1_6	Bacteroides sp. 1_1_30	1.0	Stool	#ded579
Bacteroides sp. 14(A)	Akkermansia muciniphila	2.0	Stool	#ded579
Bacteroides sp. 14(A)	Alistipes sp. AL-1	1.0	Stool	#ded579
Bacteroides sp. 14(A)	Alistipes sp. HGB5	2.0	Stool	#ded579
Bacteroides sp. 14(A)	Alistipes timonensis	1.0	Stool	#ded579
Bacteroides sp. 14(A)	Alloprevotella tannerae	2.0	Mixed	#cccccc
Bacteroides sp. 14(A)	Bacteroides dorei	2.0	Stool	#ded579
Bacteroides sp. 14(A)	Bacteroides ovatus	2.0	Stool	#ded579
Bacteroides sp. 14(A)	Bacteroides sartorii	2.0	Stool	#ded579
Bacteroides sp. 14(A)	Bacteroides sp. 1_1_30	2.0	Stool	#ded579
Bacteroides sp. 14(A)	Bacteroides sp. 1_1_6	1.0	Stool	#ded579
Bacteroides sp. 2_2_4	Actinomyces neuii	1.0	Mixed	#cccccc
Bacteroides sp. 2_2_4	Actinomyces sp. ICM39	1.0	Mixed	#cccccc
Bacteroides sp. 2_2_4	Atopobium parvulum	1.0	Mixed	#cccccc
Bacteroides sp. 2_2_4	Atopobium sp. BS2	2.0	Mixed	#cccccc
Bacteroides sp. 2_2_4	Atopobium sp. ICM42b	1.0	Mixed	#cccccc
Bacteroides sp. 3_1_13	Actinomyces neuii	1.0	Mixed	#cccccc
Bacteroides sp. 3_1_13	Actinomyces sp. ICM39	1.0	Mixed	#cccccc
Bacteroides sp. 3_1_13	Atopobium parvulum	1.0	Mixed	#cccccc
Bacteroides sp. 3_1_13	Atopobium sp. BS2	2.0	Mixed	#cccccc
Bacteroides sp. 3_1_13	Atopobium sp. ICM42b	1.0	Mixed	#cccccc
Bacteroides sp. 3_1_13	Bacteroides sp. 2_2_4	2.0	Stool	#ded579
Bacteroides sp. 3_1_19	Akkermansia muciniphila	2.0	Stool	#ded579
Bacteroides sp. 3_1_19	Alistipes sp. AL-1	1.0	Stool	#ded579
Bacteroides sp. 3_1_19	Alistipes sp. HGB5	2.0	Stool	#ded579
Bacteroides sp. 3_1_19	Alistipes timonensis	1.0	Stool	#ded579
Bacteroides sp. 3_1_19	Alloprevotella tannerae	2.0	Mixed	#cccccc
Bacteroides sp. 3_1_19	Bacteroides dorei	2.0	Stool	#ded579
Bacteroides sp. 3_1_19	Bacteroides ovatus	2.0	Stool	#ded579
Bacteroides sp. 3_1_19	Bacteroides sartorii	2.0	Stool	#ded579
Bacteroides sp. 3_1_19	Bacteroides sp. 1_1_30	2.0	Stool	#ded579
Bacteroides sp. 3_1_19	Bacteroides sp. 1_1_6	1.0	Stool	#ded579
Bacteroides sp. 3_1_19	Bacteroides sp. 14(A)	2.0	Stool	#ded579
Bacteroides sp. 3_1_23	Actinomyces neuii	2.0	Mixed	#cccccc
Bacteroides sp. 3_1_23	Actinomyces sp. ICM39	1.0	Mixed	#cccccc
Bacteroides sp. 3_1_23	Atopobium parvulum	2.0	Mixed	#cccccc
Bacteroides sp. 3_1_23	Atopobium sp. BS2	1.0	Mixed	#cccccc
Bacteroides sp. 3_1_23	Atopobium sp. ICM42b	1.0	Mixed	#cccccc
Bacteroides sp. 3_1_23	Bacteroides sp. 2_2_4	1.0	Stool	#ded579
Bacteroides sp. 3_1_40A	Bacteroides fluxus	1.0	Stool	#ded579
Bacteroides sp. 3_1_40A	Bacteroides salyersiae	1.0	Stool	#ded579
Bacteroides sp. 4_1_36	Akkermansia muciniphila	1.0	Stool	#ded579
Bacteroides sp. 4_1_36	Alistipes onderdonkii	1.0	Stool	#ded579
Bacteroides sp. 4_1_36	Alistipes sp. HGB5	1.0	Stool	#ded579
Bacteroides sp. 4_1_36	Alloprevotella tannerae	1.0	Mixed	#cccccc
Bacteroides sp. 4_1_36	Bacteroides sartorii	1.0	Stool	#ded579
Bacteroides sp. 4_1_36	Bacteroides sp. 1_1_30	1.0	Stool	#ded579
Bacteroides sp. 4_1_36	Bacteroides sp. 14(A)	1.0	Stool	#ded579
Bacteroides sp. 4_1_36	Bacteroides sp. 3_1_19	1.0	Stool	#ded579
Bacteroides sp. 4_3_47FAA	Akkermansia muciniphila	1.0	Stool	#ded579
Bacteroides sp. 4_3_47FAA	Alistipes onderdonkii	1.0	Stool	#ded579
Bacteroides sp. 4_3_47FAA	Alistipes sp. AL-1	1.0	Stool	#ded579
Bacteroides sp. 4_3_47FAA	Alistipes sp. HGB5	1.0	Stool	#ded579
Bacteroides sp. 4_3_47FAA	Alloprevotella tannerae	1.0	Mixed	#cccccc
Bacteroides sp. 4_3_47FAA	Bacteroides fragilis	1.0	Stool	#ded579
Bacteroides sp. 4_3_47FAA	Bacteroides sartorii	1.0	Stool	#ded579
Bacteroides sp. 4_3_47FAA	Bacteroides sp. 1_1_30	1.0	Stool	#ded579
Bacteroides sp. 4_3_47FAA	Bacteroides sp. 14(A)	1.0	Stool	#ded579
Bacteroides sp. 4_3_47FAA	Bacteroides sp. 3_1_19	1.0	Stool	#ded579
Bacteroides sp. D2	Actinomyces neuii	2.0	Mixed	#cccccc
Bacteroides sp. D2	Actinomyces sp. ICM39	1.0	Mixed	#cccccc
Bacteroides sp. D2	Atopobium parvulum	2.0	Mixed	#cccccc
Bacteroides sp. D2	Atopobium sp. BS2	1.0	Mixed	#cccccc
Bacteroides sp. D2	Atopobium sp. ICM42b	1.0	Mixed	#cccccc
Bacteroides sp. D2	Bacteroides sp. 2_2_4	1.0	Stool	#ded579
Bacteroides sp. D20	Alistipes obesi	3.0	Stool	#ded579
Bacteroides sp. D20	Alistipes onderdonkii	2.0	Stool	#ded579
Bacteroides sp. D20	Alistipes timonensis	1.0	Stool	#ded579
Bacteroides sp. D20	Bacteroides caccae	2.0	Stool	#ded579
Bacteroides sp. D20	Bacteroides cellulosilyticus	2.0	Stool	#ded579
Bacteroides sp. D20	Bacteroides sp. 1_1_6	1.0	Stool	#ded579
Bacteroides sp. D20	Bacteroides sp. 4_1_36	1.0	Stool	#ded579
Bacteroides sp. D20	Bacteroides sp. 4_3_47FAA	1.0	Stool	#ded579
Bacteroides sp. D22	Actinomyces neuii	1.0	Mixed	#cccccc
Bacteroides sp. D22	Actinomyces sp. ICM39	1.0	Mixed	#cccccc
Bacteroides sp. D22	Atopobium parvulum	1.0	Mixed	#cccccc
Bacteroides sp. D22	Atopobium sp. BS2	1.0	Mixed	#cccccc
Bacteroides sp. D22	Atopobium sp. ICM42b	1.0	Mixed	#cccccc
Bacteroides sp. D22	Bacteroides sp. 2_2_4	1.0	Stool	#ded579
Bacteroides sp. D22	Bacteroides sp. 3_1_13	1.0	Stool	#ded579
Bacteroides sp. D22	Bacteroides sp. 3_1_23	1.0	Stool	#ded579
Bacteroides sp. D22	Bacteroides sp. D2	1.0	Stool	#ded579
Bacteroides stercoris	Alistipes shahii	4.0	Stool	#ded579
Bacteroides stercoris	Bacteroides coprophilus	2.0	Stool	#ded579
Bacteroides thetaiotaomicron	Actinomyces massiliensis	2.0	Mixed	#cccccc
Bacteroides thetaiotaomicron	Akkermansia muciniphila	4.0	Stool	#ded579
Bacteroides thetaiotaomicron	Alistipes shahii	3.0	Stool	#ded579
Bacteroides thetaiotaomicron	Alistipes sp. HGB5	2.0	Stool	#ded579
Bacteroides thetaiotaomicron	Alistipes timonensis	1.0	Stool	#ded579
Bacteroides thetaiotaomicron	Alloprevotella tannerae	2.0	Mixed	#cccccc
Bacteroides thetaiotaomicron	Bacteroides dorei	3.0	Stool	#ded579
Bacteroides thetaiotaomicron	Bacteroides fragilis	2.0	Stool	#ded579
Bacteroides thetaiotaomicron	Bacteroides sartorii	2.0	Stool	#ded579
Bacteroides thetaiotaomicron	Bacteroides sp. 1_1_30	2.0	Stool	#ded579
Bacteroides thetaiotaomicron	Bacteroides sp. 1_1_6	1.0	Stool	#ded579
Bacteroides thetaiotaomicron	Bacteroides sp. 14(A)	2.0	Stool	#ded579
Bacteroides thetaiotaomicron	Bacteroides sp. 3_1_19	2.0	Stool	#ded579
Bacteroides thetaiotaomicron	Bacteroides sp. 4_1_36	1.0	Stool	#ded579
Bacteroides thetaiotaomicron	Bacteroides sp. 4_3_47FAA	1.0	Stool	#ded579
Bacteroides uniformis	Alistipes obesi	6.0	Stool	#ded579
Bacteroides uniformis	Alistipes onderdonkii	2.0	Stool	#ded579
Bacteroides uniformis	Alistipes shahii	5.0	Stool	#ded579
Bacteroides uniformis	Bacteroides caccae	4.0	Stool	#ded579
Bacteroides uniformis	Bacteroides cellulosilyticus	2.0	Stool	#ded579
Bacteroides uniformis	Bacteroides ovatus	6.0	Stool	#ded579
Bacteroides uniformis	Bacteroides sp. D20	3.0	Stool	#ded579
Bacteroides vulgatus	Alistipes sp. HGB5	2.0	Stool	#ded579
Bacteroides vulgatus	Alloprevotella tannerae	2.0	Mixed	#cccccc
Bacteroides vulgatus	Bacteroides caccae	6.0	Stool	#ded579
Bacteroides vulgatus	Bacteroides cellulosilyticus	2.0	Stool	#ded579
Bacteroides vulgatus	Bacteroides fragilis	3.0	Stool	#ded579
Bacteroides vulgatus	Bacteroides sartorii	2.0	Stool	#ded579
Bacteroides vulgatus	Bacteroides sp. 1_1_30	2.0	Stool	#ded579
Bacteroides vulgatus	Bacteroides sp. 14(A)	2.0	Stool	#ded579
Bacteroides vulgatus	Bacteroides sp. 3_1_19	2.0	Stool	#ded579
Bacteroides vulgatus	Bacteroides uniformis	4.0	Stool	#ded579
Barnesiella intestinihominis	Alistipes indistinctus	2.0	Stool	#ded579
Barnesiella intestinihominis	Alistipes obesi	3.0	Stool	#ded579
Barnesiella intestinihominis	Alistipes shahii	5.0	Stool	#ded579
Barnesiella intestinihominis	Bacteroides faecis	4.0	Stool	#ded579
Bergeyella zoohelcum	Actinomyces sp. oral taxon 448	1.0	Mixed	#cccccc
Bergeyella zoohelcum	Actinomyces sp. S6-Spd3	1.0	Mixed	#cccccc
Bergeyella zoohelcum	Alloiococcus otitis	1.0	Mixed	#cccccc
Bergeyella zoohelcum	Anaerococcus provenciensis	1.0	Mixed	#cccccc
Bifidobacterium adolescentis	Alistipes indistinctus	2.0	Stool	#ded579
Bifidobacterium adolescentis	Bacteroides finegoldii	4.0	Stool	#ded579
Bifidobacterium dentium	Actinomyces neuii	2.0	Posterior_fornix	#7effb5
Bifidobacterium dentium	Actinomyces sp. ICM39	1.0	Mixed	#cccccc
Bifidobacterium dentium	Actinomyces sp. ICM47	2.0	Mixed	#cccccc
Bifidobacterium dentium	Atopobium parvulum	2.0	Mixed	#cccccc
Bifidobacterium dentium	Atopobium sp. BS2	1.0	Mixed	#cccccc
Bifidobacterium dentium	Atopobium sp. ICM42b	1.0	Mixed	#cccccc
Bifidobacterium dentium	Bacteroides ovatus	2.0	Mixed	#cccccc
Bifidobacterium dentium	Bacteroides sp. 2_2_4	1.0	Mixed	#cccccc
Bifidobacterium dentium	Bacteroides sp. 3_1_13	1.0	Mixed	#cccccc
Bifidobacterium dentium	Bacteroides sp. 3_1_23	2.0	Mixed	#cccccc
Bifidobacterium dentium	Bacteroides sp. D2	2.0	Mixed	#cccccc
Bifidobacterium dentium	Bacteroides sp. D22	1.0	Mixed	#cccccc
Bifidobacterium longum	Bifidobacterium breve	2.0	Mixed	#cccccc
Bifidobacterium moukalabense	Actinomyces neuii	2.0	Posterior_fornix	#7effb5
Bifidobacterium moukalabense	Actinomyces sp. ICM39	1.0	Mixed	#cccccc
Bifidobacterium moukalabense	Actinomyces sp. ICM47	2.0	Mixed	#cccccc
Bifidobacterium moukalabense	Atopobium parvulum	2.0	Mixed	#cccccc
Bifidobacterium moukalabense	Atopobium sp. BS2	1.0	Mixed	#cccccc
Bifidobacterium moukalabense	Atopobium sp. ICM42b	1.0	Mixed	#cccccc
Bifidobacterium moukalabense	Bacteroides ovatus	2.0	Mixed	#cccccc
Bifidobacterium moukalabense	Bacteroides sp. 2_2_4	1.0	Mixed	#cccccc
Bifidobacterium moukalabense	Bacteroides sp. 3_1_13	1.0	Mixed	#cccccc
Bifidobacterium moukalabense	Bacteroides sp. 3_1_23	2.0	Mixed	#cccccc
Bifidobacterium moukalabense	Bacteroides sp. D2	2.0	Mixed	#cccccc
Bifidobacterium moukalabense	Bacteroides sp. D22	1.0	Mixed	#cccccc
Bifidobacterium moukalabense	Bifidobacterium dentium	2.0	Posterior_fornix	#7effb5
Bifidobacterium scardovii	Bifidobacterium breve	2.0	Posterior_fornix	#7effb5
Bifidobacterium scardovii	Bifidobacterium longum	2.0	Mixed	#cccccc
Bifidobacterium sp. MSTE12	Actinomyces neuii	2.0	Posterior_fornix	#7effb5
Bifidobacterium sp. MSTE12	Actinomyces sp. ICM39	1.0	Mixed	#cccccc
Bifidobacterium sp. MSTE12	Actinomyces sp. ICM47	2.0	Mixed	#cccccc
Bifidobacterium sp. MSTE12	Atopobium parvulum	2.0	Mixed	#cccccc
Bifidobacterium sp. MSTE12	Atopobium sp. BS2	1.0	Mixed	#cccccc
Bifidobacterium sp. MSTE12	Atopobium sp. ICM42b	1.0	Mixed	#cccccc
Bifidobacterium sp. MSTE12	Bacteroides ovatus	2.0	Mixed	#cccccc
Bifidobacterium sp. MSTE12	Bacteroides sp. 2_2_4	1.0	Mixed	#cccccc
Bifidobacterium sp. MSTE12	Bacteroides sp. 3_1_13	1.0	Mixed	#cccccc
Bifidobacterium sp. MSTE12	Bacteroides sp. 3_1_23	2.0	Mixed	#cccccc
Bifidobacterium sp. MSTE12	Bacteroides sp. D2	2.0	Mixed	#cccccc
Bifidobacterium sp. MSTE12	Bacteroides sp. D22	1.0	Mixed	#cccccc
Bifidobacterium sp. MSTE12	Bifidobacterium dentium	2.0	Posterior_fornix	#7effb5
Bifidobacterium sp. MSTE12	Bifidobacterium moukalabense	2.0	Posterior_fornix	#7effb5
Bilophila wadsworthia	Actinomyces sp. SD1	2.0	Mixed	#cccccc
Bilophila wadsworthia	Actinomyces turicensis	2.0	Mixed	#cccccc
Blautia obeum	Acidovorax ebreus	1.0	Mixed	#cccccc
Blautia obeum	Acidovorax sp. JS42	1.0	Mixed	#cccccc
Blautia obeum	Alistipes senegalensis	3.0	Stool	#ded579
Blautia obeum	Bacteroides intestinalis	3.0	Stool	#ded579
Blautia wexlerae	Alistipes indistinctus	1.0	Stool	#ded579
Blautia wexlerae	Alistipes putredinis	2.0	Stool	#ded579
Blautia wexlerae	Alistipes sp. AL-1	1.0	Stool	#ded579
Blautia wexlerae	Bacteroides oleiciplenus	1.0	Stool	#ded579
Blautia wexlerae	Barnesiella intestinihominis	2.0	Stool	#ded579
Bradyrhizobium sp. BTAi1	Acidovorax delafieldii	1.0	Mixed	#cccccc
Bradyrhizobium sp. BTAi1	Actinomyces sp. oral taxon 175	1.0	Mixed	#cccccc
Bradyrhizobium sp. BTAi1	Actinomyces sp. S6-Spd3	1.0	Mixed	#cccccc
Bradyrhizobium sp. BTAi1	Alcaligenes faecalis	1.0	Mixed	#cccccc
Bradyrhizobium sp. BTAi1	Alloiococcus otitis	1.0	Mixed	#cccccc
Bradyrhizobium sp. BTAi1	Anaerococcus provenciensis	2.0	L_Retroauricular_crease	#1fd3e1
Bradyrhizobium sp. BTAi1	Bacillus thermoamylovorans	1.0	Mixed	#cccccc
Bradyrhizobium sp. BTAi1	bacterium LF-3	1.0	Mixed	#cccccc
Bradyrhizobium sp. BTAi1	Bergeyella zoohelcum	1.0	Mixed	#cccccc
Brevibacterium massiliense	Aerococcus christensenii	2.0	Mixed	#cccccc
Brochothrix thermosphacta	Acidovorax delafieldii	2.0	Mixed	#cccccc
Brochothrix thermosphacta	Anaerococcus provenciensis	1.0	Mixed	#cccccc
Brochothrix thermosphacta	Bacillus thermoamylovorans	2.0	Mixed	#cccccc
Brochothrix thermosphacta	Bradyrhizobium sp. BTAi1	1.0	Mixed	#cccccc
Burkholderia cenocepacia	Bradyrhizobium japonicum	2.0	Mixed	#cccccc
Burkholderiales bacterium 1_1_47	Actinomyces neuii	1.0	Mixed	#cccccc
Burkholderiales bacterium 1_1_47	Atopobium parvulum	1.0	Mixed	#cccccc
Burkholderiales bacterium 1_1_47	Bacteroides sp. 3_1_23	1.0	Stool	#ded579
Burkholderiales bacterium 1_1_47	Bacteroides sp. D2	1.0	Stool	#ded579
Burkholderiales bacterium 1_1_47	Bifidobacterium dentium	1.0	Mixed	#cccccc
Burkholderiales bacterium 1_1_47	Bifidobacterium moukalabense	1.0	Mixed	#cccccc
Burkholderiales bacterium 1_1_47	Bifidobacterium sp. MSTE12	1.0	Mixed	#cccccc
Butyricicoccus pullicaecorum	Akkermansia muciniphila	1.0	Stool	#ded579
Butyricicoccus pullicaecorum	Alistipes onderdonkii	1.0	Stool	#ded579
Butyricicoccus pullicaecorum	Alistipes sp. AL-1	1.0	Stool	#ded579
Butyricicoccus pullicaecorum	Alistipes sp. HGB5	1.0	Stool	#ded579
Butyricicoccus pullicaecorum	Alloprevotella tannerae	1.0	Mixed	#cccccc
Butyricicoccus pullicaecorum	Bacteroides fragilis	1.0	Stool	#ded579
Butyricicoccus pullicaecorum	Bacteroides sartorii	1.0	Stool	#ded579
Butyricicoccus pullicaecorum	Bacteroides sp. 1_1_30	1.0	Stool	#ded579
Butyricicoccus pullicaecorum	Bacteroides sp. 14(A)	1.0	Stool	#ded579
Butyricicoccus pullicaecorum	Bacteroides sp. 3_1_19	1.0	Stool	#ded579
Butyricicoccus pullicaecorum	Bacteroides sp. D20	1.0	Stool	#ded579
Butyricicoccus pullicaecorum	Bacteroides thetaiotaomicron	1.0	Stool	#ded579
Butyricimonas synergistica	Bacteroides clarus	1.0	Stool	#ded579
Butyricimonas synergistica	Bacteroides eggerthii	2.0	Stool	#ded579
Butyricimonas synergistica	Bacteroides fluxus	2.0	Stool	#ded579
Butyricimonas synergistica	Bacteroides salyersiae	2.0	Stool	#ded579
