TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter sp. P8-3-8	R_Retroauricular_crease	#9efaa2	2	39.0	6.0	#2adddd	#6826fe
Acinetobacter sp. VT 511	Anterior_nares	#8000ff	1	107.0	13.0	#ff3e1f	#4c50fc
Acinetobacter tandoii	Anterior_nares	#8000ff	1	4.0	10.0	#7019ff	#583efd
Acinetobacter ursingii	R_Retroauricular_crease	#9efaa2	4	39.0	6.0	#2adddd	#6826fe
Actinomyces europaeus	Anterior_nares	#8000ff	2	69.0	11.0	#aef498	#5444fd
Actinomyces sp. S4-C9	Anterior_nares	#8000ff	1	7.0	15.0	#622ffe	#445cfb
Actinomyces vaccimaxillae	Anterior_nares	#8000ff	2	39.0	6.0	#2adddd	#6826fe
Advenella kashmirensis	Anterior_nares	#8000ff	2	69.0	11.0	#aef498	#5444fd
Aeromonas hydrophila	L_Retroauricular_crease	#1fd3e1	1	40.0	3.0	#2fe0db	#7413ff
Aeromonas rivuli	Anterior_nares	#8000ff	1	62.0	27.0	#90feab	#11a0f1
Aeromonas salmonicida	Anterior_nares	#8000ff	1	40.0	3.0	#2fe0db	#7413ff
Aeromonas sanarellii	Anterior_nares	#8000ff	1	3.0	17.0	#7413ff	#3c68f9
Agrobacterium albertimagni	Anterior_nares	#8000ff	1	91.0	19.0	#ffa055	#3473f8
Agrobacterium sp. LC34	Anterior_nares	#8000ff	2	110.0	28.0	#ff2c16	#0ea5ef
Aliivibrio salmonicida	Anterior_nares	#8000ff	1	75.0	25.0	#c8e688	#1996f3
Anaerofustis stercorihominis	Stool	#ded579	1	20.0	8.0	#2981f6	#6032fe
Anaeroglobus geminatus	Subgingival_plaque	#feb562	1	53.0	24.0	#68fcc1	#208ef4
Anoxybacillus tepidamans	Anterior_nares	#8000ff	1	42.0	16.0	#38e7d7	#4062fa
Arthrobacter sp. AK-YN10	Anterior_nares	#8000ff	2	24.0	38.0	#1898f2	#1acfe3
Arthrobacter sp. L77	Anterior_nares	#8000ff	1	91.0	19.0	#ffa055	#3473f8
Atopobium sp. BS2	Saliva	#beec8e	14	27.0	21.0	#09a9ee	#2c7ef7
