source	target	weight	edge_sample	edge_color
Collinsella aerofaciens	Bacteroides sp. D20	1.0	Stool	#ded579
Collinsella aerofaciens	Bacteroides thetaiotaomicron	0.948450028739	Stool	#ded579
Collinsella aerofaciens	Bacteroides uniformis	0.840723703488	Stool	#ded579
Collinsella aerofaciens	Cellulomonas carbonis	1.0	Stool	#ded579
Collinsella aerofaciens	[Clostridium] clostridioforme	0.814977516206	Stool	#ded579
Collinsella aerofaciens	Clostridium sp. GD3	1.0	Stool	#ded579
Collinsella aerofaciens	Clostridium sp. L2-50	0.999195025066	Stool	#ded579
Collinsella aerofaciens	Clostridium sp. M62/1	1.0	Stool	#ded579
Collinsella sp. 4_8_47FAA	Akkermansia muciniphila	0.999849551164	Stool	#ded579
Collinsella sp. 4_8_47FAA	Bacteroides caccae	0.998757788596	Stool	#ded579
Collinsella sp. 4_8_47FAA	Bacteroides faecis	0.988099926911	Stool	#ded579
Collinsella sp. 4_8_47FAA	Bacteroides nordii	1.0	Stool	#ded579
Collinsella sp. 4_8_47FAA	Bacteroides sp. 1_1_30	1.0	Stool	#ded579
Collinsella sp. 4_8_47FAA	Bacteroides sp. 3_1_13	0.893764181863	Stool	#ded579
Collinsella sp. 4_8_47FAA	Bacteroides sp. 4_1_36	1.0	Stool	#ded579
Collinsella sp. 4_8_47FAA	Bacteroides sp. D20	1.0	Stool	#ded579
Collinsella sp. 4_8_47FAA	Bacteroides thetaiotaomicron	0.948450028739	Stool	#ded579
Collinsella sp. 4_8_47FAA	Bacteroides uniformis	0.840723703488	Stool	#ded579
Collinsella sp. 4_8_47FAA	Cellulomonas carbonis	1.0	Stool	#ded579
Collinsella sp. 4_8_47FAA	[Clostridium] clostridioforme	0.814977516206	Stool	#ded579
Collinsella sp. 4_8_47FAA	Clostridium sp. GD3	1.0	Stool	#ded579
Collinsella sp. 4_8_47FAA	Clostridium sp. L2-50	0.999195025066	Stool	#ded579
Collinsella sp. 4_8_47FAA	Clostridium sp. M62/1	1.0	Stool	#ded579
Collinsella sp. 4_8_47FAA	Collinsella aerofaciens	1.0	Stool	#ded579
Coprococcus comes	Akkermansia muciniphila	0.999849551164	Stool	#ded579
Coprococcus comes	Bacteroides caccae	0.998757788596	Stool	#ded579
Coprococcus comes	Bacteroides faecis	0.988099926911	Stool	#ded579
Coprococcus comes	Bacteroides nordii	1.0	Stool	#ded579
Coprococcus comes	Bacteroides sp. 1_1_30	1.0	Stool	#ded579
Coprococcus comes	Bacteroides sp. 3_1_13	0.893764181863	Stool	#ded579
Coprococcus comes	Bacteroides sp. 4_1_36	1.0	Stool	#ded579
Coprococcus comes	Bacteroides sp. D20	1.0	Stool	#ded579
Coprococcus comes	Bacteroides thetaiotaomicron	0.948450028739	Stool	#ded579
Coprococcus comes	Bacteroides uniformis	0.840723703488	Stool	#ded579
Coprococcus comes	Cellulomonas carbonis	1.0	Stool	#ded579
Coprococcus comes	[Clostridium] clostridioforme	0.814977516206	Stool	#ded579
Coprococcus comes	Clostridium sp. GD3	1.0	Stool	#ded579
Coprococcus comes	Clostridium sp. L2-50	0.999195025066	Stool	#ded579
Coprococcus comes	Clostridium sp. M62/1	1.0	Stool	#ded579
Coprococcus comes	Collinsella aerofaciens	1.0	Stool	#ded579
Coprococcus comes	Collinsella sp. 4_8_47FAA	1.0	Stool	#ded579
Corynebacterium diphtheriae	Brevibacterium linens	0.842164702314	Mixed	#cccccc
Cryptobacterium curtum	Atopobium rimae	0.903210084874	Mixed	#cccccc
Cryptobacterium curtum	Atopobium sp. oral taxon 199	0.867229157183	Mixed	#cccccc
Cryptobacterium curtum	Atopobium sp. oral taxon 810	0.921957698304	Mixed	#cccccc
Deinococcus radiodurans	Actinomyces cardiffensis	0.811976039118	Mixed	#cccccc
Deinococcus radiodurans	Bacteroides sp. 2_2_4	0.81599492098	Mixed	#cccccc
Deinococcus radiodurans	Bacteroides sp. 3_1_23	0.894096414262	Mixed	#cccccc
Deinococcus radiodurans	Bacteroides sp. D2	1.0	Mixed	#cccccc
Deinococcus radiodurans	Bacteroides sp. D22	1.0	Mixed	#cccccc
Deinococcus radiodurans	Bacteroides xylanisolvens	1.0	Mixed	#cccccc
Deinococcus radiodurans	Bifidobacterium pseudocatenulatum	1.0	Mixed	#cccccc
Dolosigranulum pigrum	Afipia birgiae	1.0	Mixed	#cccccc
Escherichia coli	Akkermansia muciniphila	0.999462421808	Stool	#ded579
Escherichia coli	Bacteroides caccae	0.999234252896	Stool	#ded579
Escherichia coli	Bacteroides faecis	0.989313938298	Stool	#ded579
Escherichia coli	Bacteroides nordii	0.999366831156	Stool	#ded579
Escherichia coli	Bacteroides sp. 1_1_30	0.999366831156	Stool	#ded579
Escherichia coli	Bacteroides sp. 3_1_13	0.896729513743	Stool	#ded579
Escherichia coli	Bacteroides sp. 4_1_36	0.999366831156	Stool	#ded579
Escherichia coli	Bacteroides sp. D20	0.999366831156	Stool	#ded579
Escherichia coli	Bacteroides thetaiotaomicron	0.947811837919	Stool	#ded579
Escherichia coli	Bacteroides uniformis	0.847609206361	Stool	#ded579
Escherichia coli	Cellulomonas carbonis	0.999366831156	Stool	#ded579
Escherichia coli	[Clostridium] clostridioforme	0.814412894789	Stool	#ded579
Escherichia coli	Clostridium sp. GD3	0.999366831156	Stool	#ded579
Escherichia coli	Clostridium sp. L2-50	0.999839960011	Stool	#ded579
Escherichia coli	Clostridium sp. M62/1	0.999366831156	Stool	#ded579
Escherichia coli	Collinsella aerofaciens	0.999366831156	Stool	#ded579
Escherichia coli	Collinsella sp. 4_8_47FAA	0.999366831156	Stool	#ded579
Escherichia coli	Coprococcus comes	0.999366831156	Stool	#ded579
[Eubacterium] eligens	Akkermansia muciniphila	0.998574728729	Stool	#ded579
[Eubacterium] eligens	Bacteroides caccae	0.997294540928	Stool	#ded579
[Eubacterium] eligens	Bacteroides faecis	0.986316611122	Stool	#ded579
[Eubacterium] eligens	Bacteroides nordii	0.998272961916	Stool	#ded579
[Eubacterium] eligens	Bacteroides sp. 1_1_30	0.998272961916	Stool	#ded579
[Eubacterium] eligens	Bacteroides sp. 3_1_13	0.905296812814	Stool	#ded579
[Eubacterium] eligens	Bacteroides sp. 4_1_36	0.998272961916	Stool	#ded579
[Eubacterium] eligens	Bacteroides sp. D20	0.998272961916	Stool	#ded579
[Eubacterium] eligens	Bacteroides thetaiotaomicron	0.95605137816	Stool	#ded579
[Eubacterium] eligens	Bacteroides uniformis	0.858381449237	Stool	#ded579
