	source	target	weight	source_freq	target_freq	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor	num_samps
19	Neisseriales	Propionibacteriales	5.0	36	40	Throat	Anterior_nares	Intertype	#ff5029	#8000ff	#cccccc	61
20	Spirochaetales	Eggerthellales	4.0	33	19	Subgingival_plaque	Stool	Intertype	#e4cf74	#b2f396	#cccccc	61
21	Eggerthellales	Spirochaetales	4.0	19	33	Stool	Subgingival_plaque	Intertype	#b2f396	#e4cf74	#cccccc	61
22	Spirochaetales	Neisseriales	4.0	33	36	Subgingival_plaque	Throat	Intertype	#e4cf74	#ff5029	#cccccc	61
23	Neisseriales	Spirochaetales	4.0	36	33	Throat	Subgingival_plaque	Intertype	#ff5029	#e4cf74	#cccccc	61
24	Thiotrichales	Alteromonadales	2.0	2	8	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
25	Alteromonadales	Thiotrichales	2.0	8	2	Buccal_mucosa	Buccal_mucosa	Buccal_mucosa	#1996f3	#1996f3	#1996f3	61
26	Veillonellales	Actinomycetales	4.0	55	44	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	61
27	Actinomycetales	Veillonellales	4.0	44	55	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	61
28	Veillonellales	Bacillales	4.0	55	53	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	61
29	Bacillales	Veillonellales	4.0	53	55	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	61
30	Veillonellales	Bacteroidales	7.0	55	60	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc	61
31	Bacteroidales	Veillonellales	7.0	60	55	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc	61
32	Veillonellales	Campylobacterales	5.0	55	37	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	61
33	Campylobacterales	Veillonellales	5.0	37	55	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	61
34	Veillonellales	Cardiobacteriales	2.0	55	20	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	61
35	Cardiobacteriales	Veillonellales	2.0	20	55	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	61
36	Veillonellales	Corynebacteriales	2.0	55	43	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	61
37	Corynebacteriales	Veillonellales	2.0	43	55	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	61
38	Veillonellales	Flavobacteriales	3.0	55	35	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc	61
39	Flavobacteriales	Veillonellales	3.0	35	55	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc	61
40	Veillonellales	Fusobacteriales	8.0	55	33	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61
41	Fusobacteriales	Veillonellales	8.0	33	55	Tongue_dorsum	Tongue_dorsum	Tongue_dorsum	#ff0000	#ff0000	#ff0000	61
42	Veillonellales	Micrococcales	5.0	55	42	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	61
43	Micrococcales	Veillonellales	5.0	42	55	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	61
44	Veillonellales	Oceanospirillales	2.0	55	2	Tongue_dorsum	Attached	Intertype	#ff0000	#4e4dfc	#cccccc	61
45	Oceanospirillales	Veillonellales	2.0	2	55	Attached	Tongue_dorsum	Intertype	#4e4dfc	#ff0000	#cccccc	61
46	Veillonellales	Propionibacteriales	2.0	55	40	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	61
47	Propionibacteriales	Veillonellales	2.0	40	55	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	61
48	Veillonellales	Rhizobiales	2.0	55	9	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc	61
49	Rhizobiales	Veillonellales	2.0	9	55	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc	61
50	Veillonellales	Sphingomonadales	2.0	55	24	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc	61
51	Sphingomonadales	Veillonellales	2.0	24	55	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc	61
52	Veillonellales	Spirochaetales	2.0	55	33	Tongue_dorsum	Subgingival_plaque	Intertype	#ff0000	#e4cf74	#cccccc	61
53	Spirochaetales	Veillonellales	2.0	33	55	Subgingival_plaque	Tongue_dorsum	Intertype	#e4cf74	#ff0000	#cccccc	61
54	Xanthomonadales	Enterobacteriales	1.0	8	27	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc	61
55	Enterobacteriales	Xanthomonadales	1.0	27	8	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc	61
