	source	target	weight	first_sample	second_sample	edge_sample	fscolor	sscolor	edcolor
43	Burkholderiales	Cellvibrionales	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
44	Chlamydiales	Actinomycetales	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
45	Actinomycetales	Chlamydiales	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
46	Chlamydiales	Bacillales	3.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc
47	Bacillales	Chlamydiales	3.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc
48	Chlamydiales	Bacteroidales	2.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc
49	Bacteroidales	Chlamydiales	2.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc
50	Chlamydiales	Bifidobacteriales	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
51	Bifidobacteriales	Chlamydiales	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
52	Chlamydiales	Campylobacterales	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
53	Campylobacterales	Chlamydiales	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
54	Clostridiales	Actinomycetales	4.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
55	Actinomycetales	Clostridiales	4.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
56	Clostridiales	Bacillales	5.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
57	Bacillales	Clostridiales	5.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
58	Clostridiales	Bacteroidales	5.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
59	Bacteroidales	Clostridiales	5.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
60	Clostridiales	Burkholderiales	3.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
61	Burkholderiales	Clostridiales	3.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
62	Clostridiales	Campylobacterales	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
63	Campylobacterales	Clostridiales	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
64	Coriobacteriales	Actinomycetales	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
65	Actinomycetales	Coriobacteriales	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
66	Coriobacteriales	Bacillales	3.0	Posterior_fornix	Buccal_mucosa	Intertype	#4df3ce	#1996f3	#cccccc
67	Bacillales	Coriobacteriales	3.0	Buccal_mucosa	Posterior_fornix	Intertype	#1996f3	#4df3ce	#cccccc
68	Coriobacteriales	Bacteroidales	2.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc
69	Bacteroidales	Coriobacteriales	2.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc
70	Coriobacteriales	Bifidobacteriales	2.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
71	Bifidobacteriales	Coriobacteriales	2.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
72	Coriobacteriales	Campylobacterales	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
73	Campylobacterales	Coriobacteriales	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
74	Coriobacteriales	Chlamydiales	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
75	Chlamydiales	Coriobacteriales	1.0	Posterior_fornix	Posterior_fornix	Posterior_fornix	#4df3ce	#4df3ce	#4df3ce
76	Coriobacteriales	Clostridiales	5.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc
77	Clostridiales	Coriobacteriales	5.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc
78	Corynebacteriales	Actinomycetales	6.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
79	Actinomycetales	Corynebacteriales	6.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
80	Corynebacteriales	Bacillales	4.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
81	Bacillales	Corynebacteriales	4.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
82	Corynebacteriales	Bacteroidales	4.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
83	Bacteroidales	Corynebacteriales	4.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
84	Corynebacteriales	Burkholderiales	4.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
85	Burkholderiales	Corynebacteriales	4.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
86	Corynebacteriales	Campylobacterales	6.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
87	Campylobacterales	Corynebacteriales	6.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
88	Corynebacteriales	Cardiobacteriales	4.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
89	Cardiobacteriales	Corynebacteriales	4.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
90	Corynebacteriales	Clostridiales	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
91	Clostridiales	Corynebacteriales	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
92	Cytophagales	Bacteroidales	3.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
93	Bacteroidales	Cytophagales	3.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
94	Cytophagales	Campylobacterales	2.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
95	Campylobacterales	Cytophagales	2.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
96	Cytophagales	Chromatiales	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
97	Chromatiales	Cytophagales	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
98	Cytophagales	Clostridiales	3.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
99	Clostridiales	Cytophagales	3.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
100	Cytophagales	Coriobacteriales	1.0	Anterior_nares	Posterior_fornix	Intertype	#8000ff	#4df3ce	#cccccc
101	Coriobacteriales	Cytophagales	1.0	Posterior_fornix	Anterior_nares	Intertype	#4df3ce	#8000ff	#cccccc
102	Cytophagales	Corynebacteriales	2.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
103	Corynebacteriales	Cytophagales	2.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
104	Desulfovibrionales	Acidaminococcales	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
105	Acidaminococcales	Desulfovibrionales	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
106	Desulfovibrionales	Bacteroidales	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
107	Bacteroidales	Desulfovibrionales	3.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
108	Desulfovibrionales	Chlamydiales	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc
109	Chlamydiales	Desulfovibrionales	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc
110	Desulfovibrionales	Clostridiales	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
111	Clostridiales	Desulfovibrionales	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
112	Desulfovibrionales	Cytophagales	1.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
113	Cytophagales	Desulfovibrionales	1.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
114	Eggerthellales	Acidaminococcales	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
115	Acidaminococcales	Eggerthellales	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
116	Eggerthellales	Actinomycetales	3.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
117	Actinomycetales	Eggerthellales	3.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
118	Eggerthellales	Bacillales	3.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
119	Bacillales	Eggerthellales	3.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
120	Eggerthellales	Bacteroidales	7.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
121	Bacteroidales	Eggerthellales	7.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
122	Eggerthellales	Burkholderiales	3.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
123	Burkholderiales	Eggerthellales	3.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
124	Eggerthellales	Campylobacterales	2.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
125	Campylobacterales	Eggerthellales	2.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
126	Eggerthellales	Cardiobacteriales	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
127	Cardiobacteriales	Eggerthellales	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
128	Eggerthellales	Clostridiales	8.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
129	Clostridiales	Eggerthellales	8.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
130	Eggerthellales	Coriobacteriales	1.0	Stool	Posterior_fornix	Intertype	#b2f396	#4df3ce	#cccccc
131	Coriobacteriales	Eggerthellales	1.0	Posterior_fornix	Stool	Intertype	#4df3ce	#b2f396	#cccccc
132	Eggerthellales	Corynebacteriales	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
133	Corynebacteriales	Eggerthellales	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
134	Eggerthellales	Cytophagales	3.0	Stool	Anterior_nares	Intertype	#b2f396	#8000ff	#cccccc
135	Cytophagales	Eggerthellales	3.0	Anterior_nares	Stool	Intertype	#8000ff	#b2f396	#cccccc
136	Eggerthellales	Desulfovibrionales	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
137	Desulfovibrionales	Eggerthellales	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
138	Enterobacteriales	Bacillales	2.0	Stool	Buccal_mucosa	Intertype	#b2f396	#1996f3	#cccccc
139	Bacillales	Enterobacteriales	2.0	Buccal_mucosa	Stool	Intertype	#1996f3	#b2f396	#cccccc
140	Enterobacteriales	Bacteroidales	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
141	Bacteroidales	Enterobacteriales	2.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
142	Enterobacteriales	Campylobacterales	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
143	Campylobacterales	Enterobacteriales	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
144	Enterobacteriales	Clostridiales	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
145	Clostridiales	Enterobacteriales	1.0	Stool	Stool	Stool	#b2f396	#b2f396	#b2f396
146	Enterobacteriales	Corynebacteriales	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
147	Corynebacteriales	Enterobacteriales	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
148	Erysipelotrichales	Acidaminococcales	1.0	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
149	Acidaminococcales	Erysipelotrichales	1.0	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
150	Erysipelotrichales	Actinomycetales	4.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc
151	Actinomycetales	Erysipelotrichales	4.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc
152	Erysipelotrichales	Bacillales	4.0	Throat	Buccal_mucosa	Intertype	#ff5029	#1996f3	#cccccc
153	Bacillales	Erysipelotrichales	4.0	Buccal_mucosa	Throat	Intertype	#1996f3	#ff5029	#cccccc
154	Erysipelotrichales	Bacteroidales	5.0	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
155	Bacteroidales	Erysipelotrichales	5.0	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
156	Erysipelotrichales	Campylobacterales	2.0	Throat	Supragingival_plaque	Intertype	#ff5029	#ff964f	#cccccc
157	Campylobacterales	Erysipelotrichales	2.0	Supragingival_plaque	Throat	Intertype	#ff964f	#ff5029	#cccccc
158	Erysipelotrichales	Clostridiales	6.0	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
159	Clostridiales	Erysipelotrichales	6.0	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
160	Erysipelotrichales	Coriobacteriales	5.0	Throat	Posterior_fornix	Intertype	#ff5029	#4df3ce	#cccccc
161	Coriobacteriales	Erysipelotrichales	5.0	Posterior_fornix	Throat	Intertype	#4df3ce	#ff5029	#cccccc
162	Erysipelotrichales	Desulfovibrionales	1.0	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
163	Desulfovibrionales	Erysipelotrichales	1.0	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
164	Erysipelotrichales	Eggerthellales	3.0	Throat	Stool	Intertype	#ff5029	#b2f396	#cccccc
165	Eggerthellales	Erysipelotrichales	3.0	Stool	Throat	Intertype	#b2f396	#ff5029	#cccccc
166	Flavobacteriales	Actinomycetales	6.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
167	Actinomycetales	Flavobacteriales	6.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
168	Flavobacteriales	Alteromonadales	1.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
169	Alteromonadales	Flavobacteriales	1.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
170	Flavobacteriales	Bacillales	2.0	Supragingival_plaque	Buccal_mucosa	Intertype	#ff964f	#1996f3	#cccccc
171	Bacillales	Flavobacteriales	2.0	Buccal_mucosa	Supragingival_plaque	Intertype	#1996f3	#ff964f	#cccccc
172	Flavobacteriales	Bacteroidales	4.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
173	Bacteroidales	Flavobacteriales	4.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
174	Flavobacteriales	Burkholderiales	2.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
175	Burkholderiales	Flavobacteriales	2.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
176	Flavobacteriales	Campylobacterales	7.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
177	Campylobacterales	Flavobacteriales	7.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
178	Flavobacteriales	Cardiobacteriales	3.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
179	Cardiobacteriales	Flavobacteriales	3.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
180	Flavobacteriales	Chlamydiales	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
181	Chlamydiales	Flavobacteriales	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
182	Flavobacteriales	Clostridiales	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
183	Clostridiales	Flavobacteriales	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
184	Flavobacteriales	Coriobacteriales	1.0	Supragingival_plaque	Posterior_fornix	Intertype	#ff964f	#4df3ce	#cccccc
185	Coriobacteriales	Flavobacteriales	1.0	Posterior_fornix	Supragingival_plaque	Intertype	#4df3ce	#ff964f	#cccccc
186	Flavobacteriales	Corynebacteriales	6.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
187	Corynebacteriales	Flavobacteriales	6.0	Supragingival_plaque	Supragingival_plaque	Supragingival_plaque	#ff964f	#ff964f	#ff964f
188	Flavobacteriales	Cytophagales	3.0	Supragingival_plaque	Anterior_nares	Intertype	#ff964f	#8000ff	#cccccc
189	Cytophagales	Flavobacteriales	3.0	Anterior_nares	Supragingival_plaque	Intertype	#8000ff	#ff964f	#cccccc
190	Flavobacteriales	Eggerthellales	1.0	Supragingival_plaque	Stool	Intertype	#ff964f	#b2f396	#cccccc
191	Eggerthellales	Flavobacteriales	1.0	Stool	Supragingival_plaque	Intertype	#b2f396	#ff964f	#cccccc
192	Fusobacteriales	Actinomycetales	8.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
193	Actinomycetales	Fusobacteriales	8.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
194	Fusobacteriales	Alteromonadales	1.0	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
195	Alteromonadales	Fusobacteriales	1.0	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
196	Fusobacteriales	Bacillales	5.0	Tongue_dorsum	Buccal_mucosa	Intertype	#ff0000	#1996f3	#cccccc
197	Bacillales	Fusobacteriales	5.0	Buccal_mucosa	Tongue_dorsum	Intertype	#1996f3	#ff0000	#cccccc
198	Fusobacteriales	Bacteroidales	7.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
199	Bacteroidales	Fusobacteriales	7.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
200	Fusobacteriales	Burkholderiales	3.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
201	Burkholderiales	Fusobacteriales	3.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
202	Fusobacteriales	Campylobacterales	11.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
203	Campylobacterales	Fusobacteriales	11.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
204	Fusobacteriales	Cardiobacteriales	3.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
205	Cardiobacteriales	Fusobacteriales	3.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
206	Fusobacteriales	Clostridiales	3.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
207	Clostridiales	Fusobacteriales	3.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
208	Fusobacteriales	Coriobacteriales	3.0	Tongue_dorsum	Posterior_fornix	Intertype	#ff0000	#4df3ce	#cccccc
209	Coriobacteriales	Fusobacteriales	3.0	Posterior_fornix	Tongue_dorsum	Intertype	#4df3ce	#ff0000	#cccccc
210	Fusobacteriales	Corynebacteriales	2.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
211	Corynebacteriales	Fusobacteriales	2.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
212	Fusobacteriales	Cytophagales	1.0	Tongue_dorsum	Anterior_nares	Intertype	#ff0000	#8000ff	#cccccc
213	Cytophagales	Fusobacteriales	1.0	Anterior_nares	Tongue_dorsum	Intertype	#8000ff	#ff0000	#cccccc
214	Fusobacteriales	Eggerthellales	4.0	Tongue_dorsum	Stool	Intertype	#ff0000	#b2f396	#cccccc
215	Eggerthellales	Fusobacteriales	4.0	Stool	Tongue_dorsum	Intertype	#b2f396	#ff0000	#cccccc
216	Fusobacteriales	Erysipelotrichales	2.0	Tongue_dorsum	Throat	Intertype	#ff0000	#ff5029	#cccccc
217	Erysipelotrichales	Fusobacteriales	2.0	Throat	Tongue_dorsum	Intertype	#ff5029	#ff0000	#cccccc
218	Fusobacteriales	Flavobacteriales	4.0	Tongue_dorsum	Supragingival_plaque	Intertype	#ff0000	#ff964f	#cccccc
219	Flavobacteriales	Fusobacteriales	4.0	Supragingival_plaque	Tongue_dorsum	Intertype	#ff964f	#ff0000	#cccccc
220	Geodermatophilales	Chromatiales	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
221	Chromatiales	Geodermatophilales	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
222	Geodermatophilales	Cytophagales	1.0	Anterior_nares	Anterior_nares	Anterior_nares	#8000ff	#8000ff	#8000ff
