TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acidaminococcus	Stool	#b2f396	2	15.0	2.0	#b2f396	#5c38fd
Aggregatibacter	Mixed	#cccccc	28	6.0	5.0	#06aeed	#218cf4
Alloprevotella	Attached	#4e4dfc	30	6.0	5.0	#06aeed	#218cf4
Anaerotruncus	Stool	#b2f396	12	23.0	1.0	#ff4121	#6e1cff
Arthrobacter	Anterior_nares	#8000ff	1	4.0	8.0	#3079f7	#17cbe4
Azohydromonas	Anterior_nares	#8000ff	1	4.0	8.0	#3079f7	#17cbe4
Basfia	Buccal_mucosa	#1996f3	2	14.0	11.0	#9cfba4	#4ef3cd
Bibersteinia	Buccal_mucosa	#1996f3	2	14.0	11.0	#9cfba4	#4ef3cd
Blautia	Stool	#b2f396	18	8.0	1.0	#22d6e0	#6e1cff
Burkholderia	Posterior_fornix	#4df3ce	1	22.0	14.0	#ff5f30	#88ffaf
Calothrix	Anterior_nares	#8000ff	1	5.0	15.0	#1996f3	#9bfba5
Capnocytophaga	Supragingival_plaque	#ff964f	31	6.0	5.0	#06aeed	#218cf4
Cardiobacterium	Subgingival_plaque	#e4cf74	18	0.0	4.0	#8000ff	#3670f8
Catonella	Subgingival_plaque	#e4cf74	25	6.0	5.0	#06aeed	#218cf4
Citrobacter	Throat	#ff5029	1	20.0	13.0	#ff964f	#74feba
Clostridium	Stool	#b2f396	28	8.0	1.0	#22d6e0	#6e1cff
Coprobacillus	Stool	#b2f396	9	16.0	16.0	#c6e789	#aef498
Coprococcus	Stool	#b2f396	17	8.0	1.0	#22d6e0	#6e1cff
Corynebacterium	Supragingival_plaque	#ff964f	36	0.0	4.0	#8000ff	#3670f8
Crocosphaera	Anterior_nares	#8000ff	1	19.0	10.0	#ffb05f	#3dead5
Dehalobacter	Buccal_mucosa	#1996f3	2	14.0	11.0	#9cfba4	#4ef3cd
Delftia	Anterior_nares	#8000ff	1	4.0	8.0	#3079f7	#17cbe4
Desulfotomaculum	Stool	#b2f396	1	18.0	9.0	#eec66d	#2adddd
