	source	target	weight	edge_sample	edge_color
0	Actinobacillus minor	Acinetobacter baumannii	3.0	Mixed	#cccccc
1	Actinomyces georgiae	Acinetobacter baumannii	2.0	Mixed	#cccccc
2	Actinomyces johnsonii	Actinomyces gerencseriae	4.0	Subgingival_plaque	#ffac5c
3	Actinomyces massiliensis	Acinetobacter baumannii	4.0	Mixed	#cccccc
4	Actinomyces meyeri	Actinobaculum sp. oral taxon 183	6.0	Subgingival_plaque	#ffac5c
5	Actinomyces meyeri	Actinomyces gerencseriae	5.0	Subgingival_plaque	#ffac5c
6	Actinomyces naeslundii	Actinomyces johnsonii	4.0	Mixed	#cccccc
7	Actinomyces oris	Actinomyces johnsonii	5.0	Mixed	#cccccc
8	Actinomyces sp. ICM39	Actinobaculum sp. oral taxon 183	8.0	Mixed	#cccccc
9	Actinomyces sp. ICM39	Actinomyces meyeri	6.0	Mixed	#cccccc
10	Actinomyces sp. ICM47	Actinomyces graevenitzii	11.0	Tongue_dorsum	#ff2f18
11	Actinomyces sp. ICM47	Actinomyces oris	6.0	Mixed	#cccccc
12	Actinomyces sp. ICM54	Actinomyces odontolyticus	8.0	Mixed	#cccccc
13	Actinomyces sp. ICM58	Actinomyces graevenitzii	12.0	Tongue_dorsum	#ff2f18
14	Actinomyces sp. ICM58	Actinomyces sp. ICM47	11.0	Tongue_dorsum	#ff2f18
15	Actinomyces sp. oral taxon 170	Actinomyces massiliensis	4.0	Supragingival_plaque	#ff8646
16	Actinomyces sp. oral taxon 170	Actinomyces meyeri	4.0	Mixed	#cccccc
17	Actinomyces sp. oral taxon 171	Actinomyces massiliensis	5.0	Supragingival_plaque	#ff8646
18	Actinomyces sp. oral taxon 171	Actinomyces sp. oral taxon 170	6.0	Supragingival_plaque	#ff8646
19	Actinomyces sp. oral taxon 172	Actinomyces graevenitzii	12.0	Tongue_dorsum	#ff2f18
20	Actinomyces sp. oral taxon 172	Actinomyces sp. ICM47	11.0	Tongue_dorsum	#ff2f18
21	Actinomyces sp. oral taxon 172	Actinomyces sp. ICM58	12.0	Tongue_dorsum	#ff2f18
22	Actinomyces sp. oral taxon 175	Actinobaculum sp. oral taxon 183	6.0	Mixed	#cccccc
23	Actinomyces sp. oral taxon 175	Actinomyces meyeri	6.0	Mixed	#cccccc
24	Actinomyces sp. oral taxon 175	Actinomyces sp. ICM39	6.0	Mixed	#cccccc
25	Actinomyces sp. oral taxon 180	Actinomyces israelii	2.0	Mixed	#cccccc
26	Actinomyces sp. oral taxon 181	Actinomyces odontolyticus	6.0	Mixed	#cccccc
27	Actinomyces sp. oral taxon 414	Actinomyces graevenitzii	4.0	Mixed	#cccccc
28	Actinomyces sp. oral taxon 414	Actinomyces sp. ICM47	4.0	Mixed	#cccccc
29	Actinomyces sp. oral taxon 414	Actinomyces sp. ICM58	4.0	Mixed	#cccccc
30	Actinomyces sp. oral taxon 414	Actinomyces sp. oral taxon 172	4.0	Mixed	#cccccc
31	Actinomyces sp. ph3	Actinomyces sp. oral taxon 181	6.0	Tongue_dorsum	#ff2f18
32	Actinomyces sp. S6-Spd3	Actinomyces sp. ICM54	6.0	Tongue_dorsum	#ff2f18
33	Actinomyces sp. S6-Spd3	Actinomyces sp. oral taxon 181	7.0	Tongue_dorsum	#ff2f18
34	Actinomyces viscosus	Actinomyces gerencseriae	5.0	Mixed	#cccccc
35	Actinomyces viscosus	Actinomyces johnsonii	6.0	Mixed	#cccccc
36	Aggregatibacter segnis	Abiotrophia defectiva	5.0	Mixed	#cccccc
37	Aggregatibacter segnis	Aggregatibacter actinomycetemcomitans	5.0	Mixed	#cccccc
38	Aggregatibacter sp. oral taxon 458	Actinomyces dentalis	4.0	Mixed	#cccccc
39	Aggregatibacter sp. oral taxon 458	Actinomyces massiliensis	4.0	Mixed	#cccccc
40	Alistipes putredinis	Abiotrophia defectiva	4.0	Mixed	#cccccc
41	Alistipes putredinis	Actinobacillus minor	2.0	Mixed	#cccccc
42	Alistipes shahii	Acinetobacter baumannii	2.0	Mixed	#cccccc
43	Alistipes shahii	Aggregatibacter actinomycetemcomitans	2.0	Mixed	#cccccc
44	Alistipes shahii	Aggregatibacter aphrophilus	2.0	Mixed	#cccccc
45	Alistipes shahii	Alistipes putredinis	2.0	Stool	#e8cb72
46	Alloprevotella rava	Actinomyces graevenitzii	12.0	Mixed	#cccccc
47	Alloprevotella rava	Actinomyces sp. ICM47	11.0	Mixed	#cccccc
48	Alloprevotella rava	Actinomyces sp. ICM58	12.0	Mixed	#cccccc
49	Alloprevotella rava	Actinomyces sp. oral taxon 172	12.0	Mixed	#cccccc
50	Alloprevotella rava	Actinomyces sp. oral taxon 414	4.0	Mixed	#cccccc
51	Alloprevotella tannerae	Actinomyces oris	8.0	Mixed	#cccccc
52	Alloprevotella tannerae	Actinomyces sp. ICM39	10.0	Mixed	#cccccc
53	Anaeroglobus geminatus	Actinobaculum sp. oral taxon 183	5.0	Subgingival_plaque	#ffac5c
54	Anaeroglobus geminatus	Actinomyces meyeri	7.0	Subgingival_plaque	#ffac5c
55	Anaeroglobus geminatus	Actinomyces sp. oral taxon 170	5.0	Mixed	#cccccc
56	Anaeroglobus geminatus	Actinomyces sp. oral taxon 175	5.0	Mixed	#cccccc
57	Anaeroglobus geminatus	Alloprevotella tannerae	8.0	Subgingival_plaque	#ffac5c
58	Atopobium parvulum	Actinomyces sp. ICM54	7.0	Mixed	#cccccc
59	Atopobium parvulum	Actinomyces sp. oral taxon 181	7.0	Mixed	#cccccc
60	Atopobium rimae	Actinobaculum sp. oral taxon 183	5.0	Subgingival_plaque	#ffac5c
61	Atopobium rimae	Actinomyces meyeri	7.0	Subgingival_plaque	#ffac5c
62	Atopobium rimae	Actinomyces sp. oral taxon 175	5.0	Mixed	#cccccc
63	Atopobium rimae	Alloprevotella tannerae	6.0	Subgingival_plaque	#ffac5c
64	Atopobium sp. BS2	Actinomyces graevenitzii	9.0	Mixed	#cccccc
65	Atopobium sp. BS2	Actinomyces oris	7.0	Mixed	#cccccc
66	Atopobium sp. BS2	Actinomyces sp. ICM47	9.0	Mixed	#cccccc
67	Atopobium sp. BS2	Actinomyces sp. ICM58	9.0	Mixed	#cccccc
68	Atopobium sp. BS2	Actinomyces sp. oral taxon 172	9.0	Mixed	#cccccc
69	Atopobium sp. BS2	Alloprevotella rava	9.0	Saliva	#cbe486
70	Atopobium sp. ICM42b	Actinomyces graevenitzii	7.0	Mixed	#cccccc
71	Atopobium sp. ICM42b	Actinomyces sp. ICM47	7.0	Mixed	#cccccc
72	Atopobium sp. ICM42b	Actinomyces sp. ICM58	7.0	Mixed	#cccccc
73	Atopobium sp. ICM42b	Actinomyces sp. oral taxon 172	7.0	Mixed	#cccccc
74	Atopobium sp. ICM42b	Actinomyces sp. S6-Spd3	6.0	Mixed	#cccccc
75	Atopobium sp. ICM42b	Alloprevotella rava	7.0	Saliva	#cbe486
76	Atopobium sp. ICM42b	Atopobium parvulum	7.0	Saliva	#cbe486
77	Atopobium sp. ICM42b	Atopobium sp. BS2	6.0	Saliva	#cbe486
