TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Actinoplanes rectilineatus	Anterior_nares	#8000ff	1	1.0	1.0	#2c7ef7	#4856fb
Aliivibrio salmonicida	Anterior_nares	#8000ff	1	1.0	1.0	#2c7ef7	#4856fb
Fusobacterium sp. CM21	Palatine_Tonsils	#70febc	1	1.0	1.0	#2c7ef7	#4856fb
Capnocytophaga sp. oral taxon 323	Supragingival_plaque	#ff8646	4	5.0	3.0	#ff8143	#2adddd
Chryseobacterium sp. StRB126	Anterior_nares	#8000ff	1	6.0	1.0	#ff0000	#4856fb
Corynebacterium terpenotabidum	Anterior_nares	#8000ff	1	6.0	1.0	#ff0000	#4856fb
Erysipelotrichaceae bacterium 2_2_44A	Stool	#e8cb72	1	6.0	1.0	#ff0000	#4856fb
Lactobacillus animalis	R_Retroauricular_crease	#acf59a	1	6.0	1.0	#ff0000	#4856fb
Planomicrobium glaciei	Anterior_nares	#8000ff	5	1.0	1.0	#2c7ef7	#4856fb
Chryseobacterium koreense	Anterior_nares	#8000ff	5	1.0	1.0	#2c7ef7	#4856fb
Marinomonas sp. MWYL1	Anterior_nares	#8000ff	1	4.0	8.0	#d4dd80	#ff592d
Pseudoalteromonas haloplanktis	Anterior_nares	#8000ff	1	4.0	8.0	#d4dd80	#ff592d
Bifidobacterium scardovii	Posterior_fornix	#8efeac	2	4.0	5.0	#d4dd80	#9bfba5
Collinsella intestinalis	Stool	#e8cb72	1	5.0	2.0	#ff8143	#10a2f0
Lactobacillus kalixensis	Posterior_fornix	#8efeac	1	5.0	2.0	#ff8143	#10a2f0
Exiguobacterium marinum	Anterior_nares	#8000ff	2	4.0	6.0	#d4dd80	#d4dd80
Atopobacter phocae	Anterior_nares	#8000ff	4	5.0	2.0	#ff8143	#10a2f0
Pseudomonas helleri	Anterior_nares	#8000ff	13	5.0	0.0	#ff8143	#8000ff
Pelomonas sp. Root1444	Anterior_nares	#8000ff	1	0.0	4.0	#8000ff	#62fbc4
Sphingopyxis sp. H115	Mid_vagina	#52f5cb	1	0.0	4.0	#8000ff	#62fbc4
Lelliottia amnigena	Anterior_nares	#8000ff	2	5.0	0.0	#ff8143	#8000ff
Staphylococcus gallinarum	Anterior_nares	#8000ff	4	5.0	9.0	#ff8143	#ff0000
Klebsiella sp. AS10	Anterior_nares	#8000ff	1	3.0	1.0	#7effb5	#4856fb
