TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Acinetobacter bohemicus	L_Retroauricular_crease	#34e4d9	1	2.0	0.0	#ff0000	#8000ff
Acinetobacter johnsonii	Anterior_nares	#8000ff	15	2.0	3.0	#ff0000	#2adddd
Acinetobacter junii	Anterior_nares	#8000ff	15	1.0	3.0	#7effb5	#2adddd
Acinetobacter sp. MDS7A	Anterior_nares	#8000ff	1	1.0	2.0	#7effb5	#10a2f0
Acinetobacter sp. NBRC 110496	L_Retroauricular_crease	#34e4d9	1	1.0	4.0	#7effb5	#62fbc4
Acinetobacter sp. NIPH 284	L_Retroauricular_crease	#34e4d9	1	1.0	2.0	#7effb5	#10a2f0
Acinetobacter sp. TTH0-4	Anterior_nares	#8000ff	1	0.0	0.0	#8000ff	#8000ff
Actinomyces graevenitzii	Tongue_dorsum	#ff2f18	16	0.0	1.0	#8000ff	#4856fb
Actinomyces johnsonii	Subgingival_plaque	#ffac5c	8	0.0	3.0	#8000ff	#2adddd
Actinomyces naeslundii	Supragingival_plaque	#ff8646	15	0.0	3.0	#8000ff	#2adddd
Actinomyces odontolyticus	Throat	#ff5c2f	9	1.0	3.0	#7effb5	#2adddd
Actinomyces oris	Supragingival_plaque	#ff8646	16	0.0	3.0	#8000ff	#2adddd
Actinomyces sp. ICM39	Tongue_dorsum	#ff2f18	4	1.0	3.0	#7effb5	#2adddd
Actinomyces sp. oral taxon 170	Supragingival_plaque	#ff8646	9	1.0	3.0	#7effb5	#2adddd
Actinomyces sp. oral taxon 171	Supragingival_plaque	#ff8646	12	1.0	3.0	#7effb5	#2adddd
Actinomyces sp. oral taxon 175	Supragingival_plaque	#ff8646	7	1.0	3.0	#7effb5	#2adddd
Actinomyces sp. oral taxon 180	Tongue_dorsum	#ff2f18	1	1.0	0.0	#7effb5	#8000ff
Actinomyces sp. oral taxon 414	Subgingival_plaque	#ffac5c	5	1.0	3.0	#7effb5	#2adddd
Actinomyces sp. oral taxon 448	Supragingival_plaque	#ff8646	13	2.0	2.0	#ff0000	#10a2f0
Actinomyces sp. oral taxon 848	Supragingival_plaque	#ff8646	2	2.0	0.0	#ff0000	#8000ff
Actinomyces sp. oral taxon 849	Supragingival_plaque	#ff8646	2	2.0	0.0	#ff0000	#8000ff
Actinomyces sp. oral taxon 877	Supragingival_plaque	#ff8646	1	1.0	4.0	#7effb5	#62fbc4
Actinomyces timonensis	Subgingival_plaque	#ffac5c	3	1.0	0.0	#7effb5	#8000ff
Actinomyces viscosus	Attached	#622ffe	9	1.0	3.0	#7effb5	#2adddd
Actinomycetospora chiangmaiensis	L_Retroauricular_crease	#34e4d9	3	2.0	5.0	#ff0000	#9bfba5
Aerococcus christensenii	Posterior_fornix	#8efeac	5	1.0	2.0	#7effb5	#10a2f0
Aerococcus viridans	R_Retroauricular_crease	#acf59a	1	2.0	0.0	#ff0000	#8000ff
Aeromonas caviae	L_Retroauricular_crease	#34e4d9	1	1.0	2.0	#7effb5	#10a2f0
Aeromonas hydrophila	L_Retroauricular_crease	#34e4d9	5	2.0	3.0	#ff0000	#2adddd
Aeromonas media	L_Retroauricular_crease	#34e4d9	1	1.0	2.0	#7effb5	#10a2f0
