TAXA	sample_type	sample_color	frequency	spect_cluster	commun_cluster	spect_color	comm_color
Selenomonas sp. CM52	Subgingival_plaque	#ffac5c	8	2.0	0.0	#2489f5	#8000ff
Selenomonas sp. oral taxon 137	Supragingival_plaque	#ff8646	4	9.0	4.0	#ff8c49	#4df3ce
Selenomonas sp. oral taxon 138	Attached	#622ffe	6	9.0	4.0	#ff8c49	#4df3ce
Selenomonas sp. oral taxon 149	Saliva	#cbe486	6	9.0	4.0	#ff8c49	#4df3ce
Selenomonas sp. oral taxon 478	Saliva	#cbe486	4	9.0	4.0	#ff8c49	#4df3ce
Selenomonas sp. oral taxon 892	Supragingival_plaque	#ff8646	6	9.0	4.0	#ff8c49	#4df3ce
Selenomonas sputigena	Subgingival_plaque	#ffac5c	7	2.0	0.0	#2489f5	#8000ff
Simonsiella muelleri	Keratinized_gingiva	#17cbe4	2	10.0	1.0	#ff4a26	#4e4dfc
Sneathia amnii	L_Retroauricular_crease	#34e4d9	2	4.0	4.0	#38e7d7	#4df3ce
Solobacterium moorei	Palatine_Tonsils	#70febc	6	8.0	0.0	#f2c26b	#8000ff
Staphylococcus epidermidis	L_Retroauricular_crease	#34e4d9	2	10.0	1.0	#ff4a26	#4e4dfc
Staphylococcus pasteuri	Keratinized_gingiva	#17cbe4	10	11.0	0.0	#ff0000	#8000ff
Stomatobaculum longum	Tongue_dorsum	#ff2f18	2	7.0	2.0	#c4e88a	#1996f3
Streptobacillus moniliformis	Attached	#622ffe	2	4.0	4.0	#38e7d7	#4df3ce
Streptococcus agalactiae	Posterior_fornix	#8efeac	5	2.0	0.0	#2489f5	#8000ff
Streptococcus cristatus	Keratinized_gingiva	#17cbe4	6	8.0	0.0	#f2c26b	#8000ff
Streptococcus infantis	Tongue_dorsum	#ff2f18	6	8.0	0.0	#f2c26b	#8000ff
Streptococcus intermedius	Subgingival_plaque	#ffac5c	2	7.0	2.0	#c4e88a	#1996f3
Streptococcus macacae	Attached	#622ffe	2	5.0	3.0	#66fcc2	#18cde4
Streptococcus massiliensis	Palatine_Tonsils	#70febc	6	1.0	4.0	#5247fc	#4df3ce
Streptococcus mitis	Buccal_mucosa_NA	#2686f5	10	2.0	0.0	#2489f5	#8000ff
Streptococcus mutans	Subgingival_plaque	#ffac5c	6	2.0	0.0	#2489f5	#8000ff
Streptococcus oligofermentans	Keratinized_gingiva	#17cbe4	4	3.0	4.0	#0ac0e8	#4df3ce
Streptococcus parasanguinis	Tongue_dorsum	#ff2f18	8	8.0	0.0	#f2c26b	#8000ff
Streptococcus peroris	Throat	#ff5c2f	4	8.0	0.0	#f2c26b	#8000ff
Streptococcus pneumoniae	Buccal_mucosa_NA	#2686f5	10	2.0	0.0	#2489f5	#8000ff
Streptococcus pseudoporcinus	L_Retroauricular_crease	#34e4d9	2	5.0	3.0	#66fcc2	#18cde4
Streptococcus salivarius	Tongue_dorsum	#ff2f18	10	2.0	0.0	#2489f5	#8000ff
Streptococcus sanguinis	Supragingival_plaque	#ff8646	10	0.0	4.0	#8000ff	#4df3ce
Streptococcus sobrinus	Buccal_mucosa	#445cfb	2	7.0	2.0	#c4e88a	#1996f3
Streptococcus sp. 2_1_36FAA	Buccal_mucosa	#445cfb	3	11.0	5.0	#ff0000	#7effb5
Streptococcus sp. 263_SSPC	Tongue_dorsum	#ff2f18	6	8.0	0.0	#f2c26b	#8000ff
Streptococcus sp. 400_SSPC	Palatine_Tonsils	#70febc	2	7.0	2.0	#c4e88a	#1996f3
Streptococcus sp. AS14	Attached	#622ffe	2	10.0	1.0	#ff4a26	#4e4dfc
Streptococcus sp. AS20	Attached	#622ffe	2	7.0	2.0	#c4e88a	#1996f3
Streptococcus sp. C300	Attached	#622ffe	4	11.0	0.0	#ff0000	#8000ff
Streptococcus sp. CCH8-H5	Attached	#622ffe	3	5.0	0.0	#66fcc2	#8000ff
Streptococcus sp. F0441	Buccal_mucosa	#445cfb	4	11.0	0.0	#ff0000	#8000ff
Streptococcus sp. F0442	Palatine_Tonsils	#70febc	4	11.0	0.0	#ff0000	#8000ff
Streptococcus sp. HPH0090	Palatine_Tonsils	#70febc	4	8.0	0.0	#f2c26b	#8000ff
Streptococcus sp. I-G2	Tongue_dorsum	#ff2f18	4	2.0	0.0	#2489f5	#8000ff
Streptococcus sp. I-P16	Tongue_dorsum	#ff2f18	4	11.0	0.0	#ff0000	#8000ff
Streptococcus sp. M143	Keratinized_gingiva	#17cbe4	2	10.0	1.0	#ff4a26	#4e4dfc
Streptococcus sp. M334	Buccal_mucosa	#445cfb	10	8.0	0.0	#f2c26b	#8000ff
Streptococcus sp. oral taxon 056	Keratinized_gingiva	#17cbe4	3	10.0	1.0	#ff4a26	#4e4dfc
Streptococcus sp. oral taxon 058	Buccal_mucosa_NA	#2686f5	2	7.0	2.0	#c4e88a	#1996f3
Streptococcus sp. oral taxon 431	Hard_palate	#08acee	6	2.0	0.0	#2489f5	#8000ff
Streptococcus sp. SK140	Hard_palate	#08acee	2	7.0	2.0	#c4e88a	#1996f3
Streptococcus sp. SK643	Buccal_mucosa_NA	#2686f5	8	11.0	0.0	#ff0000	#8000ff
Streptococcus sp. SR1	Hard_palate	#08acee	6	6.0	10.0	#96fca7	#ff0000
Streptococcus sp. X13SY08	Keratinized_gingiva	#17cbe4	6	3.0	4.0	#0ac0e8	#4df3ce
Streptococcus suis	Buccal_mucosa_NA	#2686f5	8	2.0	0.0	#2489f5	#8000ff
Streptococcus thermophilus	Anterior_nares	#8000ff	4	3.0	4.0	#0ac0e8	#4df3ce
Streptococcus tigurinus	Hard_palate	#08acee	6	11.0	0.0	#ff0000	#8000ff
Streptococcus vestibularis	Buccal_mucosa_NA	#2686f5	4	2.0	0.0	#2489f5	#8000ff
Tannerella forsythia	Subgingival_plaque	#ffac5c	6	7.0	2.0	#c4e88a	#1996f3
Treponema denticola	Subgingival_plaque	#ffac5c	2	7.0	2.0	#c4e88a	#1996f3
Treponema lecithinolyticum	Subgingival_plaque	#ffac5c	2	7.0	2.0	#c4e88a	#1996f3
Treponema maltophilum	Subgingival_plaque	#ffac5c	4	1.0	4.0	#5247fc	#4df3ce
Treponema medium	Subgingival_plaque	#ffac5c	2	7.0	2.0	#c4e88a	#1996f3
Treponema pedis	Subgingival_plaque	#ffac5c	2	7.0	2.0	#c4e88a	#1996f3
